,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green desk",-28.81482315063477,topk,,a green desk facing right,-8.265849113464355,topk,,"a large, green desk facing forwards'",-30.810009002685547,topk,,"a large desk, facing to the left",-32.07561111450195,topk,,"a small, green desk chair facing to the right",-30.1825008392334,topk,,"a large, green chair that is facing forwards",-10.165777206420898,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk facing forwards in a room",-29.722248077392575,topk,,"a small, green desk facing  to the right",-10.536521911621094,topk,,a green desk facing forward,-31.130128860473636,topk,,"a small, green desk",-32.97492218017578,topk,,"a small, green desk",-30.780038833618164,topk,,a chair facing forwards,-8.847284317016602,topk,,a grey chair ,-32.862735748291016,topk,
2,"a small, green desk facing forwards  ",-30.20062065124512,topk,,"a small, green desk facing the right",-7.345382690429687,topk,,"a large desk, green",-29.86944007873535,topk,,a large desk,-32.45572662353516,topk,,"a small, green chair  ",-30.95035552978516,topk,,"a large, green chair",-5.013395309448242,topk,,"a large, grey chair faces to the left",-32.25447082519531,topk,
3,"a green desk, facing forwards",-29.355234146118164,topk,,"a small, green desk  (2)",-10.456719398498535,topk,,"a small, green desk",-30.832210540771484,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a small, green desk facing to the right",-28.00692749023437,topk,,"a large, green chair ",-7.958707809448242,topk,,"a large, grey chair facing to the left",-23.27662467956543,topk,
4,"a small, green desk facing forwards",-23.63030815124512,topk,,"a small, green desk",-4.502737998962402,topk,,"a large, green desk facing forwards  (3)",-31.57137680053711,topk,,"a large, grey chair facing to the left",-30.631946563720703,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair  facing forwards",-8.906557083129883,topk,,a large grey chair facing left,-30.50191879272461,topk,
5,"a small, green desk facing forwards  (1)",-30.60308074951172,topk,,"a small, green desk (2)",-10.017097473144531,topk,,a large green desk is facing forwards,-31.17318344116211,topk,,"a small, green desk facing forwards",-33.0095329284668,topk,,"a small, green chair",-24.90348052978516,topk,,"a large, green chair is facing forwards",-9.465426445007324,topk,,a grey chair,-32.862735748291016,topk,
6,"a small, green desk facing forwards in the room",-31.16252899169922,topk,,a desk facing to the right,-7.673325538635254,topk,,a large desk,-28.28951835632324,topk,,a green chair,-32.28105926513672,topk,,"a small, green desk facing forwards",-30.95690155029297,topk,,a green chair is facing forwards,-11.020149230957031,topk,,a large grey chair,-32.73762512207031,topk,
7,a desk facing forwards,-28.89951515197754,topk,,"a small, green desk faced to the right",-9.65573787689209,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a large, grey desk",-23.66344451904297,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair facing the camera",-11.349579811096191,topk,,a large grey chair facing to the left,-31.805126190185547,topk,
8,"a small, green desk facing forwards'",-29.83343315124512,topk,,"a small, green desk, facing to the right",-7.679799556732178,topk,,"a large, green desk ",-27.768604278564453,topk,,"a large, gray desk facing to the left",-33.26605224609375,topk,,a green chair facing the right,-31.04072380065918,topk,,"a large, green chair that faces forwards",-11.3740873336792,topk,,a grey chair facing left,-30.323223114013672,topk,
9,"a small, green desk 1",-29.82156181335449,topk,,"a small, green desk, facing right",-10.580018043518066,topk,,"a large, green desk  (3)",-31.417238235473636,topk,,a grey desk facing the left,-30.89167213439941,topk,,"a small, green chair is facing to the right",-30.06395530700684,topk,,a large chair facing forwards,-9.95313835144043,topk,,"a large, grey chair facing the left",-30.40334701538086,topk,
