,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.60090065002441,topk,,"a large, grey chair ",-29.01675796508789,topk,,"a large, red chair  facing backwards",-31.45848274230957,topk,,"a small, grey chair that is facing backwards",-30.451452255249023,topk,,"a large, grey desk face forwards",-31.29422187805176,topk,,"a large, red desk with its back facing the viewer",-11.543728828430176,topk,,"a large, grey desk facing backwards",-31.48455619812012,topk,
1,a grey chair ,-30.39455795288086,topk,,a large gray chair facing forwards,-32.229923248291016,topk,,a  red  chair,-31.63100814819336,topk,,"a large, grey chair facing backwards",-29.72800636291504,topk,,"a large, grey desk-facing forwards",-31.96636009216309,topk,,"a large, red desk""",-9.930927276611328,topk,,"a small, grey desk faced backwards",-31.828636169433597,topk,
2,"a large, grey chair facing the opposite direction of the other chairs",-35.822792053222656,topk,,a chair facing forwards,-29.429346084594727,topk,,a large chair facing backwards,-31.364036560058597,topk,,a small grey chair,-30.11031913757324,topk,,a grey desk facing forward,-31.236461639404297,topk,,"a large, red desk facing the opposite direction of the other objects",-13.773829460144045,topk,,"a large, grey chair facing backwards",-30.94344139099121,topk,
3,"a large, grey chair facing backwards",-28.61338233947754,topk,,a grey chair facing forward,-31.8977165222168,topk,,"a large, red chair facing backwards",-22.902223587036133,topk,,"a small, grey chair  (4)",-32.18796920776367,topk,,a chair facing forwards,-31.829587936401367,topk,,a large desk,-8.872849464416504,topk,,a desk facing backwards,-31.272615432739254,topk,
4,a large chair facing backwards,-28.37232780456543,topk,,a large grey chair that is facing forwards,-32.6306266784668,topk,,"a large, red chair (3)",-31.72016716003418,topk,,"a grey, small chair facing backwards",-31.147193908691406,topk,,a large grey desk facing forward,-30.301000595092773,topk,,a desk facing backwards,-8.579889297485352,topk,,a small grey chair,-31.928163528442383,topk,
5,a backwards grey chair,-30.06532859802246,topk,,"a large, grey chair facing backwards",-31.22063446044922,topk,,a chair facing backwards,-31.68584442138672,topk,,"a small, grey chair  facing backwards",-31.073938369750977,topk,,a large desk,-29.349754333496094,topk,,"a large, red desk, facing backwards",-7.621875762939453,topk,,"a small, grey desk is facing backwards",-30.83618927001953,topk,
6,a large grey chair backwards,-30.67315673828125,topk,,a large grey chair facing the front,-32.6621208190918,topk,,a large red chair facing backwards,-29.960817337036133,topk,,a small grey chair facing forwards,-31.65121841430664,topk,,"a large, grey desk faced forwards",-32.54283905029297,topk,,"a large, red chair facing backwards",-7.519103527069092,topk,,"a small, grey desk facing the wall",-32.10879135131836,topk,
7,a grey chair that is facing backwards,-31.4736328125,topk,,"a large grey chair, facing forwards",-32.17644119262695,topk,,a large chair,-30.51893424987793,topk,,a small grey chair ,-29.72750663757324,topk,,"a large desk, facing forwards",-32.15785598754883,topk,,"a large, red desk that is facing backwards",-9.242805480957031,topk,,"a small, grey desk in the room",-32.70496368408203,topk,
8,"a large, grey chair, facing backwards",-32.09313201904297,topk,,"a large, grey chair that is facing forwards",-33.40970230102539,topk,,a large red chair,-30.93737030029297,topk,,a grey desk facing backwards,-31.5308895111084,topk,,"a large, grey desk, facing forwards",-32.161521911621094,topk,,a chair facing backwards,-9.747990608215332,topk,,"a small, grey desk ",-28.610754013061523,topk,
9,a grey chair,-31.09768295288086,topk,,a forward-facing grey chair,-32.2497444152832,topk,,"a large, red chair that is facing backwards",-31.452993392944336,topk,,a small chair facing backwards,-29.38166046142578,topk,,"a large, grey desk",-25.185148239135746,topk,,"a large, red desk  facing backwards",-8.275989532470703,topk,,"a small, grey desk  facing backwards",-30.94850349426269,topk,
10,a large grey chair,-30.34032440185547,topk,,a backwards grey chair,-32.26652145385742,topk,,a large red chair facing backward,-29.60087776184082,topk,,"a large, red chair facing backwards",-29.30876922607422,topk,,"a  large, grey desk facing forwards",-31.237083435058597,topk,,"a large, red desk facing backward",-7.451759815216064,topk,,a grey desk facing backwards,-29.636981964111328,topk,
11,"a large, grey chair that is facing backwards",-30.79326057434082,topk,,a chair facing forwards ,-32.491844177246094,topk,,"a  large, red chair",-30.69627952575684,topk,,"a small, grey chair",-31.268245697021484,topk,,"a large, grey desk  ",-30.903898239135746,topk,,"a large, red desk (6)",-9.959577560424805,topk,,"a large, red chair facing backwards",-31.69295883178711,topk,
