,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-9.330957412719728,topk,,"a large, blue chair with its back to us",-32.99533462524414,topk,,"a large green chair facing to the left""",-32.25752639770508,topk,,"a  small, grey chair facing forwards",-31.959571838378903,topk,,"a large, blue fan that is facing backwards",-31.24484634399414,topk,,a fan facing to the left,-30.09772300720215,topk,,"a small, grey fan face forwards",-31.4780387878418,topk,
1,a blue chair facing left,-8.536487579345703,topk,,a backwards-facing blue chair,-31.2767276763916,topk,,"a large, green chair facing the left",-31.14086532592773,topk,,a grey chair ,-31.52371597290039,topk,,a blue fan is facing backwards,-30.774816513061523,topk,,a green chair facing to the left,-32.19636154174805,topk,,"a grey, small fan facing forwards",-31.12653541564941,topk,
2,"a large, blue chair, facing to the left",-7.279597282409668,topk,,a blue chair facing backwards,-27.636362075805664,topk,,"a large, green chair to the left",-32.13290023803711,topk,,a grey chair facing forward,-30.931774139404297,topk,,a small grey fan facing forwards,-30.02434539794922,topk,,"a large, green chair",-32.03191375732422,topk,,"a small, grey fan is facing forwards",-30.0849666595459,topk,
3,a large blue chair ,-8.33639144897461,topk,,"a large, blue chair facing the wall",-32.539794921875,topk,,a large green chair facing the left,-30.29014778137207,topk,,a small grey chair,-31.218700408935547,topk,,"a large, blue fan in the room",-31.78657531738281,topk,,a large green fan to the left,-31.040184020996094,topk,,"a large, green chair",-28.71302604675293,topk,
4,"a large, blue chair 1",-9.41549301147461,topk,,"a blue chair, facing backwards",-31.94830894470215,topk,,a large green chair facing left,-30.31387710571289,topk,,a small grey fan facing forwards,-32.139366149902344,topk,,a blue fan facing backwards,-29.003189086914062,topk,,a small grey fan facing forwards,-32.09992218017578,topk,,a small grey fan facing forwards,-29.181365966796875,topk,
5,a large blue chair facing to the left,-4.749329090118408,topk,,a small grey fan facing forwards,-32.04924392700195,topk,,"a large, green chair  (3)",-32.48345947265625,topk,,a large blue chair facing to the left,-30.837968826293945,topk,,"a large, blue fan is in the room",-31.04879379272461,topk,,a green fan faces left,-32.11233901977539,topk,,a large blue chair facing to the left,-30.70992851257324,topk,
6,a big blue chair facing left,-9.097569465637209,topk,,a large blue chair facing to the left,-32.62214660644531,topk,,"a large, green chair ",-31.115184783935547,topk,,"a small, grey chair in the room",-31.55008316040039,topk,,"a large, blue fan",-24.659507751464844,topk,,a green fan facing to the left,-31.09134864807129,topk,,a small grey fan  facing forwards,-30.748668670654297,topk,
7,a large blue chair facing left in the room,-9.292028427124023,topk,,a large blue chair facing backward,-30.502729415893555,topk,,"a large, green chair facing left",-30.642257690429688,topk,,a small grey chair facing forwards,-30.9346866607666,topk,,a large fan facing backwards,-28.997303009033203,topk,,a green fan ,-31.901660919189453,topk,,"a small, grey fan""",-30.780494689941406,topk,
8,a large chair facing to the left,-7.789349555969238,topk,,a large chair facing backwards,-30.10791015625,topk,,a small grey chair facing forwards,-31.583721160888672,topk,,a small grey chair facing forward,-29.786771774291992,topk,,a large fan,-29.65872383117676,topk,,a large green fan facing the left,-30.751447677612305,topk,,a small grey chair facing forwards,-30.07059860229492,topk,
9,a large blue chair is facing left,-8.974369049072266,topk,,a small grey chair facing forwards,-30.94317626953125,topk,,a green chair,-25.273481369018555,topk,,a small grey chair facing to the front,-32.38234329223633,topk,,"a large, blue fan  (5)",-31.06475067138672,topk,,a green fan is facing to the left,-31.8129940032959,topk,,a grey fan facing forward,-30.926862716674805,topk,
10,"a large, blue chair facing left",-6.153792858123779,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.917537689208984,topk,,"a large, green chair""",-31.388622283935547,topk,,a green chair,-31.70501708984375,topk,,"a large, blue fan facing backward",-29.44837188720703,topk,,"a large, green fan, facing left",-32.176597595214844,topk,,a blue fan facing backwards,-31.4136905670166,topk,
11,a large blue chair,-8.47701644897461,topk,,"a large, blue chair facing to the right",-31.830909729003903,topk,,"a small, grey chair",-31.02672004699707,topk,,a grey chair,-31.61746597290039,topk,,"a large, blue chair facing to the left",-30.52633285522461,topk,,"a large, green fan  facing to the left",-30.261737823486328,topk,,"a small, grey chair",-28.119966506958008,topk,
12,"a chair, blue, large, facing left",-9.14380168914795,topk,,a large blue chair facing backwards ,-30.738285064697266,topk,,a large green chair is facing to the left,-32.276084899902344,topk,,"a small, grey chair facing the front",-32.305816650390625,topk,,a blue fan ,-30.605886459350582,topk,,"a small, grey fan facing forwards",-31.28092765808105,topk,,a grey fan is facing forwards,-31.4276123046875,topk,
13,a blue chair is facing left,-9.193571090698242,topk,,"a small, grey chair",-29.88533973693848,topk,,"a large chair, green in color, facing to the left",-33.131195068359375,topk,,"a small, grey chair",-25.67875289916992,topk,,a  blue fan,-31.17742347717285,topk,,"a large, green fan facing to the left",-32.339149475097656,topk,,"a small grey fan, facing forwards",-31.05533218383789,topk,
14,a large chair,-8.922929763793945,topk,,a chair facing backwards,-30.12691307067871,topk,,a large chair,-31.280733108520508,topk,,a small grey chair is facing forwards,-30.32644462585449,topk,,"a small, grey fan facing forwards",-28.158954620361328,topk,,"a large, green fan facing the left",-31.983118057250977,topk,,"a large, blue chair facing to the left",-28.137353897094727,topk,
15,"a large, blue chair facing to the left",-5.982430934906006,topk,,"a large, blue chair, facing backwards",-30.1712589263916,topk,,"a large, blue chair facing to the left",-30.455453872680664,topk,,"a small, gray chair facing forwards",-30.949037551879883,topk,,"a large, blue fan facing backwards",-23.307748794555664,topk,,a green fan turned to the left,-32.613765716552734,topk,,"a small, grey fan ",-28.624244689941406,topk,
16,a large blue chair facing left,-4.138753414154053,topk,,"a large, blue fan",-31.132383346557617,topk,,"a green, large chair facing left",-32.27579498291016,topk,,"a small, grey chair that is facing forwards",-31.56351852416992,topk,,"a large, blue fan facing forwards",-30.05774688720703,topk,,"a  large, green fan facing to the left",-32.01424026489258,topk,,a small grey fan facing to the front,-31.76039695739746,topk,
17,"a large, blue chair is facing to the left",-9.165398597717283,topk,,"a large blue chair, facing backwards",-31.74994468688965,topk,,"a large, green fan facing to the left",-31.347599029541016,topk,,"a large, blue chair facing to the left",-28.676250457763672,topk,,"a large, blue fan facing to the left",-30.18691635131836,topk,,"a large, green fan is facing to the left",-31.218660354614254,topk,,"a small, grey fan facing forwards",-27.66062355041504,topk,
18,a chair,-8.419506072998047,topk,,"a chair, facing backwards",-32.17631912231445,topk,,"a small, grey fan facing forwards",-32.07709884643555,topk,,"a small, grey chair is facing forwards",-32.779754638671875,topk,,"a large, blue chair facing backwards",-31.16717338562012,topk,,a green fan facing the left,-30.376798629760746,topk,,"a large, green fan facing to the left",-27.279077529907227,topk,
