,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-10.351893424987791,topk,,"a small, red sofa  (2)",-9.451111793518066,topk,,"a small, blue sofa faces to the right",-9.566213607788086,topk,,"a small, green sofa facing forwards",-11.130681037902832,topk,,a small red desk facing the right,-30.43585586547852,topk,,a small blue desk ,-32.330467224121094,topk,,a little green desk,-31.44414710998535,topk,
1,"a large red sofa, facing to the right",-9.767288208007812,topk,,"a small, red sofa (2)",-10.180482864379885,topk,,"a small, blue  sofa",-10.56742000579834,topk,,"a small, green sofa ",-9.95620822906494,topk,,"a small, red desk",-24.830718994140625,topk,,"a small, blue desk (6)",-33.11517333984375,topk,,"a small, green desk",-25.559568405151367,topk,
2,a large red sofa facing to the right,-4.648476123809815,topk,,"a small, red sofa ",-6.125408172607422,topk,,"a small, blue sofa faces right",-10.98306941986084,topk,,a small green sofa facing backwards,-8.075997352600098,topk,,"a small, red desk  (5)",-31.72176742553711,topk,,"a small, blue desk facing to  the right",-33.29237747192383,topk,,"a small, green desk facing to the left",-30.33907890319824,topk,
3,a red sofa facing the right,-8.4426851272583,topk,,"a small, red sofa facing backwards",-9.790555953979492,topk,,"a small, red sofa",-10.568998336791992,topk,,"a small, green sofa facing backwards",-9.717697143554688,topk,,"a small, red desk ",-27.494781494140625,topk,,"a small, blue  desk facing to the right",-34.48602294921875,topk,,"a small, green deck facing backwards",-31.580415725708008,topk,
4,"a large, red sofa facing to the right",-2.4800467491149902,topk,,"a small, red sofa  facing to the right",-8.29576587677002,topk,,"a small, blue sofa facing backwards",-11.015762329101562,topk,,a green sofa facing backward,-10.440093040466309,topk,,"a small, red desk face to the right",-30.953292846679688,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
5,"a large, red sofa is in the room",-10.19213581085205,topk,,"a small, red sofa",-4.328533172607422,topk,,"a small, blue sofa faced to the right",-10.465864181518556,topk,,"a small, green sofa with its back to us",-11.327250480651855,topk,,"a small, red desk to the right",-31.99580383300781,topk,,"a small, blue desk that faces to the right",-32.99394226074219,topk,,a desk facing backwards,-30.121671676635746,topk,
6,"a large, red sofa  facing to the right",-9.56995677947998,topk,,"a small, red sofa 2",-11.019563674926758,topk,,"a small, blue sofa is in the room",-10.698490142822266,topk,,"a small, green sofa facing the opposite direction of the others",-11.95960521697998,topk,,"a small red desk, facing to the right",-31.516801834106445,topk,,"a small, blue desk facing to the left",-33.02533721923828,topk,,"a small, green desk facing",-31.330432891845703,topk,
7,"a large, red sofa, facing to the right",-8.441892623901367,topk,,"a small, red sofa facing the right",-11.250160217285156,topk,,"a small, blue sofa",-3.55767822265625,topk,,"a small, green sofa faces backwards",-10.237356185913086,topk,,"a small, red desk is in the room",-31.64539909362793,topk,,"a small, blue desk facing right",-30.540401458740234,topk,,"a small, green desk facing to the right",-31.10011482238769,topk,
8,a red sofa ,-9.214658737182615,topk,,a small red sofa,-4.118432998657227,topk,,a blue sofa facing the right,-10.273883819580078,topk,,a green desk facing backwards,-9.110601425170898,topk,,a desk facing to the right,-31.419055938720703,topk,,"a small, blue desk  facing to the right",-29.27851104736328,topk,,"a small, green desk face backwards",-31.43049049377441,topk,
9,"a large, red sofa facing the right",-7.7979559898376465,topk,,"a small, red sofa is facing to the right",-8.827585220336914,topk,,"a small, blue sofa facing right",-7.766012668609619,topk,,"a small, green sofa with its back facing the viewer",-12.158737182617188,topk,,a small red desk is facing to the right,-31.831907272338867,topk,,"a small, blue desk ",-28.89712905883789,topk,,"a large, red sofa facing to the right",-30.64366912841797,topk,
10,"a large, red sofa 1",-10.401445388793944,topk,,"a small, red sofa, facing to the right",-9.864331245422363,topk,,"a small, blue sofa facing  to the right",-11.302955627441406,topk,,a green sofa is facing backwards,-10.162421226501465,topk,,a small  red desk facing to the right,-31.723047256469727,topk,,"a small blue desk, facing to the right",-32.510738372802734,topk,,"a small, green desk facing the opposite direction of the others",-32.829376220703125,topk,
