,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair on the left,-31.54429244995117,topk,,"a large, blue chair with its back to us",-32.99533462524414,topk,,"a large, green chair facing the left",-30.05478858947754,topk,,"a  small, grey chair facing forwards",-31.959571838378903,topk,,"a large blue fan, facing backwards",-30.12084579467773,topk,,"a large, green chair",-32.03191375732422,topk,,"a grey, small fan facing forwards",-30.518299102783203,topk,
1,a large blue facing left chair,-31.215721130371094,topk,,a backwards-facing blue chair,-31.2767276763916,topk,,a green chair facing to the left,-28.71231842041016,topk,,a small grey chair,-31.218700408935547,topk,,a large blue fan facing to the left,-31.16718864440918,topk,,a large green fan to the left,-31.040184020996094,topk,,"a small, grey fan is facing forwards",-30.073711395263672,topk,
2,a blue chair facing left,-31.1053466796875,topk,,a blue chair facing backwards,-27.636362075805664,topk,,a large green chair facing the left,-30.291566848754883,topk,,a small grey fan facing forwards,-31.28960418701172,topk,,a blue fan is facing backwards,-30.774816513061523,topk,,a small grey fan facing forwards,-32.09992218017578,topk,,a small grey fan facing forwards,-29.181365966796875,topk,
3,"a large, blue chair, facing to the left",-36.018009185791016,topk,,"a large, blue chair facing the wall",-32.51879119873047,topk,,a large green chair facing left,-31.070512771606445,topk,,a large blue chair facing to the left,-30.837968826293945,topk,,a small grey fan facing forwards,-30.769454956054688,topk,,a green chair,-28.915681838989254,topk,,a small grey fan  facing forwards,-30.748668670654297,topk,
4,a large blue chair ,-30.22115707397461,topk,,"a blue chair, facing backwards",-32.393638610839844,topk,,"a large, green chair facing to the left  (3)",-33.02427673339844,topk,,"a small, grey chair  (4)",-32.94626235961914,topk,,a large blue fan  (5),-32.78289794921875,topk,,a green fan facing to the left,-27.78860092163086,topk,,a large blue chair facing to the left,-31.764747619628903,topk,
5,a blue chair is facing to the left,-31.083988189697266,topk,,a small grey fan facing forwards,-32.04924392700195,topk,,"a large, green chair facing to the left in the room",-34.83499526977539,topk,,"a small, grey chair is facing forwards in the room",-42.46334838867188,topk,,a blue fan facing backwards,-30.8831844329834,topk,,a green fan ,-31.901660919189453,topk,,"a small, grey fan""",-31.29382705688477,topk,
6,"a large, blue chair 1",-31.30025863647461,topk,,a large blue chair facing to the left,-32.59439849853516,topk,,"a large, green chair facing to the left""",-28.49240493774414,topk,,"a small, grey chair in the room",-31.55008316040039,topk,,a blue fan in the room,-32.24079132080078,topk,,a large green fan facing the left,-30.751447677612305,topk,,a small grey chair facing forwards,-30.93157196044922,topk,
7,a large blue chair facing to the left,-35.01542282104492,topk,,a large blue chair facing backward,-32.41162109375,topk,,"a large, green chair ",-31.115184783935547,topk,,a small grey chair facing forwards,-28.69074249267578,topk,,a large blue fan facing to the right,-32.40810775756836,topk,,"a large, green fan facing to the left;",-31.782207489013672,topk,,a grey fan facing forward,-30.926862716674805,topk,
8,a big blue chair facing left,-30.98233413696289,topk,,a small grey chair facing forwards,-30.94317626953125,topk,,"a large, green chair facing left",-29.795095443725582,topk,,a small grey chair facing to the front,-32.38234329223633,topk,,a blue fan facing to the left,-31.538311004638672,topk,,a green fan is facing to the left,-32.09035110473633,topk,,a blue fan facing backwards,-30.58205223083496,topk,
9,a blue chair facing the left,-29.50199508666992,topk,,"a large, blue chair facing to the right",-31.83089828491211,topk,,a green chair,-27.29622840881348,topk,,a green chair,-31.70501708984375,topk,,a large fan facing backwards,-28.369184494018555,topk,,"a large, green fan  facing to the left",-31.01432228088379,topk,,a green chair,-30.94090461730957,topk,
