,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.024147033691406,topk,,"a small, red chair facing the left",-7.13767671585083,topk,,a blue chair facing backwards,-32.247779846191406,topk,,a grey sofa facing forwards,-9.696510314941406,topk,,"a small, red sofa (5)",-31.55270004272461,topk,,a blue chair facing backwards,-32.67055892944336,topk,,a grey sofa facing forwards,-29.99446678161621,topk,
1,a small red chair to the right,-31.263792037963867,topk,,"a small, red chair facing to the left;",-9.455683708190918,topk,,"a small, blue chair in the room",-32.97984313964844,topk,,a large grey chair faces forwards,-10.192867279052734,topk,,"a small, red sofa ",-27.60965347290039,topk,,"a small, blue sofa with its back to us",-33.7362060546875,topk,,"a large, grey sofa, facing forwards",-30.98348999023437,topk,
2,"a small, red chair, facing right",-30.4038028717041,topk,,"a small, red chair facing to the left  ",-9.150996208190918,topk,,"a blue chair, facing backwards",-31.6951961517334,topk,,a large gray chair facing forwards,-9.216712951660156,topk,,"a small, red, left-facing sofa",-31.60833168029785,topk,,"a small, blue sofa facing backwards",-29.2229061126709,topk,,a chair facing forwards,-32.436336517333984,topk,
3,a red chair ,-30.80756187438965,topk,,"a small, red chair facing to the left """,-9.744746208190918,topk,,a small blue chair is facing backwards,-32.49851608276367,topk,,"a large chair, facing forwards",-10.771876335144045,topk,,a small red sofa facing to the left,-28.554134368896484,topk,,a blue sofa facing backwards,-28.790367126464844,topk,,"a large, grey sofa",-29.93529319763184,topk,
4,a small red chair 1,-30.937488555908203,topk,,a small red chair facing to the left,-9.329278945922852,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,a grey chair facing forward,-9.277348518371582,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,"a large, grey couch facing forward",-32.73945999145508,topk,
5,a red chair is facing to the right,-30.851083755493164,topk,,"a small, red chair 2",-9.104228973388672,topk,,"a small, blue chair with its back to us",-32.63572311401367,topk,,a large grey chair facing the front,-10.292285919189451,topk,,"a small red sofa, facing to the left",-30.60660171508789,topk,,"a small, blue sofa that is facing backwards",-31.576414108276367,topk,,"a small, red sofa",-31.1016845703125,topk,
6,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,"a small, blue chair facing backward",-31.348264694213867,topk,,"a large grey chair, facing forwards",-10.222156524658203,topk,,"a small, red sofa faces left",-30.412569046020508,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,"a large, grey sofa  facing forwards",-31.34912109375,topk,
7,a small red chair,-30.254648208618164,topk,,a small red chair facing the left,-8.132286071777344,topk,,"a small, blue sofa facing backwards",-29.44600486755371,topk,,a large grey chair facing forwards in the room,-10.265213012695312,topk,,a small red sofa facing left,-28.23579788208008,topk,,"a small, blue, backwards-facing sofa",-32.52851486206055,topk,,"a large, grey sofa is facing forwards",-31.387771606445312,topk,
8,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red chair is facing to the left",-9.376537322998049,topk,,"a small, blue chair is facing backwards",-30.73567771911621,topk,,a small red chair facing to the left,-10.71676254272461,topk,,"a small, red sofa",-24.48465156555176,topk,,"a small, blue sofa",-30.525714874267575,topk,,"a small, blue sofa facing backwards",-30.413055419921875,topk,
9,"a small, red chair facing to the right",-30.635818481445312,topk,,"a small, red chair facing to the left,",-9.541621208190918,topk,,"a small, blue chair facing to the left",-31.2695426940918,topk,,a grey chair,-9.898880004882812,topk,,a small,-30.808135986328125,topk,,"a small, blue sofa with its back to the viewer",-34.14497756958008,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
