,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a big blue chair facing left,-9.09671688079834,topk,,a large,-31.838228225708008,topk,,"a large, green chair, facing left",-31.54230117797852,topk,,"a small, grey chair faces forwards",-9.743047714233398,topk,,"a large, blue fan-facing backwards",-31.577247619628903,topk,,"a large, green fan on the left",-9.648181915283203,topk,,a small fan facing forwards,-8.61629581451416,topk,
1,a large,-9.142544746398926,topk,,"a large, blue chair with its back to us",-32.999393463134766,topk,,a chair facing to the left,-29.91328239440918,topk,,a small-grey-chair-facing-forwards,-11.345658302307127,topk,,a blue fan,-26.06301689147949,topk,,a green fan facing the left,-10.663331031799316,topk,,"a small, grey fan""",-9.456195831298828,topk,
2,a chair facing to the left,-9.34891128540039,topk,,a large blue chair facing backwards in the room,-31.401050567626957,topk,,"a large, green chair facing to the left ",-31.624004364013672,topk,,"a grey, small chair facing forwards",-8.80646800994873,topk,,"a large, blue fan that is facing backwards",-30.838579177856445,topk,,a green chair facing to the left,-10.37336254119873,topk,,"a grey, small fan facing forwards",-9.192120552062988,topk,
3,a chair facing left,-9.337574005126951,topk,,"a large, blue fan facing backwards",-29.262086868286133,topk,,a chair that is green and facing to the left,-32.732913970947266,topk,,a grey chair,-10.16364288330078,topk,,a large,-31.467735290527344,topk,,"a  large, green fan facing to the left",-10.171886444091797,topk,,a small fan,-9.449206352233888,topk,
4,a blue chair to the left,-9.91833782196045,topk,,"a large, blue chair  facing backwards",-30.79058265686035,topk,,"a large, green chair facing to the left,",-32.65525436401367,topk,,"a small, grey chair facing forwards",-1.9276705980300903,topk,,"a large, blue fan facing backwards",-23.258285522460938,topk,,a green fan on the left,-8.378015518188477,topk,,"a large, blue fan facing backwards",-6.282411575317383,topk,
5,a blue facing-left chair,-10.115041732788086,topk,,a small grey fan,-31.71151161193848,topk,,a large green chair facing the left,-29.698240280151367,topk,,a small gray chair facing forwards,-9.141091346740724,topk,,"a large, blue fan  ",-30.688119888305664,topk,,a green fan faces left,-10.282634735107422,topk,,a grey chair,-9.015345573425291,topk,
6,"a blue chair facing left, large in size",-10.620399475097656,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.05654525756836,topk,,"a large, green chair in the room",-32.65983581542969,topk,,"a small, grey chair-facing forwards",-11.433143615722656,topk,,a large blue fan facing backwards,-25.72201538085937,topk,,"a large, green fan facing the left",-9.095763206481934,topk,,a grey fan facing forward,-9.59939670562744,topk,
7,"a blue chair facing left""",-9.798574447631836,topk,,"a large, blue chair with its back to the viewer",-33.52376937866211,topk,,"a large, blue chair facing to the left",-34.034942626953125,topk,,a grey chair is facing forwards,-9.853863716125488,topk,,"a large, blue fan 5",-30.698280334472656,topk,,a large green fan facing the left,-9.434690475463867,topk,,a small grey fan,-8.960980415344238,topk,
8,a large chair that is blue and facing to the left,-11.167444229125977,topk,,a chair facing backwards,-29.013818740844727,topk,,"a large, green chair that is facing to the left",-34.45478820800781,topk,,a grey chair ,-10.08551788330078,topk,,a large blue fan facing to the left,-31.0809383392334,topk,,"a large, green fan, facing to the left",-7.688258171081543,topk,,"a small, grey fan faces forwards",-9.494498252868652,topk,
9,"a large,",-9.723051071166992,topk,,a chair that is facing backwards,-31.76798248291016,topk,,a green chair,-25.285171508789062,topk,,"a small, grey chair faced forwards",-10.977892875671388,topk,,"a large, blue fan  (5)",-31.112607955932617,topk,,"a large, green fan is facing to the left",-9.34992790222168,topk,,a large blue fan facing backwards,-10.844761848449709,topk,
10,"a chair, large, blue, facing left",-11.13185691833496,topk,,"a large, blue chair facing upwards",-32.470314025878906,topk,,"a  large, green chair facing to the left",-31.9403133392334,topk,,"a small, grey chair facing the front",-10.781819343566896,topk,,"a large, blue fan is facing backwards",-30.119340896606445,topk,,"a green fan, facing to the left",-9.46300983428955,topk,,a small grey chair facing forwards,-9.63205623626709,topk,
11,a blue chair facing to the left,-9.827529907226562,topk,,a small grey chair facing forwards,-30.904937744140625,topk,,"a large, green chair ",-31.14670181274414,topk,,"a large, blue chair facing to the left",-7.226907730102539,topk,,a large blue fan facing backward,-29.47201538085937,topk,,a fan facing to the left,-8.210199356079102,topk,,a small grey fan ,-8.828167915344238,topk,
