,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large red sofa, facing to the right",-30.71049118041992,topk,,"a small, red sofa (2)",-30.918439865112305,topk,,"a small, blue  sofa",-32.115177154541016,topk,,"a large, red sofa",-30.715879440307617,topk,,a small red desk facing the right,-31.28761100769043,topk,,a small blue desk ,-10.309345245361328,topk,,"a small, green desk",-25.58928680419922,topk,
1,a large red sofa facing to the right,-26.346540451049805,topk,,"a small, red sofa ",-26.85021209716797,topk,,"a small, green sofa facing backwards",-32.85116195678711,topk,,"a small, green sofa ",-30.45269775390625,topk,,"a small, red desk",-24.914867401123047,topk,,"a small, blue desk (6)",-11.06629467010498,topk,,"a small, green desk facing to the left",-30.359384536743164,topk,
2,a large  red sofa,-31.02723503112793,topk,,"a small, red",-31.67531967163086,topk,,"a large, red sofa facing to the right",-33.21158981323242,topk,,a green sofa facing backward,-30.90925025939941,topk,,"a small, red desk ",-27.539867401123047,topk,,"a small, blue desk facing to  the right",-11.17119598388672,topk,,"a small, green deck facing backwards",-31.591737747192383,topk,
3,"a large, red",-31.86395263671875,topk,,"a small, red sofa facing backwards",-30.41425323486328,topk,,"a small, red sofa",-32.144020080566406,topk,,"a small, green sofa facing backwards",-23.69560813903809,topk,,a red desk facing to the right,-30.865692138671875,topk,,"a small, blue  desk facing to the right",-10.595331192016602,topk,,"a small, green sofa facing backwards",-30.56134605407715,topk,
4,"a red, large sofa facing right",-31.87689208984375,topk,,"a large, red sofa facing to the right",-30.665855407714844,topk,,"a small, blue couch facing to the right",-32.430198669433594,topk,,"a small, green sofa facing backwards  ",-31.00029754638672,topk,,"a large, red sofa facing to the right",-31.20244407653809,topk,,"a  small, blue desk facing to the right",-10.17824649810791,topk,,a desk facing backwards,-30.08522224426269,topk,
5,a large red sofa to the right,-30.115428924560547,topk,,"a small, red sofa",-24.23302459716797,topk,,a small blue sofa faces to the right,-32.76203155517578,topk,,"a small, green sofa facing backwards'",-29.86748313903809,topk,,"a small, red desk facing to the right of the room",-32.090553283691406,topk,,"a small, blue desk that faces to the right",-10.52581024169922,topk,,"a small, green desk facing",-31.407032012939453,topk,
6,"a large, red couch",-31.622039794921875,topk,,"a small, red sofa facing the right",-29.00433921813965,topk,,a Small blue sofa,-33.05377197265625,topk,,"a small, green sofa facing the opposite direction of the others",-32.48905563354492,topk,,"a small, red desk facing the right",-30.756572723388672,topk,,a blue desk facing the right,-10.80820083618164,topk,,"a small, green desk facing to the right",-30.203134536743164,topk,
7,a large red sofa  facing to the right,-31.39210319519043,topk,,a small red sofa,-24.80915069580078,topk,,a small blue sofa facing the right,-31.339576721191406,topk,,"a small, green sofa facing backwards""",-28.25029563903809,topk,,"a small, red desk facing to the right""",-28.13784408569336,topk,,"a small, blue desk facing to the left",-9.944722175598145,topk,,"a small, green desk face backwards",-31.45043182373047,topk,
8,a large red sofa 1,-31.341381072998047,topk,,"a small, red sofa is facing to the right",-29.58370590209961,topk,,"a small, blue sofa",-23.01992416381836,topk,,"a small, green sofa faces backwards",-31.06849670410156,topk,,"a small, red desk facing to the right",-23.53628158569336,topk,,"a small, blue desk facing right",-9.26560878753662,topk,,"a large, red sofa facing to the right",-31.67258644104004,topk,
9,"a large red sofa, facing right",-31.145153045654297,topk,,"a small, red sofa, facing to the right",-41.21810150146485,topk,,"a small, blue, right-facing sofa",-33.549072265625,topk,,a green desk facing backwards,-29.65131950378418,topk,,"a small, blue desk facing to the right",-30.834569931030277,topk,,"a small, blue desk  facing to the right",-7.281506061553955,topk,,"a small, green desk facing forwards",-31.106258392333984,topk,
10,a big red sofa facing right,-31.84967994689941,topk,,"a small, red sofa that is facing to the right",-30.996034622192383,topk,,"a small, blue desk facing to the right",-33.04246520996094,topk,,"a small, green sofa with its back facing the viewer",-32.67685317993164,topk,,"a small, red desk facing to the right in the room",-31.285276412963867,topk,,"a small, blue desk ",-6.902337551116943,topk,,"a small, green desk facing the wall",-31.24760627746582,topk,
11,a large red sofa facing the right,-29.265113830566406,topk,,"a small, red sofa facing to the left",-31.63363647460937,topk,,a blue small sofa facing to the right,-32.766639709472656,topk,,a green sofa is facing backwards,-30.666065216064453,topk,,"a small, red desk facing to the right'",-30.42690658569336,topk,,"a small blue desk, facing to the right",-10.134672164916992,topk,,a green desk facing backward,-31.698793411254883,topk,
12,a red facing-right sofa,-31.537403106689453,topk,,"a small, red desk facing to the right",-31.245098114013672,topk,,a small blue sofa facing to the right,-26.21121025085449,topk,,"a small, green sofa facing backwards is in the room",-30.47471809387207,topk,,"a small, red desk""",-31.024242401123047,topk,,a green desk facing backwards,-10.83909797668457,topk,,a green desk facing backwards,-27.433168411254883,topk,
13,a large red sofa is facing right,-31.688581466674805,topk,,"a small, red sofa - facing to the right",-31.62244033813477,topk,,a blue sofa facing the right,-31.947912216186523,topk,,"a small, green sofa facing backwards;",-30.39873504638672,topk,,a small red desk ,-30.87262725830078,topk,,"a small, blue desk",-4.066399574279785,topk,,"a small, green table facing backwards",-30.590665817260746,topk,
14,a small red sofa facing to the right,-32.0343017578125,topk,,a small  red sofa facing to the right,-31.76315116882324,topk,,a small blue sofa  facing to the right,-31.49629783630371,topk,,"a small, green sofa that faces backwards",-31.17294311523437,topk,,"a small, red desk faces to the right",-30.05780792236328,topk,,a small blue desk facing right,-9.223973274230955,topk,,a green desk,-29.76618766784668,topk,
15,"a  large, red sofa facing to the right",-31.496919631958008,topk,,a red sofa facing right,-31.64037322998047,topk,,a blue chair,-33.10039520263672,topk,,"a  small, green sofa facing backwards",-31.207494735717773,topk,,"a small, red desk  ",-31.071117401123047,topk,,"a small, blue desk facing to the",-11.444722175598145,topk,,"a small, green desk is facing backwards",-30.069978713989254,topk,
16,a large red facing right sofa,-30.802526473999023,topk,,"a small, red sofa in the room",-31.92201805114746,topk,,a small red sofa facing to the right,-32.077640533447266,topk,,a small blue sofa facing to the right,-31.02371406555176,topk,,"a small, red desk facing to the right, ",-31.61679077148437,topk,,"a small, blue desk  (6)",-10.248343467712402,topk,,"a small, green desk facing ",-31.758594512939453,topk,
17,a large red sofa facing to the right ,-30.221540451049805,topk,,"a small sofa, red",-31.382606506347656,topk,,a small  blue sofa,-32.53754425048828,topk,,"a small, green couch facing backwards",-30.363134384155277,topk,,"a small, red desk facing to the right;",-31.37221908569336,topk,,a small blue sofa facing to the right,-9.870938301086426,topk,,"a small, red desk facing to the right",-30.88191795349121,topk,
18,"a large, red, sofa",-30.542991638183597,topk,,"a small, red sofa, facing right",-31.802583694458008,topk,,a small blue couch,-32.181854248046875,topk,,"a small, green sofa with its back facing us",-31.841819763183597,topk,,a red desk,-30.15584373474121,topk,,"a small, blue desk-facing to the right",-10.541844367980955,topk,,"a small, blue desk facing to the right",-29.626022338867188,topk,
19,"a large,",-30.777740478515625,topk,,"a small, red sofa""",-30.50646209716797,topk,,"a blue, small sofa facing to the right",-32.69562911987305,topk,,"a small, green sofa facing to the left",-31.49418830871582,topk,,"a small, red desk  facing to the right",-28.891786575317383,topk,,a small blue desk  facing to the right,-10.136347770690918,topk,,a small desk facing backwards,-28.37111091613769,topk,
20,"a red, large sofa facing to the right",-31.676048278808597,topk,,"a small, red sofa face",-31.29552459716797,topk,,a small sofa that is blue,-32.63816452026367,topk,,"a small, green sofa facing backwards is object 4 in the room",-31.243980407714844,topk,,a small red desk facing to the right,-27.55470466613769,topk,,"a small, blue desk face to the right",-9.834066390991213,topk,,a small green desk ,-31.72764587402344,topk,
21,a large Red sofa,-31.28179359436035,topk,,"a small, red sofa-facing to the right",-31.3120231628418,topk,,a blue sofa ,-32.5049934387207,topk,,"a small, green sofa facing backwards is object 4",-30.066110610961918,topk,,a small desk facing to the right,-29.250289916992188,topk,,"a small, blue desk facing backwards",-9.67060089111328,topk,,a small blue desk facing to the right,-31.74512481689453,topk,
22,"a large, red, facing-right sofa",-31.474348068237305,topk,,"a small, red sofa facing right",-29.048269271850582,topk,,a small blue sofa facing to the left,-32.77370834350586,topk,,"a small, green sofa facing the left",-31.004125595092773,topk,,"a  small, red desk facing to the right",-31.20783233642578,topk,,"a small, blue desk facing  to the right",-10.573219299316406,topk,,"a  small, green desk facing backwards",-31.277023315429688,topk,
23,a large red sofa facing to the right of the room,-32.0901985168457,topk,,"a small, red sofa,",-31.62364959716797,topk,,a blue sofa facing right,-30.328353881835938,topk,,a sofa facing backwards,-30.80746459960937,topk,,"a small, red desk is facing to the right",-29.781911849975582,topk,,"a small, blue desk is facing to the right",-8.952478408813477,topk,,"a small, green desk facing the left",-31.57085418701172,topk,
