,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey chair facing backwards is in the room,-9.924367904663086,topk,,a large,-31.708946228027344,topk,,"a large, red chair",-3.56001615524292,topk,,"a large, red chair",-32.017799377441406,topk,,a grey desk facing forwards,-30.72666549682617,topk,,a grey desk facing forwards,-31.91123962402344,topk,,"a small, grey desk facing forwards",-30.9738712310791,topk,
1,"a grey, large chair, facing backwards",-9.806289672851562,topk,,"a large, grey chair  ",-32.368350982666016,topk,,a large,-9.140132904052734,topk,,a large grey chair facing backwards,-31.606388092041016,topk,,"a small, grey desk facing forwards",-31.964460372924805,topk,,a red desk facing backward,-31.303510665893555,topk,,"a small, grey desk ",-28.632192611694336,topk,
2,a backwards-facing large grey chair,-9.234816551208496,topk,,a chair facing forwards,-29.391096115112305,topk,,"a small, grey desk facing backwards",-9.40664768218994,topk,,"a small, gray chair facing backwards",-31.822240829467773,topk,,a grey desk facing forward,-31.21444702148437,topk,,a large,-31.74227523803711,topk,,"a small, grey desk, facing backwards",-29.77412414550781,topk,
3,"a large, grey chair, backwards",-9.278228759765623,topk,,a grey chair,-31.111167907714844,topk,,"a large, red chair""",-9.849079132080078,topk,,a small grey chair facing the opposite direction of the others,-35.29371643066406,topk,,"a large grey desk, facing forwards",-31.860652923583984,topk,,"a large, red desk facing",-32.21314239501953,topk,,"a small, grey desk facing backwards",-23.23876571655273,topk,
4,"a grey chair, facing backwards",-7.336960792541504,topk,,"a large, grey chair faces forwards",-32.178504943847656,topk,,"a large, red chair facing the opposite direction of the other chairs",-13.80689811706543,topk,,"a small, grey desk facing backwards",-30.65138053894043,topk,,a large desk,-29.39871025085449,topk,,a large desk,-30.9021053314209,topk,,"a small, gray desk facing backwards",-31.755739212036133,topk,
5,a large grey chair ,-8.047640800476074,topk,,"a small, grey desk facing backwards",-32.97724914550781,topk,,a chair facing backwards,-10.112439155578612,topk,,a small grey facing backwards chair,-31.200056076049805,topk,,a chair facing forwards,-31.805709838867188,topk,,"a small, grey desk facing backwards",-29.763694763183597,topk,,"a small grey desk, facing backwards",-31.342514038085938,topk,
6,a chair facing backwards,-6.505768775939941,topk,,a large chair facing forwards,-29.94211769104004,topk,,"a large, grey chair facing forwards",-10.835838317871094,topk,,a chair facing backwards,-30.04017639160156,topk,,"a large, grey desk face forwards",-31.31357192993164,topk,,"a large, red desk is facing backwards",-31.4262638092041,topk,,a desk facing backwards,-31.354211807250977,topk,
7,a grey chair ,-8.7076416015625,topk,,a grey chair facing forward,-31.91897964477539,topk,,"a large, red chair-facing backwards",-10.02741241455078,topk,,"a large, grey chair facing forwards",-30.327850341796875,topk,,"a small, grey desk facing backwards",-37.99429702758789,topk,,"a large, red desk  facing backwards",-30.29638671875,topk,,"a small, grey desk face backwards",-32.014869689941406,topk,
8,"a large, grey chair facing forwards",-9.045828819274902,topk,,"a large, grey chair facing forwards",-22.99407958984375,topk,,"a large, red chair (3)",-10.213369369506836,topk,,a small chair facing backwards,-29.244707107543945,topk,,"a large, grey desk faced forwards",-32.5926513671875,topk,,a chair facing backwards,-31.69906044006348,topk,,a small desk,-31.48561668395996,topk,
9,a large grey chair is facing backwards,-9.252504348754885,topk,,a grey chair facing forwards ,-32.12405014038086,topk,,"a large, red chair that is facing backwards",-9.526015281677246,topk,,a grey desk,-29.780174255371094,topk,,"a large, grey desk ",-27.88733291625977,topk,,"a large, red desk with its back facing you",-33.06168746948242,topk,,a chair facing backwards,-31.994327545166016,topk,
10,a grey chair facing back,-9.377187728881836,topk,,"a large grey chair, facing forwards",-32.220458984375,topk,,"a large, red, facing-backwards chair",-10.632993698120115,topk,,a small grey chair facing forwards,-31.54537773132324,topk,,"a large, grey chair facing forwards",-30.10409545898437,topk,,"a large, red desk",-26.153121948242188,topk,,"a large, grey chair facing forwards",-31.040815353393555,topk,
