,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-30.23918914794922,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,a blue chair facing backwards,-27.43535423278809,topk,,"a large, grey chair ",-31.583553314208984,topk,,"a small, red sofa ",-27.60965347290039,topk,,"a small blue sofa facing backwards""",-10.428550720214844,topk,,"a large, grey sofa, facing forwards",-31.386877059936523,topk,
1,"a small, red chair, facing right",-30.4038028717041,topk,,a blue chair facing backwards,-32.30766296386719,topk,,"a blue chair, facing backwards",-31.33204460144043,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,a red sofa facing left,-30.574190139770508,topk,,"a  small, blue sofa facing backwards",-10.674599647521973,topk,,"a large, grey sofa",-29.93485641479492,topk,
2,a red chair ,-30.80756187438965,topk,,a small red chair is facing to the left,-32.90105056762695,topk,,a small blue chair is facing backwards,-32.25690078735352,topk,,"a large, grey chair facing forwards is in the room",-32.953155517578125,topk,,a small red sofa facing to the left,-30.933691024780277,topk,,a blue chair facing backwards,-9.812588691711426,topk,,"a large, grey couch facing forward",-32.77027130126953,topk,
3,a small red chair 1,-30.937488555908203,topk,,a small red chair facing to the left,-32.29414367675781,topk,,a blue chair that is facing backwards,-31.748628616333008,topk,,a chair facing forwards,-30.157928466796875,topk,,"a small, red sofa faces left",-30.412569046020508,topk,,"a blue, small sofa facing backwards",-10.023646354675291,topk,,a small red chair facing to the left,-31.930727005004883,topk,
4,a red chair is facing to the right,-31.24012756347656,topk,,a red chair facing to the left,-29.905746459960938,topk,,"a small, blue chair with its back to us",-32.6358528137207,topk,,"a large, grey chair facing forwards,",-33.83247756958008,topk,,a small  red sofa facing to the left,-31.53647994995117,topk,,a small blue sofa facing backwards in the room,-10.716797828674316,topk,,"a large, grey sofa  facing forwards",-30.489063262939453,topk,
5,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair 2",-32.3849983215332,topk,,"a small, blue chair facing backward",-30.17667007446289,topk,,"a large, grey chair that is facing forwards",-31.407670974731445,topk,,"a small, red sofa",-24.48465156555176,topk,,"a small, blue sofa facing the back of the room",-11.517401695251465,topk,,"a large, grey sofa is facing forwards",-31.387752532958984,topk,
6,a small red chair,-30.254648208618164,topk,,"a small, red chair, facing to the left, in the room",-33.779747009277344,topk,,a blue chair facing backwards ,-31.62285423278809,topk,,a grey chair,-31.78559875488281,topk,,a small red sofa facing left,-31.96278381347656,topk,,"a small, blue sofa facing backwards",-6.389070510864258,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
7,"a small, red chair  (1)",-31.39727783203125,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue chair",-26.7421989440918,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa facing  to the left",-31.598365783691406,topk,,a blue sofa facing backwards,-10.229413032531738,topk,,a blue sofa facing backwards,-32.3376350402832,topk,
8,"a small, red chair facing to the right",-30.635818481445312,topk,,"a small, red chair facing to the right",-28.78018951416016,topk,,"a small, blue sofa facing backwards",-29.44600486755371,topk,,a large grey chair,-25.438758850097656,topk,,a small red sofa,-30.71988677978516,topk,,"a small, blue sofa facing upwards",-10.185949325561523,topk,,a small red chair,-32.328033447265625,topk,
9,a small chair,-29.78470230102539,topk,,a small red chair ,-32.01481628417969,topk,,"a small, blue chair is facing backwards",-30.73558807373047,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,a small red sofa facing the left,-31.499418258666992,topk,,"a small, blue sofa that is facing backwards",-9.497543334960938,topk,,a large chair facing forwards,-32.33610153198242,topk,
