,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large red sofa, facing to the right",-9.76732349395752,topk,,"a small, red sofa  (2)",-30.1237907409668,topk,,a  blue sofa,-32.888309478759766,topk,,"a small, green desk",-6.70955753326416,topk,,a small red desk facing the right,-9.338199615478516,topk,,a small blue desk ,-10.31484317779541,topk,,"a small, green desk",-4.875973224639893,topk,
1,a large red sofa facing to the right,-6.687081336975098,topk,,"a small, red sofa (2)",-31.70702362060547,topk,,"a small, green sofa facing backwards",-32.93341064453125,topk,,"a small, green sofa facing forwards",-10.380681037902832,topk,,"a small, red desk",-3.733063220977783,topk,,"a small, blue desk (6)",-11.099549293518066,topk,,"a small, green desk facing to the left",-10.5299711227417,topk,
2,"a large, red sofa facing to the right",-2.4800496101379395,topk,,"a small, red sofa ",-26.836374282836918,topk,,"a small, blue  sofa facing to the right",-33.03361129760742,topk,,"a small, green sofa ",-9.95620822906494,topk,,"a small, red desk  (5)",-10.629029273986816,topk,,"a small, blue  desk facing to the right",-10.593461036682127,topk,,"a small, green deck facing backwards",-10.896821022033691,topk,
3,"a large, red sofa is in the room",-10.20012378692627,topk,,a small red sofa facing the right,-29.827348709106445,topk,,a small blue sofa faces to the right,-33.12337875366211,topk,,a small green sofa facing backwards,-8.075997352600098,topk,,"a small, red desk ",-6.397125720977783,topk,,"a  small, blue desk facing to the right",-10.226176261901855,topk,,a small table facing backwards,-11.199617385864258,topk,
4,"a large, red sofa  facing to the right",-9.56487274169922,topk,,a small red sofa is facing to the right,-30.95469093322754,topk,,"a small blue sofa, facing right",-33.40502166748047,topk,,"a small, green sofa facing backwards",-9.71772003173828,topk,,a small red sofa,-10.57408046722412,topk,,"a small, blue desk that faces to the right",-10.54512882232666,topk,,"a small, green sofa facing backwards",-9.871294021606444,topk,
5,"a large, red sofa, facing to the right",-10.391220092773438,topk,,"a small, red sofa facing backwards",-31.28184509277344,topk,,"a small , blue sofa facing to the right",-33.41374588012695,topk,,a green sofa facing backward,-10.440093040466309,topk,,"a small, red desk face to the right",-9.85564136505127,topk,,"a small, blue desk facing to the left",-11.009720802307127,topk,,a desk facing backwards,-9.438076972961426,topk,
6,a large red sofa to the right,-10.058833122253418,topk,,"a small, red sofa  facing to the right",-29.00065040588379,topk,,a little blue sofa facing to the right,-33.1729621887207,topk,,"a large, red sofa facing to the right",-10.816154479980469,topk,,"a small red desk, facing to the right",-10.419145584106444,topk,,"a small, blue desk facing right",-10.15369987487793,topk,,"a small, green desk facing",-10.646839141845703,topk,
7,"a large, red sofa facing the right",-7.797781467437744,topk,,"a small, red sofa",-24.242624282836918,topk,,"a small, blue sofa",-23.01194190979004,topk,,"a small, green sofa with its back to us",-11.328429222106934,topk,,"a small, red desk is in the room",-10.547740936279297,topk,,"a small, blue desk  facing to the right",-7.262558937072754,topk,,"a small, green desk facing to the right",-10.437688827514648,topk,
8,"a large, red sofa 1",-10.413909912109377,topk,,"a small, red sofa facing the right",-29.07645034790039,topk,,"a small, blue, right-facing sofa",-33.10076904296875,topk,,"a small, green sofa facing the opposite direction of the others",-12.346637725830078,topk,,a small red desk is facing to the right,-10.734249114990234,topk,,"a small, blue desk ",-6.881504058837891,topk,,"a small, green desk face backwards",-10.747655868530272,topk,
9,a big red sofa facing right,-10.228555679321287,topk,,a small red sofa  facing to the right,-30.657609939575195,topk,,"a small, blue desk facing to the right",-33.141387939453125,topk,,"a small, green sofa faces backwards",-10.541749954223633,topk,,"a small, blue desk",-9.438525199890137,topk,,"a small blue desk, facing to the right",-10.495115280151367,topk,,"a small, green desk facing the wall",-10.531042098999023,topk,
10,"a large, red sofa that is facing to the right",-10.67419147491455,topk,,a small red sofa,-29.60902976989746,topk,,a blue small sofa facing to the right,-32.703468322753906,topk,,a green desk facing backwards,-10.06593894958496,topk,,a small  red desk facing to the right,-10.625391960144045,topk,,"a small, blue desk",-4.100254535675049,topk,,a green desk facing backwards,-10.73304557800293,topk,
11,"a large, red sofa (1)",-10.332858085632324,topk,,"a  small, red sofa facing to the right",-31.15732765197754,topk,,a small blue sofa facing to the right,-29.139095306396484,topk,,"a small, green sofa with its back facing the viewer",-12.159915924072266,topk,,"a small, red desk facing the right",-8.765042304992676,topk,,a blue desk,-6.611422538757324,topk,,"a small, green table facing backwards",-9.918902397155762,topk,
12,a large red facing right sofa,-9.84366226196289,topk,,"a large, red sofa facing to the right",-31.502695083618164,topk,,a blue sofa facing the right,-32.459285736083984,topk,,a green sofa is facing backwards,-10.519472122192385,topk,,"a small, red desk facing to the right",-1.8141807317733765,topk,,a small blue desk facing right,-9.199487686157228,topk,,a blue desk,-10.322949409484863,topk,
13,"a large, red sofa faces right",-10.636005401611328,topk,,"a small, red sofa is facing to the right",-29.259639739990234,topk,,a small blue sofa  facing to the right,-31.44102096557617,topk,,"a small, green sofa that faces backwards",-10.617362022399902,topk,,"a small, red desk 5",-10.334390640258787,topk,,"a small, blue desk  (6)",-10.303044319152832,topk,,a green desk facing backwards ,-11.16273307800293,topk,
14,"a large, red, sofa",-9.578845977783203,topk,,"a small red sofa, facing to the right",-30.455734252929688,topk,,"a small blue sofa""",-33.32501602172852,topk,,"a  small, green sofa facing backwards",-10.617416381835938,topk,,"a small, red  desk facing to the right",-10.731891632080078,topk,,"a small, red desk facing to the right",-10.865620613098145,topk,,"a small, green desk is facing backwards",-9.150069236755373,topk,
15,"a large, red sofa  (1)",-9.964098930358888,topk,,"a small, red sofa, facing to the right",-28.81350517272949,topk,,a small red sofa facing to the right,-33.0244026184082,topk,,"a small, green sofa face",-10.84683322906494,topk,,"a small, red desk""",-9.920562744140623,topk,,a small blue sofa facing to the right,-9.932050704956056,topk,,"a small, green desk facing ",-11.068714141845703,topk,
16,"a large,",-9.835046768188477,topk,,"a small, red sofa that is facing to the right",-30.95155334472656,topk,,"a blue, small sofa facing to the right",-33.2152099609375,topk,,a small green sofa facing to the right,-11.240434646606444,topk,,a small red desk ,-9.73196792602539,topk,,"a small, blue desk-facing to the right",-10.546761512756348,topk,,"a small, red desk facing to the right",-10.146071434020996,topk,
17,"a large, red sofa""",-9.873844146728516,topk,,"a small, red sofa facing to the left",-31.752120971679688,topk,,a blue sofa ,-32.38387680053711,topk,,"a small, green couch facing backwards",-10.65774154663086,topk,,"a small, red desk faces to the right",-9.32056713104248,topk,,a small blue desk  facing to the right,-10.14272403717041,topk,,"a small, blue desk facing to the right",-8.880680084228516,topk,
18,"a large, red sofa, facing right",-10.865857124328612,topk,,"a small, red desk facing to the right",-31.225658416748047,topk,,a small blue sofa facing to the left,-32.75598907470703,topk,,"a small, green sofa facing to the left",-10.119359970092772,topk,,"a small, red desk  ",-9.944000244140623,topk,,"a small, blue desk face to the right",-9.860851287841797,topk,,a small desk facing backwards,-9.182165145874023,topk,
19,"a large, red sofa in the room",-10.7898530960083,topk,,a small red sofa facing to the right,-30.96830368041992,topk,,a blue sofa facing right,-30.22460556030273,topk,,a green couch facing backwards,-10.841104507446287,topk,,"a small, red desk that is facing to the right",-10.932446479797363,topk,,"a small, blue desk facing backwards",-10.581059455871582,topk,,a small green desk ,-10.938465118408203,topk,
20,"a large, red, facing-right sofa",-11.000689506530762,topk,,"a small, red couch facing to the right",-30.916736602783203,topk,,a small blue sofa that is facing to the right,-33.19516372680664,topk,,"a small, green sofa  ",-10.78433322906494,topk,,a red desk,-6.819400787353516,topk,,"a small, blue desk facing  to the right",-10.652819633483888,topk,,a small green desk facing backward,-9.999062538146973,topk,
21,"a large, red sofa  #1",-10.61765956878662,topk,,"a small, red sofa, facing right",-31.30068016052246,topk,,"a blue sofa, facing to the right",-32.75476837158203,topk,,a green facing backwards sofa,-10.707058906555176,topk,,"a small, red desk  facing to the right",-7.736772060394287,topk,,"a small, blue desk is facing to the right",-11.844188690185549,topk,,a small blue desk facing to the right,-11.018003463745115,topk,
22,a red sofa,-4.431230068206787,topk,,"a small, red sofa""",-30.453561782836918,topk,,"a small, blue couch",-31.15256690979004,topk,,"a small green sofa, facing backwards",-10.111881256103516,topk,,a small red desk facing to the right,-5.4292097091674805,topk,,"a small, blue desk""",-9.451817512512209,topk,,"a  small, green desk facing backwards",-10.627673149108888,topk,
23,a large red sofa is facing to the right,-9.711995124816896,topk,,"a small, red sofa face",-31.273874282836918,topk,,a little blue couch,-32.74870681762695,topk,,a sofa facing backwards,-10.239131927490234,topk,,a small red desk  facing to the right,-10.540450096130373,topk,,"a small, blue desk faced to the right",-10.162997245788574,topk,,"a small, green desk facing the left",-10.853263854980469,topk,
24,"a large, red sofa  ",-9.897281646728516,topk,,"a small, red sofa-facing to the right",-31.296422958374023,topk,,a blue couch,-31.206941604614254,topk,,"a small, green sofa backwards",-10.33120822906494,topk,,a small desk facing to the right,-9.00993824005127,topk,,a small blue desk facing to the right,-8.37909984588623,topk,,"a small, green desk facing the opposite direction of the other desks and sofas",-13.044929504394531,topk,
25,a large red sofa,-7.221088409423828,topk,,"a small, red sofa facing right",-29.99120712280273,topk,,a small blue sofa ,-30.68439292907715,topk,,a small green sofa is facing backwards,-9.68863296508789,topk,,a small red desk,-6.927280426025391,topk,,a small blue desk,-10.54921817779541,topk,,"a small, green desk facing backward",-8.756213188171387,topk,
26,a large,-10.000672340393066,topk,,"a small, red sofa  ",-30.281686782836918,topk,,"a small, red sofa facing to the right",-32.58125305175781,topk,,a small green sofa,-10.60531997680664,topk,,"a small, red desk is facing to the right",-8.635900497436523,topk,,"a small, blue desk is in the room",-11.236017227172852,topk,,"a small, green desk that is facing backwards",-10.012931823730469,topk,
27,"a large, red sofa ",-6.287906646728516,topk,,"a small, red sofa facing to the right",-23.017745971679688,topk,,a small sofa facing to the right,-33.11900329589844,topk,,a small green desk facing backwards,-9.2796049118042,topk,,"a  small, red desk facing to the right",-10.080514907836914,topk,,a small blue desk facing the right,-10.34660530090332,topk,,"a small, green desk facing downwards",-10.846434593200684,topk,
28,"a large, red sofa facing right",-6.760659217834473,topk,,"a small, red  sofa",-31.33604621887207,topk,,a blue sofa,-28.930753707885746,topk,,"a small, green sofa that is facing backwards",-9.12252426147461,topk,,"a small, green desk facing backwards",-9.613935470581056,topk,,a small desk facing to the right,-9.911538124084473,topk,,"a small, green desk with its back facing the viewer",-11.930699348449709,topk,
29,"a large, red sofa is facing to the right",-8.15970516204834,topk,,"a small, red couch",-31.230060577392575,topk,,a blue sofa is facing to the right,-32.40809631347656,topk,,"a small, green sofa, facing backwards",-8.622702598571777,topk,,"a small, red desk faced to the right",-10.239356994628906,topk,,"a small, green desk facing backwards",-10.67706298828125,topk,,"a small, green desk""",-11.047847747802734,topk,
30,a large sofa,-9.861440658569336,topk,,"a small, red sofa, ",-30.811004638671875,topk,,a small blue sofa,-27.89533042907715,topk,,"a small, green, backwards-facing sofa",-10.802611351013184,topk,,a red sofa,-10.79322624206543,topk,,"a small, blue desk facing to the  right",-10.963611602783203,topk,,"a small, green desk facing upwards",-11.196653366088867,topk,
31,"a large, red sofa to the right",-9.474457740783691,topk,,a large red sofa,-31.161317825317383,topk,,"a  small, blue sofa facing to the right",-32.35428237915039,topk,,a small green sofa facing to the left,-10.943559646606444,topk,,"a small, red sofa facing to the right",-10.773273468017578,topk,,"a small, blue desk  ",-10.076817512512209,topk,,"a small, green desk faced backwards",-10.883727073669434,topk,
32,a,-7.918018341064453,topk,,a small sofa facing to the right,-31.694604873657227,topk,,a blue sofa facing to the right,-28.2111873626709,topk,,"a small, green sofa facing the opposite direction of the other sofas",-12.035406112670898,topk,,"a small, red desk facing right",-9.93430233001709,topk,,"a small, blue desk in the room",-10.451904296875,topk,,"a small, green desk facing backwards",-1.5062134265899658,topk,
33,a large red sofa ,-8.187049865722656,topk,,a,-28.593942642211918,topk,,a,-30.274564743041992,topk,,"a small, green sofa with its back to the viewer",-11.49642562866211,topk,,"a small, red desk facing  to the right",-10.758955001831056,topk,,"a small, blue desk faces to the right",-9.02479076385498,topk,,a small green desk facing backwards,-9.939008712768556,topk,
34,"a large, red sofa faces to the right",-10.003494262695312,topk,,"a small, red sofa faces to the right",-31.0161247253418,topk,,a small blue sofa is facing to the right,-31.636138916015625,topk,,"a small, green sofa  facing backwards",-9.3904447555542,topk,,a,-8.138957977294922,topk,,"a small, blue desk 6",-10.727697372436523,topk,,"a small, green desk, facing backwards",-9.647303581237791,topk,
35,a large sofa facing to the right,-10.03444004058838,topk,,"a small,",-30.443029403686523,topk,,"a small, blue",-32.535377502441406,topk,,a blue sofa facing to the right,-10.728215217590332,topk,,"a small, red desk-facing to the right",-10.646110534667969,topk,,a blue sofa facing to the right,-10.051236152648926,topk,,"a small, green desk  facing backwards",-9.39556884765625,topk,
36,a large red sofa facing right,-7.250904083251953,topk,,a small,-30.97459983825684,topk,,"a small,",-31.84316635131836,topk,,"a small, blue sofa facing to the right",-10.307659149169922,topk,,a small desk,-9.59820556640625,topk,,"a small, blue sofa facing to the right",-10.888157844543455,topk,,a large red sofa,-10.829224586486816,topk,
37,"a large, red sofa",-3.584781646728516,topk,,a red sofa facing to the right,-29.92506980895996,topk,,"a small blue sofa, facing to the right",-35.380828857421875,topk,,a small green sofa ,-10.29281997680664,topk,,"a small,",-10.012575149536133,topk,,a,-8.417582511901855,topk,,"a small, green desk ",-7.688472747802734,topk,
38,a red thing,-37.274681091308594,logic,,"a small sofa facing to the right, colored red",-31.78318977355957,topk,,a small,-32.60242462158203,topk,,a,-9.356748580932615,topk,,a small red desk facing right,-8.864720344543457,topk,,"a small, blue desk facing the right",-8.464592933654785,topk,,"a small, green desk faces backwards",-10.065189361572266,topk,
39,a red thing facing to the right,-41.17829132080078,logic,,"a large, red sofa",-31.040245056152344,topk,,a green sofa facing backwards,-33.187965393066406,topk,,"a small, green sofa is facing backwards",-10.551972389221191,topk,,"a large, red sofa",-9.23716640472412,topk,,"a small,",-10.74138069152832,topk,,"a small, green desk facing the opposite direction of the other desks",-12.853845596313477,topk,
40,a red thing facing backwards,-47.327144622802734,logic,,a red thing,-16.030193328857422,logic,,a Blue sofa,-33.063419342041016,topk,,"a small, green sofa facing to the right",-11.08556842803955,topk,,"a small, red desk, facing to the right",-8.295819282531738,topk,,"a small, blue desk, facing to the right",-7.918719291687012,topk,,a,-8.964242935180664,topk,
41,a red sofa,-24.365413665771484,logic,,a red thing facing to the right,-19.112104415893555,logic,,"a large, red sofa",-32.23084259033203,topk,,a small green sofa facing backward,-9.586176872253418,topk,,a red thing,-17.543973922729492,logic,,"a small, blue desk that is facing to the right",-16.14728355407715,topk,,"a small, green desk  ",-10.438472747802734,topk,
42,a red sofa facing to the right,-25.379852294921875,logic,,a red thing facing backwards,-24.813552856445312,logic,,a small blue sofa facing right,-29.3475341796875,topk,,"a small,",-10.57333278656006,topk,,a red thing facing to the right,-20.24666976928711,logic,,a red thing,-41.91860961914063,logic,,a small desk,-10.659271240234377,topk,
43,a red sofa facing backwards,-34.03070831298828,logic,,a red sofa,-6.603911399841309,logic,,a red thing,-41.25654220581055,logic,,a green sofa facing backwards,-9.541054725646973,topk,,a red thing facing backwards,-27.183534622192383,logic,,a red thing facing to the right,-44.425689697265625,logic,,"a small,",-10.49925136566162,topk,
44,a red desk,-35.1818962097168,logic,,a red sofa facing to the right,-7.501584529876709,logic,,a red thing facing to the right,-44.121337890625,logic,,"a small, green sofa facing the wall",-10.75189208984375,topk,,a red sofa,-9.857009887695312,logic,,a red thing facing backwards,-48.586238861083984,logic,,a small,-11.051639556884766,topk,
45,a red desk facing to the right,-36.11238479614258,logic,,a red sofa facing backwards,-13.571001052856444,logic,,a red thing facing backwards,-48.72535705566406,logic,,a small sofa facing backwards,-9.512939453125,topk,,a red sofa facing to the right,-11.262487411499023,logic,,a red sofa,-34.103145599365234,logic,,"a large, red sofa",-9.187129974365234,topk,
46,a red desk facing backwards,-39.30865859985352,logic,,a red desk,-11.900225639343262,logic,,a red sofa,-32.71396255493164,logic,,a red thing,-40.125030517578125,logic,,a red sofa facing backwards,-16.53207015991211,logic,,a red sofa facing to the right,-35.213951110839844,logic,,"a small, green desk facing  backwards",-10.893417358398438,topk,
47,a green thing,-41.320682525634766,logic,,a red desk facing to the right,-13.128145217895508,logic,,a red sofa facing to the right,-33.906375885009766,logic,,a red thing facing to the right,-42.79216384887695,logic,,a red desk,-5.868995189666748,logic,,a red sofa facing backwards,-39.72126770019531,logic,,a red thing,-40.92632675170898,logic,
48,a green thing facing to the right,-48.15739440917969,logic,,a red desk facing backwards,-16.392393112182617,logic,,a red sofa facing backwards,-38.75108337402344,logic,,a red thing facing backwards,-45.40876388549805,logic,,a red desk facing to the right,-6.715356826782227,logic,,a red desk,-33.710784912109375,logic,,a red thing facing to the right,-43.8970947265625,logic,
49,a green thing facing backwards,-43.139739990234375,logic,,a green thing,-20.70440673828125,logic,,a red desk,-35.92428970336914,logic,,a red sofa,-31.483936309814453,logic,,a red desk facing backwards,-15.562253952026367,logic,,a red desk facing to the right,-34.198333740234375,logic,,a red thing facing backwards,-46.24384307861328,logic,
50,a green sofa,-32.52745056152344,logic,,a green thing facing to the right,-27.08784484863281,logic,,a red desk facing to the right,-37.03848648071289,logic,,a red sofa facing to the right,-32.410667419433594,logic,,a green thing,-19.66689109802246,logic,,a red desk facing backwards,-39.45799255371094,logic,,a red sofa,-32.08678436279297,logic,
51,a green sofa facing to the right,-37.39342880249024,logic,,a green thing facing backwards,-22.490509033203125,logic,,a red desk facing backwards,-40.1728630065918,logic,,a red sofa facing backwards,-36.628936767578125,logic,,a green thing facing to the right,-27.13522148132324,logic,,a green thing,-41.36915969848633,logic,,a red sofa facing to the right,-33.56679916381836,logic,
