,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large red sofa, facing to the right",-30.71708297729492,topk,,"a small, red sofa  (2)",-9.41285228729248,topk,,"a small, blue sofa faces to the right",-31.152122497558597,topk,,"a small, green sofa ",-30.452301025390625,topk,,a small red desk facing the right,-32.455718994140625,topk,,"a small , blue desk facing to the right",-33.609161376953125,topk,,"a small, green table",-9.41196346282959,topk,
1,a large red sofa facing to the right,-29.73931312561035,topk,,"a small, red sofa (2)",-10.178410530090332,topk,,"a  small, blue sofa",-31.86267852783203,topk,,"a small, green sofa facing backwards",-30.22689247131348,topk,,"a small, red desk",-24.861581802368164,topk,,"a ""small, blue desk facing to the right""",-34.55902099609375,topk,,"a small, green desk",-4.875922679901123,topk,
2,"a large, red, sofa, facing, right",-32.6942024230957,topk,,"a small, red sofa ",-6.125434875488281,topk,,a small red sofa,-31.32970428466797,topk,,"a small, green sofa with its back to us",-32.416751861572266,topk,,"a small, red desk ",-27.494394302368164,topk,,"a blue desk, facing to the right",-33.40102767944336,topk,,"a small, green desk facing to the left",-10.529976844787598,topk,
3,a large red sofa is in the room,-32.078590393066406,topk,,"a small, red sofa facing to the right of the large, red sofa",-12.206893920898438,topk,,"a small, blue sofa facing backwards",-32.57002258300781,topk,,"a small, green sofa facing the opposite direction of the others",-32.47026062011719,topk,,a red desk facing to the right,-30.580965042114254,topk,,a small blue desk face to the right,-34.153831481933594,topk,,"a small, green deck facing backwards",-10.895615577697754,topk,
4,"a large, red facing to the right",-32.6314697265625,topk,,a small red sofa is facing to the right,-9.928899765014648,topk,,"a small, blue sofa faced to the right",-32.05144500732422,topk,,a green facing-backwards sofa,-31.65496253967285,topk,,"a large, red sofa facing to the right",-31.10428047180176,topk,,"a small, blue  desk facing to the right",-32.60396957397461,topk,,a small table facing backwards,-11.199617385864258,topk,
5,a large sofa facing right,-29.5333309173584,topk,,a small red sofa facing right,-7.496726989746094,topk,,"a small, blue sofa is in the room",-32.25556564331055,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,"a small, red desk is in the room",-31.62938690185547,topk,,"a small, blue deck facing to the right",-34.05402755737305,topk,,"a small, green sofa facing backwards",-11.111234664916992,topk,
6,"a red, large sofa facing right",-31.848299026489254,topk,,"a small, red sofa",-3.531684875488281,topk,,a small blue sofa facing the right,-30.68501853942871,topk,,a green desk facing backwards,-29.60669708251953,topk,,a desk facing to the right,-31.419055938720703,topk,,a ,-34.12852096557617,topk,,a desk facing backwards,-9.438076972961426,topk,
7,a large red sofa to the right,-30.93659400939941,topk,,"a small, red sofa  facing to the right",-8.289710998535156,topk,,"a small, blue sofa",-25.174863815307617,topk,,"a small, green sofa faced backwards",-32.171321868896484,topk,,a small red desk is facing to the right,-31.831907272338867,topk,,"a large, red sofa facing to the right",-33.58296203613281,topk,,"a small, green desk face backwards",-10.157565116882324,topk,
8,"a large, red couch",-31.567598342895508,topk,,"a small, red sofa facing the right",-8.365511894226074,topk,,a small blue sofa facing to the right,-28.313758850097656,topk,,a green sofa is facing backwards,-31.01556396484375,topk,,"a small, red desk facing the right",-29.831098556518555,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green desk facing to the right",-10.437694549560549,topk,
9,a large red sofa  facing to the right,-31.39040756225586,topk,,a small red sofa,-8.240946769714355,topk,,a small blue sofa  facing to the right,-31.442934036254883,topk,,"a small, green sofa""",-31.671051025390625,topk,,"a small, blue desk facing to the right",-30.77166557312012,topk,,a small blue desk is facing to the right,-33.33565139770508,topk,,"a small, green desk facing",-10.646787643432615,topk,
10,a large red sofa 1,-31.346166610717773,topk,,a small red sofa  facing to the right,-9.94666862487793,topk,,"a small, blue sofa facing right",-29.35196685791016,topk,,a little green sofa,-30.703659057617188,topk,,"a small, red  desk facing to the right",-31.82966423034668,topk,,a small blue desk faces to the right,-33.640743255615234,topk,,"a large, red sofa facing to the right",-12.313905715942385,topk,
11,"a large red sofa, facing right",-31.15171813964844,topk,,a small,-10.26366138458252,topk,,"a small, blue sofa that is facing to the right",-35.714698791503906,topk,,"a small, green sofa with its back facing the viewer",-32.255882263183594,topk,,a small  red desk,-31.200241088867188,topk,,a blue desk facing the right,-32.87160873413086,topk,,"a small, green desk facing the opposite direction of the others",-12.539299011230469,topk,
12,a big red sofa facing right,-31.16335105895996,topk,,"a small, red sofa is facing to the right",-8.825510025024414,topk,,"a small, blue sofa  ",-31.221738815307617,topk,,"a small, green sofa with its back facing forward",-32.30279541015625,topk,,"a small, red desk""",-30.9943962097168,topk,,a small blue desk facing to the left,-34.38848114013672,topk,,"a small, green desk facing forwards",-8.021787643432617,topk,
13,a large red sofa facing the right,-30.742244720458984,topk,,"a small red sofa, facing to the right",-9.362991333007812,topk,,a small blue couch,-32.16509246826172,topk,,"a small, green sofa that faces backwards",-31.112133026123047,topk,,a small red desk ,-30.82962417602539,topk,,"a small, blue sofa facing backwards",-34.88650131225586,topk,,"a small, green desk facing the wall",-10.530632972717283,topk,
14,a red facing-right sofa,-31.51837921142578,topk,,"a small, red sofa, facing to the right",-7.685587882995605,topk,,"a small, blue sofa facing the right",-32.57266616821289,topk,,"a  small, green sofa facing backwards",-31.113510131835938,topk,,"a small, red desk faces to the right",-30.00720596313477,topk,,"a small blue desk, facing to the right",-32.510833740234375,topk,,a green desk,-6.483272075653076,topk,
15,a large red sofa is facing right,-31.63370704650879,topk,,"a small, red sofa that is facing to the right",-9.799393653869627,topk,,"a small, blue sofa 3",-32.98128128051758,topk,,a small blue sofa facing to the right,-31.00422096252441,topk,,"a small, red desk  ",-31.0178337097168,topk,,a green desk facing backwards,-32.887142181396484,topk,,"a small, green desk is facing backwards",-9.373534202575684,topk,
16,"a large, red facing right sofa",-31.583484649658203,topk,,a small red sofa facing to the right,-7.091875076293945,topk,,"a small, blue sofa  (3)",-31.14700508117676,topk,,"a small, green couch facing backwards",-30.336456298828125,topk,,"a small, red desk that is facing to the right",-32.02190399169922,topk,,a desk facing to the right,-34.12518310546875,topk,,"a small, green desk facing ",-11.068662643432615,topk,
