,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.595855712890625,topk,,"a large, grey chair ",-29.01675796508789,topk,,"a large, red chair facing the opposite direction of the other chairs",-34.72550201416016,topk,,"a small, grey chair facing backwards ",-27.522459030151367,topk,,"a large, grey desk face forwards",-31.294235229492188,topk,,"a large, red desk with its back facing the viewer",-33.909568786621094,topk,,"a large, grey desk facing backwards",-9.6525239944458,topk,
1,a large grey chair facing backwards in the room,-29.891740798950195,topk,,"a large, grey chair (2) facing forwards",-34.01980972290039,topk,,"a large, red chair faces backwards",-32.09380340576172,topk,,"a small, grey chair facing backwards""",-28.928709030151367,topk,,"a large, grey desk-facing forwards",-31.96636962890625,topk,,"a large, red desk""",-31.87428474426269,topk,,"a small, grey desk faced backwards",-9.996603965759276,topk,
2,a grey chair ,-30.367895126342773,topk,,a large gray chair facing forwards,-32.229923248291016,topk,,"a large, grey chair facing backwards",-32.19383239746094,topk,,"a small, grey chair that is facing backwards",-32.48429489135742,topk,,"a  large, grey desk  facing forwards",-32.234107971191406,topk,,"a large, red desk facing the opposite direction of the other objects",-34.978858947753906,topk,,a small grey chair,-10.096132278442385,topk,
3,"a large, grey chair facing backwards",-28.62410545349121,topk,,a chair facing forwards,-29.429346084594727,topk,,"a large, red chair facing",-31.933473587036133,topk,,"a small, grey chair facing backwards  (4)",-31.809682846069336,topk,,a grey desk facing forward,-31.236461639404297,topk,,a large desk,-30.816207885742188,topk,,a desk facing backwards,-9.440584182739258,topk,
4,"a grey chair facing backwards, large",-31.44476318359375,topk,,a grey chair facing forward,-31.8977165222168,topk,,"a large, red chair  (3)",-32.00560760498047,topk,,"a large, grey chair facing backwards",-28.740694046020508,topk,,a chair facing forwards,-31.00374984741211,topk,,"a large, red desk, facing backwards",-29.182552337646484,topk,,"a small, grey desk in the room",-10.138968467712402,topk,
5,"a grey chair facing backwards, large in size",-30.953197479248047,topk,,a large grey chair that is facing forwards,-32.99288558959961,topk,,a large chair facing backwards,-31.364036560058597,topk,,a small grey chair,-30.11031913757324,topk,,a large desk,-29.349754333496094,topk,,"a large red desk, facing backwards",-32.626800537109375,topk,,"a small, grey desk is facing backwards",-9.004157066345215,topk,
6,a large chair facing backwards,-28.36688995361328,topk,,"a large, grey chair facing backwards",-31.22063446044922,topk,,"a large, red chair facing backwards",-22.902223587036133,topk,,"a grey, small chair facing backwards",-31.147193908691406,topk,,a forward-facing grey desk,-32.10546112060547,topk,,"a large, red table facing backwards",-32.072959899902344,topk,,"a small, grey desk ",-6.778722286224365,topk,
7,a backwards grey chair,-29.049575805664062,topk,,a large grey chair facing the front,-32.6621208190918,topk,,"a large, red chair (3)",-31.72016716003418,topk,,"a small, grey chair  facing backwards",-31.074073791503903,topk,,"a large, grey desk faced forwards",-32.53514862060547,topk,,"a large, red chair facing backwards",-29.462461471557617,topk,,"a small, grey desk  facing backwards",-9.11647129058838,topk,
8,a large grey chair backwards,-30.603450775146484,topk,,"a large grey chair, facing forwards",-32.17227935791016,topk,,"a small, grey chair",-31.984228134155277,topk,,a grey chair,-28.01116371154785,topk,,"a large, grey desk  |   facing forwards",-33.87968826293945,topk,,"a large, red desk that is facing backwards",-31.575639724731445,topk,,a grey desk facing backwards,-9.460468292236328,topk,
9,a grey chair that is facing backwards,-31.50763702392578,topk,,"a large, grey chair that is facing forwards",-30.8946590423584,topk,,a chair facing backwards,-31.68584442138672,topk,,a small grey chair ,-29.72750663757324,topk,,"a large desk, facing forwards",-31.41207695007324,topk,,a chair facing backwards,-31.691349029541016,topk,,a small chair facing backwards,-9.974997520446776,topk,
10,"a large, grey chair, facing backwards",-32.141658782958984,topk,,a forward-facing grey chair,-31.565637588500977,topk,,"a large, red, facing-backwards chair",-32.20777893066406,topk,,a grey desk facing backwards,-30.65822029113769,topk,,"a large, grey desk, facing forwards",-29.504653930664062,topk,,"a large, red desk facing  backwards",-32.57976150512695,topk,,"a small, grey chair",-8.735173225402832,topk,
11,a large grey chair,-30.29890251159668,topk,,a large grey chair facing forwards in the room,-32.17157745361328,topk,,a large red chair facing backwards,-29.051034927368164,topk,,a large grey chair,-30.914493560791016,topk,,"a large, grey desk",-25.18516159057617,topk,,"a large, red desk  facing backwards",-30.219348907470703,topk,,a chair facing backwards,-9.271435737609863,topk,
12,"a large, grey chair that is facing backwards",-30.78487968444824,topk,,a backwards grey chair,-32.26652145385742,topk,,a large chair,-30.51893424987793,topk,,"a large, red chair facing backwards",-29.30876922607422,topk,,"a large, grey desk is facing forwards in the room",-33.01815414428711,topk,,"a large, red desk facing backward",-30.258638381958008,topk,,"a small, grey desk, facing backwards",-7.906693935394287,topk,
13,a chair facing backwards,-28.160829544067383,topk,,a grey chair,-31.11247444152832,topk,,a large red chair,-30.93737030029297,topk,,a small chair facing backwards,-31.00046730041504,topk,,"a  large, grey desk facing forwards",-30.24001884460449,topk,,a large desk facing backwards,-31.742412567138672,topk,,a small desk facing backwards,-8.870227813720703,topk,
14,"a chair, facing backwards",-30.867002487182617,topk,,a large chair facing forwards,-31.678142547607425,topk,,a large chair that is red in color and facing backwards,-33.98775863647461,topk,,"a small, grey chair",-25.408870697021484,topk,,"a large, grey desk (5)",-32.55619430541992,topk,,a red chair,-31.36644554138184,topk,,a small grey chair facing backwards,-7.544425010681152,topk,
15,a large grey chair facing backwards 1,-30.916337966918945,topk,,"a  large, grey chair facing forwards",-30.83794403076172,topk,,a small grey chair facing backwards,-32.05696105957031,topk,,"a small, grey chair facing backward",-29.272972106933597,topk,,"a large, grey desk  ",-30.90391159057617,topk,,"a large, red desk facing",-32.129493713378906,topk,,a small grey desk facing forwards,-9.561646461486816,topk,
