,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.61976432800293,topk,,a large desk,-8.141624450683594,topk,,a large desk,-8.164946556091309,topk,,"a green, small desk facing to the left",-30.09820556640625,topk,,a large blue fan is facing forwards,-31.137157440185547,topk,,"a large,",-31.181367874145508,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
1,"a large, grey desk facing forwards""",-28.842430114746094,topk,,"a large,",-10.565835952758787,topk,,a large desk that is red in color and facing backwards,-11.350797653198242,topk,,a desk,-30.80868148803711,topk,,"a large,",-31.70428276062012,topk,,"a large, red fan facing backwards",-22.82339859008789,topk,,"a small, green desk facing left",-30.770553588867188,topk,
2,a desk,-28.91809844970703,topk,,a large desk that is blue in colour and facing forwards,-11.336880683898926,topk,,a desk,-8.157278060913086,topk,,"a green, small desk",-30.52413749694824,topk,,"a large fan, blue in colour, facing forwards",-32.32075119018555,topk,,"a large, red fan faces backwards",-30.660978317260746,topk,,a small green fan facing left,-30.092077255249023,topk,
3,"a large grey desk, facing forwards",-29.95974540710449,topk,,"a large desk facing forwards, painted blue",-11.10944938659668,topk,,a red desk facing the opposite direction of the others,-11.416034698486328,topk,,a desk facing to the left,-29.91327667236328,topk,,"a large, blue desk facing forwards",-29.071718215942383,topk,,a red desk facing backwards,-30.017112731933597,topk,,"a small, green fan facing to the left",-29.772003173828125,topk,
4,"a large, grey desk facing forwards 1",-31.644136428833008,topk,,a large blue desk facing forwards,-5.732371807098389,topk,,a red desk facing backwards,-3.5101985931396484,topk,,a small green desk is facing to the left,-30.311525344848636,topk,,"a large, red fan facing backwards",-32.07444763183594,topk,,"a large, red fan  ",-30.943288803100582,topk,,a small green fan,-29.13322257995605,topk,
5,"a grey, large desk facing forwards",-29.13749885559082,topk,,a large desk that is blue in colour,-11.499621391296388,topk,,a large desk facing backwards,-7.591625213623047,topk,,a small green desk ,-28.809711456298828,topk,,a blue fan is facing forwards,-30.653779983520508,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,a small green fan faces left,-30.718175888061523,topk,
6,"a large, grey desk",-25.17068862915039,topk,,"a large, blue",-11.012511253356934,topk,,"a red, large desk facing backwards",-9.487470626831056,topk,,"a large, grey desk",-30.812780380249023,topk,,a large blue fan ,-29.953706741333008,topk,,"a large, red fan facing to the left",-31.13456916809082,topk,,"a large, blue fan facing forwards",-29.14330291748047,topk,
7,"a large, grey desk facing forwards  (1)",-32.0797004699707,topk,,a large blue desk facing forward,-9.587401390075684,topk,,a red desk is facing backwards,-7.529093265533447,topk,,a little green desk,-29.65340232849121,topk,,a large blue fan,-29.5658016204834,topk,,a red fan facing backward,-31.01879119873047,topk,,"a small, green fan, facing to the left",-29.352434158325195,topk,
8,a large grey desk is facing forwards,-30.640329360961918,topk,,"a  large, blue desk facing forwards",-10.77127170562744,topk,,a red desk that is facing backwards,-10.42144775390625,topk,,a green small desk,-29.865827560424805,topk,,a large blue desk facing forwards,-30.82690048217773,topk,,a large red fan facing backwards,-29.08760452270508,topk,,"a small, green desk facing to the left",-29.62745475769043,topk,
9,a desk facing forwards,-29.125036239624023,topk,,"a small, green desk facing to the left",-11.252509117126465,topk,,"a red desk, facing backwards",-7.554269313812256,topk,,a green desk facing the left,-30.01836204528809,topk,,a large blue fan  facing forwards,-30.94371032714844,topk,,"a large, red fan that is facing backwards",-30.803504943847656,topk,,a green fan facing left,-28.81499481201172,topk,
