,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-31.263792037963867,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,"a small, blue chair facing backwards""",-7.180851936340332,topk,,"a large, grey chair ",-9.696833610534668,topk,,a small red sofa is facing left,-32.07187271118164,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
1,"a small, red chair, facing right",-30.4038028717041,topk,,a small red chair facing to the left,-31.414045333862305,topk,,"a small, blue chair with its back to us",-10.609642028808594,topk,,a grey sofa facing forwards,-9.696510314941406,topk,,"a red sofa, facing to the left",-31.497652053833008,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa, facing forwards",-9.032544136047363,topk,
2,a red chair ,-30.80756187438965,topk,,a red chair facing to the left,-29.061254501342773,topk,,"a small, blue chair facing backwards, ",-9.625404357910156,topk,,"a large, grey chair facing forwards;",-10.26575756072998,topk,,"a small, red, left-facing sofa",-31.60833168029785,topk,,"a blue, small sofa facing backwards",-32.669315338134766,topk,,a blue chair facing backwards,-10.438922882080078,topk,
3,a small red chair 1,-30.937488555908203,topk,,"a small, red chair 2",-32.3849983215332,topk,,"a small, blue chair facing backward",-8.151278495788574,topk,,"a large, grey chair facing forwards is object 4",-11.271092414855955,topk,,a red sofa facing left,-30.574190139770508,topk,,"a small, blue sofa with its back to us",-33.75299835205078,topk,,"a large, grey sofa",-7.938979625701904,topk,
4,a red chair is facing to the right,-31.24012756347656,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue chair facing backwards'",-8.743351936340332,topk,,"a large, grey chair facing forwards is in the room",-11.063055992126465,topk,,a small red sofa facing to the left,-30.933752059936523,topk,,a small blue sofa is facing backwards,-33.378780364990234,topk,,a small red chair facing to the left,-9.939041137695312,topk,
5,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair facing to the right",-29.419857025146484,topk,,"a small, blue chair",-4.7168073654174805,topk,,"a large, grey chair facing forwards,",-8.836069107055664,topk,,"a small, red",-31.868980407714844,topk,,"a small, blue sofa facing backwards",-33.254493713378906,topk,,"a large, grey sofa  facing forwards",-8.540060997009277,topk,
6,a small red chair,-30.254648208618164,topk,,a small red chair ,-32.01481628417969,topk,,"a small, blue chair facing backwards is in the room",-9.972694396972656,topk,,"a large, grey chair that is facing forwards",-9.809283256530762,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,"a large, grey sofa is facing forwards",-9.419374465942385,topk,
7,"a small, red chair  (1)",-31.39727783203125,topk,,a small red chair facing the left,-30.203155517578125,topk,,"a small, blue sofa facing backwards",-8.247197151184082,topk,,"a small, blue chair",-10.509562492370604,topk,,a small sofa facing left,-31.7297477722168,topk,,"a small, blue sofa that is facing backwards",-35.42631530761719,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
8,"a small, red chair facing to the right",-30.635818481445312,topk,,"a small, red chair is facing to the left",-31.142452239990234,topk,,"a small, blue chair is facing backwards",-8.721908569335938,topk,,"a large, grey, facing forwards chair",-10.679872512817385,topk,,a small  red sofa facing to the left,-31.53358459472656,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
9,"a red chair, facing right",-29.75588035583496,topk,,a second red chair,-32.274757385253906,topk,,"a small, blue chair facing to the left",-9.248573303222656,topk,,"a grey, large chair",-10.4046630859375,topk,,a small red sofa facing left,-31.96278381347656,topk,,"a small, blue, backwards-facing sofa",-32.90480041503906,topk,,a grey chair,-9.701128005981444,topk,
10,a small chair,-29.78470230102539,topk,,"a  small, red chair facing to the left",-32.29049301147461,topk,,"a small, blue chair facing the opposite direction of the other chairs",-11.711730003356934,topk,,a grey chair,-4.746493816375732,topk,,"a small, red sofa",-22.493980407714844,topk,,"a small, blue sofa, facing backward",-33.99406814575195,topk,,a small red chair,-10.273845672607422,topk,
11,a small red chair ,-29.887460708618164,topk,,"a small, red chair  (2)",-32.31797790527344,topk,,a small chair facing backwards,-9.90358829498291,topk,,a small red chair,-8.32763385772705,topk,,a small red chair facing to the left,-32.18915557861328,topk,,"a small, blue sofa with its back facing us",-33.821468353271484,topk,,"a small, red chair facing to the right",-7.64699125289917,topk,
