,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large,-31.04962539672852,topk,,"a large, grey chair facing forwards'",-8.884682655334473,topk,,"a large, red chair",-25.13359832763672,topk,,"a large, red chair",-32.038578033447266,topk,,a grey desk facing forwards,-29.116607666015625,topk,,a grey desk facing forwards,-9.908288955688477,topk,,"a small, grey desk facing forwards",-9.073392868041992,topk,
1,a large grey chair facing the opposite direction of the others,-33.67066192626953,topk,,a large,-9.671823501586914,topk,,a large,-30.6557731628418,topk,,"a small, gray chair facing backwards",-31.13833236694336,topk,,"a small, grey desk facing forwards",-31.90733528137207,topk,,a large,-9.730584144592283,topk,,"a small, grey desk ",-6.778722286224365,topk,
2,"a grey, large chair, facing backwards",-31.51122665405273,topk,,"a large, grey chair facing forwards 2",-9.174869537353516,topk,,"a small, grey desk facing backwards",-31.053194046020508,topk,,"a small, grey desk facing backwards",-31.55449104309082,topk,,a grey desk facing forward,-31.236461639404297,topk,,"a large, red table facing backwards",-10.129600524902344,topk,,a small grey desk facing forwards,-9.561646461486816,topk,
3,a grey chair,-31.078832626342773,topk,,a grey chair,-9.10271167755127,topk,,"a large, red chair""",-31.606842041015625,topk,,a small grey chair turned away,-31.978988647460938,topk,,"a large grey desk, facing forwards",-31.81229782104492,topk,,"a large, red desk facing",-10.186135292053224,topk,,"a small, grey desk, facing backwards",-7.906693935394287,topk,
4,a large grey chair facing the opposite direction of the other objects,-35.218475341796875,topk,,a large chair facing forwards,-7.120296955108643,topk,,a chair facing backwards,-30.469640731811523,topk,,a small grey facing backwards chair,-31.342941284179688,topk,,a large,-32.08082962036133,topk,,a large desk,-8.872849464416504,topk,,"a small, grey desk facing backwards",-1.3854871988296509,topk,
5,a backwards-facing large grey chair,-30.915525436401367,topk,,"a large, grey chair facing forwards",-2.2128071784973145,topk,,"a large, red chair (3)",-31.72016716003418,topk,,"a grey chair, facing backwards",-32.18045425415039,topk,,a large desk,-29.349754333496094,topk,,"a small, grey desk facing backwards",-7.77747106552124,topk,,"a small, gray desk facing backwards",-9.873269081115724,topk,
6,"a grey chair, facing backwards",-28.97679328918457,topk,,"a large, grey chair facing forwards;",-9.072182655334473,topk,,a large red chair facing backwards ,-30.47317123413086,topk,,"a large, grey chair facing forwards",-29.490694046020508,topk,,a chair facing forwards,-31.829587936401367,topk,,a desk facing backwards,-7.615888595581055,topk,,a desk facing backwards,-9.440584182739258,topk,
7,a large grey chair ,-29.67390251159668,topk,,"a large grey chair, facing forwards",-9.810317039489746,topk,,a red chair facing backward,-30.974842071533203,topk,,a small grey chair facing forwards,-31.65121841430664,topk,,a grey desk facing forwards ,-31.866607666015625,topk,,"a large, red desk is facing backwards",-9.350021362304688,topk,,"a small grey desk, facing backwards",-9.45500946044922,topk,
8,a grey chair ,-30.367895126342773,topk,,"a large, grey chair is facing forwards",-9.234135627746582,topk,,"a large, red chair that is facing backwards",-31.05387687683105,topk,,"a large, grey chair",-31.35395812988281,topk,,"a small, grey desk facing backwards",-29.51671028137207,topk,,"a large, red desk  facing backwards",-8.275989532470703,topk,,a small desk,-9.609893798828123,topk,
9,"a large, grey chair facing forwards",-30.44603538513184,topk,,"a large, grey chair",-4.319494247436523,topk,,a red chair ,-29.301794052124023,topk,,"a small, grey, backwards-facing chair",-31.399829864501957,topk,,a grey desk facing forwards in a room,-32.53548049926758,topk,,a chair facing backwards,-9.747990608215332,topk,,a chair facing backwards,-9.271435737609863,topk,
10,a large grey chair is facing backwards,-30.921401977539062,topk,,"a large,",-9.818475723266602,topk,,"a large,",-30.65310859680176,topk,,a ,-31.89790916442871,topk,,"a large, grey chair facing forwards",-30.13306999206543,topk,,"a large, grey chair facing forwards",-10.37526798248291,topk,,"a large, grey chair facing forwards",-9.158285140991213,topk,
11,a chair facing backwards,-31.00314140319824,topk,,"a large, grey chair facing forwards ",-4.7987446784973145,topk,,"a large, red chair facing backwards",-22.90219497680664,topk,,"a small grey chair, facing backwards",-30.506053924560547,topk,,a grey desk,-29.155181884765625,topk,,"a large, red desk",-4.102802276611328,topk,,a small chair facing backwards,-9.974997520446776,topk,
12,"a large, grey chair",-29.548980712890625,topk,,"a  large, grey chair facing forwards",-8.828179359436035,topk,,"a  large, red chair facing backwards",-31.936384201049805,topk,,a grey desk facing backwards,-30.65822029113769,topk,,a grey desk is facing forwards,-32.560035705566406,topk,,"a large, red desk with its back facing you",-10.996099472045898,topk,,a small desk facing backwards,-8.108814239501953,topk,
13,a large grey chair backwards,-30.603450775146484,topk,,"a large, grey chair facing forwards""",-6.290932655334473,topk,,"a large, red chair, facing backwards",-29.89121437072754,topk,,a small-grey-chair-facing-backwards,-31.16361618041992,topk,,"a grey desk, facing forwards",-32.309452056884766,topk,,a red table,-9.36359691619873,topk,,"a small, grey table",-8.756173133850098,topk,
