,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey desk facing forwards,-31.66161346435547,topk,,a large desk,-8.141624450683594,topk,,a large,-31.412166595458984,topk,,a small green desk,-9.352681159973145,topk,,"a large, blue fan  facing forwards",-28.94156837463379,topk,,a blue fan,-30.71196746826172,topk,,"a small, green fan",-28.2175407409668,topk,
1,"a large desk, grey in colour, facing forwards",-30.90753936767578,topk,,"a large, blue desk is in the room",-9.685359001159668,topk,,a large desk that is red in color and facing backwards,-32.442596435546875,topk,,a green desk facing to the left,-9.336493492126465,topk,,a blue fan,-30.64760971069336,topk,,a red fan facing backwards,-30.47337913513184,topk,,a small fan facing left,-30.078617095947266,topk,
2,a grey desk facing forward,-30.73325729370117,topk,,"a large, blue desk  facing forwards",-8.258027076721191,topk,,a large desk with a red color and facing backwards,-32.58954620361328,topk,,a small desk,-7.632901668548584,topk,,"a large, blue fan that is facing forwards",-31.51047706604004,topk,,"a large, red fan that is facing backwards",-30.80985641479492,topk,,a small green fan,-29.13322257995605,topk,
3,"a large grey desk, facing forwards",-30.016742706298828,topk,,"a large, blue desk facing forwards'",-9.142518997192385,topk,,a large desk,-29.256744384765625,topk,,"a small, green table",-8.979207992553711,topk,,a large blue fan is facing forwards,-30.848583221435547,topk,,a large red fan facing backwards,-26.642736434936523,topk,,a green desk facing to the left,-29.93474769592285,topk,
4,a large grey desk facing forwards in a room,-30.938879013061523,topk,,"a large, blue desk  (2) facing forwards",-11.555997848510742,topk,,a large desk with a red color facing backwards,-32.16974639892578,topk,,"a small, green desk to the left",-8.666374206542969,topk,,"a large, blue fan, facing forwards",-31.05341911315918,topk,,"a large, red fan facing forwards",-29.74527359008789,topk,,a small green fan facing the left,-28.44891357421875,topk,
5,a large,-30.96566200256348,topk,,"a large, blue desk in the room",-9.961058616638184,topk,,"a large, red desk is facing backwards",-32.43950653076172,topk,,"a small, green desk facing to the left ",-7.330415725708008,topk,,"a large, blue fan  ",-30.97879409790039,topk,,a red fan facing backward,-31.01879119873047,topk,,"a small, green fan is facing to the left",-30.046836853027344,topk,
6,a large desk that is grey in color and facing forwards,-32.48959732055664,topk,,"a large, blue desk facing forwards",-3.2987685203552246,topk,,"a large, red desk  facing backwards",-30.598533630371094,topk,,a small green desk facing to the left,-8.229236602783203,topk,,"a large, blue fan 5",-31.589859008789062,topk,,a red desk facing backwards,-30.928607940673828,topk,,a small fan,-30.33379554748535,topk,
7,a large desk,-28.70415687561035,topk,,"a large, blue desk ",-5.563092708587647,topk,,a red table,-30.800262451171875,topk,,"a small, green desk, facing to the left",-8.403196334838867,topk,,"a large, blue fan  (5)",-31.468128204345703,topk,,"a large, red fan is facing backwards",-30.32138442993164,topk,,"a small, green fan  facing to the left",-29.326623916625977,topk,
8,a grey desk facing forwards in a room,-30.75486183166504,topk,,a desk,-7.754176616668701,topk,,"a large, red desk  ",-30.42940139770508,topk,,a small green table,-8.963704109191895,topk,,a  blue fan,-31.31088638305664,topk,,a large red fan,-30.69277572631836,topk,,a small green desk facing to the left,-29.43736457824707,topk,
9,a grey desk in a room,-31.196613311767575,topk,,"a large, blue desk facing forwards in a room",-10.379085540771484,topk,,"a red, large desk facing backwards",-30.58729553222656,topk,,"a large, blue desk facing forwards",-8.06223201751709,topk,,"a large, blue fan faces forwards",-30.159687042236328,topk,,a large red fan ,-30.633020401000977,topk,,a small green fan ,-29.18791007995605,topk,
10,"a large grey desk facing forwards""",-30.794675827026367,topk,,"a large, blue desk that is facing forwards",-10.543893814086914,topk,,"a large, red desk that is facing backwards",-30.468019485473636,topk,,a small green desk is facing to the left,-9.698285102844238,topk,,"a large blue fan, facing forwards",-30.86253547668457,topk,,"a large,",-31.181367874145508,topk,,"a small, green fan facing the left",-28.12096405029297,topk,
11,a grey large desk facing forwards,-30.30363273620605,topk,,"a large desk, blue in colour, facing forwards",-10.177468299865724,topk,,"a large, red desk faced backwards",-30.904281616210938,topk,,"a small, green desk facing left",-6.974748611450195,topk,,"a large, blue fan facing forwards",-23.27623176574707,topk,,a large red fan facing backward,-30.512222290039062,topk,,"a small, green fan""",-30.1003532409668,topk,
12,a grey desk in the room,-29.47205924987793,topk,,"a large, blue desk faces forwards",-9.334239959716797,topk,,"a large,",-31.199493408203125,topk,,"a small, green desk",-3.9746947288513184,topk,,"a large fan, facing forwards",-31.565696716308597,topk,,"a large, red fan",-24.771413803100582,topk,,"a small, green fan facing left",-28.863096237182617,topk,
13,a grey desk facing forwards is in the room,-31.092754364013672,topk,,"a large blue desk, facing forwards",-10.215087890625,topk,,a desk,-29.24907493591309,topk,,a green desk facing the left,-9.405081748962402,topk,,a blue desk facing forwards,-30.45415496826172,topk,,"a large, red fan facing to the right",-32.17862319946289,topk,,a fan facing to the left,-30.15913772583008,topk,
14,a grey desk is facing forwards,-29.51078224182129,topk,,"a large, blue desk""",-8.875593185424805,topk,,"a large, red desk, facing backwards",-28.95743751525879,topk,,"a small, green desk faces to the left",-9.44832992553711,topk,,"a  large, blue fan",-29.9887638092041,topk,,"a  large, red fan facing backwards",-30.8087100982666,topk,,a small green fan to the left,-30.055110931396484,topk,
15,"a grey desk facing forwards, large in size",-32.23624801635742,topk,,a large blue desk facing forwards,-10.036818504333496,topk,,"a large, red desk facing forwards",-30.63800048828125,topk,,"a small, green desk facing to the left in the room",-9.80727195739746,topk,,a large blue fan  facing forwards,-30.94371032714844,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,"a large, blue fan facing forwards",-29.14330291748047,topk,
16,"a grey desk, facing forwards",-31.37094497680664,topk,,"a large desk facing forwards, colored blue",-10.2280855178833,topk,,"a small, green desk",-30.86335563659668,topk,,"a small, green desk ",-6.67781925201416,topk,,a large blue fan ,-29.953706741333008,topk,,"a red fan, facing backwards",-30.41415405273437,topk,,"a small, green fan faces to the left",-30.300161361694336,topk,
17,a large grey desk facing forwards ,-28.935300827026367,topk,,"a large, blue desk facing forwards is in the room",-10.534361839294434,topk,,"a large, red desk facing the opposite direction of the other desks",-33.472190856933594,topk,,a small green desk facing to the left ,-9.221424102783203,topk,,"a large, blue fan""",-29.72098159790039,topk,,"a large, red fan faced backwards",-31.00160026550293,topk,,a small green fan faces left,-30.346899032592773,topk,
18,a large grey desk facing forwards,-28.30093002319336,topk,,"a large, blue desk facing forwards in the room",-8.835686683654785,topk,,"a large, red fan",-30.4166259765625,topk,,a desk facing to the left,-9.299991607666016,topk,,a large fan facing forwards,-27.92908477783203,topk,,"a large, red fan  facing backwards",-29.60696029663086,topk,,a small green fan facing left,-26.49039459228516,topk,
