,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, red sofa is facing to the right","(-29.07636833190918, True)",topk,,a small red sofa that is facing to the right,"(-32.208168029785156, True)",topk,,a small green desk,"(-12.904211044311523, True)",topk,,a small green desk,"(-31.900364, True)",topk,,"a small red desk, facing to the right","(-10.815451, True)",topk,,"a small, blue desk that is facing to the right","(-38.22993, True)",topk,,"a green desk, facing backwards","(-32.54171371459961, True)",topk,
1,"a large, red sofa facing to the left","(-32.648826599121094, True)",topk,,a small,"(-30.94623, True)",topk,,"a small, blue chair facing to the right","(-13.749698, True)",topk,,"a small, green sofa facing ","(-32.068504, True)",topk,,a small,"(-10.951865, True)",topk,,"a small, blue desk, facing to the right","(-32.27326, True)",topk,,a small,"(-31.767204, True)",topk,
2,a red sofa faces right,"(-31.977046966552734, True)",topk,,"a small, red sofa is facing to the right","(-31.736492, True)",topk,,a blue couch facing to the right,"(-11.663431167602539, True)",topk,,"a small, green sofa facing the wall","(-31.870407, True)",topk,,a small red desk facing to the right,"(-5.480218410491943, True)",topk,,a small blue desk facing to the right ,"(-31.867231, True)",topk,,a small desk facing backwards,"(-28.336023330688477, True)",topk,
3,"a large sofa, red in color, facing to the right","(-32.388294, True)",topk,,a small Red sofa,"(-31.52094841003418, True)",topk,,"a small, blue facing to the right","(-13.634708, True)",topk,,a backwards green sofa,"(-31.949113845825195, True)",topk,,a small red desk ,"(-9.81292, True)",topk,,a small,"(-33.382763, True)",topk,,"a small, green desk facing sideways","(-31.821453094482422, True)",topk,
4,"a large, red sofa is facing right","(-32.00332, True)",topk,,"a small, red sofa facing to the left","(-31.682022094726562, True)",topk,,"a small, blue (3) sofa facing to the right","(-13.7446375, True)",topk,,a green sofa facing to the left,"(-32.02275848388672, True)",topk,,"a small, red desk facing the right","(-9.701372, True)",topk,,"a small, blue desk (6)","(-33.12846374511719, True)",topk,,a small green desk,"(-32.154564, True)",topk,
5,"a large, red sofa facing the right","(-29.51611, True)",topk,,"a small red sofa, facing right","(-32.15557, True)",topk,,"a small, blue, sofa","(-12.814674, True)",topk,,"a small, green sofa  (4)","(-32.4647331237793, True)",topk,,"a small, red desk facing  to the right","(-10.836690902709961, True)",topk,,"a small, blue desk""","(-31.444175720214844, True)",topk,,a small red desk facing to the right,"(-32.474361419677734, True)",topk,
6,"a large, red facing sofa","(-32.14414596557617, True)",topk,,"a small, red sofa that is facing to the right","(-32.616432, True)",topk,,a small sofa facing to the right and colored blue,"(-13.6820068359375, True)",topk,,"a small, green sofa facing to the left","(-30.546798706054688, True)",topk,,a small  red desk facing to the right,"(-11.541650772094727, True)",topk,,"a small, blue desk facing to  the right","(-33.30215835571289, True)",topk,,a green table,"(-32.17587661743164, True)",topk,
7,"a large, red sofa faced to the right","(-31.801013946533203, True)",topk,,"a small, red sofa in the room","(-31.872696, True)",topk,,"a small, blue couch","(-9.616785049438477, True)",topk,,"a  small, green sofa facing backwards","(-31.136974334716797, True)",topk,,"a small, red desk,  facing to the right","(-11.95598030090332, True)",topk,,"a small, blue desk Facing to the right","(-33.65488815307617, True)",topk,,"a small, green table facing backwards","(-30.599990844726562, True)",topk,
8,"a large, red couch","(-31.626337, True)",topk,,"a small sofa facing to the right, colored red","(-31.788748, True)",topk,,"a small, blue desk","(-13.055183, True)",topk,,"a small, green sofa, facing backwards","(-31.513962, True)",topk,,"a small, red desk  ","(-9.943432, True)",topk,,a small blue desk facing right,"(-31.245159149169922, True)",topk,,a small  green desk facing backwards,"(-31.944517135620117, True)",topk,
9,"a large,","(-30.775948, True)",topk,,a Small red sofa,"(-32.01340103149414, True)",topk,,"a small,blue sofa","(-12.374200820922852, True)",topk,,"a small, green sofa facing the opposite direction of other sofas","(-33.42670440673828, True)",topk,,a small desk facing to the right,"(-8.191356658935547, True)",topk,,a small desk facing to the right,"(-32.73098, True)",topk,,"a small, green desk facing backward","(-29.46207618713379, True)",topk,
10,"a large, red sofa, facing to the right","(-29.35706901550293, True)",topk,,"a small red sofa, facing to the right","(-30.03471565246582, True)",topk,,a small sofa that is blue in color,"(-13.234952, True)",topk,,"a small, green sofa facing the opposite direction of the others","(-32.40846633911133, True)",topk,,a small red desk faces to the right,"(-11.879061, True)",topk,,"a small, blue desk facing to the left","(-31.955156326293945, True)",topk,,a green desk is facing backwards,"(-32.44041, True)",topk,
