,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.024147033691406,topk,,"a small, red chair facing the left",-8.105982780456543,topk,,a small blue chair is facing backwards,-10.4866943359375,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-10.655277252197266,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,a grey sofa facing forwards,-10.83195686340332,topk,
1,a small red chair to the right,-31.2650146484375,topk,,"a small, red chair - facing to the left",-10.612579345703123,topk,,"a small, blue chair with its back to us",-10.609642028808594,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,"a small, red sofa ",-8.959260940551758,topk,,"a blue, small sofa facing backwards",-32.669315338134766,topk,,"a large, grey sofa, facing forwards",-8.97416877746582,topk,
2,"a small, red chair, facing right",-30.4038028717041,topk,,a small red chair is facing to the left,-10.81902313232422,topk,,"a small, blue chair facing backward",-8.135643005371094,topk,,a grey chair ,-31.66841125488281,topk,,a red sofa facing left,-9.68942928314209,topk,,a blue chair facing backwards,-32.67055892944336,topk,,"a large, grey sofa",-7.927479267120361,topk,
3,a red chair ,-30.80756187438965,topk,,a small red chair facing to the left,-9.332014083862305,topk,,"a small, blue chair",-4.7168073654174805,topk,,a grey chair facing forward,-31.164066314697266,topk,,"a small, red sofa, facing to the left, in a room",-13.877230644226074,topk,,a small blue sofa is facing backwards,-33.13865661621094,topk,,a small red chair facing to the left,-9.939041137695312,topk,
4,a red chair is facing to the right,-31.24012756347656,topk,,a red chair facing to the left,-7.823714733123779,topk,,"a small, blue sofa facing backwards",-7.422269821166992,topk,,"a large chair, facing forwards",-31.95096778869629,topk,,a small red sofa facing to the left,-7.669310569763184,topk,,"a small, blue sofa facing the back of the room",-33.59039688110352,topk,,"a large, grey sofa  facing forwards",-8.481685638427734,topk,
5,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair 2",-10.30296516418457,topk,,a blue sofa facing backwards,-9.13596534729004,topk,,"a large, grey chair that is facing forwards",-31.407670974731445,topk,,"a small red sofa, facing to the left",-10.13453769683838,topk,,"a small, blue sofa facing backwards",-28.467205047607425,topk,,"a large, grey sofa is facing forwards",-9.380374908447266,topk,
6,a small red chair facing the right side,-31.359298706054688,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue chair is facing backwards",-8.721908569335938,topk,,a small red chair facing to the left,-32.603485107421875,topk,,"a small, red sofa faces left",-9.527802467346191,topk,,a blue sofa facing backwards,-28.790367126464844,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
7,a small red chair,-30.254648208618164,topk,,"a small, red chair with its back to the right",-11.240144729614258,topk,,"a small, blue chair facing to the left",-10.238876342773438,topk,,a grey chair,-28.79341125488281,topk,,a small red sofa facing left,-7.351033687591553,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
8,"a small, red chair  (1)",-32.13510513305664,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,a small blue chair facing to the left,-10.717479705810549,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa",-9.633776664733888,topk,,"a small, blue sofa that is facing backwards",-31.196725845336918,topk,,a small red chair,-10.273845672607422,topk,
9,"a small, red chair facing to the right",-30.635818481445312,topk,,a small red chair ,-9.932783126831056,topk,,"a small, blue chair facing the opposite direction of the other chairs",-12.341039657592772,topk,,a large grey chair,-25.438758850097656,topk,,a small,-9.92337131500244,topk,,"a small, red sofa facing to the left",-33.517906188964844,topk,,a large chair facing forwards,-10.328289031982422,topk,
