,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.974761009216309,topk,,"a large, grey chair ",-7.006994247436523,topk,,"a large, red chair faces backwards",-10.194388389587402,topk,,"a small, grey chair facing backwards ",-27.522459030151367,topk,,"a  large, grey desk  facing forwards",-32.231990814208984,topk,,"a large, red desk with its back facing the viewer",-33.52163314819336,topk,,"a small, grey chair facing backwards ",-32.08374786376953,topk,
1,a large grey chair facing backwards in the room,-11.18361759185791,topk,,"a large, grey chair (2) facing forwards",-11.221381187438965,topk,,"a large, grey chair facing backwards",-10.661290168762209,topk,,"a small, grey chair facing backwards""",-28.928709030151367,topk,,a desk that is facing forwards,-33.4411735534668,topk,,"a large, red desk""",-31.87405776977539,topk,,"a large, grey desk facing backwards",-31.48455619812012,topk,
2,a grey chair ,-8.746800422668457,topk,,a large gray chair facing forwards,-10.220160484313965,topk,,a large red desk,-10.201791763305664,topk,,"a small, grey chair that is facing backwards",-32.48429489135742,topk,,a grey desk facing forward,-31.236461639404297,topk,,"a large, red desk facing the opposite direction of the other objects",-35.70757293701172,topk,,"a small, grey desk facing ",-32.0768928527832,topk,
3,"a large, grey chair facing backwards",-7.003012180328369,topk,,a chair facing forwards,-7.419580936431885,topk,,"a large, red chair facing",-10.404173851013184,topk,,"a small, grey chair facing backwards  (4)",-31.80821418762207,topk,,a desk is facing forwards,-32.63203048706055,topk,,a large desk,-30.816207885742188,topk,,"a large, grey chair facing backwards",-30.94344139099121,topk,
4,"a grey chair facing backwards, large in size",-9.332101821899414,topk,,a large grey chair that is facing forwards,-10.983119010925291,topk,,"a large, red chair  (3)",-10.476272583007812,topk,,"a large, grey chair facing backwards",-28.740694046020508,topk,,a chair facing forwards,-31.829587936401367,topk,,"a large, red desk, facing backwards",-29.557973861694336,topk,,a small grey chair,-31.928163528442383,topk,
5,a large chair facing backwards,-7.598289489746094,topk,,"a large, grey chair facing backwards",-10.231372833251951,topk,,a large chair facing backwards,-9.83473777770996,topk,,a small grey chair,-30.11031913757324,topk,,a desk ,-32.319435119628906,topk,,a red desk facing backwards,-28.260028839111328,topk,,"a small, grey desk in the room",-31.968265533447266,topk,
6,a backwards grey chair,-7.428481578826904,topk,,a large grey chair facing the front,-9.813611030578612,topk,,"a large, red chair facing backwards",-1.372923731803894,topk,,"a grey, small chair facing backwards",-31.147193908691406,topk,,a ,-32.38129425048828,topk,,"a large, red chair facing backwards",-29.462461471557617,topk,,"a small, grey desk is facing backwards",-30.846853256225582,topk,
7,a large grey chair backwards,-8.982356071472168,topk,,"a large grey chair, facing forwards",-9.810317039489746,topk,,"a large, red chair (3)",-10.19086742401123,topk,,"a small, grey chair  facing backwards",-31.073938369750977,topk,,a forward-facing grey desk,-32.10546112060547,topk,,"a large, red desk that is facing backwards",-31.54714775085449,topk,,a ,-31.955265045166016,topk,
8,"a large, grey chair, facing backwards",-10.51880931854248,topk,,"a large, grey chair that is facing forwards",-8.884973526000977,topk,,"a small, grey chair",-10.45492935180664,topk,,"a small, grey chair facing backwards  ",-31.233396530151367,topk,,a large chair facing forwards,-32.3830451965332,topk,,a chair facing backwards,-31.691349029541016,topk,,"a small, grey desk facing the wall",-32.075321197509766,topk,
9,a large grey chair,-8.677807807922363,topk,,a forward-facing grey chair,-9.55587387084961,topk,,"a small, red chair facing backwards",-10.785540580749512,topk,,a small grey facing backwards,-30.728147506713867,topk,,"a large, grey  desk",-31.72986221313477,topk,,"a large, red desk  facing backwards",-30.2191219329834,topk,,a desk facing backwards,-32.095733642578125,topk,
10,"a large, grey chair that is facing backwards",-8.760702133178711,topk,,a large grey chair facing forwards in the room,-10.161812782287598,topk,,a chair facing backwards,-8.94034194946289,topk,,a small grey chair ,-29.72750663757324,topk,,a desk facing forwards,-28.612762451171875,topk,,"a large, red desk facing backward",-29.39488983154297,topk,,"a small, grey desk ",-28.610754013061523,topk,
11,a chair facing backwards,-6.539734840393066,topk,,"a large, grey chair, facing forwards, in a room",-14.160201072692873,topk,,"a red, large chair facing backwards",-11.07070541381836,topk,,a grey desk facing backwards,-30.65822029113769,topk,,"a  large, grey desk facing forwards",-31.237083435058597,topk,,a small grey chair facing backwards,-31.83915138244629,topk,,"a small, grey desk  facing backwards",-31.693653106689453,topk,
