,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.595855712890625,topk,,"a large, grey chair ",-7.006994247436523,topk,,"a large, red chair facing the opposite direction of the other chairs",-13.862676620483398,topk,,"a large, grey chair facing backwards",-28.740694046020508,topk,,"a large, grey desk face forwards",-9.786422729492188,topk,,"a large, red desk with its back facing the viewer",-11.992666244506836,topk,,"a large, grey desk facing backwards",-31.48455619812012,topk,
1,a grey chair ,-30.367895126342773,topk,,"a large, grey chair (2) facing forwards",-12.010047912597656,topk,,"a large, grey chair facing backwards",-10.010958671569824,topk,,a small grey chair,-30.11031913757324,topk,,a grey desk facing forwards ,-10.358795166015623,topk,,"a large, red desk""",-9.93070125579834,topk,,"a small, grey desk faced backwards",-32.41877365112305,topk,
2,"a large, grey chair facing backwards",-28.62409782409668,topk,,a chair facing forwards,-7.419580936431885,topk,,"a large, red chair faces backwards",-10.564504623413086,topk,,"a grey, small chair facing backwards",-31.147193908691406,topk,,a chair facing forwards,-10.321776390075684,topk,,"a large, red desk facing the opposite direction of the other objects",-13.038198471069336,topk,,"a large, grey chair facing backwards",-30.94728660583496,topk,
3,a large chair facing backwards,-29.219385147094727,topk,,a grey chair facing forward,-9.887954711914062,topk,,"a large, red chair facing",-10.404173851013184,topk,,a ,-31.89790916442871,topk,,a large desk,-7.841942310333252,topk,,a large desk,-8.872849464416504,topk,,a desk facing backwards,-31.272615432739254,topk,
4,a backwards grey chair,-29.049575805664062,topk,,a large grey chair that is facing forwards,-10.983119010925291,topk,,"a large, red chair  (3)",-10.476272583007812,topk,,a small grey chair facing forwards,-32.379180908203125,topk,,"a large grey desk facing forwards""",-10.056398391723633,topk,,a desk facing backwards,-7.615888595581055,topk,,a small grey chair,-31.928163528442383,topk,
5,a large grey chair backwards,-30.603450775146484,topk,,"a large, grey chair facing backwards",-9.210869789123535,topk,,a large chair facing backwards,-8.436046600341797,topk,,a small grey facing backwards,-30.728147506713867,topk,,"a large, grey desk, facing forwards",-24.01058959960937,topk,,"a large, red desk, facing backwards",-7.238968372344971,topk,,"a small, grey desk is facing backwards",-30.580705642700195,topk,
6,a grey chair that is facing backwards,-30.87495422363281,topk,,a large grey chair facing the front,-9.813611030578612,topk,,a small red chair,-9.91467571258545,topk,,"a  small, grey chair  facing backwards",-32.78474044799805,topk,,"a large, grey desk",-3.6773488521575928,topk,,a red desk facing backwards,-8.582439422607422,topk,,"a small, grey desk ",-28.610754013061523,topk,
7,"a large, grey chair, facing backwards",-32.14057540893555,topk,,"a large grey chair, facing forwards",-10.166678428649902,topk,,"a large, red chair facing backwards",-1.372923731803894,topk,,a grey desk facing backwards,-30.65822029113769,topk,,a desk facing forwards,-7.104949474334717,topk,,"a large red desk, facing backwards",-10.332944869995115,topk,,"a small, grey desk  facing backwards",-31.66725349426269,topk,
8,a grey chair,-31.078832626342773,topk,,"a large, grey chair that is facing forwards",-9.30079174041748,topk,,"a large, red chair (3)",-11.035748481750488,topk,,a small grey chair ,-29.72750663757324,topk,,"a  large, grey desk facing forwards",-8.732205390930176,topk,,"a large, red table facing backwards",-10.129600524902344,topk,,a grey desk facing backwards,-29.636981964111328,topk,
9,a large grey chair,-30.29890251159668,topk,,a forward-facing grey chair,-10.239982604980469,topk,,a chair facing backwards,-10.156545639038086,topk,,a small chair facing backwards,-29.38166046142578,topk,,"a large, grey desk  ",-9.396099090576172,topk,,"a large, red chair facing backwards",-7.519103527069092,topk,,"a large, red chair facing backwards",-31.69295883178711,topk,
