,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-26.76537322998047,topk,,"a large, blue chair  facing backwards",-30.79058265686035,topk,,"a large, green chair facing to the left",-29.961669921875,topk,,"a small, grey chair, facing forwards",-8.44078540802002,topk,,"a large, blue fan""",-31.40880012512207,topk,,"a large, green chair facing to the left",-29.318010330200195,topk,,"a large, green chair facing to the left",-7.57944393157959,topk,
1,"a large, blue chair facing to the left in the room",-31.03070068359375,topk,,"a large,",-32.14067077636719,topk,,"a large,",-32.18717193603516,topk,,"a small, grey chair facing forward",-9.8807954788208,topk,,a large blue fan facing backwards,-28.089614868164062,topk,,"a green fan, facing to the left",-31.369258880615234,topk,,"a grey, small fan facing forwards",-9.792149543762209,topk,
2,"a large, blue chair facing to the left ",-27.978271484375,topk,,a backwards large blue chair,-32.44069290161133,topk,,"a large green chair, facing to the left",-32.294166564941406,topk,,"a small, grey chair  facing forwards",-9.554972648620604,topk,,a large blue fan ,-29.84511947631836,topk,,a green fan turned to the left,-32.632080078125,topk,,"a small grey fan facing forwards""",-9.166852951049805,topk,
3,a big blue chair facing left,-30.27044677734375,topk,,"a large, blue chair is facing backwards",-30.73838424682617,topk,,"a large, green chair that is facing to the left",-34.452980041503906,topk,,"a small, grey chair faces forwards",-9.744112968444824,topk,,a large blue fan,-27.68886947631836,topk,,"a large, green fan  facing to the left",-30.95433616638184,topk,,a large blue fan,-8.4641752243042,topk,
4,"a large, blue chair facing left",-27.15592193603516,topk,,"a large, blue, backwards-facing chair",-32.64189910888672,topk,,a chair facing to the left,-31.01593399047852,topk,,"a small, grey chair facing forwards ",-6.472855091094971,topk,,"a large, blue fan facing backward",-29.398910522460938,topk,,a green fan is facing to the left,-31.866947174072266,topk,,a small grey fan is facing forwards,-9.253796577453612,topk,
5,"a blue chair, facing to the left",-31.12102699279785,topk,,"a large, blue chair facing backwards",-31.13656234741211,topk,,"a large chair, green, facing left",-32.51087188720703,topk,,"a small, grey chair facing forwards in a room",-10.06855010986328,topk,,"a large, blue fan (5)",-31.629243850708008,topk,,"a large, green fan ",-29.66803741455078,topk,,"a small, grey fan ",-7.370258331298828,topk,
6,"a large, blue chair  facing to the left",-30.386329650878903,topk,,a blue chair facing backward,-31.837522506713867,topk,,"a large, green chair to the left",-32.171966552734375,topk,,"a small, grey chair facing forwards  (4)",-11.351754188537598,topk,,"a large, blue chair facing backwards",-31.048873901367188,topk,,a large green fan to the left,-31.091642379760746,topk,,a small grey fan facing forwards ,-8.104352951049805,topk,
7,a large blue chair facing to the left ,-30.55988502502441,topk,,"a large, blue chair facing forwards",-30.699827194213867,topk,,"a large chair facing to the left, colored green",-33.28087615966797,topk,,a small grey fan facing forwards,-7.254190444946289,topk,,"a large, blue fan faces backwards",-31.11948013305664,topk,,a green fan faces left,-32.18888473510742,topk,,"a small, grey fan is facing forwards",-8.781591415405273,topk,
8,a blue chair facing left ,-30.64818572998047,topk,,a small grey fan facing forwards,-32.00850296020508,topk,,"a large, green chair""",-31.42795181274414,topk,,a small-grey-chair-facing-forwards,-9.85726261138916,topk,,a large blue fan facing to the right,-31.584156036376957,topk,,a large fan facing to the left,-29.47121810913086,topk,,a small grey fan facing forwards,-8.583070755004883,topk,
9,a large chair facing to the left,-30.565332412719727,topk,,a large blue chair facing backward,-30.546266555786133,topk,,a large green chair facing the left,-29.698240280151367,topk,,a grey chair ,-10.08551788330078,topk,,a large blue fan is facing backwards,-31.28327178955078,topk,,a green fan that is facing to the left,-32.663997650146484,topk,,"a small grey fan, facing forwards",-9.788118362426758,topk,
10,"a blue chair, facing left",-30.225887298583984,topk,,a blue chair facing backwards,-27.603147506713867,topk,,a large green chair is facing to the left,-32.27714157104492,topk,,"a small, grey, chair",-9.971047401428224,topk,,"a large, blue fan backwards",-30.359994888305664,topk,,"a large, green fan 6",-32.854042053222656,topk,,a grey fan is facing forwards,-9.88036060333252,topk,
11,"a large, blue chair ",-28.83490562438965,topk,,a blue chair is facing backwards,-32.27912521362305,topk,,a big green chair facing left,-31.951414108276367,topk,,"a small, grey chair facing forwards;",-10.043168067932127,topk,,"a large, blue fan facing forwards",-30.952089309692383,topk,,"a large, green fan (6) facing to the left",-32.731109619140625,topk,,"a large, green fan",-5.785956382751465,topk,
12,a large,-31.06246757507324,topk,,a chair that is facing backwards,-32.436309814453125,topk,,"a large, green chair, facing to the left",-32.360687255859375,topk,,a small grey chair faces forwards,-10.06130313873291,topk,,a large blue fan facing to the left,-31.099781036376957,topk,,a large green fan,-32.07874298095703,topk,,a small fan,-9.449206352233888,topk,
13,a large chair facing left,-30.574626922607425,topk,,"a large, blue chair ",-30.273418426513672,topk,,"a large, green chair  facing to the left",-30.90994453430176,topk,,a small grey fan,-8.445191383361816,topk,,"a large, blue fan-facing backwards",-31.577247619628903,topk,,a small grey fan facing forwards,-32.16373825073242,topk,,a small grey fan,-8.960980415344238,topk,
14,"a large, blue chair facing to the left",-24.657958984375,topk,,a large,-31.838228225708008,topk,,"a large, green chair, facing left",-31.922361373901367,topk,,"a small, gray chair facing forwards",-9.434814453125,topk,,"a  large, blue fan facing backwards",-31.012056350708008,topk,,a green fan ,-31.948925018310547,topk,,"a large, blue chair facing to the left",-7.670595645904541,topk,
15,a large blue chair,-30.398914337158203,topk,,a backwards blue chair,-30.903793334960938,topk,,a green chair,-25.285171508789062,topk,,"a large, blue chair facing to the left",-7.226907730102539,topk,,"a large blue fan, facing backwards",-30.48785400390625,topk,,"a large, green fan",-29.67584991455078,topk,,"a small, grey fan",-7.760883331298828,topk,
16,"a large, blue chair facing the left",-29.39818382263184,topk,,"a large, blue chair facing the wall",-31.90456771850586,topk,,"a chair, green, large, facing left",-31.941526412963867,topk,,"a small, grey fan",-8.245538711547852,topk,,a large,-31.467735290527344,topk,,a large green fan facing the left,-30.827754974365234,topk,,a grey fan facing forwards,-6.784853458404541,topk,
17,"a large, blue chair facing to the left""",-28.642333984375,topk,,"a large, blue chair facing away",-32.3170166015625,topk,,"a large, green chair facing to the right",-32.512935638427734,topk,,a small grey chair facing forwards,-9.47133731842041,topk,,a blue fan,-26.06301689147949,topk,,"a large, green fan facing left",-29.003387451171875,topk,,"a small, grey fan""",-9.456195831298828,topk,
18,"a chair, blue, large",-30.42238998413086,topk,,"a blue chair, facing backwards",-31.93647003173828,topk,,a large chair facing to the left,-32.99015808105469,topk,,a grey fan facing forwards,-9.997481346130373,topk,,a large fan,-29.672199249267575,topk,,"a large, green fan in the room",-32.46768951416016,topk,,"a small, grey fan facing forward",-9.449188232421877,topk,
19,a large chair,-30.83066177368164,topk,,"a large, blue chair facing to the left",-30.386451721191406,topk,,a large green chair facing left,-30.30364418029785,topk,,"a small, grey chair facing forwards, ",-10.554303169250488,topk,,"a large, blue fan facing to the right",-30.5476131439209,topk,,a green fan facing left,-31.632402420043945,topk,,a small grey chair facing forwards,-9.63205623626709,topk,
20,"a large, blue chair facing to the left is in the room",-31.36756896972656,topk,,"a large, blue chair facing the opposite direction of the others",-34.165679931640625,topk,,a large green chair,-31.487459182739254,topk,,"a large, green chair",-8.460153579711914,topk,,"a large, blue fan ",-27.586557388305664,topk,,"a green fan, facing left",-31.299684524536133,topk,,"a large, green chair",-9.88212776184082,topk,
