,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green table",-30.45639419555664,topk,,a green desk facing right,-8.265849113464355,topk,,"a large, green table",-30.32022857666016,topk,,"a large desk, facing to the left",-32.890926361083984,topk,,"a small, green desk chair facing to the right",-9.315313339233398,topk,,"a large, green chair that is facing forwards",-34.3036994934082,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk",-28.814735412597656,topk,,"a small green desk, facing to the right",-10.066622734069824,topk,,"a small, green desk",-30.832210540771484,topk,,"a large grey desk, facing to the left",-32.46737289428711,topk,,"a small, green desk",-9.912850379943848,topk,,a green chair facing forwards in the room,-33.282379150390625,topk,,a grey chair ,-32.862735748291016,topk,
2,"a small, green desk facing to the left",-31.59242248535156,topk,,"a small, green desk facing the right",-7.345382690429687,topk,,a large green desk is facing forwards,-31.174623489379883,topk,,"a small, green desk",-32.97492218017578,topk,,"a small, green chair  ",-10.083166122436523,topk,,a chair facing forwards,-30.89220428466797,topk,,"a large, grey chair faces to the left",-32.25440216064453,topk,
3,a small green desk in the room,-31.385986328125,topk,,"a small, green desk  (2)",-10.456719398498535,topk,,a large desk,-28.28951835632324,topk,,a largegrey desk,-32.98743438720703,topk,,"a small, green desk facing to the right",-8.207612991333008,topk,,a green chair facing forwards ,-32.430660247802734,topk,,"a large, grey chair facing to the left",-23.27661895751953,topk,
4,"a small, green desk facing to the right",-30.65492248535156,topk,,"a small, green desk",-4.502737998962402,topk,,"a large, green, forward-facing desk",-32.09830093383789,topk,,a large desk,-32.45572662353516,topk,,"a large, grey chair facing to the left",-10.528401374816896,topk,,"a large, green chair",-27.05831718444824,topk,,"a grey, large chair facing to the left",-32.91656494140625,topk,
5,"a green desk, facing forwards",-29.993602752685547,topk,,"a small, green desk facing  to the right",-10.55047607421875,topk,,a large green desk facing to the front,-31.693340301513672,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a small, green chair",-4.036290168762207,topk,,"a large, green chair ",-30.00362968444824,topk,,"a small, green desk facing forwards",-32.38728713989258,topk,
6,"a small, green desk facing forwards",-27.50218772888184,topk,,"a small, green desk facing to the left",-10.820372581481934,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a grey, large desk facing left",-32.81578826904297,topk,,"a small, green desk facing forwards",-10.089712142944336,topk,,"a large, green chair is facing forwards",-31.776220321655277,topk,,a grey chair,-32.862735748291016,topk,
7,a small desk facing forwards in the room,-30.946680068969727,topk,,"a small, green desk (2)",-10.007192611694336,topk,,"a large desk, facing forwards",-31.419456481933597,topk,,"a large, grey chair facing to the left",-30.56956672668457,topk,,a small green chair ,-10.730956077575684,topk,,"a large, green chair  facing forwards",-31.956178665161133,topk,,a large grey chair,-32.73762512207031,topk,
8,a desk facing forwards,-28.89951515197754,topk,,a small green desk on the right,-10.282257080078123,topk,,a large desk facing forward,-31.309425354003903,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,a green chair facing the right,-9.336607933044434,topk,,a green chair is facing forwards,-33.065067291259766,topk,,a large grey chair facing to the left,-31.805126190185547,topk,
9,a small green desk facing the front,-30.109922409057617,topk,,a desk facing to the right,-6.753542423248291,topk,,a large green desk facing the front of the room,-32.39746856689453,topk,,a grey chair,-30.87472152709961,topk,,"a small, green chair is facing to the right",-9.196764945983888,topk,,"a large, green chair facing the camera",-33.38884735107422,topk,,"a large, grey chair facing the left",-31.94297981262207,topk,
10,"a small, green desk 1",-30.965801239013672,topk,,"a small, green desk faced to the right",-10.478959083557127,topk,,a green desk,-26.753211975097656,topk,,a large desk facing left,-31.288305282592773,topk,,a small green chair facing the right,-10.87147331237793,topk,,"a large, green chair that faces forwards",-33.41900634765625,topk,,a large chair facing to the left,-31.14839172363281,topk,
11,a small green desk  facing forwards,-29.85392951965332,topk,,"a small, green desk, facing to the right",-8.07181453704834,topk,,a green large desk,-31.196069717407227,topk,,"a large, grey desk",-23.663557052612305,topk,,"a small, green chair in the room",-11.202276229858398,topk,,"a large, green chair facing the front",-32.24424362182617,topk,,a grey desk facing to the left,-32.2236213684082,topk,
12,a small green desk ,-29.400909423828125,topk,,"a small, green desk, facing right",-10.580018043518066,topk,,"a large desk, facing forwards, green",-32.210533142089844,topk,,a large grey chair facing to the left,-33.06175994873047,topk,,a small green chair facing to the right,-9.29496955871582,topk,,"a large, green chair, facing forwards",-33.330528259277344,topk,,"a large, grey chair face to the left",-33.268856048583984,topk,
13,"a small, green desk is facing forwards",-29.890470504760746,topk,,"a small, green desk that is facing to the right",-10.122845649719238,topk,,"a large desk facing forwards, green",-31.77455139160156,topk,,a green desk,-32.936187744140625,topk,,"a small, green chair to the right",-8.877814292907715,topk,,"a large, green chair facing to the right",-31.840240478515625,topk,,"a large, grey chair facing left",-30.98562812805176,topk,
14,"a small green desk, facing forwards",-29.00164604187012,topk,,a green desk facing to the right,-7.828219413757324,topk,,"a large, green desk",-22.726476669311523,topk,,a large gray desk facing to the left,-32.27114486694336,topk,,a chair facing to the right,-9.44505214691162,topk,,a green chair that is facing forwards,-33.318416595458984,topk,,a grey desk chair facing to the left,-32.46174621582031,topk,
15,a little green desk facing forward,-30.5502872467041,topk,,a small green desk to the right,-8.650620460510254,topk,,"a large desk, green in color, facing forwards",-31.812360763549805,topk,,a green desk facing forwards,-32.01666641235352,topk,,"a small, green chair faced to the right",-10.377211570739746,topk,,"a large, green desk chair facing forwards",-31.555774688720703,topk,,"a large, grey chair to the left",-30.60148811340332,topk,
16,"a small, green desk - facing forwards",-30.9007511138916,topk,,"a small, green desk turned to the right",-9.891908645629885,topk,,a large desk ,-31.548858642578125,topk,,"a grey, large desk",-32.42327880859375,topk,,"a small, green chair facing right",-8.754533767700195,topk,,"a large, green desk facing forwards",-30.941713333129883,topk,,a grey chair facing to the left,-31.558927536010746,topk,
17,a small table,-30.61373519897461,topk,,a small green desk ,-10.227161407470703,topk,,a large green desk  facing forwards,-31.05047416687012,topk,,a large grey desk is facing to the left,-33.25873565673828,topk,,"a small, green chair, facing to the right",-10.282849311828612,topk,,a large green chair facing forwards,-31.88939476013184,topk,,a large grey chair ,-32.76106262207031,topk,
18,"a small, green desk  (1)",-30.972354888916016,topk,,"a small, green desk faces to the right",-10.703989028930664,topk,,a large green desk,-27.27130126953125,topk,,a large grey desk ,-31.40428733825684,topk,,a green chair to the right,-10.638427734375,topk,,"a large, green chair faces forwards",-33.02339172363281,topk,,"a large, grey chair  facing to the left",-31.042224884033203,topk,
19,a small green desk,-30.182159423828125,topk,,"a small, green desk facing right",-7.374419212341309,topk,,a large green desk ,-30.16192626953125,topk,,a Grey desk,-32.239013671875,topk,,"a  small, green chair facing to the right",-10.53844928741455,topk,,a green chair ,-33.45244598388672,topk,,"a large, grey chair, facing to the left",-35.27364730834961,topk,
20,"a small, green, desk facing forwards",-30.247316360473636,topk,,"a small, green desk turning to the right",-9.828131675720217,topk,,"a large desk, green, facing forwards",-31.043025970458984,topk,,"a large, green desk facing forwards",-31.224130630493164,topk,,"a green, small chair facing to the right",-10.762798309326172,topk,,a green chair facing forwards,-28.92284774780273,topk,,"a large, grey chair  ",-32.274070739746094,topk,
21,"a small, green desk that is facing forwards",-31.131622314453125,topk,,"a large, green desk facing to the right",-8.080897331237793,topk,,a large green desk facing the front,-31.502174377441406,topk,,a grey desk,-26.34081077575684,topk,,a green desk chair facing to the right,-9.930704116821287,topk,,a large green chair facing to the front,-33.26600646972656,topk,,a chair,-30.50899314880371,topk,
22,a small green desk facing forwards,-29.034839630126957,topk,,a small green desk turned to the right,-10.671448707580566,topk,,a green chair facing forwards,-31.26409149169922,topk,,"a large, gray desk",-31.65294647216797,topk,,"a small, green chair  facing to the right",-8.571527481079102,topk,,a large green chair facing to the left,-33.31721878051758,topk,,a green chair facing forwards,-32.38623046875,topk,
23,"a small, green, desk, facing forwards",-31.2468318939209,topk,,a desk facing right,-9.03217887878418,topk,,a large green table,-31.97294807434082,topk,,"a large desk, grey in color, facing to the left",-32.61836242675781,topk,,"a small, green chair that is facing to the right",-10.14266300201416,topk,,"a large, green chair facing to the left",-31.840240478515625,topk,,"a large, grey, chair facing to the left",-32.951454162597656,topk,
24,"a small, green desk  facing forwards",-28.45830345153809,topk,,"a small, green desk to the right",-7.004265308380127,topk,,a large desk in the room,-32.27179718017578,topk,,a small green desk facing forwards,-32.659420013427734,topk,,"a small, green chair that faces to the right",-11.430971145629885,topk,,a large green chair facing to the right,-32.45350646972656,topk,,"a large, grey chair""",-33.3620491027832,topk,
25,a small green desk facing to the right,-30.49671745300293,topk,,"a  small, green desk facing to the right",-10.084959030151367,topk,,"a large,",-31.86064910888672,topk,,a large grey desk,-28.31834983825684,topk,,a small green desk facing to the right,-11.351370811462402,topk,,a green desk chair,-31.5455265045166,topk,,a chair facing left,-31.842872619628903,topk,
26,a small green facing forwards desk,-30.530412673950195,topk,,a small green desk facing the right,-7.960010528564453,topk,,a large desk that is green and facing forwards,-32.20431900024414,topk,,a large desk that is grey in color and facing to the left,-33.55450820922852,topk,,a small chair facing to the right,-9.172883987426758,topk,,"a small, green chair facing to the right",-35.43688201904297,topk,,"a large, grey chair is facing to the left",-31.76492500305176,topk,
