,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing to the left",-2.9709935188293457,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,a fan facing to the left,-31.593582153320312,topk,,"a small, green fan",-30.399333953857425,topk,,a small green sofa facing left,-28.586870193481445,topk,,a large blue sofa is facing to the left,-31.677907943725582,topk,,"a large, red sofa facing forwards",-8.44176959991455,topk,
1,a small blue fan facing to the left,-4.897505760192871,topk,,"a small, green fan (2)",-31.12563133239746,topk,,"a large, blue fan-facing to the left",-31.748994827270508,topk,,"a large, red fan facing the opposite direction of the others",-32.36526870727539,topk,,"a small, green sofa  (5)",-30.355966567993164,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
2,"a small, blue fan is facing to the left",-9.453493118286133,topk,,"a small, green fan",-29.717079162597656,topk,,"a large, blue fan faced to the left",-32.02085876464844,topk,,a large fan that is red in color and facing backwards,-31.362289428710938,topk,,a green sofa is facing left,-30.39897727966309,topk,,"a large, blue sofa is facing to the left",-33.32246017456055,topk,,a large sofa facing backwards,-7.228655815124512,topk,
3,a small blue fan facing to the left ,-8.897505760192871,topk,,"a small, green fan facing to the left",-30.04798889160156,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,"a small, green fan facing to the left",-29.401586532592773,topk,,"a small, green sofa ",-27.84142303466797,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,"a large, red sofa facing backwards ",-5.877739906311035,topk,
4,a small blue fan is facing left,-9.60842990875244,topk,,a green fan facing to the left,-28.738489151000977,topk,,"a large, blue fan faces to the left",-30.63389587402344,topk,,a large red fan facing backward,-30.532241821289062,topk,,"a small, green sofa faces left",-30.804492950439453,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,a large red sofa facing backwards ,-8.96608829498291,topk,
5,"a small, blue fan  facing to the left",-9.858119010925291,topk,,a green fan ,-29.85835838317871,topk,,"a large, blue fan, facing left",-31.10230255126953,topk,,"a large, red fan facing the opposite direction",-32.20563888549805,topk,,a green sofa ,-30.042333602905277,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing backwards in the room",-9.145126342773438,topk,
6,"a small, blue fan to the left",-9.72227954864502,topk,,a small green fan facing the left,-30.32657241821289,topk,,"a small, green fan facing to the left",-32.02788162231445,topk,,"a large, red fan  (4)",-31.44815826416016,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa""",-31.805644989013672,topk,,a large red sofa facing backward,-9.291669845581056,topk,
7,"a blue, small fan facing left",-9.419699668884276,topk,,a green fan is facing to the left,-30.76923370361328,topk,,"a large, blue fan facing left",-29.89107894897461,topk,,"a large, red fan",-30.92631721496582,topk,,"a small, green sofa""",-30.74767303466797,topk,,a blue sofa facing to the left,-31.45932388305664,topk,,"a large, red sofa is facing backwards",-8.690674781799316,topk,
8,a small blue fan to the left,-9.541263580322266,topk,,a small green fan facing left,-27.84479141235352,topk,,"a large, blue fan is facing to the left",-32.489845275878906,topk,,a large red fan ,-30.30183982849121,topk,,"a green sofa, facing to the left",-30.21576499938965,topk,,"a large, blue sofa that is facing to the left",-32.56853485107422,topk,,"a large red sofa facing backwards""",-10.07546329498291,topk,
9,"a small, blue fan, facing to the left",-8.165435791015625,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,"a large, blue fan in the room",-31.92696952819824,topk,,a backwards red fan,-29.07011032104492,topk,,"a large, blue sofa facing to the left",-29.184547424316406,topk,,a large blue sofa facing to the left ,-31.02409553527832,topk,,"a large, red sofa facing to the right",-10.364471435546877,topk,
10,"a small, blue fan facing the left",-7.301281452178955,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,a large fan that is blue and facing to the left,-32.42380142211914,topk,,"a large, red fan faces backwards",-30.314186096191406,topk,,"a small, green sofa facing to the left",-27.90079498291016,topk,,"a large, blue sofa facing to the left",-23.56305503845215,topk,,"a large, red sofa facing to the left",-9.79266357421875,topk,
11,"a small, blue fan facing to the left in the room",-9.657732009887695,topk,,"a small, green fan  (2)",-30.426759719848636,topk,,"a large, blue fan is in the room",-31.980396270751957,topk,,"a large red fan, facing backwards",-30.786415100097656,topk,,a small green sofa facing the left,-29.36952209472656,topk,,"a large, blue fan facing to the left",-32.48002243041992,topk,,"a large, red sofa faces backwards",-9.79792594909668,topk,
12,"a small, blue fan  (1)",-9.304445266723633,topk,,a small fan facing to the left,-29.563291549682617,topk,,"a large, blue fan faces left",-30.97316169738769,topk,,a large fan that is red in color and is facing backwards,-32.705650329589844,topk,,"a small, green sofa facing left",-27.895103454589844,topk,,"a large, blue sofa facing left",-29.00029563903809,topk,,"a large, red sofa facing backwards is in the room",-9.881945610046388,topk,
13,a blue fan,-3.7872257232666016,topk,,a green fan facing the left,-29.44427299499512,topk,,"a large, blue fan  (3)",-31.083999633789062,topk,,a backwards-facing red fan,-30.229145050048828,topk,,"a small, green sofa, facing left",-30.197418212890625,topk,,a large blue sofa facing to the left of the room,-32.775020599365234,topk,,"a large, red sofa facing backwards is object 7 in the room",-10.54694366455078,topk,
14,"a small, blue fan facing to the left""",-8.049118041992188,topk,,a small green fan facing to the left,-26.99781036376953,topk,,"a large, blue fan",-25.108863830566406,topk,,a large fan facing backwards,-28.15871238708496,topk,,a green sofa  facing to the left,-31.5642032623291,topk,,"a large, blue sofa",-26.25876808166504,topk,,"a large, blue sofa facing to the left",-8.641043663024902,topk,
15,a small blue fan 1,-8.965485572814941,topk,,"a small, green fan""",-30.32929992675781,topk,,"a large, blue fan facing to the left",-23.72780036926269,topk,,a large fan,-29.43193244934082,topk,,a sofa,-28.931716918945312,topk,,a large blue sofa faces left,-32.416927337646484,topk,,"a large, red sofa facing backwards is object 7",-9.59615993499756,topk,
16,"a small, blue fan ",-6.127349376678467,topk,,"a small, green fan is facing to the left",-30.313106536865234,topk,,a blue fan,-28.370460510253903,topk,,a large red fan backwards,-30.41902732849121,topk,,a green couch,-29.52227020263672,topk,,a large sofa facing to the left,-30.401912689208984,topk,,"a large, red sofa facing backwards  (7)",-10.211124420166016,topk,
17,"a small, blue fan",-3.752349376678467,topk,,a green fan,-26.95210838317871,topk,,"a small, blue fan",-29.52104377746582,topk,,a large red fan,-30.55183982849121,topk,,a green fan,-30.02803421020508,topk,,"a large, blue sofa  (6)",-32.348785400390625,topk,,a large red sofa facing backwards,-5.34108829498291,topk,
