,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-30.23918914794922,topk,,"a small, red chair facing the left",-30.188013076782227,topk,,a blue chair facing backwards,-32.247779846191406,topk,,"a large, grey chair ",-29.044490814208984,topk,,a small red couch,-31.747371673583984,topk,,"a  small, blue sofa facing backwards",-10.674599647521973,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
1,"a small, red chair, facing right",-30.4038028717041,topk,,a blue chair facing backwards,-32.30766296386719,topk,,"a blue chair, facing backwards",-31.68800544738769,topk,,a large grey chair faces forwards,-31.82522773742676,topk,,"a small, red sofa (5)",-31.55273056030273,topk,,a blue chair facing backwards,-9.812588691711426,topk,,"a large, grey sofa, facing forwards",-9.37348175048828,topk,
2,a red chair ,-30.80756187438965,topk,,a small red chair is facing to the left,-32.90105056762695,topk,,a small blue chair is facing backwards,-32.49851608276367,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,"a small, red sofa ",-27.60968399047852,topk,,"a blue, small sofa facing backwards",-10.023646354675291,topk,,"a large, grey sofa",-7.927479267120361,topk,
3,a red chair is facing to the right,-30.851083755493164,topk,,a small red chair facing to the left,-31.414045333862305,topk,,"a small, blue chair with its back to us",-33.246437072753906,topk,,a chair facing forwards,-30.157928466796875,topk,,a red sofa facing left,-28.333534240722656,topk,,"a small, red sofa",-10.431199073791504,topk,,a small red chair facing to the left,-9.939041137695312,topk,
4,a small red chair,-30.254648208618164,topk,,a red chair facing to the left,-29.061254501342773,topk,,"a small, blue chair facing backward",-30.17667007446289,topk,,a grey chair facing forward,-32.50813293457031,topk,,"a  small, red sofa facing to the left",-32.17327117919922,topk,,"a small, blue sofa facing backwards",-6.389070510864258,topk,,"a large, grey sofa  facing forwards",-9.997556686401367,topk,
5,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red chair 2",-32.3849983215332,topk,,"a small, blue chair",-26.7421989440918,topk,,a large grey chair facing the front,-32.72474670410156,topk,,"a small, red sofa faces left",-30.42423820495605,topk,,a blue sofa facing backwards,-6.712241172790527,topk,,"a large, grey sofa is facing forwards",-9.369091033935549,topk,
6,"a small, red chair facing to the right",-28.25189971923828,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue sofa facing backwards",-29.44600486755371,topk,,"a large grey chair, facing forwards",-32.1088752746582,topk,,a small  red sofa facing to the left,-31.53646469116211,topk,,"a small, blue sofa facing upwards",-10.185949325561523,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
7,"a red chair, facing right",-29.75588035583496,topk,,"a small, red chair facing to the right",-28.78018951416016,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,"a large, grey chair that is facing forwards",-31.40806579589844,topk,,"a small, red sofa",-25.703432083129883,topk,,"a small, blue sofa that is facing backwards",-11.327255249023438,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
8,a small chair,-29.78470230102539,topk,,a small red chair ,-32.01481628417969,topk,,"a small, blue chair is facing backwards",-30.73558807373047,topk,,"a small, blue chair",-29.90400505065918,topk,,"a small, red sofa facing  to the left",-31.6036434173584,topk,,"a small, blue chair facing backwards",-9.890592575073242,topk,,a grey chair,-9.701128005981444,topk,
9,a small red chair ,-29.887460708618164,topk,,a small red chair facing the left,-29.4690055847168,topk,,"a small, blue chair facing to the left",-32.252315521240234,topk,,a grey chair,-31.78559875488281,topk,,a small red sofa,-25.39826774597168,topk,,"a small, blue, backwards-facing sofa",-10.82667350769043,topk,,"a small, red chair facing to the right",-7.64699125289917,topk,
