,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-29.75164794921875,topk,,"a small, red chair facing  to the left",-32.68079376220703,topk,,"a small, blue chair facing to the left",-9.254590034484863,topk,,"a grey, large chair facing forwards",-30.45482444763184,topk,,"a small, red sofa ",-8.958240509033203,topk,,a blue facing backwards,-32.06319046020508,topk,,"a large,",-32.327754974365234,topk,
1,"a small red chair, facing right",-30.39872360229492,topk,,"a  small, red chair facing to the left",-32.274906158447266,topk,,"a small, blue chair facing the opposite direction of the others",-11.449286460876465,topk,,"a  large, grey chair facing forwards",-31.41847038269043,topk,,"a red sofa, facing left",-10.11098575592041,topk,,"a small blue sofa, facing backwards",-33.061912536621094,topk,,"a small, blue sofa facing backwards",-29.39032554626465,topk,
2,a small red chair facing right in the room,-31.62938499450684,topk,,"a small, red chair that is facing to the left",-32.04702377319336,topk,,"a small, blue sofa facing backwards",-7.411252021789551,topk,,"a large, grey chair is facing forwards",-30.5509033203125,topk,,"a small, red sofa;",-10.434802055358888,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a large grey sofa,-31.7717227935791,topk,
3,"a small, red, chair facing right",-32.35847854614258,topk,,"a small, red chair ",-28.986839294433597,topk,,a blue chair,-6.7443461418151855,topk,,a large grey facing forwards chair,-31.77221298217773,topk,,a small,-9.926593780517578,topk,,a small blue sofa facing backward,-31.80064582824707,topk,,"a large, grey, facing forwards sofa",-32.76685333251953,topk,
4,"a small, red chair  facing to the right",-29.364717483520508,topk,,a small,-31.859731674194336,topk,,"a small, blue chair with its back facing the viewer",-11.490966796875,topk,,a large grey chair faces forwards,-32.13779830932617,topk,,"a small, red sofa 5",-9.522671699523926,topk,,"a small, blue sofa facing to the right",-34.39662170410156,topk,,a large grey facing forwards,-30.826757431030277,topk,
5,"a small, red chair 1",-29.80335807800293,topk,,a small red chair facing to the left,-31.32399559020996,topk,,a small blue chair ,-10.085906982421877,topk,,a grey chair,-28.760440826416016,topk,,"a small, red chair facing to the left",-9.496333122253418,topk,,"a small, blue sofa (6) facing backwards",-33.25164031982422,topk,,"a large, grey, sofa, facing forwards",-32.46302795410156,topk,
6,"a small, red chair ",-30.493305206298828,topk,,"a small, red chair facing the right",-32.470176696777344,topk,,a small chair facing backwards,-9.880810737609863,topk,,"a large, gray chair facing forwards",-31.373260498046875,topk,,"a small, red sofa, facing left",-9.746332168579102,topk,,a small,-32.955955505371094,topk,,"a large, grey facing forwards sofa",-31.912431716918945,topk,
7,a small red chair facing to the left,-30.61254119873047,topk,,a small red chair ,-31.42622756958008,topk,,a blue chair facing backward,-9.620380401611328,topk,,"a large, grey chair faces forwards",-31.336084365844727,topk,,"a small, red sofa facing to the left",-3.457467794418335,topk,,"a small, blue sofa  ",-33.002967834472656,topk,,a sofa facing forwards,-32.03243637084961,topk,
8,"a small, red chair facing the right",-31.6262264251709,topk,,"a small, red chair facing left",-28.884258270263672,topk,,"a blue, small chair facing backwards",-9.823155403137209,topk,,"a large, grey chair  facing forwards",-33.25177383422852,topk,,"a small, red sofa that is facing to the left",-10.13172721862793,topk,,"a small, blue sofa face",-32.479530334472656,topk,,"a large, grey sofa",-30.04864883422852,topk,
9,a small red chair ,-29.882244110107425,topk,,a blue chair facing backwards,-32.333919525146484,topk,,"a small, blue chair facing the back",-9.714041709899902,topk,,a large grey chair facing forwards,-25.84227752685547,topk,,a red sofa facing to the left,-8.198375701904297,topk,,"a small, red chair facing to the left",-32.916053771972656,topk,,a large grey chair facing forwards,-31.327051162719727,topk,
10,a small chair facing to the right,-28.54816055297852,topk,,a small chair facing to the left,-31.307661056518555,topk,,"a small blue chair, facing backwards",-10.471729278564451,topk,,a grey chair ,-31.619815826416016,topk,,"a small, red sofa facing to the left ",-6.652780055999756,topk,,a blue chair facing backwards,-32.59980773925781,topk,,a large grey sofa  facing forwards,-32.858882904052734,topk,
11,a red chair is facing to the right,-31.2028751373291,topk,,a small red chair is facing to the left,-32.5285530090332,topk,,a small blue chair facing to the left,-10.718886375427246,topk,,a small red chair facing to the left,-32.69401931762695,topk,,"a small, red sofa",-9.651844024658203,topk,,"a small, blue sofa with its back to us",-34.45619583129883,topk,,a small red chair facing to the left,-33.17735290527344,topk,
12,"a small chair, red, facing right",-31.26935386657715,topk,,"a small, red chair 2",-31.211349487304688,topk,,"a small, blue chair facing to the right",-9.410840034484863,topk,,"a small, red chair facing to the left",-31.619930267333984,topk,,"a small, red sofa facing to the left""",-7.207467555999756,topk,,"a small, red sofa facing to the left",-32.76835250854492,topk,,"a small, red chair facing to the left",-30.528905868530277,topk,
13,"a small red chair, facing to the right",-30.32900619506836,topk,,"a small, red chair - facing to the left",-32.69230651855469,topk,,"a small, red chair facing to the left",-11.18619155883789,topk,,a large grey chair ,-30.63543701171875,topk,,a small red sofa,-4.525897026062012,topk,,"a small, blue sofa that is facing backwards",-31.19913482666016,topk,,"a  large, grey sofa facing forwards",-31.297422409057617,topk,
14,"a small, red, facing-right chair",-31.425294876098636,topk,,"a small, red chair facing the left",-29.17354202270508,topk,,a small blue chair that is facing backwards,-10.440624237060549,topk,,a small blue chair facing backwards,-31.70113182067871,topk,,"a small, red sofa facing to the left is in the room",-10.952390670776367,topk,,a blue small sofa facing backwards,-33.1369743347168,topk,,"a small, red sofa facing to the left",-31.30443382263184,topk,
15,a small chair facing right,-29.86961555480957,topk,,"a small, red chair facing",-32.52488327026367,topk,,a blue chair facing backwards,-4.592062950134277,topk,,"a large, grey chair face forwards",-32.62284469604492,topk,,"a small, red sofa""",-10.067614555358888,topk,,a blue sofa facing backward,-32.389244079589844,topk,,a large chair facing forwards,-32.438602447509766,topk,
16,"a small, red chair facing the left",-31.980369567871094,topk,,"a small red chair, facing to the left",-32.01496887207031,topk,,a blue chair is facing backwards,-9.234564781188965,topk,,a big grey chair facing forward,-32.01156997680664,topk,,"a small, red sofa facing to the left  ",-10.363718032836914,topk,,"a small, blue sofa, facing backwards",-30.260881423950195,topk,,"a large, grey facing forwards",-31.873369216918945,topk,
17,"a small, red chair  #1",-31.746204376220703,topk,,"a small, red chair  ",-32.236839294433594,topk,,"a small, blue chair with its back facing you",-11.029120445251465,topk,,"a large, grey chair that faces forwards",-32.32643127441406,topk,,"a small,",-9.625740051269531,topk,,"a small, blue sofa",-30.596717834472656,topk,,"a small, blue sofa",-32.11346435546875,topk,
18,"a small,",-30.7541446685791,topk,,"a small, red chair  (2)",-32.2812385559082,topk,,"a small, blue chair facing the opposite direction of the other chairs",-12.333486557006836,topk,,"a large, grey, facing forwards chair",-32.1582145690918,topk,,"a small, red sofa facing to the left;",-10.082468032836914,topk,,"a small, blue sofa faced backwards",-33.102474212646484,topk,,a large grey sofa ,-32.02172088623047,topk,
19,"a small, red chair is facing to the right",-34.88798522949219,topk,,a small red chair facing left,-32.53269577026367,topk,,a small blue chair facing backwards,-8.161948204040527,topk,,"a large, grey chair facing forwards",-24.13518714904785,topk,,"a small, red sofa  facing to the left",-8.103636741638184,topk,,"a small, blue sofa facing backward",-30.78016662597656,topk,,"a large, grey sofa  facing forwards",-30.651763916015625,topk,
20,a chair,-30.10020065307617,topk,,"a small red chair, facing left",-32.546913146972656,topk,,"a small, blue sofa",-9.820039749145508,topk,,a large grey chair facing forward,-29.65477752685547,topk,,a red sofa,-10.19388484954834,topk,,"a small, blue sofa facing downwards",-33.53486251831055,topk,,"a large, grey sofa faces forwards",-32.22419357299805,topk,
21,"a small, red chair, facing to the right",-30.68623352050781,topk,,"a small,",-31.69681930541992,topk,,"a small, blue chair with its back to us",-10.56895351409912,topk,,a large gray chair facing forwards,-31.127046585083008,topk,,"a small, red sofa facing to the left,",-9.377050399780272,topk,,"a small, blue sofa  facing backwards",-30.78068351745605,topk,,"a large, grey sofa""",-32.25177383422852,topk,
22,"a small, red chair to the left",-32.05379104614258,topk,,"a small, red chair (2) facing to the left",-33.41048049926758,topk,,"a small, blue chair with its back to the viewer",-11.331884384155272,topk,,"a large, grey chair, facing forwards",-30.67544937133789,topk,,"a small, red sofa is facing to the left",-10.514270782470703,topk,,"a small,",-32.750389099121094,topk,,"a large, grey chair facing forwards",-29.098953247070312,topk,
23,"a red chair, facing to the right",-31.20411872863769,topk,,a red chair facing the left,-31.53495979309082,topk,,"a blue chair, facing backwards",-9.66688060760498,topk,,a large grey sofa facing forwards,-30.915058135986328,topk,,"a small, red sofa facing to the left  (5)",-10.98351764678955,topk,,"a small, blue chair facing backwards",-30.815279006958008,topk,,"a large, grey sofa, facing forwards",-31.15511703491211,topk,
24,"a small, red chair to the right",-31.673742294311523,topk,,"a small, red, left-facing chair",-32.62575149536133,topk,,"a small, blue chair with its back facing us",-10.966620445251465,topk,,"a small, blue chair",-29.96280860900879,topk,,"a small, red sofa facing to the left 5",-10.289758682250977,topk,,a small blue sofa facing backwards,-31.7432804107666,topk,,"a grey, large sofa facing forwards",-31.23046875,topk,
25,a red chair facing left,-30.14230728149414,topk,,a red chair facing left,-29.78969383239746,topk,,"a large, grey chair facing forwards",-10.14939022064209,topk,,a large grey chair is facing forwards,-31.177928924560547,topk,,"a  small, red sofa",-9.94802188873291,topk,,"a small, blue sofa""",-32.815467834472656,topk,,"a small, blue chair facing backwards",-30.394851684570312,topk,
