,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey desk facing forwards""",-28.81954765319824,topk,,a large desk that is blue in colour and facing forwards,-33.34885787963867,topk,,"a small, green desk",-28.771730422973636,topk,,"a small, green table",-29.57904815673828,topk,,"a large, blue fan-facing forwards",-31.3934383392334,topk,,"a large, red fan""",-30.250511169433597,topk,,a fan facing to the left,-30.20365524291992,topk,
1,"a large, grey desk facing forwards'",-30.52267265319824,topk,,"a small, green desk facing to the left",-32.27789306640625,topk,,a large desk,-29.243358612060547,topk,,a little green desk,-31.357545852661133,topk,,"a large, blue desk",-30.28881454467773,topk,,"a small, green fan facing to the left",-31.25683212280273,topk,,"a small, green fan",-28.21616744995117,topk,
2,a grey desk facing forwards ,-29.88179588317871,topk,,"a large, blue table",-32.44013214111328,topk,,a large red desk is facing backwards,-31.077787399291992,topk,,"a small, green desk",-22.414987564086918,topk,,"a large, blue fan  facing forwards",-28.89678192138672,topk,,a large red fan facing backward,-31.43954467773437,topk,,"a small, green desk facing to the left",-27.439193725585938,topk,
3,"a large, grey desk facing forwards is in the room",-30.609249114990234,topk,,a large desk,-30.17464256286621,topk,,a large red desk,-27.511425018310547,topk,,"a large, blue desk",-30.06438446044922,topk,,"a small, green fan facing to the left",-31.160253524780277,topk,,"a large, red fan facing backward",-30.592369079589844,topk,,"a small, green fan facing to the left",-26.953418731689453,topk,
4,a grey desk facing forwards in the room,-29.889484405517575,topk,,a large desk that is blue in color and facing forwards,-32.978885650634766,topk,,"a small, green fan facing to the left",-31.063425064086918,topk,,"a small, green fan",-30.798561096191406,topk,,"a large, blue fan in the room",-30.913799285888672,topk,,"a large, red fan",-24.81991577148437,topk,,a small fan facing left,-30.1339168548584,topk,
5,a large grey desk facing forward,-29.723846435546875,topk,,"a large blue desk, facing forwards",-31.94093132019043,topk,,a red desk facing backwards,-24.538793563842773,topk,,a little green desk facing left,-31.41004180908203,topk,,"a large, blue fan is in the room",-30.949785232543945,topk,,"a large, red fan facing forwards",-30.45757484436035,topk,,a small green fan is facing to the left,-30.46633720397949,topk,
6,a large desk,-28.66561889648437,topk,,a large desk facing forwards that is blue,-32.6756591796875,topk,,a large desk with a red color facing backwards,-31.859384536743164,topk,,"a small, green fan facing to the left",-29.299943923950195,topk,,a blue desk,-30.167428970336918,topk,,a large red fan ,-30.6621036529541,topk,,"a green, small desk",-30.589630126953125,topk,
7,a grey desk facing forwards in a room,-30.792102813720703,topk,,a blue desk,-27.481595993041992,topk,,a red desk is in the room,-31.29344749450684,topk,,a large red desk,-31.409423828125,topk,,a blue fan in the room,-31.36036491394043,topk,,"a large red fan, facing backwards",-31.004852294921875,topk,,a small green desk facing left,-30.00985717773437,topk,
8,"a large, grey desk, facing forwards",-29.515722274780277,topk,,a blue desk in the room,-32.52170944213867,topk,,"a large red desk, facing backwards",-31.215755462646484,topk,,"a small desk, green in color, facing to the left",-32.115596771240234,topk,,"a large, blue fan",-24.729137420654297,topk,,"a large, red fan faces backwards",-30.706941604614254,topk,,a green desk,-29.45279884338379,topk,
9,"a large, grey desk facing forwards 1",-31.712121963500977,topk,,a desk facing forwards,-31.95960807800293,topk,,a large desk that is red in colour and facing backwards,-32.979915618896484,topk,,a small desk facing the left,-30.84421157836914,topk,,a large fan,-28.713211059570312,topk,,a large fan facing backwards,-27.49148941040039,topk,,a small green fan facing the left,-27.92965507507324,topk,
10,a desk facing forwards,-29.134571075439453,topk,,a blue desk facing forwards ,-31.79424095153809,topk,,a red desk facing away,-29.570045471191406,topk,,"a large, grey desk",-30.841028213500977,topk,,"a large, blue fan  (5)",-31.430694580078125,topk,,a large fan,-29.65049362182617,topk,,a small green fan to the left,-28.45619010925293,topk,
11,a grey desk is facing forwards,-29.54135513305664,topk,,a blue desk facing forwards in the room,-32.10112380981445,topk,,a red desk with its back facing you,-31.558422088623047,topk,,"a green, small desk",-30.56289291381836,topk,,a blue fan ,-30.775371551513672,topk,,a red fan facing backward,-31.090585708618164,topk,,a small green fan facing left,-26.488758087158203,topk,
12,a large grey desk ,-28.574649810791016,topk,,a blue desk facing forward,-32.53508758544922,topk,,a large desk facing backwards is red,-31.510013580322266,topk,,a green desk ,-31.13892936706543,topk,,a  blue fan,-31.377729415893555,topk,,a large red fan,-27.5371036529541,topk,,"a large, blue fan facing forwards",-30.59878921508789,topk,
13,a large grey desk  facing forwards,-30.25608253479004,topk,,a blue desk facing forwards,-27.79424095153809,topk,,a large desk that is red in color and facing backwards,-32.43174743652344,topk,,a green desk,-30.095428466796875,topk,,a blue desk facing forwards,-31.29082679748535,topk,,"a  large, red fan facing backwards",-30.822742462158203,topk,,"a small, green fan that is facing to the left",-30.565683364868164,topk,
14,"a large, grey desk  facing forwards",-29.558094024658203,topk,,a large blue desk facing forwards,-32.720054626464844,topk,,a red desk backwards,-29.80208969116211,topk,,"a small desk, facing to the left",-31.95659065246582,topk,,"a large, blue fan facing forwards",-23.29222869873047,topk,,"a large, red fan  facing backwards",-29.64343643188477,topk,,a small green fan facing left ,-30.66963768005371,topk,
15,"a large, grey desk ",-30.00474166870117,topk,,"a blue desk""",-32.676910400390625,topk,,a red desk that faces backwards,-31.08576393127441,topk,,"a green desk, facing left",-31.14543914794922,topk,,a fan facing forwards,-30.05535888671875,topk,,"a large, red fan that is facing backwards",-30.84538078308105,topk,,a small fan facing to the left,-28.556869506835938,topk,
16,"a grey desk, facing forwards",-29.01444625854492,topk,,a large desk that is blue in colour,-33.55308532714844,topk,,a large desk facing backwards,-28.667888641357425,topk,,"a green, small desk facing to the left",-30.07218742370605,topk,,a large blue desk facing forwards,-30.82600212097168,topk,,"a large, red fan facing to the left",-31.10111427307129,topk,,a small green fan facing to the left,-29.053878784179688,topk,
17,"a grey, large desk facing forwards",-29.09250259399414,topk,,"a large desk, blue in colour, facing forwards",-32.14926528930664,topk,,"a large, red desk",-22.79811286926269,topk,,a small desk that is green in color and facing to the left,-33.06785202026367,topk,,a large fan facing forwards,-28.537647247314453,topk,,a large red fan facing backwards,-25.88516998291016,topk,,"a small, green fan""",-30.10679244995117,topk,
18,a grey desk,-25.640459060668945,topk,,a large blue desk is facing forwards,-32.799190521240234,topk,,a red desk turned around,-30.120946884155277,topk,,a green desk to the left,-29.940195083618164,topk,,"a blue fan, facing forwards",-30.718095779418945,topk,,a red fan ,-31.32427024841309,topk,,"a small, green fan is facing to the left",-30.04784774780273,topk,
19,a big grey desk,-29.969017028808597,topk,,a large desk is blue and facing forwards,-32.787811279296875,topk,,a red desk,-25.24740219116211,topk,,a small green facing left desk,-30.815898895263672,topk,,a blue fan,-30.705059051513672,topk,,"a large, red desk",-30.392608642578125,topk,,a green fan,-26.86960792541504,topk,
20,"a large, grey desk facing forwards in a room",-31.002153396606445,topk,,"a  large, blue desk facing forwards",-32.76141357421875,topk,,a large desk that is red and facing backwards,-32.05085372924805,topk,,a green desk facing left,-32.044342041015625,topk,,"a  large, blue fan facing forwards",-31.4675235748291,topk,,a red desk,-29.157974243164062,topk,,"a small, green fan facing the left",-28.832080841064453,topk,
21,a large grey desk,-29.113712310791016,topk,,"a large desk, blue in color, facing forwards",-32.00120544433594,topk,,a red desk face,-30.27083969116211,topk,,a green table,-29.98627471923828,topk,,"a large, blue fan""",-29.736949920654297,topk,,"a red fan, facing backwards",-30.90155029296875,topk,,"a large, red fan facing backwards",-28.99502944946289,topk,
22,"a large, grey desk facing forwards,",-29.45236015319824,topk,,a large desk in the room,-32.82478713989258,topk,,"a large,",-31.19715881347656,topk,,"a large, red desk",-29.12287330627441,topk,,"a large, blue fan that is facing forwards",-31.521879196166992,topk,,"a large, red fan  ",-31.01522827148437,topk,,"a large, blue desk facing forwards",-30.870847702026367,topk,
23,a grey large desk facing forwards,-30.264307022094727,topk,,a large desk with a blue color,-32.93250274658203,topk,,"a red desk, facing backwards",-28.50138664245605,topk,,a green small desk facing to the left,-31.44340705871582,topk,,a large blue fan,-25.25162696838379,topk,,a fan,-29.90803337097168,topk,,a small green fan,-29.18711853027344,topk,
24,a large desk facing forwards,-29.90455436706543,topk,,"a large,",-32.578819274902344,topk,,a small green desk,-29.391008377075195,topk,,a green desk on the left,-31.498767852783203,topk,,a fan,-29.19104766845703,topk,,"a large,",-31.211992263793945,topk,,a small green desk facing to the left,-30.62527656555176,topk,
25,a grey desk is in the room,-30.61940574645996,topk,,a blue table,-31.79052352905273,topk,,a red desk that is facing backwards,-29.550153732299805,topk,,a small green desk,-23.83120346069336,topk,,"a large fan, facing forwards",-31.60751724243164,topk,,"a large, red fan, facing backwards",-29.04963493347168,topk,,"a small, green fan faces to the left",-30.3123779296875,topk,
26,a large gray desk facing forwards,-30.629425048828125,topk,,a large desk that is blue and facing forwards,-32.20220184326172,topk,,"a large, red fan facing backwards",-30.861108779907227,topk,,a large blue desk,-31.017253875732425,topk,,"a large, blue fan, facing forwards",-29.213787078857425,topk,,"a large, red fan facing backwards",-22.840974807739254,topk,,a green desk facing to the left,-29.88618850708008,topk,
27,"a large desk, grey in color, facing forwards",-30.63960647583008,topk,,a large blue desk,-32.30192184448242,topk,,"a red, large desk facing backwards",-31.124542236328125,topk,,"a large, blue desk facing forwards",-28.69487953186035,topk,,"a large, blue desk facing forwards",-29.074451446533203,topk,,"a large, red fan facing to the right",-32.13898086547852,topk,,"a small, green fan to the left",-28.0633487701416,topk,
28,a grey desk in the room,-29.43788146972656,topk,,a large blue desk  facing forwards,-32.67570114135742,topk,,a red desk  ,-31.02865219116211,topk,,a small desk facing left,-28.939796447753903,topk,,a blue fan is facing forwards,-30.70807647705078,topk,,"a large, red fan faced backwards",-31.03707695007324,topk,,"a small, green fan ",-27.88022994995117,topk,
29,"a large, grey desk facing forwards in the room",-29.39375686645508,topk,,"a large desk, blue in color",-33.35373306274414,topk,,"a red desk""",-30.39583969116211,topk,,a desk,-30.766742706298828,topk,,"a large, blue fan  ",-30.986949920654297,topk,,a red fan,-30.958255767822266,topk,,"a small green fan, facing to the left",-30.384714126586918,topk,
30,"a large, grey desk facing forwards ",-27.46017265319824,topk,,"a large desk facing forwards, painted blue",-33.29117965698242,topk,,a red desk facing the opposite direction of the other desks,-32.72417068481445,topk,,a green desk facing to the left,-29.927824020385746,topk,,"a large, blue fan is facing forwards",-32.43681335449219,topk,,a red fan facing backwards,-29.779258728027344,topk,,a small fan,-30.431182861328125,topk,
