,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-31.21420288085937,topk,,"a small, red chair facing the left",-8.040029525756836,topk,,a blue chair facing backwards,-28.308839797973636,topk,,"a large, grey chair ",-29.087127685546875,topk,,"a small, red sofa (5)",-31.514060974121094,topk,,"a  small, blue sofa facing backwards",-32.78738784790039,topk,,a grey sofa facing forwards,-7.286167144775391,topk,
1,a red chair ,-30.769710540771484,topk,,a blue chair facing backwards,-10.251888275146484,topk,,"a blue chair, facing backwards",-31.266437530517575,topk,,a large grey chair faces forwards,-31.87121963500977,topk,,"a small, red sofa ",-27.62816047668457,topk,,a blue chair facing backwards,-31.825439453125,topk,,"a large, grey couch",-8.957015991210938,topk,
2,a red chair is facing to the right,-30.81480598449707,topk,,a small red chair is facing to the left,-10.446520805358888,topk,,"a small, blue chair with its back to us",-32.552268981933594,topk,,a large gray chair facing forwards,-31.127046585083008,topk,,"a small, red sofa, facing to the left, in a room",-34.79799270629883,topk,,"a blue, small sofa facing backwards",-32.11680603027344,topk,,"a large, grey sofa, facing forwards",-9.501659393310549,topk,
3,a small red chair facing to the left,-31.48969078063965,topk,,a small red chair facing left ,-10.483844757080078,topk,,a blue chair that is facing backwards,-31.17352104187012,topk,,a grey chair ,-31.619815826416016,topk,,a small red sofa facing to the left,-31.84086227416992,topk,,"a small, blue sofa facing the back of the room",-33.60548782348633,topk,,"a large, grey sofa",-7.986147403717041,topk,
4,a red chair facing to the left,-31.18170928955078,topk,,a small red chair facing to the left,-9.241966247558594,topk,,a blue chair facing backwards ,-31.5988883972168,topk,,a grey chair facing forward,-31.1616268157959,topk,,"a  small, red sofa facing to the left",-31.353286743164062,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a small red chair facing to the left,-9.948212623596191,topk,
5,a small red chair,-30.225994110107425,topk,,a red chair facing to the left,-6.916220188140869,topk,,"a small, blue sofa facing backwards",-29.38186264038086,topk,,a large grey chair facing the front,-32.1705207824707,topk,,"a small red sofa, facing to the left",-30.61753463745117,topk,,a blue sofa facing backwards,-32.33903503417969,topk,,"a large, grey sofa  facing forwards",-8.589262008666992,topk,
6,"a red chair, facing right",-29.718122482299805,topk,,"a small, red chair 2",-9.129319190979004,topk,,"a small, blue chair is facing backwards",-30.681509017944336,topk,,"a large grey chair, facing forwards",-32.10200119018555,topk,,"a small, red sofa faces left",-30.9851016998291,topk,,"a small, blue sofa facing upwards",-32.30360412597656,topk,,"a large, grey sofa is facing forwards",-9.414102554321287,topk,
7,a small chair,-29.74484634399414,topk,,a small red chair,-10.305135726928713,topk,,"a small, blue chair facing to the left",-32.222801208496094,topk,,"a large, grey chair that is facing forwards",-31.437156677246094,topk,,"a small, red sofa",-25.72191047668457,topk,,"a small, blue sofa that is facing backwards",-31.576284408569336,topk,,"a small, blue sofa facing backwards",-8.343274116516113,topk,
8,a small red chair ,-29.882244110107425,topk,,"a small, red chair facing to the right",-6.665858268737793,topk,,a small blue chair facing to the left,-32.68763732910156,topk,,a grey chair,-28.760440826416016,topk,,"a small, red sofa facing  to the left",-31.634729385375977,topk,,"a small, blue chair facing backwards",-31.85454559326172,topk,,a large grey chair,-8.984272003173828,topk,
9,a chair facing right,-30.361743927001957,topk,,a small red chair ,-9.836385726928713,topk,,"a small, blue chair facing the opposite direction of the other chairs",-34.32903289794922,topk,,a large chair facing forwards,-28.15677261352539,topk,,a small red sofa,-30.769287109375,topk,,"a small, blue, backwards-facing sofa",-32.90618896484375,topk,,a small red chair,-10.294672012329102,topk,
