,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-8.361024856567383,topk,,"a small, red chair facing  to the left",-32.68079376220703,topk,,"a small, blue chair facing to the left",-31.22347450256348,topk,,"a grey, large chair facing forwards",-30.970996856689453,topk,,a small sofa facing to the left,-31.446393966674805,topk,,"a small blue sofa, facing backwards",-32.787479400634766,topk,,"a large,",-10.265254974365234,topk,
1,"a small red chair, facing right",-9.43353271484375,topk,,a chair facing to the left,-30.303207397460938,topk,,"a small, blue chair facing the opposite direction of the others",-33.42078399658203,topk,,"a  large, grey chair facing forwards",-32.2563362121582,topk,,a small red sofa is facing left,-32.01528549194336,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,"a small, blue sofa facing backwards",-7.327824592590332,topk,
2,a red chair to the right,-8.654373168945312,topk,,"a  small, red chair facing to the left",-32.274906158447266,topk,,"a small, blue sofa facing backwards",-29.380001068115234,topk,,"a large, grey chair is facing forwards",-30.546361923217773,topk,,a ,-32.30201721191406,topk,,a small blue sofa facing backward,-32.61842346191406,topk,,a large grey sofa,-9.709223747253418,topk,
3,"a small, red chair  facing to the right",-7.97368574142456,topk,,"a small, red chair that is facing to the left",-31.66976356506348,topk,,a blue chair,-31.498517990112305,topk,,a large grey facing forwards chair,-31.77221298217773,topk,,"a small, blue sofa facing backwards",-32.31476211547852,topk,,"a small, blue sofa facing to the right",-36.03546905517578,topk,,a grey chair,-9.749679565429688,topk,
4,"a small, red chair ",-9.102679252624512,topk,,"a small, red chair ",-28.986839294433597,topk,,"a small, blue chair backwards",-31.41758918762207,topk,,a large grey chair faces forwards,-31.88183212280273,topk,,"a red sofa, facing left",-30.999656677246094,topk,,"a small blue sofa facing backwards""",-32.512306213378906,topk,,a large grey facing forwards,-10.12590217590332,topk,
5,"a small, red chair facing right",-10.084759712219238,topk,,a small,-31.859731674194336,topk,,a small blue chair ,-32.054656982421875,topk,,a blue chair,-31.79878807067871,topk,,"a small red sofa, facing left",-31.513391494750977,topk,,"a small, blue sofa (6) facing backwards",-33.25164031982422,topk,,"a large, grey, sofa, facing forwards",-10.766432762145996,topk,
6,"a small, red chair 1",-10.2216796875,topk,,a small red chair  facing to the left,-32.538291931152344,topk,,a small chair facing backwards,-31.85347557067871,topk,,a grey chair facing forwards ,-31.858278274536133,topk,,a small red sofa faces left,-31.48111724853516,topk,,a small,-32.955955505371094,topk,,"a large, grey facing forwards sofa",-10.789909362792969,topk,
7,a red chair facing to the right,-9.461338996887209,topk,,a small red chair facing to the left,-33.013946533203125,topk,,a blue chair facing backward,-30.70143699645996,topk,,a grey chair,-28.760440826416016,topk,,a small,-30.815265655517575,topk,,a blue sofa facing backwards in the room,-33.20732116699219,topk,,a sofa facing forwards,-9.969938278198242,topk,
8,a small red chair facing right,-9.053525924682615,topk,,"a small, red chair facing the right",-32.470176696777344,topk,,"a blue, small chair facing backwards",-31.791902542114254,topk,,"a large, grey chair faces forwards",-31.336084365844727,topk,,a small red sofa facing to the left,-31.934616088867188,topk,,"a small, blue sofa  ",-33.002967834472656,topk,,"a large, grey sofa",-7.986147403717041,topk,
9,a small red chair facing to the left,-9.144293785095217,topk,,a small red chair ,-31.91841506958008,topk,,a small blue chair facing to the left,-32.68763732910156,topk,,a grey chair ,-31.619815826416016,topk,,a small red chair facing to the left,-32.162437438964844,topk,,a blue chair facing backwards,-31.825439453125,topk,,a large grey chair facing forwards,-9.26455307006836,topk,
10,a small red chair ,-8.491620063781738,topk,,"a small, red chair facing left",-30.4210205078125,topk,,"a small, blue chair facing the back",-32.91295623779297,topk,,a large grey chair facing forwards,-31.780717849731445,topk,,"a small, red chair facing to the left",-30.386449813842773,topk,,"a small, red sofa facing to the left",-33.53116607666016,topk,,a large grey sofa facing forwards in the room,-9.680487632751465,topk,
11,a small chair facing to the right,-7.157534599304199,topk,,a small chair facing to the left,-30.445037841796875,topk,,"a small, blue chair facing to the right",-31.37972450256348,topk,,"a small, red chair facing to the left",-32.65705871582031,topk,,a red chair,-30.865217208862305,topk,,"a small, blue sofa that is facing backwards",-33.42384719848633,topk,,a small red chair facing to the left,-9.948212623596191,topk,
12,a red chair is facing to the right,-9.812250137329102,topk,,a small red chair is facing to the left,-32.5285530090332,topk,,"a small, red chair facing to the left",-33.165767669677734,topk,,"a large, grey chair facing forwards""",-30.041576385498047,topk,,a sofa,-32.00006866455078,topk,,a blue sofa facing backward,-32.389244079589844,topk,,a large grey sofa  facing forwards,-10.796388626098633,topk,
13,"a small red chair, facing to the right",-9.423828125,topk,,"a small, red chair 2",-32.40800476074219,topk,,a blue chair facing away,-31.80299949645996,topk,,"a large, grey chair facing forwards'",-31.885326385498047,topk,,"a small, red  sofa facing to the left",-32.01031494140625,topk,,"a small, blue sofa, facing backwards",-30.26729202270508,topk,,"a small, red chair facing to the left",-8.46640396118164,topk,
14,"a small, red, facing-right chair",-10.034668922424316,topk,,"a small, red chair - facing to the left",-32.69230651855469,topk,,a blue chair facing backwards,-29.38238906860352,topk,,a small blue chair facing backwards,-31.70113182067871,topk,,"a red, small sofa facing left",-32.19088363647461,topk,,"a small, blue sofa",-30.596717834472656,topk,,"a  large, grey sofa facing forwards",-9.23492431640625,topk,
15,a small chair facing right,-7.6799397468566895,topk,,"a small, red chair facing the left",-30.12206077575684,topk,,a blue chair is facing backwards,-31.196334838867188,topk,,"a large, grey chair facing forwards,",-30.768138885498047,topk,,a red sofa facing to the left,-28.18784523010254,topk,,a blue sofa facing backwards ,-32.80373001098633,topk,,"a small, red sofa facing to the left",-9.241933822631836,topk,
16,a small red chair 1,-9.491483688354492,topk,,"a small, red chair facing",-32.52488327026367,topk,,"a small, blue chair facing the opposite direction of the other chairs",-34.34578323364258,topk,,"a large, grey chair facing forwards",-25.236888885498047,topk,,a sofa facing to the left,-32.165374755859375,topk,,"a small, blue sofa facing backward",-30.78016662597656,topk,,"a large, grey facing forwards",-9.810867309570312,topk,
17,a chair facing right,-8.971118927001953,topk,,"a small red chair, facing to the left",-31.61016273498535,topk,,a small blue chair facing backwards ,-31.39767265319824,topk,,a large gray chair facing forwards,-31.127046585083008,topk,,"a small, red sofa",-22.483631134033203,topk,,"a small, blue sofa facing downwards",-32.81922912597656,topk,,a large sofa,-8.714195251464844,topk,
18,a small red chair facing left,-9.245738983154297,topk,,"a small, red chair  ",-32.236839294433594,topk,,a small blue chair facing backwards,-30.9299259185791,topk,,"a small, blue chair facing backwards",-31.288557052612305,topk,,a small red sofa to the left,-30.86004638671875,topk,,"a small, blue sofa  facing backwards",-30.78068351745605,topk,,a large grey sofa ,-9.959223747253418,topk,
19,"a small, red chair, facing to the right ",-12.084108352661133,topk,,"a small, red chair  (2)",-32.2812385559082,topk,,"a small, blue sofa",-31.788789749145508,topk,,"a large, grey chair, facing forwards",-30.96207427978516,topk,,a small red sofa,-30.769287109375,topk,,"a small,",-32.750389099121094,topk,,"a large, grey sofa  facing forwards",-9.45268440246582,topk,
20,"a small,",-9.363519668579102,topk,,"a small, red chair in the room",-31.975366592407227,topk,,"a small, blue chair with its back to us",-32.537715911865234,topk,,a large grey sofa facing forwards,-31.600379943847656,topk,,"a small,",-30.51441192626953,topk,,"a small, blue chair facing backwards",-30.815279006958008,topk,,"a small, blue sofa",-10.050965309143066,topk,
21,"a small, red chair is facing to the right",-8.7755126953125,topk,,a small red chair facing left,-32.53269577026367,topk,,"a small, blue chair with its back to the viewer",-33.3006477355957,topk,,a large grey chair is facing forwards,-31.387142181396484,topk,,"a small red sofa, facing to the left",-31.02804374694824,topk,,a small blue sofa facing backwards,-27.770116806030277,topk,,"a large, grey sofa faces forwards",-9.876171112060549,topk,
22,a chair,-8.709575653076172,topk,,"a small,",-31.69681930541992,topk,,"a blue chair, facing backwards",-31.265357971191406,topk,,"a large, grey chair",-30.024715423583984,topk,,a red sofa,-28.839733123779297,topk,,"a small, blue sofa""",-32.815467834472656,topk,,"a large, grey sofa""",-10.1892728805542,topk,
23,a red chair facing right ,-8.781662940979004,topk,,"a small red chair, facing left",-32.546913146972656,topk,,"a small, blue chair with its back facing us",-32.93538284301758,topk,,a grey chair facing forwards,-27.842653274536133,topk,,"a  small, red sofa facing to the left",-31.353286743164062,topk,,"a small, blue sofa facing the wall",-33.048519134521484,topk,,"a large, grey chair facing forwards",-7.036451816558838,topk,
24,"a small, red chair, facing to the right",-7.943483352661133,topk,,"a small, red chair (2) facing to the left",-32.55229949951172,topk,,"a small, blue chair facing the back of the room",-33.03779983520508,topk,,"a large, grey chair facing forwards ",-28.643138885498047,topk,,a small  red sofa facing to the left,-31.54531478881836,topk,,"a small, blue sofa facing upwards",-32.30360412597656,topk,,"a large, grey sofa, facing forwards",-9.09261417388916,topk,
25,"a red chair, facing to the right",-9.147637367248535,topk,,a red chair facing the left,-30.66944122314453,topk,,"a large, grey chair facing forwards",-32.868408203125,topk,,"a large, grey sofa facing forwards",-30.69693946838379,topk,,a red sofa ,-31.652233123779297,topk,,"a small, blue, backwards-facing sofa",-32.89689254760742,topk,,"a small, blue chair facing backwards",-8.332350730895996,topk,
26,a red chair facing left,-8.75168228149414,topk,,"a small, red chair to the left",-31.96992874145508,topk,,"a small, blue chair ",-31.63633918762207,topk,,a grey chair is facing forwards,-31.4161319732666,topk,,"a small, red, left-facing sofa",-31.66573143005371,topk,,"a small, blue sofa faces backwards",-32.42513656616211,topk,,a small blue sofa facing backwards,-9.38533878326416,topk,
27,a small chair,-8.35422134399414,topk,,"a small, red chair""",-32.643089294433594,topk,,"a small, blue chair facing backwards",-31.161251068115234,topk,,a grey chair facing forward,-30.490039825439453,topk,,a red sofa facing left,-28.278812408447266,topk,,a small blue sofa facing backwards ,-31.613868713378903,topk,,"a large, grey sofa ",-7.720522403717041,topk,
28,a red chair facing right,-5.367600440979004,topk,,a red chair facing to the left,-28.99824905395508,topk,,a small blue sofa facing backwards,-31.784746170043945,topk,,a,-30.96977424621582,topk,,"a large, grey sofa facing forwards",-32.2470703125,topk,,"a small, blue couch facing backwards",-32.126739501953125,topk,,"a large, grey sofa facing forward",-9.80695343017578,topk,
29,a small red chair to the right,-8.825135231018066,topk,,"a small, red chair, facing left",-31.08369445800781,topk,,"a small, blue chair in the room",-32.05072021484375,topk,,"a large, grey chair facing forward",-31.55706214904785,topk,,"a small, red couch facing to the left",-31.65863609313965,topk,,"a small, blue sofa facing forwards",-30.72547912597656,topk,,"a large, gray sofa facing forwards",-8.863971710205078,topk,
30,a,-8.757615089416504,topk,,a,-30.65036392211914,topk,,"a small, blue, backwards chair",-32.07378005981445,topk,,"a large, grey chair ",-29.985652923583984,topk,,a,-29.052017211914062,topk,,"a large, grey sofa facing forwards",-32.48137283325195,topk,,a large grey sofa facing forwards,-9.565544128417969,topk,
