,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing to the left",-23.227783203125,topk,,"a small, blue fan facing to the left",-30.60336685180664,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,"a small, blue fan facing to the left",-29.279598236083984,topk,,"a small, green sofa  (5)",-10.17715072631836,topk,,a large blue sofa is facing to the left,-31.66639518737793,topk,,"a large, red sofa facing forwards",-29.537586212158203,topk,
1,"a small, blue fan is facing to the left",-30.346593856811523,topk,,a small fan facing to the left and colored green,-33.273681640625,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,"a small, green fan",-30.399333953857425,topk,,a green small sofa facing to the left,-11.373120307922363,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
2,"a small fan, blue in color, facing left",-31.22838020324707,topk,,"a small, green fan",-22.927875518798828,topk,,a large blue fan facing to the left,-28.75336265563965,topk,,a red fan facing to the left,-30.87179946899414,topk,,a green couch facing left,-10.551880836486816,topk,,"a large, blue sofa is facing to the left",-30.65201759338379,topk,,a large sofa facing backwards,-29.78034400939941,topk,
3,"a small, blue fan in the room",-30.983381271362305,topk,,"a small fan, green in color",-33.53973388671875,topk,,"a large, blue fan faces to the left",-31.006235122680664,topk,,a large fan that is red in color and facing backwards,-31.217012405395508,topk,,"a small, green sofa-facing to the left",-11.352288246154783,topk,,"a large, blue sofa faced to the left",-32.63541412353516,topk,,a large red sofa facing backwards ,-30.063697814941406,topk,
4,a small fan facing left,-28.917245864868164,topk,,a small fan facing left,-31.253347396850582,topk,,"a large, blue fan, facing left",-31.47275924682617,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,a small sofa,-8.733386039733887,topk,,"a large, blue sofa (6)",-32.68801498413086,topk,,a large red sofa facing backward,-30.365840911865234,topk,
5,"a small, blue fan  facing to the left",-29.941837310791016,topk,,a small green fan is in the room,-32.959197998046875,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,a red fan that is facing backwards,-29.45233154296875,topk,,"a small, green sofa ",-10.509392738342283,topk,,"a large, blue sofa 6",-32.643394470214844,topk,,"a large, red sofa facing the opposite direction of other objects",-33.00413131713867,topk,
6,"a small, blue fan to the left",-29.285158157348636,topk,,a small fan that is green and facing to the left,-32.49238586425781,topk,,"a large, blue fan facing left",-28.993087768554688,topk,,a large red fan facing backward,-29.496915817260746,topk,,"a small, green sofa faced to the left",-10.805749893188477,topk,,"a large, blue couch",-31.521446228027344,topk,,"a large, red sofa is facing backwards",-29.76905632019043,topk,
7,a blue fan on the left,-29.600317001342773,topk,,"a large, red fan",-30.88367462158203,topk,,"a large, blue fan is facing to the left",-32.08380508422852,topk,,"a large, red, backwards fan",-30.711652755737305,topk,,"a small, green sofa faces left",-10.60527515411377,topk,,a large blue sofa  facing to the left,-31.41169548034668,topk,,a red sofa facing backwards,-27.785301208496094,topk,
8,a small fan that is blue in color and facing to the left,-31.324934005737305,topk,,"a small, green, fan",-32.48991394042969,topk,,"a large, blue fan in the room",-31.19911003112793,topk,,"a large, red fan",-22.69076919555664,topk,,"a small, green fan facing to the left",-10.999737739562988,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large red sofa facing backwards""",-31.173072814941406,topk,
9,"a blue, small fan facing left",-30.29438018798828,topk,,a small fan facing to the left that is green,-33.55086135864258,topk,,a large fan that is blue and facing to the left,-31.88828659057617,topk,,a large red fan ,-30.286544799804688,topk,,a blue sofa facing to the left,-10.113639831542969,topk,,"a large, blue sofa on the left",-33.81438064575195,topk,,"a large, red sofa facing to the right",-30.639123916625977,topk,
10,"a small, blue fan, facing to the left",-30.731822967529297,topk,,a small green fan is facing to the left,-33.799049377441406,topk,,"a large, blue fan faces left",-30.95524024963379,topk,,a red fan facing the opposite direction of the other fans,-32.34733581542969,topk,,a little green sofa facing left,-10.949223518371582,topk,,a blue sofa facing to the left,-31.45932388305664,topk,,"a large, red sofa facing to the left",-30.889123916625977,topk,
11,a blue fan facing to the left,-26.39452171325684,topk,,a small fan that is green in color,-32.88216018676758,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,a backwards red fan,-29.07011032104492,topk,,"a small, green sofa""",-10.840912818908691,topk,,"a large, blue sofa, facing left",-32.80927658081055,topk,,"a large, red sofa faces backwards",-31.263437271118164,topk,
12,a blue fan facing the left,-31.0076961517334,topk,,a small green fan  (2),-32.68783187866211,topk,,"a large, blue fan",-26.218238830566406,topk,,"a large red fan, facing backwards",-30.739870071411133,topk,,"a small, green sofa on the left",-12.15041160583496,topk,,"a large, blue sofa that is facing to the left",-34.35540008544922,topk,,a red sofa facing backwards ,-31.441551208496094,topk,
13,"a small, blue fan facing the left",-28.194869995117188,topk,,a small green fan facing the left,-31.95821189880371,topk,,a blue fan facing to the left,-29.77718544006348,topk,,a backwards-facing red fan,-29.600635528564453,topk,,"a large, blue sofa facing to the left",-8.985331535339355,topk,,"a large, blue sofa facing to the left",-33.204524993896484,topk,,a red sofa facing backward,-31.26078414916992,topk,
14,a blue fan ,-28.96588516235352,topk,,a small green fan to the left,-31.52162742614746,topk,,a large blue fan  facing to the left,-32.12786102294922,topk,,a large fan facing backwards,-28.160085678100582,topk,,"a small, green sofa facing to the left",-10.325273513793944,topk,,"a small, green sofa facing to the left",-32.41983413696289,topk,,a red sofa is facing backwards,-31.02002716064453,topk,
15,"a small, blue fan  (1)",-30.18023109436035,topk,,a small fan that is green in color and facing left,-34.54437255859375,topk,,a large blue fan is facing to the left,-30.2163028717041,topk,,a large fan,-29.43193244934082,topk,,"a small, green sofa facing left",-12.010448455810549,topk,,"a large, blue fan facing to the left",-33.32307815551758,topk,,"a large, red sofa facing the wall",-31.63351249694824,topk,
