,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-31.2553653717041,topk,,"a large, blue chair with its back to us",-11.558547973632812,topk,,"a large, green chair facing the left",-29.99907875061035,topk,,"a small, grey chair facing forwards,",-30.309513092041016,topk,,a fan in the room,-31.856693267822266,topk,,a fan facing to the left,-30.072525024414062,topk,,a small grey fan facing forwards in a room,-11.332087516784668,topk,
1,a blue chair facing left,-31.130096435546875,topk,,a backwards-facing blue chair,-10.005219459533691,topk,,a green chair to the left,-30.78692054748535,topk,,a chair facing forwards,-30.71033096313477,topk,,"a large, blue fan that is facing backwards",-30.82064437866211,topk,,a green chair facing to the left,-32.98698806762695,topk,,"a grey, small fan facing forwards",-9.179887771606444,topk,
2,"a large, blue chair, facing to the left",-31.886842727661133,topk,,a blue chair facing backwards,-6.309989929199219,topk,,a green chair facing to the left,-27.62238121032715,topk,,a grey chair facing forward,-31.020023345947266,topk,,"a large fan, facing backwards",-31.76640510559082,topk,,"a large, green chair",-31.99128150939941,topk,,"a small, grey fan is facing forwards",-8.791396141052246,topk,
3,a large blue chair ,-30.27722930908203,topk,,"a large, blue chair facing the wall",-10.013510704040527,topk,,"a large, green chair",-26.004323959350582,topk,,a small grey chair,-30.04424095153809,topk,,a small grey fan facing forwards,-31.86272621154785,topk,,a large green fan to the left,-31.8291130065918,topk,,a small grey fan facing forwards,-4.250460624694824,topk,
4,a blue chair is facing to the left,-31.4992790222168,topk,,"a blue chair, facing backwards",-10.391642570495604,topk,,a green chair that is facing to the left,-31.921541213989254,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,"a large, blue fan in the room",-31.08124542236328,topk,,a green fan faces left,-32.07587432861328,topk,,a small grey fan  facing forwards,-9.438156127929688,topk,
5,"a large, blue chair 1",-31.385772705078125,topk,,a small grey fan facing forwards,-10.015016555786133,topk,,a large blue chair facing to the left,-32.03166198730469,topk,,a small grey chair facing forwards,-28.696836471557617,topk,,"a large, blue fan is in the room",-30.98565673828125,topk,,a blue fan facing backwards,-32.208274841308594,topk,,a large blue chair facing to the left,-9.342354774475098,topk,
6,a large blue chair facing to the left,-30.32084274291992,topk,,a large blue chair facing to the left,-9.499122619628906,topk,,"a large, green chair  (3)",-32.46748733520508,topk,,a small grey chair facing forward,-29.00965118408203,topk,,"a large, blue fan",-24.685117721557617,topk,,a green fan facing to the left,-31.02904319763184,topk,,"a small, grey fan""",-9.48865795135498,topk,
7,a big blue chair facing left,-30.970216751098636,topk,,a large blue chair facing backward,-8.573894500732422,topk,,"a large, green chair ",-29.074636459350582,topk,,a small grey chair ,-29.87751579284668,topk,,a large fan facing backwards,-28.344337463378903,topk,,a green fan ,-31.869747161865234,topk,,a small grey chair facing forwards,-8.781007766723633,topk,
8,a blue chair facing the left,-29.53598022460937,topk,,a blue chair facing backwards ,-9.96623992919922,topk,,"a large, green chair facing left",-28.93311882019043,topk,,"a small, grey chair",-29.143709182739254,topk,,a large fan,-29.627426147460938,topk,,a large green fan facing the left,-30.69911766052246,topk,,a grey fan facing forward,-9.634371757507324,topk,
9,a large chair facing to the left,-30.570262908935547,topk,,a large chair facing backwards,-8.177988052368164,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,a small grey chair is facing forwards,-30.39351463317871,topk,,"a large, blue fan  (5)",-31.138164520263672,topk,,a green fan is facing to the left,-32.05998229980469,topk,,a blue fan facing backwards,-9.209089279174805,topk,
10,a blue chair is facing left,-31.133621215820312,topk,,"a large, blue chair facing the opposite direction of the other chairs",-12.919158935546877,topk,,a green chair,-27.31449508666992,topk,,a small chair,-29.419490814208984,topk,,"a large, blue fan facing backward",-29.411815643310547,topk,,"a large, green fan, facing left",-32.26051330566406,topk,,a small grey fan facing forward,-8.011808395385742,topk,
11,a large blue chair is facing left,-31.190832138061523,topk,,"a large, blue chair facing to the right",-10.718521118164062,topk,,"a large, green chair""",-31.332447052001957,topk,,"a small, gray chair facing forwards",-30.932058334350582,topk,,"a large, blue chair facing to the left",-30.54009056091309,topk,,"a large, green fan  facing to the left",-30.29966354370117,topk,,"a small, grey chair",-9.129680633544922,topk,
12,a large blue chair,-30.38660430908203,topk,,a blue fan facing backwards,-9.904139518737791,topk,,a large chair facing to the left,-29.78385353088379,topk,,"a small, grey chair that is facing forwards",-31.24810791015625,topk,,"a large, blue fan facing backwards",-23.302440643310547,topk,,"a large, green fan facing to the left",-28.04427719116211,topk,,"a large, blue fan",-8.665224075317383,topk,
13,"a large, blue chair facing left",-31.3419189453125,topk,,a blue chair facing backwards in the room,-10.14842700958252,topk,,"a green chair, facing to the left",-31.989276885986328,topk,,"a small, grey chair facing forwards ",-27.997013092041016,topk,,"a small, grey fan facing forwards",-28.14931297302246,topk,,"a small, grey fan facing forwards",-31.29459953308105,topk,,a small grey fan facing forwards is in the room,-10.66098690032959,topk,
14,a large chair,-30.833742141723636,topk,,a chair facing backwards,-6.383200168609619,topk,,"a large chair, green in color, facing to the left",-33.076175689697266,topk,,"a large, blue chair facing to the left",-29.56023597717285,topk,,"a large, blue fan facing forwards",-30.029003143310547,topk,,"a large, green fan facing the left",-30.24662208557129,topk,,"a small grey fan, facing forwards",-9.727569580078123,topk,
15,"a large, blue chair facing to the left",-27.935941696166992,topk,,"a large, blue fan",-9.160401344299316,topk,,a large chair,-31.24406242370605,topk,,"a small, grey chair is facing forwards",-29.80544853210449,topk,,"a large, blue fan facing to the left",-30.138893127441406,topk,,"a large, green fan facing left",-29.02565193176269,topk,,"a large, blue chair facing to the left",-6.759739398956299,topk,
16,a large blue chair facing left,-29.7248477935791,topk,,a blue chair is facing backwards,-10.270759582519531,topk,,a green chair facing the left,-29.904346466064453,topk,,"a small, grey chair, facing forwards",-29.975866317749023,topk,,"a large, blue fan, facing backwards, in the room",-32.82966995239258,topk,,"a large, green fan",-29.659103393554688,topk,,"a small, grey fan ",-7.363658428192139,topk,
17,"a large, blue chair is facing to the left",-31.11828994750977,topk,,"a large blue chair, facing backwards",-10.072158813476562,topk,,"a large, green fan",-30.94660758972168,topk,,"a small, grey fan facing forwards",-30.21811866760254,topk,,"a large, blue chair facing backwards",-31.97830581665039,topk,,a green fan turned to the left,-32.08356857299805,topk,,a small grey fan facing to the front,-10.974629402160645,topk,
