,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large grey chair facing backwards,-3.61940860748291,topk,,"a large, grey chair facing forwards'",-8.844751358032227,topk,,"a large, red chair",-1.134131908416748,topk,,"a small, grey chair with its back to the viewer",-34.0971794128418,topk,,a grey desk facing forwards,-9.208760261535645,topk,,a red desk facing backward,-9.321685791015623,topk,,"a small, grey desk facing forwards",-29.928295135498047,topk,
1,"a grey chair, facing backwards",-8.05853271484375,topk,,a large,-9.680307388305664,topk,,a large,-9.083867073059082,topk,,"a small, gray chair facing backwards",-31.052490234375,topk,,"a small, grey desk facing forwards",-10.465033531188965,topk,,"a large, red desk facing backwards is object 6 in the room",-12.36401653289795,topk,,"a small, grey desk ",-28.672964096069336,topk,
2,a large grey chair ,-8.079425811767578,topk,,a grey chair,-9.100711822509766,topk,,"a small, grey desk facing backwards",-9.422547340393066,topk,,a large grey chair facing backwards,-31.63771247863769,topk,,a grey desk facing forward,-9.66738510131836,topk,,"a large, red desk facing backwards'",-7.947088718414307,topk,,"a small, grey desk, facing backwards",-30.13335227966309,topk,
3,a chair facing backwards,-6.574974060058594,topk,,a large chair facing forwards,-7.055309295654297,topk,,a chair facing backwards,-10.124350547790527,topk,,"a small, grey chair facing forwards",-31.760854721069336,topk,,"a large grey desk, facing forwards",-9.972220420837402,topk,,a large desk,-8.885726928710938,topk,,"a small, grey desk facing backwards",-23.225170135498047,topk,
4,"a large, grey chair facing forwards",-7.710131645202637,topk,,a grey chair facing forward,-9.901987075805664,topk,,"a large, grey chair facing forwards",-10.178296089172363,topk,,"a small, grey chair faces backwards",-31.691341400146484,topk,,a large desk,-7.868908882141113,topk,,"a small, grey desk facing backwards",-8.900076866149902,topk,,"a small, gray desk facing backwards",-31.73544692993164,topk,
5,a grey chair ,-8.77499008178711,topk,,"a large, grey chair facing forwards",-3.619551181793213,topk,,a red chair is facing backwards,-11.294337272644045,topk,,a small grey facing backwards chair,-31.24477195739746,topk,,a chair facing forwards,-10.30471897125244,topk,,a desk facing backwards,-7.61224889755249,topk,,a desk facing backwards,-31.277347564697266,topk,
6,"a large grey chair facing backwards""",-9.13503360748291,topk,,"a large, grey chair facing forwards;",-9.071313858032228,topk,,a large chair that is red in color and is facing backwards,-13.496770858764648,topk,,"a large, grey chair facing forwards",-29.441242218017575,topk,,"a small, grey desk facing backwards",-8.090033531188965,topk,,"a large, red desk is facing backwards",-9.112564086914062,topk,,"a small grey desk, facing backwards",-31.31791114807129,topk,
7,a large grey chair is facing backwards,-9.265376091003418,topk,,"a large grey chair, facing forwards",-9.753856658935549,topk,,a red chair facing backward,-9.260818481445312,topk,,a small chair facing backwards,-29.32925796508789,topk,,"a large, grey desk face forwards",-9.863484382629396,topk,,"a large, red desk  facing backwards",-8.23776626586914,topk,,a small desk,-31.53173446655273,topk,
8,"a large, grey chair facing backwards  (1)",-10.361993789672852,topk,,"a large, grey chair is facing forwards",-9.258846282958984,topk,,"a large, red, facing-backwards chair",-11.244587898254396,topk,,a backwards-facing small grey chair,-31.454326629638672,topk,,"a large, grey desk ",-6.418882846832275,topk,,"a large, red desk",-4.112163543701172,topk,,a chair facing backwards,-31.16114616394043,topk,
9,"a large, grey chair facing backwards, ",-9.86347484588623,topk,,"a large, grey chair",-4.390625953674316,topk,,a red chair ,-7.769383430480957,topk,,a small grey chair facing forwards,-31.587276458740234,topk,,"a large, grey chair facing forwards",-9.463626861572266,topk,,"a large, red desk facing backwards;",-9.150213241577148,topk,,"a large, grey chair facing forwards",-30.961883544921875,topk,
10,"a large, grey chair",-7.921982765197754,topk,,"a large,",-9.827031135559082,topk,,"a large,",-9.085808753967283,topk,,"a large, grey chair",-31.349063873291016,topk,,"a large, grey desk, facing forwards",-8.092582702636719,topk,,a red table,-9.312824249267578,topk,,a small chair facing backwards,-31.87416076660156,topk,
11,"a large, grey chair facing backwards ",-5.76840353012085,topk,,a forward-facing grey chair,-9.54348087310791,topk,,"a large, red, backwards-facing chair",-11.193419456481934,topk,,"a small, grey, backwards-facing chair",-31.739803314208984,topk,,"a large, grey desk facing forward",-9.896062850952148,topk,,a red desk facing backwards,-8.51594352722168,topk,,a small desk facing backwards,-30.038497924804688,topk,
12,a large grey chair backwards,-9.021904945373535,topk,,"a large, grey chair facing forwards ",-4.758814334869385,topk,,a large chair that is red in colour and facing backwards,-13.24952507019043,topk,,"a small grey chair, facing backwards",-30.443395614624023,topk,,"a large, grey desk  facing forwards",-8.591864585876465,topk,,"a large, red desk that is facing backwards",-9.25169277191162,topk,,"a small, grey table facing backwards",-31.24831962585449,topk,
13,a big grey chair facing away,-8.948404312133789,topk,,"a  large, grey chair facing forwards",-8.9514799118042,topk,,a red desk,-8.690581321716309,topk,,"a small, grey chair  ",-31.067890167236328,topk,,"a desk, facing forwards",-9.939910888671877,topk,,a desk,-9.089237213134766,topk,,a grey desk,-31.450660705566406,topk,
14,"a large grey chair, facing backwards",-8.46471881866455,topk,,"a large, grey chair facing forwards""",-6.290064334869385,topk,,"a red chair""",-10.261570930480955,topk,,a grey desk facing backwards,-31.4311637878418,topk,,a large grey desk facing forwards,-8.191505432128906,topk,,"a large, red desk, facing backwards",-7.5911078453063965,topk,,a small grey desk that is facing backwards,-32.380126953125,topk,
15,"a large, grey chair that is facing backwards",-9.214004516601562,topk,,"a large, grey chair facing forwards is object 2",-10.041154861450195,topk,,"a  large, red chair facing backwards",-10.315098762512209,topk,,a small-grey-chair-facing-backwards,-32.024295806884766,topk,,a desk,-7.538908004760742,topk,,"a large, red desk facing forwards",-7.836036682128906,topk,,a ,-31.96324920654297,topk,
16,"a large, grey chair facing backwards is in the room",-9.462020874023438,topk,,"a chair, facing forwards",-9.573573112487791,topk,,a large red chair is facing backwards,-10.157803535461426,topk,,a small grey desk facing backwards,-29.531848907470703,topk,,"a large, grey desk faces forwards",-9.245002746582031,topk,,a large red desk facing backwards,-9.67253303527832,topk,,a grey desk facing backwards,-29.656383514404297,topk,
17,"a large, grey chair, facing backwards",-7.485428810119629,topk,,a large grey chair facing forward,-8.54369831085205,topk,,a red chair in the room,-10.215307235717772,topk,,a small grey chair is facing backwards,-30.924562454223636,topk,,"a large, grey desk  ",-9.512632369995115,topk,,a small grey desk facing backwards,-8.967973709106445,topk,,"a small, grey desk facing downwards",-31.873607635498047,topk,
18,a large gray chair facing backwards,-9.307811737060549,topk,,a large chair,-10.005836486816406,topk,,a large chair,-8.974446296691895,topk,,"a small, grey chair faced backwards",-31.751562118530277,topk,,a small grey desk facing backwards,-10.057660102844238,topk,,"a large, red desk facing backwards  ",-9.228338241577148,topk,,a desk,-31.903715133666992,topk,
19,"a large, grey chair facing backwards in the room",-8.621956825256348,topk,,"a large, grey chair ",-7.015625953674316,topk,,a small grey chair facing backwards,-10.48738956451416,topk,,"a small, grey chair that is facing backwards",-29.97840881347656,topk,,a large grey desk ,-9.437629699707031,topk,,"a large, red desk facing backwards 6",-9.79538917541504,topk,,"a small, grey desk faced backwards",-31.83240509033203,topk,
20,a large grey chair,-8.727863311767578,topk,,"a large, grey chair  facing forwards",-8.975834846496582,topk,,a large chair that is red in color and facing backwards,-12.189417839050291,topk,,a grey chair facing backwards,-31.649673461914062,topk,,"a large, grey  desk",-10.25748348236084,topk,,"a large, red desk facing backwards in a room",-10.882516860961914,topk,,a small grey desk facing backwards,-30.070899963378903,topk,
21,"a large, grey chair facing backwards 1",-9.152383804321287,topk,,"a large, grey chair facing forwards """,-9.586938858032228,topk,,"a small, grey chair facing backwards",-12.436616897583008,topk,,"a small, grey chair facing",-31.791378021240234,topk,,a big grey desk,-10.484920501708984,topk,,"a large, red desk facing backward",-7.421974182128906,topk,,"a small, grey desk facing",-31.717357635498047,topk,
22,"a large, grey chair facing backwards'",-9.284029006958008,topk,,"a large, grey chair facing forwards is object 2 in the room",-11.740108489990234,topk,,a large chair facing backwards,-9.825945854187012,topk,,"a  small, grey chair facing backwards",-31.069171905517575,topk,,"a large, grey desk",-3.7938830852508554,topk,,"a large, red desk face backwards",-9.379175186157228,topk,,"a  small, grey desk facing backwards",-32.15982437133789,topk,
23,"a grey, large chair facing backwards",-7.63187313079834,topk,,"a large, grey chair that is facing forwards",-9.297091484069824,topk,,a large chair that is red in color and facing away from the viewer,-14.766386985778809,topk,,a small grey chair  facing backwards,-31.656814575195312,topk,,a large grey desk is facing forwards,-10.437151908874512,topk,,"a large, red desk facing backwards in the room",-11.9251127243042,topk,,"a small, grey desk with its back facing you",-33.61484146118164,topk,
24,"a large, grey chair facing backwards""",-7.44027853012085,topk,,"a large, grey chair facing forwards  ",-8.829126358032227,topk,,a small red chair facing backwards,-10.436162948608398,topk,,"a small, grey chair  facing backwards",-31.95000648498535,topk,,"a grey, large desk facing forwards",-10.32537841796875,topk,,"a large, red table",-9.103019714355469,topk,,"a small, grey desk facing backward",-29.553295135498047,topk,
25,"a large, grey chair facing backwards  ",-9.229341506958008,topk,,"a large, grey desk facing forwards",-8.315629959106445,topk,,a chair that is red in color and facing backwards,-12.638631820678713,topk,,"a large, grey desk",-30.35908889770508,topk,,"a large desk, facing forwards",-9.949539184570312,topk,,"a large, red desk facing backwards, ",-9.29410171508789,topk,,a small grey desk is facing backwards,-31.851957321166992,topk,
26,a large chair,-9.086050033569336,topk,,"a small, grey chair facing backwards",-9.381463050842283,topk,,"a large red chair, facing backwards",-9.69791030883789,topk,,"a small, grey chair ",-30.599140167236328,topk,,a large gray desk,-10.045473098754885,topk,,"a large, red desk facing backwards is object 6",-11.397319793701172,topk,,"a small, grey desk with its back to the viewer",-34.55525588989258,topk,
