,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.974761009216309,topk,,"a large, grey chair ",-29.01676177978516,topk,,a  red  chair,-10.10171127319336,topk,,"a small, grey chair that is facing backwards",-12.967439651489258,topk,,"a large, grey desk face forwards",-31.294235229492188,topk,,"a large, red desk with its back facing the viewer",-33.52163314819336,topk,,"a large, grey desk facing backwards",-32.57604217529297,topk,
1,a large grey chair facing backwards in the room,-8.280186653137207,topk,,a large gray chair facing forwards,-32.229923248291016,topk,,"a large, red chair faces backwards",-10.564504623413086,topk,,"a large, grey chair facing backwards",-7.205539226531982,topk,,a grey desk facing forward,-31.236461639404297,topk,,"a large, red desk""",-31.87405776977539,topk,,"a large, grey chair facing backwards",-30.94333267211914,topk,
2,a grey chair ,-8.746800422668457,topk,,a chair facing forwards,-29.429346084594727,topk,,"a large, red chair facing",-10.404173851013184,topk,,a small grey chair,-8.575164794921875,topk,,a grey desk facing forwards ,-31.866607666015625,topk,,"a large, red desk facing the opposite direction of the other objects",-35.68674087524414,topk,,a desk facing backwards,-31.272615432739254,topk,
3,"a large, grey chair facing backwards",-7.003012180328369,topk,,a grey chair facing forward,-31.8977165222168,topk,,"a large, red chair  (3)",-10.476272583007812,topk,,"a small, grey chair  (4)",-10.652809143066406,topk,,a chair facing forwards,-31.00374984741211,topk,,a large desk,-30.816207885742188,topk,,"a small, grey desk is facing backwards",-30.84218978881836,topk,
4,a large chair facing backwards,-6.745795249938965,topk,,a large grey chair that is facing forwards,-32.987762451171875,topk,,a large chair facing backwards,-9.83473777770996,topk,,"a grey, small chair facing backwards",-10.234136581420898,topk,,"a large grey desk facing forwards""",-31.564210891723636,topk,,a desk facing backwards,-29.559246063232425,topk,,"a small, grey desk ",-28.6105899810791,topk,
5,a backwards grey chair,-7.428481578826904,topk,,"a large, grey chair facing backwards",-31.236255645751957,topk,,"a large, red chair facing backwards",-1.372923731803894,topk,,"a small, grey chair  facing backwards",-9.538778305053713,topk,,"a large, grey desk, facing forwards",-34.395599365234375,topk,,"a large, red desk, facing backwards",-32.023868560791016,topk,,"a small, grey desk  facing backwards",-30.094263076782227,topk,
6,a grey chair that is facing backwards,-9.253861427307127,topk,,a large grey chair facing the front,-31.825029373168945,topk,,"a large, red chair (3)",-10.19086742401123,topk,,a small grey chair facing forwards,-10.116064071655272,topk,,"a large, grey desk",-25.18516159057617,topk,,a red desk facing backwards,-28.260028839111328,topk,,"a small grey desk facing backwards""",-31.08465385437012,topk,
7,"a large, grey chair, facing backwards",-10.51880931854248,topk,,"a large grey chair, facing forwards",-32.178096771240234,topk,,a chair facing backwards,-10.156545639038086,topk,,a grey chair,-6.476006984710693,topk,,a desk facing forwards,-28.612762451171875,topk,,"a large, red table facing backwards",-32.072959899902344,topk,,a grey desk facing backwards,-30.354999542236328,topk,
8,a large grey chair,-8.677807807922363,topk,,"a large, grey chair that is facing forwards",-30.894662857055664,topk,,"a red, large chair facing backwards",-10.389314651489258,topk,,a small grey chair ,-8.192352294921875,topk,,"a  large, grey desk facing forwards",-30.24001884460449,topk,,"a large, red chair facing backwards",-30.424610137939453,topk,,a small grey desk facing backwards is in the room,-32.38163375854492,topk,
9,"a large, grey chair that is facing backwards",-9.163785934448242,topk,,a forward-facing grey chair,-31.565637588500977,topk,,a large red chair facing backwards,-8.431517601013184,topk,,a grey desk facing backwards,-9.995732307434082,topk,,"a large, grey desk  ",-30.90391159057617,topk,,a chair facing backwards,-30.76540756225586,topk,,"a small, grey chair",-30.582666397094727,topk,
10,a chair facing backwards,-6.539734840393066,topk,,a chair facing forwards ,-32.491844177246094,topk,,a large chair,-8.98963451385498,topk,,"a large, red chair facing backwards",-7.773612022399902,topk,,"a grey, large desk",-31.380001068115234,topk,,"a large, red desk that is facing backwards",-31.553375244140625,topk,,"a small, grey desk, facing backwards",-32.53562545776367,topk,
11,a large grey chair facing backwards 1,-9.89750862121582,topk,,a grey chair,-31.11247444152832,topk,,a large red chair,-9.408071517944336,topk,,"a small, grey chair",-9.733086585998535,topk,,a large grey desk ,-30.89734268188477,topk,,"a large, red desk  facing backwards",-30.2191219329834,topk,,a small desk facing backwards,-29.940845489501957,topk,
12,a large grey chair ,-8.052807807922363,topk,,a large chair facing forwards,-29.130062103271484,topk,,a small grey chair facing backwards,-9.638843536376951,topk,,a small grey facing backwards chair,-9.807788848876951,topk,,a large grey desk  facing forwards,-31.279279708862305,topk,,"a large, red desk facing backward",-29.39488983154297,topk,,a small grey chair facing backwards,-29.376680374145508,topk,
13,a large grey chair facing backwards in a room,-10.181245803833008,topk,,a large grey chair,-32.560272216796875,topk,,"a large, red chair that is facing backwards",-9.915496826171877,topk,,a chair facing backwards,-9.433758735656738,topk,,a large grey desk is facing forwards,-31.94142723083496,topk,,a large desk facing backwards,-28.80044937133789,topk,,a small grey desk facing forwards,-31.390106201171875,topk,
14,a grey chair facing away,-8.697860717773438,topk,,"a  large, grey chair facing forwards",-31.992807388305664,topk,,a large red chair facing backward,-8.071578979492188,topk,,"a small, grey, backwards-facing chair",-10.317853927612305,topk,,"a large, grey desk  facing forwards",-29.004295349121094,topk,,"a large, red desk facing",-32.12926483154297,topk,,a small grey desk facing backwards in a room,-32.66503143310547,topk,
15,a large chair,-9.011143684387209,topk,,"a large, grey chair face forwards",-32.780391693115234,topk,,a red chair,-3.373641014099121,topk,,"a small, grey chair facing the opposite direction of the other chairs",-13.143725395202637,topk,,a large grey desk facing forwards in the room,-32.14054870605469,topk,,"a large, red desk",-26.06155776977539,topk,,a small grey desk facing backwards,-26.10027885437012,topk,
16,a large grey chair 1,-9.318475723266602,topk,,a chair is facing forwards,-32.45461654663086,topk,,"a large red chair, facing backwards",-10.080612182617188,topk,,"a small, gray chair facing backwards",-9.60317325592041,topk,,"a large, grey desk ",-27.84922409057617,topk,,a red desk,-32.07419204711914,topk,,"a small, grey desk facing backwards",-23.21735572814941,topk,
17,"a large, grey chair  facing backwards",-8.630757331848145,topk,,a large chair,-32.06624221801758,topk,,"a large, red chair""",-9.83867359161377,topk,,a small grey chair facing backwards,-10.384689331054688,topk,,"a small, grey desk facing backwards",-29.51671028137207,topk,,"a small, grey desk facing backwards",-29.720827102661133,topk,,"a small, grey desk that is facing backwards",-36.00093078613281,topk,
18,a large grey facing backwards chair,-8.747859001159668,topk,,a small grey chair facing backwards,-31.618701934814453,topk,,"a large, red chair facing forwards",-12.068889617919922,topk,,a red chair,-9.694291114807127,topk,,a small grey desk facing backwards,-31.55977439880371,topk,,a small grey desk facing backwards,-30.91499328613281,topk,,a small grey desk ,-30.68515396118164,topk,
19,a grey chair facing back,-9.393173217773438,topk,,"a large, grey chair, facing forwards",-30.02932929992676,topk,,"a large, red desk",-9.623842239379885,topk,,"a small, grey chair  ",-9.608086585998535,topk,,"a grey desk, facing forwards",-31.75760841369629,topk,,"a large, red desk  ",-31.91312026977539,topk,,"a small, grey desk facing forwards",-29.94391822814941,topk,
20,a grey chair is facing backwards,-9.236124038696287,topk,,"a large, grey chair  ",-32.32926177978516,topk,,a red desk,-8.736701011657715,topk,,a small-grey-chair-facing-backwards,-9.628459930419922,topk,,a grey desk,-29.155181884765625,topk,,"a large,",-31.81342887878418,topk,,"a small, grey desk facing backward",-29.57673072814941,topk,
21,a grey chair facing backward,-8.64765453338623,topk,,"a large, grey chair is facing forwards",-31.237382888793945,topk,,"a large, red chair in the room",-11.44253921508789,topk,,a large grey chair facing backwards,-10.15787124633789,topk,,"a desk, facing forwards",-31.528244018554688,topk,,"a red desk, facing backwards",-31.294591903686523,topk,,"a small, grey desk  ",-31.4934024810791,topk,
22,"a grey, large chair, facing backwards",-9.890131950378418,topk,,a large grey chair facing forwards,-32.34183120727539,topk,,"a large, red chair faced backwards",-10.552209854125977,topk,,"a small, grey chair is facing backwards",-9.17296314239502,topk,,a large grey desk,-31.20203018188477,topk,,a red desk ,-32.13914489746094,topk,,"a  small, grey desk facing backwards",-32.1301155090332,topk,
23,"a large grey chair, facing backwards",-8.484471321105957,topk,,"a small, grey desk facing backwards",-31.958703994750977,topk,,"a small, grey desk facing backwards",-10.388721466064451,topk,,a small grey desk facing backwards,-8.09949779510498,topk,,"a small, grey chair facing backwards",-31.256954193115234,topk,,"a large, red desk ",-29.15530776977539,topk,,"a small grey desk, facing backwards",-31.29391860961914,topk,
24,a large grey chair facing backwards,-3.5667214393615723,topk,,a grey desk,-32.362770080566406,topk,,"a large,",-9.123809814453123,topk,,"a small, grey chair faced backwards",-10.912382125854492,topk,,"a large, grey chair facing forwards",-30.99403381347656,topk,,"a large, red desk face backwards",-31.363420486450195,topk,,"a small, gray desk facing backwards",-32.4295539855957,topk,
25,"a large, grey chair facing backward",-9.54698085784912,topk,,"a large,",-31.82823944091797,topk,,a large red chair is facing backwards,-10.210722923278809,topk,,"a small, grey chair with its back to you",-11.652410507202148,topk,,a desk,-29.082426071166992,topk,,a backwards-facing red desk,-31.699634552001957,topk,,"a small, grey table facing backwards",-32.025386810302734,topk,
26,a large grey chair facing forwards,-8.74543571472168,topk,,"a large, grey chair faces forwards",-32.16634750366211,topk,,"a small, grey chair facing backwards",-8.92894172668457,topk,,a small gray chair facing backwards,-9.068595886230469,topk,,"a large, grey desk that is facing forwards",-31.0136775970459,topk,,"a small, grey chair facing backwards",-30.955062866210938,topk,,a small grey desk facing backwards ,-29.74090385437012,topk,
27,a large grey chair that is facing backwards,-9.668912887573242,topk,,a large chair facing forward,-32.223812103271484,topk,,"a large, red chair is facing backwards",-8.949511528015137,topk,,a small grey chair  facing backwards,-10.210994720458984,topk,,a large grey desk facing forwards ,-30.314210891723636,topk,,a desk,-31.03255271911621,topk,,"a small, grey chair facing backwards",-27.809892654418945,topk,
28,"a large grey chair facing backwards""",-9.11359691619873,topk,,a backwards-facing grey chair,-31.39525413513184,topk,,"a large, grey chair facing forwards",-10.276583671569824,topk,,"a small, grey chair ",-9.123712539672852,topk,,a,-29.51410675048828,topk,,"a large, red desk is facing backwards",-30.985326766967773,topk,,"a large, grey chair facing forwards",-30.99020767211914,topk,
29,"a chair, grey, large, facing backwards",-9.538434028625488,topk,,a large grey chair  facing forwards,-32.306358337402344,topk,,a large red chair ,-9.376821517944336,topk,,"a  small, grey chair facing backwards",-9.563161849975586,topk,,"a large, grey desk faces forwards",-30.973337173461918,topk,,"a large, red desk faces backwards",-32.14099884033203,topk,,a grey chair facing backwards,-31.75790405273437,topk,
30,a backwards-facing grey chair,-7.1971540451049805,topk,,"a large, grey chair facing forward",-31.376880645751957,topk,,"a  large, red chair facing backwards",-9.404059410095217,topk,,"a small, grey chair facing forwards",-9.22218894958496,topk,,"a large, grey desk facing forwards",-23.232641220092773,topk,,a red desk facing backwards in the room,-32.26632308959961,topk,,"a small, grey desk facing",-31.71735382080078,topk,
31,a large grey chair is facing backwards,-9.30030918121338,topk,,"a large, grey chair - facing forwards",-32.5367317199707,topk,,a large,-9.126474380493164,topk,,"a small, grey chair facing the opposite direction of the large, grey chair",-15.816986083984377,topk,,"a large grey desk, facing forwards",-31.809234619140625,topk,,a large,-31.67394256591797,topk,,"a small, grey desk",-25.8527774810791,topk,
32,"a grey, large chair facing backwards",-7.560203075408935,topk,,"a large, grey chair  facing forwards",-33.735572814941406,topk,,"a large, red chair  ",-9.82304859161377,topk,,"a small, grey chair faces backwards",-10.18496322631836,topk,,"a large, grey desk is facing forwards",-30.352388381958008,topk,,"a large, red desk with its back facing you",-33.48867416381836,topk,,a small grey desk is facing backwards,-31.517902374267575,topk,
33,"a large, grey chair facing forwards",-8.824941635131836,topk,,"a large, grey chair facing forwards",-22.986257553100582,topk,,"a large, red chair-facing backwards",-10.051846504211426,topk,,a small grey chair that is facing backwards,-9.722612380981444,topk,,"a large, grey table",-31.75094413757324,topk,,"a large, red desk facing forwards",-30.69696617126465,topk,,a,-29.049015045166016,topk,
34,a backwards-facing large grey chair,-9.294432640075684,topk,,a desk,-31.75108528137207,topk,,"a large, red chair facing backward",-8.201048851013184,topk,,"a small, grey chair facing backwards",-8.768057823181152,topk,,a grey desk facing forwards,-29.116607666015625,topk,,"a  large, red desk facing backwards",-30.766525268554688,topk,,"a large, grey desk facing forwards",-30.21893119812012,topk,
35,a grey chair facing forwards,-9.127548217773438,topk,,"a large, grey chair  (2)",-33.14181137084961,topk,,"a large, red chair ",-6.674611568450928,topk,,"a large, grey chair facing forwards",-7.955539226531982,topk,,"a large, grey desk facing forward",-31.365455627441406,topk,,a,-29.48920249938965,topk,,"a large, red desk facing backwards",-30.827136993408203,topk,
36,"a large, grey, backwards-facing chair",-8.966165542602539,topk,,a grey chair facing forwards,-28.2414665222168,topk,,a,-7.394881248474121,topk,,"a small, grey chair, facing backwards",-10.309131622314451,topk,,a large grey desk facing forwards,-26.970460891723636,topk,,"a large, grey desk facing forwards",-31.969385147094727,topk,,a small desk,-31.441925048828125,topk,
37,a grey chair facing backwards,-9.295347213745115,topk,,a large,-31.68158721923828,topk,,"a large, red chair, facing backwards",-7.951653957366943,topk,,"a small, grey desk",-6.078920364379883,topk,,a thing,-36.78667068481445,logic,,"a large, red desk facing backwards",-23.11363983154297,topk,,a small grey desk,-30.89609146118164,topk,
38,a large,-9.428531646728516,topk,,"a large, grey chair",-26.32926177978516,topk,,"a large, red desk facing backwards",-8.566944122314453,topk,,"a large, grey chair",-9.818802833557127,topk,,a thing facing forwards,-40.97623443603516,logic,,a red desk facing backwards ,-31.822528839111328,topk,,"a small,",-31.72489547729492,topk,
39,"a grey chair, facing backwards",-8.01769733428955,topk,,a,-29.92296028137207,topk,,"a large, red chair",-3.604299068450928,topk,,"a small grey chair, facing backwards",-8.967581748962402,topk,,a thing facing backwards,-45.31690979003906,logic,,a red chair facing backwards,-31.86880874633789,topk,,a small grey desk facing backwards in the room,-30.58328437805176,topk,
40,a grey chair backwards,-8.731175422668457,topk,,"a large, grey desk facing forwards",-31.381128311157227,topk,,"a large, red chair  facing backwards",-8.968875885009766,topk,,a,-7.394002914428711,topk,,a chair,-28.761798858642575,logic,,a large red desk facing backwards,-31.662084579467773,topk,,"a small, grey desk faces backwards",-31.32658576965332,topk,
41,"a large, grey chair is facing backwards",-9.747774124145508,topk,,a large grey chair is facing forwards,-32.54117202758789,topk,,a thing,-15.091959953308104,logic,,a small grey chair facing back,-9.967626571655272,topk,,a chair facing forwards,-29.99134635925293,logic,,a grey desk facing forwards,-31.85164833068848,topk,,a thing,-15.765118598937988,logic,
42,"a large, grey chair",-7.927886009216309,topk,,a thing,-37.50672149658203,logic,,a thing facing forwards,-28.017879486083984,logic,,"a large, grey desk facing forwards",-9.125892639160156,topk,,a chair facing backwards,-31.003572463989254,logic,,"a large, red desk faced backwards",-31.706531524658203,topk,,a thing facing forwards,-26.86366271972656,logic,
43,a big grey chair facing away,-8.942057609558105,topk,,a thing facing forwards,-41.55805969238281,logic,,a thing facing backwards,-22.330078125,logic,,"a small, grey chair facing",-10.28468894958496,topk,,a desk,-26.582164764404297,logic,,a red desk facing backward,-31.33293342590332,topk,,a thing facing backwards,-20.30645179748535,logic,
44,a,-7.752839088439941,topk,,a thing facing backwards,-45.94804763793945,logic,,a chair,-6.1546311378479,logic,,"a small,",-9.703224182128906,topk,,a desk facing forwards,-27.585058212280277,logic,,a thing,-14.224806785583496,logic,,a chair,-7.513963222503662,logic,
45,a large grey chair facing backwards is in the room,-9.858452796936035,topk,,a chair,-27.02318382263184,logic,,a chair facing forwards,-12.946806907653809,logic,,a small,-10.136314392089844,topk,,a desk facing backwards,-34.048362731933594,logic,,a thing facing forwards,-24.344898223876957,logic,,a chair facing forwards,-13.089664459228516,logic,
46,a large grey chair facing backwards ,-6.8010969161987305,topk,,a chair facing forwards,-27.5368709564209,logic,,a chair facing backwards,-7.91495418548584,logic,,"a small, grey chair with its back to the viewer",-12.671412467956545,topk,,a grey thing,-38.146751403808594,logic,,a thing facing backwards,-18.563365936279297,logic,,a chair facing backwards,-8.338134765625,logic,
47,a large gray chair facing backwards,-8.5806303024292,topk,,a chair facing backwards,-32.81446838378906,logic,,a desk,-10.98105812072754,logic,,a small grey chair is facing backwards,-9.457754135131836,topk,,a grey thing facing forwards,-40.44649887084961,logic,,a chair,-6.976099967956543,logic,,a desk,-7.493420124053955,logic,
48,a thing,-14.591679573059082,logic,,a desk,-30.831111907958984,logic,,a desk facing forwards,-15.470523834228516,logic,,a thing,-36.88613510131836,logic,,a grey thing facing backwards,-45.619422912597656,logic,,a chair facing forwards,-9.847132682800291,logic,,a desk facing forwards,-13.947683334350586,logic,
49,a thing facing forwards,-25.907859802246094,logic,,a desk facing forwards,-31.965579986572266,logic,,a desk facing backwards,-12.097811698913574,logic,,a thing facing forwards,-49.64893341064453,logic,,a grey chair,-30.27765274047852,logic,,a chair facing backwards,-7.815483093261719,logic,,a desk facing backwards,-8.512960433959961,logic,
50,a thing facing backwards,-20.224702835083008,logic,,a desk facing backwards,-33.37744903564453,logic,,a grey thing,-17.2181396484375,logic,,a thing facing backwards,-42.93621444702149,logic,,a grey chair facing forwards,-30.940853118896484,logic,,a desk,-5.942964553833008,logic,,a grey thing,-16.579084396362305,logic,
