,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan facing to the left,-24.964719772338867,topk,,"a small, blue fan facing to the left",-30.60336685180664,topk,,a large blue fan facing to the left,-25.619579315185547,topk,,"a small, blue fan facing to the left",-29.279598236083984,topk,,"a green, facing-left sofa",-31.70608711242676,topk,,a large blue sofa is facing to the left,-31.68289566040039,topk,,"a large, red sofa facing forwards",-9.352415084838867,topk,
1,"a small blue fan, facing left",-29.36199188232422,topk,,a fan facing to the left,-31.658891677856445,topk,,a large blue fan ,-29.552080154418945,topk,,a large fan is red and facing backwards,-31.141876220703125,topk,,a green couch facing left,-30.7510986328125,topk,,"a large, blue sofa is facing to the left",-30.65300750732422,topk,,"a small, blue fan facing to the left",-10.68494987487793,topk,
2,a small blue fan is facing left,-30.898107528686523,topk,,a small blue fan facing to the left,-31.85305976867676,topk,,"a large, blue fan, facing left",-31.45914077758789,topk,,"a small, green fan",-30.399333953857425,topk,,a green sofa is facing left,-30.74138069152832,topk,,"a small, green fan",-32.43217849731445,topk,,a large sofa facing backwards,-7.229547023773193,topk,
3,"a blue, small fan facing to the left",-31.046140670776367,topk,,a green small fan,-32.30580139160156,topk,,"a large, blue fan faces to the left",-32.82820510864258,topk,,"a large fan, facing backwards",-30.91864776611328,topk,,"a small, green couch",-31.596267700195312,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a large red sofa facing backward,-9.268182754516602,topk,
4,a small fan facing left,-28.917245864868164,topk,,"a small, green fan",-22.927875518798828,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,a large fan that is red in color and facing backwards,-31.357929229736328,topk,,a green sofa facing to the left in the room,-32.019588470458984,topk,,"a large, blue sofa 6",-31.63119125366211,topk,,"a large, red sofa is facing backwards",-8.673208236694336,topk,
5,a small blue fan is in the room,-31.001201629638672,topk,,a small fan facing left,-32.52320861816406,topk,,"a large, blue fan is facing to the left",-32.540069580078125,topk,,"a large, red, fan facing backwards",-31.99193954467773,topk,,a small sofa,-28.93260383605957,topk,,a large blue sofa  facing to the left,-32.15818405151367,topk,,a red sofa facing backwards,-10.10222625732422,topk,
6,a blue fan on the left,-29.598237991333008,topk,,a small fan that is green and facing to the left,-32.95746994018555,topk,,"a large, blue fan in the room",-31.92601776123047,topk,,"a red, facing-backwards fan",-31.291391372680664,topk,,"a small, green fan facing to the left",-31.198944091796875,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing to the right",-10.360127449035645,topk,
7,"a small blue fan""",-30.542165756225582,topk,,a small green fan is facing to the left,-31.811580657958984,topk,,"a large, blue fan faces left",-31.37272453308105,topk,,a large fan is facing backwards,-31.74764442443848,topk,,a green sofa on the left,-30.92847442626953,topk,,"a large, blue sofa""",-31.805644989013672,topk,,"a large, red sofa facing to the left",-9.79134750366211,topk,
8,a small blue fan faces left,-30.396663665771484,topk,,a small fan that is green in color,-32.88170623779297,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,a green sofa ,-30.042333602905277,topk,,a blue sofa facing to the left,-31.45932388305664,topk,,"a large, red sofa faces backwards",-9.8195219039917,topk,
9,"a blue fan, small in size, facing left",-31.291189193725582,topk,,a small green fan  (2),-32.68783187866211,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,a large fan facing backwards is red,-31.5517578125,topk,,a green sofa faces to the left,-31.43051147460937,topk,,a large blue sofa faces to the left,-32.39167404174805,topk,,a red sofa is facing backwards,-9.922369003295898,topk,
