,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green facing forwards",-9.695497512817385,topk,,a green desk facing right,-29.60959815979004,topk,,"a large, green desk facing forwards'",-30.78353500366211,topk,,"a large desk, facing to the left",-32.890926361083984,topk,,"a small, green desk chair facing to the right",-30.1826114654541,topk,,"a large, green chair that is facing forwards",-32.23106002807617,topk,,"a large, grey chair ",-7.268211364746094,topk,
1,"a small, green desk",-8.04529094696045,topk,,"a small green desk, facing to the right",-31.02301025390625,topk,,a green desk facing forward,-31.130128860473636,topk,,"a large grey desk, facing to the left",-32.47507095336914,topk,,"a small, green desk",-30.780038833618164,topk,,a chair facing forwards,-31.9860897064209,topk,,"a large, grey chair faces to the left",-10.232986450195312,topk,
2,"a small, green desk facing forwards in a room",-8.931344032287598,topk,,"a small, green desk facing the right",-28.68913459777832,topk,,"a large, green table",-30.32022857666016,topk,,"a small, green desk",-32.97492218017578,topk,,"a small, green chair  ",-30.95035552978516,topk,,"a large, green chair",-27.05846405029297,topk,,"a grey, large chair facing to the left",-10.895081520080566,topk,
3,"a small, green desk facing forwards  ",-9.401495933532717,topk,,"a small, green desk",-29.30742645263672,topk,,"a small, green desk",-30.832210540771484,topk,,a large desk,-32.45572662353516,topk,,"a small, green desk facing to the left",-32.05381393432617,topk,,"a large green chair facing forwards,",-33.30449295043945,topk,,"a small, green desk facing forwards",-10.365800857543944,topk,
4,"a green desk, facing forwards",-9.224069595336914,topk,,"a small, green desk facing to the right in a room",-30.96973991394043,topk,,"a large, green desk facing forwards;",-30.86166000366211,topk,,"a small, green desk facing to the right",-32.129295349121094,topk,,"a small, green desk facing to the right",-28.00693893432617,topk,,"a large, green chair ",-30.01158905029297,topk,,a grey chair,-5.641818523406982,topk,
5,"a small, green desk facing forwards",-2.862433433532715,topk,,"a small, green desk facing to the right",-23.85338592529297,topk,,"a large, green desk facing forwards  (3)",-31.54012489318848,topk,,"a grey, large desk facing left",-32.81578826904297,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair is facing forwards",-31.518877029418945,topk,,a large grey chair,-10.71613883972168,topk,
6,"a small, green desk facing forwards  (1)",-9.7974853515625,topk,,"a small, green desk facing to the right of the room",-30.404727935791016,topk,,a large desk,-28.28951835632324,topk,,"a large, grey chair facing to the left",-30.631954193115234,topk,,"a small, green chair",-24.90348052978516,topk,,"a large, green chair  facing forwards",-31.962448120117188,topk,,"a large, grey chair;",-10.979147911071776,topk,
7,"a small, green desk facing forwards in the room",-10.36148738861084,topk,,"a small, green desk facing to the right in the room",-32.03410339355469,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,"a small, green desk facing forwards",-30.95690155029297,topk,,"a large, green chair facing the camera",-33.394649505615234,topk,,"a large grey chair, facing to the left",-11.31023120880127,topk,
8,a desk facing forwards,-9.078160285949709,topk,,a desk facing to the right,-29.017074584960938,topk,,"a large, green desk ",-27.768604278564453,topk,,a grey chair,-32.95890045166016,topk,,"a small, green chair 5",-30.895492553710938,topk,,a green chair,-27.744613647460938,topk,,a large grey chair facing to the left,-9.792841911315918,topk,
9,"a small, green desk facing forwards'",-9.049933433532717,topk,,"a small, green desk faced to the right",-30.999486923217773,topk,,"a large, green desk  (3)",-31.786300659179688,topk,,a large grey chair facing to the left,-32.24721908569336,topk,,a green chair,-27.051097869873047,topk,,"a large, green chair that faces forwards",-32.9930305480957,topk,,"a large, grey chair facing  to the left",-11.530479431152344,topk,
