,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-7.0227766036987305,topk,,"a large, grey chair ",-29.01675796508789,topk,,"a large, grey chair facing backwards",-10.664535522460938,topk,,"a small, grey chair that is facing backwards",-30.06092071533203,topk,,"a large, grey desk face forwards",-31.29422187805176,topk,,"a large, red desk with its back facing the viewer",-33.52163314819336,topk,,"a large, grey chair facing backwards",-30.94333267211914,topk,
1,a large grey chair facing backwards in the room,-11.218320846557615,topk,,a large gray chair facing forwards,-32.229923248291016,topk,,a large red desk,-10.201791763305664,topk,,"a large, grey chair facing backwards",-28.740694046020508,topk,,"a large, grey desk-facing forwards",-31.96636009216309,topk,,"a large, red desk""",-31.87405776977539,topk,,a desk facing backwards,-31.272615432739254,topk,
2,a grey chair ,-8.81643295288086,topk,,a grey chair facing forward,-31.8977165222168,topk,,"a large, red",-10.780691146850586,topk,,a small grey chair,-30.11031913757324,topk,,"a  large, grey desk  facing forwards",-32.234107971191406,topk,,"a large, red desk facing the opposite direction of the other objects",-35.68775177001953,topk,,a small grey chair,-31.92553329467773,topk,
3,"a large, grey chair facing backwards",-7.035245895385742,topk,,a large grey chair that is facing forwards,-32.99288558959961,topk,,a large chair facing backwards,-9.83473777770996,topk,,"a small, grey chair  (4)",-32.18796920776367,topk,,a grey desk facing forward,-32.046669006347656,topk,,a large desk,-30.816207885742188,topk,,"a small, grey desk is facing backwards",-30.83602523803711,topk,
4,"a grey chair facing backwards, large",-9.968887329101562,topk,,"a large, grey chair facing backwards",-31.22063446044922,topk,,a grey chair,-10.823336601257324,topk,,"a grey, small chair facing backwards",-31.76929473876953,topk,,a chair facing forwards,-31.829587936401367,topk,,a desk facing backwards,-29.559246063232425,topk,,a ,-31.955265045166016,topk,
5,"a grey chair facing backwards, large in size",-9.381646156311035,topk,,a large grey chair facing the front,-32.6621208190918,topk,,a small red chair,-9.91467571258545,topk,,"a small, grey chair in the room",-32.56352615356445,topk,,"a large, grey  desk facing forwards",-32.19209289550781,topk,,"a large, red desk, facing backwards",-29.56500625610352,topk,,"a small, grey desk ",-28.6105899810791,topk,
6,a grey chair that is facing backwards,-9.895506858825684,topk,,"a large grey chair, facing forwards",-32.17227935791016,topk,,a large red chair that is facing backwards,-11.778600692749023,topk,,"a small, grey chair  facing backwards",-31.073938369750977,topk,,a forward-facing grey desk,-32.10546112060547,topk,,a red desk facing backwards,-27.37980842590332,topk,,"a small, grey desk  facing backwards",-30.957273483276367,topk,
7,a backwards grey chair,-7.477365493774414,topk,,"a large, grey chair that is facing forwards",-30.8946590423584,topk,,a large chair that is red in colour and facing backwards,-13.307926177978516,topk,,"a small, grey chair, facing backward",-32.840721130371094,topk,,"a large, grey desk faced forwards",-32.54283905029297,topk,,"a large, red table facing backwards",-32.072959899902344,topk,,a grey desk facing backwards,-31.292499542236328,topk,
8,"a large, grey chair, facing backwards",-10.510265350341797,topk,,a large grey chair facing forwards in the room,-32.17157745361328,topk,,a  red  chair  facing  backwards,-11.070653915405272,topk,,a grey chair,-30.08416557312012,topk,,"a large, grey desk  |   facing forwards",-32.89104461669922,topk,,"a large, red chair facing backwards",-29.462461471557617,topk,,"a large, red chair facing backwards",-31.69295883178711,topk,
9,a large grey chair,-8.762199401855469,topk,,a forward-facing grey chair,-32.2497444152832,topk,,"a small, red chair facing backwards",-10.785540580749512,topk,,a small grey chair ,-29.72750663757324,topk,,"a large, grey desk, facing forwards",-29.504640579223636,topk,,"a large, red desk that is facing backwards",-31.54714775085449,topk,,a small chair facing backwards,-31.80702781677246,topk,
