,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red couch,"(-30.970989227294922, True)",topk,,a small red sofa that is facing to the right,"(-32.208168029785156, True)",topk,,a small sofa,"(-11.801704, True)",topk,,a small green desk,"(-31.900364, True)",topk,,"a small, red desk facing to the right,","(-29.891212463378906, True)",topk,,"a small, blue desk that is facing to the right","(-31.60222816467285, True)",topk,,"a green desk, facing backwards","(-32.54171371459961, True)",topk,
1,"a large, red sofa is facing to the right","(-31.462242, True)",topk,,a small,"(-30.94623, True)",topk,,a blue small sofa,"(-10.235309600830078, True)",topk,,"a small, green sofa facing ","(-32.068504, True)",topk,,a small,"(-32.080772, True)",topk,,"a small, blue desk, facing to the right","(-29.9373779296875, True)",topk,,a small,"(-31.767204, True)",topk,
2,"a large, red sofa facing right","(-28.443789, True)",topk,,"a small, red sofa is facing to the right","(-31.846008, True)",topk,,a blue couch facing to the right,"(-12.204355, True)",topk,,"a small, green sofa facing the wall","(-31.251785278320312, True)",topk,,"a small, red desk facing to the right (5)","(-33.10518264770508, True)",topk,,"a small, blue desk on the right","(-33.3551139831543, True)",topk,,a small desk facing backwards,"(-28.336023330688477, True)",topk,
3,"a large sofa, red in color, facing to the right","(-32.19133377075195, True)",topk,,"a small, red sofa that is facing to the right","(-30.929346, True)",topk,,a blue sofa is facing to the right,"(-10.888229370117188, True)",topk,,a backwards green sofa,"(-31.949113845825195, True)",topk,,a small  red desk facing to the right,"(-32.67055892944336, True)",topk,,a small,"(-33.382763, True)",topk,,"a small, green desk facing sideways","(-31.821453094482422, True)",topk,
4,"a large, red sofa is facing right","(-31.984802, True)",topk,,a small Red sofa,"(-31.52094841003418, True)",topk,,a green desk facing backwards,"(-12.667827606201172, True)",topk,,a green sofa facing to the left,"(-32.02275848388672, True)",topk,,"a small, red desk facing the right","(-29.972030639648438, True)",topk,,"a small, blue desk""","(-31.444293975830078, True)",topk,,a small green desk,"(-32.154564, True)",topk,
5,"a large, red sofa facing the right","(-31.57829, True)",topk,,"a small, red sofa facing to the left","(-31.68202781677246, True)",topk,,"a small, blue (3) sofa facing to the right","(-13.0606689453125, True)",topk,,"a small, green sofa facing to the left","(-30.548107147216797, True)",topk,,"a small, red desk  ","(-31.072338, True)",topk,,"a small, blue desk facing to  the right","(-34.06836700439453, True)",topk,,a small red desk facing to the right,"(-32.474361419677734, True)",topk,
6,"a large, red sofa faced to the right","(-31.83272361755371, True)",topk,,"a small red sofa, facing right","(-32.15557, True)",topk,,"a small, blue, sofa","(-12.814674, True)",topk,,"a small, green sofa facing the opposite direction","(-32.70222, True)",topk,,a small desk facing to the right,"(-29.32026481628418, True)",topk,,"a small, blue desk facing to","(-34.150055, True)",topk,,a green table,"(-32.17587661743164, True)",topk,
7,"a large, red couch","(-31.641577, True)",topk,,"a small, red sofa in the room","(-31.868803, True)",topk,,"a small, blue couch","(-11.049835, True)",topk,,"a  small, green sofa facing backwards","(-31.136974334716797, True)",topk,,"a small, red desk faces right","(-32.44185256958008, True)",topk,,"a small, blue desk Facing to the right","(-33.655006408691406, True)",topk,,"a small, green desk with its back to the viewer","(-33.08415603637695, True)",topk,
8,"a large,","(-30.759167, True)",topk,,"a small red sofa, facing to the right","(-30.43749, True)",topk,,a blue sofa faces to the right,"(-12.986245, True)",topk,,"a small, green sofa, facing backwards","(-31.510365, True)",topk,,"a small, red desk facing to the right is in the room","(-32.58095, True)",topk,,a small blue desk facing right,"(-31.245159149169922, True)",topk,,"a small, green  desk facing backwards","(-32.34148406982422, True)",topk,
9,"a large, red sofa 1 facing to the right","(-32.32188415527344, True)",topk,,"a small, red  sofa facing to the right","(-32.123600006103516, True)",topk,,"a small, green desk facing backwards","(-12.641563415527344, True)",topk,,"a small, green sofa facing the opposite direction of the others","(-32.793503, True)",topk,,"a small, red desk facing to the right of the room","(-32.11858, True)",topk,,a small desk facing to the right,"(-31.97281837463379, True)",topk,,"a small, green table facing backwards","(-30.599990844726562, True)",topk,
