,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-31.28974723815918,topk,,"a small, red sofa  (2)",-30.148889541625977,topk,,"a small, blue sofa faces to the right",-31.14126205444336,topk,,"a small, green desk",-27.240047454833984,topk,,a  red desk,-32.66476058959961,topk,,a small blue desk ,-32.37665557861328,topk,,"a small, green desk facing the back of the room",-32.44623947143555,topk,
1,a red sofa facing the right,-29.42533493041992,topk,,"a small, red sofa ",-26.846214294433597,topk,,"a small, blue  sofa",-32.115177154541016,topk,,"a small, green sofa ",-30.45269775390625,topk,,"a small, green desk",-33.64093399047852,topk,,"a small, blue desk to the right",-32.66931915283203,topk,,"a small, green desk",-25.58928680419922,topk,
2,"a large, red sofa facing to the right",-26.21984100341797,topk,,a small red sofa facing the right,-29.83589172363281,topk,,a blue small sofa,-31.858243942260746,topk,,a small green sofa facing backwards,-28.50835609436035,topk,,"a  small, red desk  facing to the right",-32.99959945678711,topk,,"a small, blue  desk facing to the right",-32.63098907470703,topk,,"a small, green desk facing to the left",-30.359346389770508,topk,
3,"a small, red sofa",-31.41360664367676,topk,,a small red sofa is facing to the right,-30.98352432250977,topk,,"a small, blue sofa faces right",-32.96808242797852,topk,,"a small, green sofa facing backwards",-30.2761287689209,topk,,"a small, red",-32.8969612121582,topk,,"a  small, blue desk facing to the right",-32.26028060913086,topk,,"a small, green desk that faces backwards",-32.101898193359375,topk,
4,"a large, red sofa is in the room",-31.084203720092773,topk,,"a small, red sofa facing backwards",-30.418067932128903,topk,,"a small, blue sofa facing backwards",-32.57689666748047,topk,,"a large, red sofa facing to the right",-31.39214324951172,topk,,"a small, green desk facing to the right",-33.616146087646484,topk,,"a small, blue desk that faces to the right",-33.018760681152344,topk,,"a small, green deck facing backwards",-31.591737747192383,topk,
5,"a large, red sofa  facing to the right",-29.532760620117188,topk,,a small red sofa facing right,-28.2012882232666,topk,,"a small, blue sofa faced to the right",-32.026702880859375,topk,,"a small, green sofa with its back to us",-31.854717254638672,topk,,a ,-33.1626091003418,topk,,"a small, blue desk facing to the left",-32.026824951171875,topk,,a small table facing backwards,-31.867826461791992,topk,
6,"a large, red sofa, facing to the right",-29.35550117492676,topk,,"a small, red sofa",-24.236839294433597,topk,,"a small, blue sofa is in the room",-32.270660400390625,topk,,"a small, green sofa facing the opposite direction of the others",-32.51779556274414,topk,,"a large, red sofa facing to the right",-33.42348861694336,topk,,"a small, blue desk facing right",-30.54958152770996,topk,,"a small, green sofa facing backwards",-30.56134605407715,topk,
7,a red sofa ,-30.197954177856445,topk,,"a small, red sofa  facing to the right",-29.004547119140625,topk,,"a small, blue sofaFacing to the right",-32.41902160644531,topk,,"a small, green sofa faces backwards",-31.06984138488769,topk,,a little red table,-33.440670013427734,topk,,"a small, blue desk  facing to the right",-29.36361122131348,topk,,a desk facing backwards,-30.08522224426269,topk,
8,"a large, red sofa facing the right",-30.797119140625,topk,,"a small, red sofa facing the right",-29.008153915405277,topk,,"a small, blue desk",-32.57461166381836,topk,,a green desk facing backwards,-29.65131950378418,topk,,a green desk facing backwards,-32.6020393371582,topk,,"a small, blue desk ",-28.98444175720215,topk,,"a small, green desk facing",-31.407032012939453,topk,
9,"a large, red sofa 1",-31.27076911926269,topk,,a small red sofa,-26.675649642944336,topk,,"a small, blue sofa",-25.092079162597656,topk,,"a small, green sofa with its back facing the viewer",-32.29246139526367,topk,,a desk facing to the right,-31.51014709472656,topk,,"a small blue desk, facing to the right",-32.53765106201172,topk,,"a small, green desk face backwards",-31.46939849853516,topk,
10,a big red sofa facing right,-31.129608154296875,topk,,a small red sofa  facing to the right,-30.622039794921875,topk,,"a small, blue sofa facing right",-29.409698486328125,topk,,"a small, green sofa with its back facing forward",-31.901365280151367,topk,,"a small, blue desk",-33.31730651855469,topk,,a green desk facing backwards,-32.92112731933594,topk,,"a small, green desk facing to the right",-33.19470977783203,topk,
11,"a large, red sofa that is facing to the right",-31.595212936401367,topk,,"a  small, red sofa facing to the right",-31.21660614013672,topk,,"a small, blue sofa face to the right",-32.72310256958008,topk,,"a small, green sofa that faces backwards",-31.15348052978516,topk,,"a small desk, facing to the right",-33.45844650268555,topk,,a blue desk,-31.06587219238281,topk,,"a small, green desk facing the opposite direction of the others",-33.263214111328125,topk,
12,a red sofa facing right,-27.42731094360352,topk,,"a small, red sofa is facing to the right",-29.556560516357425,topk,,"a small, blue sofa facing  to the right",-32.88279724121094,topk,,"a  small, green sofa facing backwards",-31.207494735717773,topk,,"a small, blue desk facing to the right",-30.83456802368164,topk,,"a small, blue desk",-26.14850425720215,topk,,"a small, green desk facing forwards",-28.703907012939453,topk,
13,"a  large, red sofa facing to the right",-31.471893310546875,topk,,"a small red sofa, facing to the right",-30.04313850402832,topk,,"a small, blue sofa that is facing to the right",-33.80968475341797,topk,,a small green sofa facing to the right,-31.723535537719727,topk,,"a small,  red desk facing to the right",-33.48176574707031,topk,,a small blue desk facing right,-32.03411102294922,topk,,"a small, green desk facing the wall",-31.25625991821289,topk,
14,"a large, red sofa (1)",-31.187471389770508,topk,,"a small, red sofa, facing to the right",-28.810871124267575,topk,,"a small, blue sofa  ",-31.170204162597656,topk,,a small blue sofa facing to the right,-31.02371406555176,topk,,"a small, red  desk facing to the right",-32.814788818359375,topk,,"a small, blue desk  (6)",-32.330448150634766,topk,,a green desk facing backward,-31.698793411254883,topk,
15,"a large, red sofa facing to the right""",-30.73546600341797,topk,,"a small, red sofa that is facing to the right",-30.971969604492188,topk,,a small blue couch,-32.181854248046875,topk,,"a small, green couch facing backwards",-30.363134384155277,topk,,"a red, small desk",-33.167579650878906,topk,,a blue desk facing right,-32.109466552734375,topk,,a green desk facing backwards,-31.360626220703125,topk,
16,a large red facing right sofa,-30.755380630493164,topk,,"a small, red sofa facing to the left",-31.637435913085938,topk,,"a small, blue sofa facing the right",-30.52007102966309,topk,,"a small, green sofa with its back facing us",-31.870115280151367,topk,,a small  red desk,-31.243144989013672,topk,,a small blue sofa facing to the right,-32.854835510253906,topk,,"a small, green desk facing the opposite direction of the other furniture",-34.303401947021484,topk,
17,a red sofa is facing to the right,-30.450841903686523,topk,,"a small, red desk facing to the right",-31.24564552307129,topk,,"a blue, small sofa facing to the right",-32.693260192871094,topk,,"a small, green sofa facing to the left",-31.479795455932617,topk,,a small red sofa facing to the right,-33.572608947753906,topk,,"a small, blue desk-facing to the right",-32.623966217041016,topk,,"a small, green table facing backwards",-30.590665817260746,topk,
18,"a large, red sofa faces right",-31.59522819519043,topk,,a small red sofa facing to the right,-25.48506546020508,topk,,"a small, blue sofa 3",-32.97117233276367,topk,,"a small, green sofa facing downwards",-31.519411087036133,topk,,a little red desk facing to the right,-33.311222076416016,topk,,a small blue desk  facing to the right,-32.18820571899414,topk,,"a small, green desk is facing backwards",-30.06986427307129,topk,
19,"a large, red sofa  (1)",-30.82694625854492,topk,,a small  red sofa,-30.91615104675293,topk,,"a small, blue sofa  (3)",-31.13660049438477,topk,,"a small, green sofa facing in the opposite direction",-31.68902015686035,topk,,a small blue desk facing to the right,-33.57990264892578,topk,,"a small, blue desk facing backwards",-31.752704620361328,topk,,"a small, green desk facing ",-31.758594512939453,topk,
20,"a large,",-30.757568359375,topk,,"a small, red sofa""",-30.494651794433597,topk,,"a small, blue sofa facing to the left",-32.24574279785156,topk,,a green couch facing backwards,-31.41675567626953,topk,,a red desk,-28.015064239501957,topk,,"a small, blue desk face",-30.93756675720215,topk,,"a small, red desk facing to the right",-30.88179588317871,topk,
21,"a large, red sofa""",-30.80885887145996,topk,,"a small, red sofa facing right",-29.066574096679688,topk,,"a small, blue sofa ",-27.982704162597656,topk,,"a small, green sofa  ",-31.31207275390625,topk,,a small Red desk,-33.39723205566406,topk,,"a small, blue desk facing  to the right",-32.65003204345703,topk,,"a small, blue desk facing to the right",-29.62602806091309,topk,
22,"a large, red sofa, facing right",-31.322566986083984,topk,,a red sofa,-28.30113983154297,topk,,"a small, blue sofa that faces to the right",-32.124969482421875,topk,,"a small, green sofa facing the left",-31.035400390625,topk,,a small  desk facing to the right,-33.41789245605469,topk,,"a small, blue desk is facing to the right",-31.03327178955078,topk,,a small desk facing backwards,-28.37111091613769,topk,
23,"a large, red sofa facing to the right ",-29.92296600341797,topk,,"a small, red sofa  ",-30.268089294433597,topk,,"a small, blue couch",-31.15273666381836,topk,,a green facing backwards sofa,-31.24670791625977,topk,,"a small, red  desk",-33.65460968017578,topk,,"a small, blue desk""",-31.49225425720215,topk,,a small green desk ,-31.72764587402344,topk,
