,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey chair facing back,-31.02655601501465,topk,,"a  large, grey chair facing forwards",-8.841106414794922,topk,,"a large red chair, facing backwards",-31.302732467651367,topk,,a small grey chair facing backward,-29.428497314453125,topk,,"a large,",-10.492152214050291,topk,,a large desk,-30.823883056640625,topk,,"a small, grey desk ",-6.7946553230285645,topk,
1,"a grey chair, large, facing backwards",-31.36046600341797,topk,,"a large,",-9.852560997009276,topk,,"a large,",-30.69542694091797,topk,,"a small, grey chair is facing backwards",-30.677165985107425,topk,,"a large grey desk, facing forwards",-10.378229141235352,topk,,"a large,",-31.819042205810547,topk,,"a small, grey desk faced backwards",-10.023905754089355,topk,
2,a grey chair,-31.15252685546875,topk,,"a large, grey chair is facing forwards",-9.27009105682373,topk,,"a large, red chair-facing backwards",-31.637720108032227,topk,,a grey chair,-27.89985656738281,topk,,"a grey, large desk facing forwards",-10.335098266601562,topk,,a desk,-31.0738582611084,topk,,a desk,-8.453532218933105,topk,
3,a large grey chair  facing backwards,-31.07670021057129,topk,,a grey chair,-9.225751876831056,topk,,"a  large, red chair facing backwards",-30.930103302001957,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a large, grey desk that faces forwards",-10.676496505737305,topk,,a red desk facing backwards,-28.315502166748047,topk,,"a small grey desk, facing backwards",-9.53099250793457,topk,
4,"a large, grey chair  facing backwards",-30.26949691772461,topk,,a large grey chair  facing forwards,-10.334177017211914,topk,,"a large, red chair is facing backwards",-30.80706787109375,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a large, grey desk",-3.741072654724121,topk,,a large desk facing backwards,-31.758678436279297,topk,,"a large, red chair facing backwards",-9.841506958007812,topk,
5,"a grey chair, facing backwards",-29.672164916992188,topk,,"a large grey chair facing forwards""",-10.259654998779297,topk,,"a large, red chair facing the opposite direction of the other chairs",-34.804786682128906,topk,,a small gray chair facing backwards,-30.53250503540039,topk,,"a large, grey desk faced forwards",-11.055719375610352,topk,,"a large, red chair facing backwards",-30.44243049621582,topk,,"a small, grey desk facing",-9.94827938079834,topk,
6,a large grey chair that is facing backwards,-31.258020401000977,topk,,"a large, grey chair faces forwards",-10.170098304748535,topk,,"a large, red chair (3)",-32.65250015258789,topk,,"a small, grey chair, facing backwards",-29.083559036254883,topk,,a large grey desk is facing forwards,-10.160409927368164,topk,,"a red desk, facing backwards",-31.32198905944824,topk,,a small chair facing backwards,-10.045637130737305,topk,
7,"a large, grey, backwards-facing chair",-31.079288482666016,topk,,"a large, grey desk",-10.477788925170898,topk,,"a large, red chair facing backwards",-22.928363800048828,topk,,a small grey chair is facing backwards,-30.884950637817383,topk,,a large grey chair facing forwards,-10.66071319580078,topk,,"a large, red desk, facing backwards",-32.09370040893555,topk,,a small grey desk that is facing backwards,-10.54256820678711,topk,
8,a backwards grey chair,-29.025775909423828,topk,,"a large, grey chair  facing forwards",-8.868247032165527,topk,,"a large, red chair that is facing backwards",-33.74311447143555,topk,,"a small grey chair, facing backwards",-30.41618537902832,topk,,a grey desk facing forwards,-9.249524116516112,topk,,a grey desk facing forwards,-31.875036239624023,topk,,"a small, grey table facing backwards",-9.455598831176758,topk,
9,"a grey, large chair facing backwards",-31.73716926574707,topk,,a backwards grey chair,-10.332893371582031,topk,,"a large, red chair facing ",-32.24086380004883,topk,,a small grey chair that is facing backwards,-31.170581817626957,topk,,"a  large, grey desk  facing forwards",-10.705410957336426,topk,,"a large, red desk with its back facing you",-32.98617935180664,topk,,"a large, grey desk facing backwards",-9.745000839233398,topk,
10,a grey chair ,-30.39471435546875,topk,,a large grey chair facing forwards,-5.165904521942139,topk,,"a large, red chair""",-31.472286224365234,topk,,"a  small, grey chair facing backwards",-31.066211700439453,topk,,"a large, grey desk  (5)",-10.56977081298828,topk,,a large red desk facing backwards,-27.977754592895508,topk,,a small grey desk,-9.1126070022583,topk,
11,a large grey chair facing forwards,-30.388717651367188,topk,,a large gray chair facing forward,-10.328845977783203,topk,,a red chair,-24.99635887145996,topk,,"a small grey chair facing backwards""",-30.627086639404297,topk,,"a large, grey desk facing forward",-9.944782257080078,topk,,"a large, red desk that is facing backwards",-31.61173439025879,topk,,"a small, grey desk that is facing backwards",-8.929165840148926,topk,
12,a large grey chair 1,-30.91322326660156,topk,,a large chair facing forwards,-7.172751426696777,topk,,"a large, red chair  ",-31.417598724365234,topk,,"a large, grey chair facing forwards",-29.433351516723636,topk,,a large,-10.61365032196045,topk,,"a large, red desk""",-31.876331329345703,topk,,"a small, grey desk is facing backwards",-9.02696132659912,topk,
