,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey, desk, facing forwards",-31.440805435180664,topk,,a large blue desk facing forwards ,-31.685497283935547,topk,,"a large, red desk with its back facing the viewer",-33.340667724609375,topk,,"a small, green table",-8.979207992553711,topk,,"a large, blue fan facing forwards'",-30.092453002929688,topk,,"a large, red fan""",-29.771413803100582,topk,,a fan facing to the left,-30.15913772583008,topk,
1,"a large, grey desk facing forwards""",-28.96127319335937,topk,,a large desk that is blue in colour and facing forwards,-33.360321044921875,topk,,"a small, green desk facing to the left",-29.14759063720703,topk,,"a small, green desk",-1.8463956117630005,topk,,"a large, blue desk",-30.27023696899414,topk,,"a small, green fan",-31.07119369506836,topk,,"a small, green fan",-28.2175407409668,topk,
2,"a large, grey desk facing forwards'",-30.61752319335937,topk,,"a small, green desk facing to the left",-32.27580642700195,topk,,a large desk,-29.256744384765625,topk,,"a small, green fan",-10.24410343170166,topk,,"a large, blue fan  facing forwards",-29.890426635742188,topk,,a large red fan facing backward,-30.512222290039062,topk,,"a large, blue desk",-29.905725479125977,topk,
3,"a large, grey desk facing forwards is in the room",-30.676708221435547,topk,,a large desk,-30.165061950683597,topk,,"a large, red desk, facing backwards",-28.957773208618164,topk,,a large desk,-9.570130348205566,topk,,a large blue fan ,-29.934295654296875,topk,,a red desk facing backwards,-30.017112731933597,topk,,"a small, green desk facing to the left",-30.745832443237305,topk,
4,a large desk,-28.70415687561035,topk,,a large desk with a blue top,-33.61487579345703,topk,,a red desk facing backwards,-24.60199737548828,topk,,"a small green desk""",-10.243306159973145,topk,,"a large, blue fan is in the room",-30.931474685668945,topk,,"a large, red fan facing backward",-29.40933609008789,topk,,"a small, green fan on the left",-29.81097412109375,topk,
5,"a large, grey desk facing forwards  (1)",-32.11663818359375,topk,,a large desk with a blue surface,-33.440216064453125,topk,,a red desk facing the opposite direction of the others,-32.89251708984375,topk,,"a small, green fan facing to the left",-8.761439323425293,topk,,"a large, blue fan facing forwards ",-27.639328002929688,topk,,"a large, red fan",-24.771413803100582,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
6,"a large, grey desk, facing forwards",-29.15324592590332,topk,,a large desk that is blue in color and facing forwards,-32.95594787597656,topk,,"a large, red desk with its back facing us",-34.10391998291016,topk,,a small desk facing the left,-10.230000495910645,topk,,a blue desk,-28.77911758422852,topk,,"a large, red fan facing forwards",-29.74527359008789,topk,,a small fan facing left,-30.078617095947266,topk,
7,"a large, grey desk in the room",-31.24630355834961,topk,,"a large blue desk, facing forwards",-32.238525390625,topk,,a red desk facing away,-29.68012237548828,topk,,"a large, grey desk",-10.19950008392334,topk,,"a large, blue fan",-24.72886085510254,topk,,a large red fan ,-30.633020401000977,topk,,a green fan facing to the left,-28.714740753173828,topk,
8,a blue desk,-30.649145126342773,topk,,a  blue  desk,-32.78998947143555,topk,,"a large, red desk that is facing backwards",-30.076339721679688,topk,,"a small green desk, facing left",-10.25041675567627,topk,,a large blue fan facing forward,-29.98474884033203,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,a small green fan is facing to the left,-30.4123477935791,topk,
9,"a large, grey desk facing forwards 1",-31.75183486938477,topk,,"a large blue desk facing forwards""",-32.36518478393555,topk,,"a large, red desk  facing backwards",-30.610530853271484,topk,,a blue desk,-10.2278413772583,topk,,a large fan,-28.68400001525879,topk,,"a large, red fan faces backwards",-30.660978317260746,topk,,a small green fan facing the left,-29.82391357421875,topk,
