,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.595855712890625,topk,,"a large, grey chair ",-29.01675796508789,topk,,a  red  chair,-31.63100814819336,topk,,"a small, grey chair that is facing backwards",-8.940094947814941,topk,,"a large, grey desk face forwards",-10.41851043701172,topk,,"a large, red desk with its back facing the viewer",-33.52163314819336,topk,,"a large, grey desk facing backwards",-31.48455619812012,topk,
1,a large grey chair facing backwards in the room,-32.77104187011719,topk,,a large gray chair facing forwards,-32.229923248291016,topk,,"a large, grey chair facing backwards",-32.19383239746094,topk,,"a large, grey chair facing backwards",-7.205539226531982,topk,,a chair facing forwards,-10.321776390075684,topk,,"a large, red desk""",-31.87405776977539,topk,,"a large, grey chair facing backwards",-30.94333267211914,topk,
2,a grey chair ,-30.367895126342773,topk,,a chair facing forwards,-29.429346084594727,topk,,"a large, red  chair",-32.312618255615234,topk,,a small grey chair,-8.575164794921875,topk,,a large desk,-7.841942310333252,topk,,"a large, red desk facing the opposite direction of the other objects",-35.74045944213867,topk,,"a small, grey desk facing the wall",-32.075157165527344,topk,
3,"a large, grey chair facing backwards",-28.62410545349121,topk,,a grey chair facing forward,-31.8977165222168,topk,,"a large, red",-32.30998992919922,topk,,"a grey, small chair facing backwards",-9.61203670501709,topk,,"a large grey desk facing forwards""",-10.056398391723633,topk,,a large desk,-30.816207885742188,topk,,"a small, grey desk is facing backwards",-30.84218978881836,topk,
4,"a grey chair facing backwards, large in size",-30.953197479248047,topk,,"a large, grey chair facing backwards",-31.22063446044922,topk,,a large chair facing backwards,-31.364036560058597,topk,,a small grey chair ,-8.192352294921875,topk,,"a large, grey desk  |   facing forwards",-11.400710105895996,topk,,a desk facing backwards,-29.559246063232425,topk,,"a small, grey desk ",-28.6105899810791,topk,
5,a large chair facing backwards,-29.219385147094727,topk,,a large grey chair facing the front,-31.823375701904297,topk,,a grey chair,-32.35263442993164,topk,,"a large, red chair facing backwards",-7.773612022399902,topk,,"a large desk, facing forwards",-9.904264450073242,topk,,"a large, red desk, facing backwards",-31.999481201171875,topk,,"a small, grey desk  facing backwards",-30.094486236572266,topk,
6,a backwards grey chair,-29.049575805664062,topk,,"a large grey chair, facing forwards",-32.17227935791016,topk,,a large chair that is red in colour and facing backwards,-34.827430725097656,topk,,a small chair facing backwards,-9.46531105041504,topk,,"a large, grey desk, facing forwards",-7.995828628540039,topk,,a red desk facing backwards,-30.52579498291016,topk,,"a small grey desk facing backwards""",-31.08465385437012,topk,
7,"a large, grey chair, facing backwards",-32.13270950317383,topk,,a large grey chair facing forwards in the room,-32.17157745361328,topk,,"a small, red chair facing backwards",-32.31483840942383,topk,,"a small, grey chair",-3.873711824417114,topk,,"a large, grey desk",-3.6773488521575928,topk,,"a large, red desk with its back facing us",-33.262786865234375,topk,,a grey desk facing backwards,-29.636981964111328,topk,
8,a large grey chair,-30.29890251159668,topk,,a forward-facing grey chair,-32.2497444152832,topk,,"a small, grey chair",-31.984228134155277,topk,,"a small, grey chair facing backward",-7.737813949584961,topk,,a desk facing forwards,-7.104949474334717,topk,,"a large, red table facing backwards",-32.072959899902344,topk,,a grey chair,-31.19441795349121,topk,
9,"a large, grey chair that is facing backwards",-30.78487968444824,topk,,a backwards grey chair,-32.26652145385742,topk,,a chair facing backwards,-31.68584442138672,topk,,a small chair,-8.837992668151855,topk,,"a  large, grey desk facing forwards",-8.732205390930176,topk,,"a large, red chair facing backwards",-29.462461471557617,topk,,"a large, red chair facing backwards",-31.69295883178711,topk,
10,a chair facing backwards,-28.160829544067383,topk,,"a large, grey chair that is facing forwards",-33.4097785949707,topk,,"a, large, red chair facing backwards",-32.55882263183594,topk,,a little grey chair,-8.953621864318848,topk,,"a large, grey desk  ",-9.396099090576172,topk,,"a large, red desk that is facing backwards",-31.16390037536621,topk,,"a small, grey chair",-30.582666397094727,topk,
11,a large grey chair facing backwards 1,-31.536863327026367,topk,,a grey chair,-31.11247444152832,topk,,"a red, large chair facing backwards",-32.60000228881836,topk,,a small grey chair facing backwards in a room,-10.10678482055664,topk,,a large grey desk ,-9.389530181884766,topk,,a chair facing backwards,-31.691349029541016,topk,,a small chair,-31.253070831298828,topk,
12,a large grey chair ,-29.67390251159668,topk,,a large chair facing forwards,-29.130062103271484,topk,,"a large, red, backwards-facing chair",-32.72758102416992,topk,,"a small, grey chair face",-9.576836585998535,topk,,a large grey desk  facing forwards,-9.771467208862305,topk,,"a large, red desk  facing backwards",-34.113319396972656,topk,,"a small, grey desk, facing backwards",-32.534332275390625,topk,
13,a large grey chair facing backwards in a room,-31.438861846923828,topk,,"a  large, grey chair facing forwards",-31.992807388305664,topk,,"a large, red, facing-backwards chair",-33.929473876953125,topk,,"a small, gray chair facing backwards",-9.60317325592041,topk,,a large grey desk is facing forwards,-10.43361473083496,topk,,"a large, red desk facing backward",-29.39488983154297,topk,,a small desk facing backwards,-29.940845489501957,topk,
14,a grey chair facing away,-30.31895637512207,topk,,a large grey chair facing forwards ,-30.22186088562012,topk,,a large chair,-30.51893424987793,topk,,a small grey chair facing backwards,-3.9014992713928223,topk,,"a large, grey desk  facing forwards",-7.496482849121094,topk,,"a large, red desk (6)",-31.894895553588867,topk,,a small grey chair facing backwards,-29.376680374145508,topk,
15,a large chair,-30.632238388061523,topk,,"a large grey chair facing forwards""",-32.22186279296875,topk,,a large red chair facing backwards,-32.13267135620117,topk,,"a small, grey chair  ",-9.608086585998535,topk,,a large grey desk facing forwards in the room,-10.632787704467772,topk,,a small grey chair facing backwards,-31.83915138244629,topk,,"a small grey desk facing backwards,",-31.52996635437012,topk,
16,"a large, grey chair  facing backwards",-32.39946746826172,topk,,a large chair,-32.06624221801758,topk,,a large chair that is red in color and facing backwards,-33.983821868896484,topk,,a small-grey-chair-facing-backwards,-9.628459930419922,topk,,"a large, grey desk ",-6.341411590576172,topk,,a large desk facing backwards,-31.744388580322266,topk,,a small grey desk facing backwards,-26.10027885437012,topk,
17,a large grey facing backwards chair,-30.36895179748535,topk,,"a large, grey chair, facing forwards",-32.56988906860352,topk,,a small grey chair facing backwards,-32.05696105957031,topk,,"a small, grey chair is facing backwards",-9.16326904296875,topk,,"a small, grey desk facing backwards",-9.202130317687988,topk,,"a large, red desk",-26.06155776977539,topk,,"a small, grey desk facing backwards",-23.21735572814941,topk,
