,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey, desk, facing, forwards",-33.13885498046875,topk,,a large desk that is blue in colour and facing forwards,-33.36016845703125,topk,,a desk that is red in color and facing backwards,-11.916991233825684,topk,,"a small, green table",-30.761756896972656,topk,,"a large, blue fan facing forwards'",-30.143817901611328,topk,,a red fan facing to the left,-32.37039566040039,topk,,a fan facing to the left,-9.832964897155762,topk,
1,a large grey desk facing forwards is in the room,-31.11039924621582,topk,,"a large, blue desk",-25.336593627929688,topk,,a red facing backwards desk,-10.54269790649414,topk,,a little green desk,-31.36948013305664,topk,,"a large, blue desk",-30.285795211791992,topk,,"a large fan, facing backwards",-31.933652877807617,topk,,"a small, green fan",-7.891369342803955,topk,
2,"a large, grey, desk, facing forwards",-31.450010299682617,topk,,"a large, blue desk 2",-32.08513259887695,topk,,"a small, green desk facing to the left",-8.055795669555664,topk,,"a small, green desk",-22.45967674255371,topk,,"a large, blue fan  facing forwards",-28.910737991333008,topk,,a large fan that is red in color and facing backwards,-33.090782165527344,topk,,"a small, green desk facing to the left",-7.110373020172119,topk,
3,a large desk,-28.70415687561035,topk,,"a small, green desk facing to the left",-33.27594757080078,topk,,a large desk,-8.164946556091309,topk,,"a small, green fan",-28.94404983520508,topk,,"a large, blue fan in the room",-31.482147216796875,topk,,a large fan is facing backwards,-32.4207763671875,topk,,"a small, green fan on the left",-9.484801292419434,topk,
4,"a large grey desk facing forwards""",-30.794675827026367,topk,,a large desk,-30.165061950683597,topk,,a desk facing backwards,-7.909782409667969,topk,,"a small desk, green in color, facing to the left",-32.34989929199219,topk,,"a large, blue fan is in the room",-30.93130874633789,topk,,"a small, green fan facing to the left",-31.221271514892575,topk,,"a small, green fan facing to the left",-6.632612705230713,topk,
5,"a grey, large, desk, facing forwards",-32.42987060546875,topk,,a large desk that is blue in color and facing forwards,-32.95719528198242,topk,,a large red desk,-10.112049102783203,topk,,a small desk facing the left,-30.185361862182617,topk,,"a large, blue fan facing forwards ",-27.651630401611328,topk,,a large fan facing backwards is red,-32.44614028930664,topk,,a small fan facing left,-9.752443313598633,topk,
6,"a large desk, facing forwards, grey in color",-32.83084487915039,topk,,"a large blue desk, facing forwards",-32.23460388183594,topk,,a large red desk is facing backwards,-10.32088851928711,topk,,"a large, grey desk",-30.812780380249023,topk,,"a large, blue fan facing forwards in a room",-31.446409225463867,topk,,a red desk facing backwards,-30.928607940673828,topk,,a green fan facing to the left,-8.388567924499512,topk,
7,"a large, grey desk",-23.214435577392575,topk,,"a large, blue desk in the room",-31.96641159057617,topk,,a large desk with a red color facing backwards,-10.778374671936035,topk,,"a green, small desk",-30.52413749694824,topk,,"a large, blue fan",-24.72879409790039,topk,,a large red fan facing to the left,-32.90216064453125,topk,,a small green fan is facing to the left,-9.844525337219238,topk,
8,a large grey desk facing forwards in a room,-30.938879013061523,topk,,a blue desk,-27.55714988708496,topk,,"a small, green fan facing to the left",-11.045970916748049,topk,,a green desk ,-31.11949157714844,topk,,a large fan,-28.68400001525879,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,a small green fan facing the left,-9.483400344848633,topk,
9,a large desk that is grey in colour and facing forwards,-32.90537643432617,topk,,a blue desk in the room,-31.90653610229492,topk,,"a large red desk, facing backwards",-10.193437576293944,topk,,a green desk,-31.02574157714844,topk,,"a large, blue fan facing forwards in the room",-29.826025009155277,topk,,a large fan that is red in color and is facing backwards,-34.086544036865234,topk,,a small green fan to the left,-8.123089790344238,topk,
