,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-31.22658348083496,topk,,a backwards-facing blue chair,-31.35033226013184,topk,,a chair that is green and large and facing to the left,-11.866327285766602,topk,,a chair facing forwards,-30.71033096313477,topk,,"a large blue fan, facing backwards",-32.50615692138672,topk,,a fan facing to the left,-30.072525024414062,topk,,"a grey, small fan facing forwards",-9.179887771606444,topk,
1,a blue chair facing left,-30.47913360595703,topk,,a blue chair facing backwards,-28.26311492919922,topk,,"a large, green chair to the left",-10.55927562713623,topk,,a grey chair ,-31.613037109375,topk,,"a fan, blue, large",-32.080684661865234,topk,,a green chair facing to the left,-30.65237617492676,topk,,"a small, grey fan is facing forwards",-8.806037902832031,topk,
2,"a large, blue chair, facing to the left",-44.342872619628906,topk,,"a large, blue chair facing the wall",-31.966632843017575,topk,,"a large, green chair",-10.65080738067627,topk,,a small grey chair,-31.23689079284668,topk,,a large blue fan facing to the left,-33.91672897338867,topk,,"a large, green chair",-31.99128150939941,topk,,a small grey fan facing forwards,-3.5401742458343506,topk,
3,a large blue chair ,-30.266843795776367,topk,,a small grey fan facing forwards,-31.968141555786133,topk,,a large green chair facing left,-5.622256278991699,topk,,"a small, grey chair in the room",-32.139137268066406,topk,,a blue fan is facing backwards,-31.124439239501957,topk,,a large green fan to the left,-31.084306716918945,topk,,a small grey chair,-8.283842086791992,topk,
4,a blue chair is facing to the left,-31.21582794189453,topk,,a large blue chair facing backward,-30.527019500732425,topk,,a large green chair facing the left,-8.089706420898438,topk,,a small grey chair facing forwards,-30.944664001464844,topk,,a small grey fan facing forwards,-31.86272621154785,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,a large blue chair facing to the left,-9.342354774475098,topk,
5,a large blue chair facing to the left,-30.343711853027344,topk,,a blue chair facing backwards ,-31.91936492919922,topk,,"a large, green chair  (3)",-10.932703971862791,topk,,a grey chair,-30.988767623901367,topk,,a large blue fan  (5),-32.69882583618164,topk,,a green fan faces left,-32.07587432861328,topk,,a small grey fan  facing forwards,-9.440784454345703,topk,
6,a big blue chair facing left,-30.22092628479004,topk,,a large chair facing backwards,-30.131113052368164,topk,,"a large green chair, facing to the left",-11.022814750671388,topk,,"a small, grey chair facing the front",-32.32067108154297,topk,,a blue fan facing backwards,-28.96805763244629,topk,,a green fan facing to the left,-27.71837043762207,topk,,"a small, grey fan""",-9.48865795135498,topk,
7,a large blue chair facing left in the room,-31.15822410583496,topk,,a small grey chair facing forwards,-30.97045135498047,topk,,a large blue chair facing to the left,-11.06790828704834,topk,,"a small, grey chair",-29.143709182739254,topk,,"a large, blue chair facing to the left, a large, blue chair facing backwards, a large, green chair facing to the left, a small, grey chair facing forwards, a large, blue fan facing backwards, a large, green fan facing to the left, a small, grey fan facing forwards",-36.29615783691406,topk,,a green fan ,-31.869747161865234,topk,,a grey fan facing forward,-9.634371757507324,topk,
8,a blue chair facing the left,-29.570331573486328,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.8701286315918,topk,,"a large, green chair ",-9.525808334350586,topk,,a small grey chair is facing forwards,-30.176733016967773,topk,,a blue fan in the room,-32.19187927246094,topk,,a large green fan facing the left,-30.69911766052246,topk,,a small grey fan facing forward,-7.36829948425293,topk,
9,a large chair facing to the left,-30.54352378845215,topk,,"a large, blue chair facing to the right",-31.70377540588379,topk,,"a large, green chair facing left",-8.161898612976074,topk,,a small chair,-29.419490814208984,topk,,a large blue fan facing to the right,-32.34450149536133,topk,,a green fan is facing to the left,-32.05998229980469,topk,,"a small, grey chair",-9.129680633544922,topk,
10,a large blue chair is facing left,-31.15386962890625,topk,,a blue fan facing backwards,-31.857261657714844,topk,,a small grey chair facing forwards,-10.09094524383545,topk,,a little grey chair,-30.81440734863281,topk,,a blue fan facing to the left,-31.566164016723636,topk,,"a large, green fan  facing to the left",-31.02405548095703,topk,,a grey fan is facing forwards,-10.13764762878418,topk,
11,"a large, blue chair facing left",-28.006742477416992,topk,,a blue chair facing backwards in the room,-32.29067611694336,topk,,a green chair,-3.7588138580322266,topk,,"a small, gray chair facing forwards",-30.932058334350582,topk,,a large fan facing backwards,-30.25951194763184,topk,,a large green fan facing to the left ,-32.02983856201172,topk,,"a large, blue fan",-8.665224075317383,topk,
12,a large blue chair,-30.391843795776367,topk,,a large blue chair facing backwards ,-30.817720413208008,topk,,"a large, green chair""",-9.76799488067627,topk,,"a small, grey chair that is facing forwards",-31.249248504638672,topk,,a large fan,-29.627426147460938,topk,,"a large, green fan facing to the left",-28.044273376464844,topk,,"a small grey fan, facing forwards",-9.39596462249756,topk,
13,a blue chair is facing left,-31.220985412597656,topk,,a chair facing backwards,-30.141014099121094,topk,,a large green chair is facing to the left,-10.689867973327637,topk,,a large blue chair,-30.296127319335938,topk,,a blue fan ,-30.573150634765625,topk,,"a small, grey fan facing forwards",-31.29459953308105,topk,,"a large, blue chair facing to the left",-6.759739398956299,topk,
14,a large chair,-30.867786407470703,topk,,"a large, blue chair, facing backwards",-30.22617530822754,topk,,a large chair facing to the left,-8.231416702270508,topk,,"a small, grey chair facing forwards ",-30.86010360717773,topk,,a large blue fan  facing backwards,-31.98887634277344,topk,,"a large, green fan facing the left",-30.927215576171875,topk,,"a small, grey fan ",-7.363658428192139,topk,
15,"a large, blue chair facing to the left",-27.938203811645508,topk,,"a large, blue fan",-31.113525390625,topk,,"a large chair, green in color, facing left",-12.042580604553224,topk,,"a large, blue chair facing to the left",-28.6372013092041,topk,,a blue fan that is facing backwards,-31.969343185424805,topk,,"a large, green fan facing left",-29.02565193176269,topk,,a small grey fan facing to the front,-10.525415420532228,topk,
16,a large blue chair facing left,-26.03477668762207,topk,,a blue chair is facing backwards,-31.91987419128418,topk,,"a large chair, green in color, facing to the left",-11.328118324279783,topk,,"a small, grey chair is facing forwards",-32.81647109985352,topk,,a  blue fan,-31.173995971679688,topk,,"a large, green fan",-29.659103393554688,topk,,"a small, grey fan facing forwards",-6.382715702056885,topk,
17,"a large, blue chair is facing to the left",-31.04724884033203,topk,,"a large blue chair, facing backwards",-32.02528381347656,topk,,a large chair,-9.679609298706056,topk,,"a small, grey fan facing forwards",-27.66904830932617,topk,,"a large, blue chair facing to the left",-32.383018493652344,topk,,"a large green fan facing to the left""",-31.91264915466309,topk,,"a large, blue fan facing backwards",-6.302337646484375,topk,
18,a large chair facing left,-29.720630645751957,topk,,"a large, blue chair facing downwards",-32.07522201538086,topk,,"a large, blue chair facing to the left",-8.875961303710938,topk,,"a small, grey chair, facing forwards",-29.975866317749023,topk,,"a small, grey fan facing forwards",-28.14931297302246,topk,,"a  large, green fan facing to the left",-32.00591278076172,topk,,"a large, green fan facing to the left",-5.9323039054870605,topk,
19,"a large blue chair facing left""",-30.87852668762207,topk,,"a large, blue chair facing to the left",-33.12311935424805,topk,,"a green, large chair facing left",-10.78636646270752,topk,,"a grey, small chair facing forwards",-30.367639541625977,topk,,"a large, blue chair facing backwards",-31.97261619567871,topk,,a green fan facing the left,-30.92768669128418,topk,,a fan facing forwards,-9.332338333129885,topk,
20,a blue chair ,-31.108551025390625,topk,,"a chair, blue, large, facing backwards",-32.32347106933594,topk,,"a large, green fan facing to the left",-9.767902374267578,topk,,"a small, grey chair faces forwards",-31.25044631958008,topk,,a blue fan,-28.229400634765625,topk,,"a large, green fan is facing to the left",-31.28423118591309,topk,,"a large, green fan",-8.812772750854492,topk,
21,"a large blue chair, facing to the left",-30.687450408935547,topk,,"a large, blue fan facing backwards",-30.273683547973636,topk,,"a chair, green, facing left",-10.54958438873291,topk,,a small grey fan,-28.16856575012207,topk,,a large blue fan is facing backwards,-30.953393936157227,topk,,"a large, green fan, facing to the left",-31.88934326171875,topk,,"a small, grey fan faces forwards",-9.513620376586914,topk,
22,"a large, blue chair facing the left",-28.628740310668945,topk,,"a small, grey fan facing forwards",-31.072599411010746,topk,,a large chair facing left,-10.33762264251709,topk,,a grey chair is facing forwards,-31.179643630981445,topk,,a fan facing backwards,-30.17504501342773,topk,,a large green chair facing to the left,-31.5564022064209,topk,,a small grey fan,-6.060127258300781,topk,
23,a large blue chair facing the left,-28.69941711425781,topk,,"a large, blue chair facing backwards",-30.290075302124023,topk,,a large green chair facing to the left,-5.0141706466674805,topk,,"a small, grey chair facing forwards""",-31.92260360717773,topk,,a fan,-29.22320556640625,topk,,a green fan to the left,-29.794160842895508,topk,,"a large, blue chair facing backwards",-10.143726348876951,topk,
