,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, red sofa faced to the right",-31.78986930847168,topk,,a small red couch,-30.850814819335938,topk,,"a small, blue  sofa",-32.18460464477539,topk,,"a small, green sofa facing forwards",-30.89194679260254,topk,,"a small, red desk |",-31.7756462097168,topk,,a small blue desk ,-32.330467224121094,topk,,"a small, green desk",-25.559568405151367,topk,
1,a large  red sofa,-30.964160919189453,topk,,"a small, red sofa  (2)",-30.11895179748535,topk,,a  blue sofa,-32.888309478759766,topk,,"a small, green sofa ",-28.522613525390625,topk,,"a small, red desk",-24.861581802368164,topk,,"a small, blue desk (6)",-33.11517333984375,topk,,"a small, green desk facing to the left",-30.338830947875977,topk,
2,"a large, red sofa facing to the right",-23.375919342041016,topk,,"a small, red sofa (2)",-30.88753890991211,topk,,a small green sofa facing backwards,-33.347373962402344,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a small, red desk  (5)",-31.712793350219727,topk,,"a small, blue desk to the right",-32.60371780395508,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,"a large, red",-31.865541458129883,topk,,a small red sofa facing the right,-29.827348709106445,topk,,a small sofa,-33.349002838134766,topk,,"a small, green sofa facing backwards",-26.27355194091797,topk,,"a small, red desk ",-27.494394302368164,topk,,"a small, blue desk facing to  the right",-33.26080703735352,topk,,a small table facing backwards,-31.88321304321289,topk,
4,"a large, red sofa is in the room",-31.05805778503418,topk,,a small red sofa is facing to the right,-30.95460700988769,topk,,a ,-33.579254150390625,topk,,a green sofa facing backward,-30.936187744140625,topk,,a red desk facing to the right,-30.769474029541016,topk,,"a small, blue  desk facing to the right",-33.53974151611328,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
5,"a large, red sofa, facing to the right",-29.83551979064941,topk,,"a small, red sofa  facing to the right",-29.000682830810547,topk,,"a large, red sofa facing to the right",-33.13507461547852,topk,,"a small, green sofa facing the opposite direction of the others",-32.45443344116211,topk,,"a small, red desk  is facing to the right",-32.54752349853516,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,a desk facing backwards,-30.121671676635746,topk,
6,"a large, red couch",-31.586566925048828,topk,,"a small, red sofa 2",-30.49765396118164,topk,,a small red sofa,-33.44211959838867,topk,,"a small, green sofa facing backward",-29.50343132019043,topk,,"a small, red desk face to the right",-30.969697952270508,topk,,"a small, blue desk that faces to the right",-32.56074905395508,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
7,"a large, red sofa facing the right",-29.447481155395508,topk,,"a small, red sofa facing the right",-31.196388244628903,topk,,"a small, blue desk",-32.683815002441406,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,"a small, red desk is in the room",-31.62938690185547,topk,,"a small, blue desk facing to the left",-31.99420928955078,topk,,"a small, green desk facing to the right",-30.182580947875977,topk,
8,a big red sofa facing right,-31.82160186767578,topk,,"a small, red sofa",-33.715858459472656,topk,,a small blue sofa faces to the right,-32.761356353759766,topk,,a green desk facing backwards,-30.562034606933597,topk,,"a small, red desk facing the right",-31.393739700317383,topk,,"a small, blue desk facing right",-30.540401458740234,topk,,"a small, green desk facing",-31.330432891845703,topk,
9,"a large, red sofa that is facing to the right",-33.63374328613281,topk,,a small red sofa,-29.60902976989746,topk,,"a small blue sofa, facing right",-33.0974006652832,topk,,"a small, green sofa with its back facing the viewer",-32.223419189453125,topk,,"a small, blue desk facing to the right",-30.77166557312012,topk,,"a small, blue desk  facing to the right",-29.27851104736328,topk,,"a large, red sofa facing to the right",-30.64366912841797,topk,
10,"a large, red facing right sofa",-31.589256286621094,topk,,"a  small, red sofa facing to the right",-31.15732765197754,topk,,a small blue sofa facing the right,-31.27549362182617,topk,,a green sofa is facing backwards,-31.01556396484375,topk,,"a small, red desk 5",-31.42669486999512,topk,,"a small, blue desk ",-28.89712905883789,topk,,"a small, green desk facing the opposite direction of the others",-32.82779312133789,topk,
11,"a large, red sofa is facing right",-31.98338508605957,topk,,"a small, red sofa is facing to the right",-29.538536071777344,topk,,a little blue sofa facing to the right,-33.1729621887207,topk,,"a  small, green sofa facing backwards",-31.113510131835938,topk,,"a small, red  desk facing to the right",-31.83871078491211,topk,,"a small blue desk, facing to the right",-32.510738372802734,topk,,"a small, green desk facing forwards",-28.705432891845703,topk,
12,"a  large, red sofa facing to the right",-31.54508781433105,topk,,"a small red sofa, facing to the right",-30.074018478393555,topk,,"a small, blue sofa",-23.01194190979004,topk,,"a small, green sofa that faces backwards",-31.13088607788086,topk,,a red desk facing the right,-32.00230026245117,topk,,a green desk facing backwards,-32.887142181396484,topk,,a green desk facing backward,-31.681411743164062,topk,
13,"a large, red sofa (1)",-31.24877548217773,topk,,"a small, red sofa, facing to the right",-32.8974609375,topk,,"a small, blue, right-facing sofa",-33.51777267456055,topk,,a small blue sofa facing to the right,-31.00422096252441,topk,,a small  red desk,-31.200241088867188,topk,,"a small, blue desk",-26.11587905883789,topk,,"a small, green desk facing the wall",-31.86993789672852,topk,
14,a large red facing right sofa,-31.695056915283203,topk,,"a small, red sofa that is facing to the right",-30.95134925842285,topk,,a small blue sofa  (3),-33.72740936279297,topk,,"a small, green couch facing backwards",-30.336456298828125,topk,,"a small, red desk""",-30.9943962097168,topk,,a small blue desk facing right,-31.215112686157227,topk,,a green desk facing backwards,-27.462661743164062,topk,
15,a sofa,-29.587940216064453,topk,,"a small, red desk facing to the right",-31.225658416748047,topk,,a blue small sofa facing to the right,-32.703468322753906,topk,,"a small, green sofa facing to the left",-31.46742057800293,topk,,"a small, red desk faces to the right",-30.41516494750977,topk,,"a small, blue desk  (6)",-32.34112930297852,topk,,"a small, green table facing backwards",-30.60249900817871,topk,
16,"a large, red sofa faces right",-31.19719886779785,topk,,"a small, red sofa, facing to the right, in a room",-35.68537139892578,topk,,a small blue sofa facing to the right,-26.177759170532227,topk,,a small sofa facing backwards,-30.946533203125,topk,,"a small, red desk  ",-31.0178337097168,topk,,"a small, red desk facing to the right",-32.88124465942383,topk,,a green desk,-29.78608512878418,topk,
17,"a large, red sofa - facing to the right",-32.00111389160156,topk,,"a small, red sofa in the room",-31.864416122436523,topk,,a small blue sofa  facing to the right,-31.458982467651367,topk,,a green couch,-29.97818756103516,topk,,"a small, red desk that is facing to the right",-31.63566398620605,topk,,"a small, blue sofa",-29.36082649230957,topk,,"a small, green desk is facing backwards",-30.05717658996582,topk,
18,"a large, red, sofa",-32.032554626464844,topk,,"a small, red sofa facing to the  right",-33.15763854980469,topk,,"a small blue sofa""",-33.32501602172852,topk,,"a small, green sofa  ",-31.280426025390625,topk,,"a small, red desk facing to the left",-32.255218505859375,topk,,a blue desk facing right,-32.8048095703125,topk,,"a small, green desk facing ",-31.752307891845703,topk,
19,"a large,",-30.73153114318848,topk,,a small red sofa facing to the right,-30.08226203918457,topk,,a small red sofa facing to the right,-32.00263977050781,topk,,a green facing backwards sofa,-31.20315361022949,topk,,a red desk,-30.039499282836918,topk,,a small blue sofa facing to the right,-31.94625473022461,topk,,"a small, red desk facing to the right",-30.82948875427246,topk,
20,"a large, red sofa""",-30.77020263671875,topk,,"a small, red couch facing to the right",-30.916749954223636,topk,,a small blue couch,-32.16509246826172,topk,,a sofa facing backwards,-30.735225677490234,topk,,a sofa,-31.99959945678711,topk,,"a small, blue desk-facing to the right",-32.56238555908203,topk,,"a small, blue desk facing to the right",-30.73113250732422,topk,
