,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-8.361024856567383,topk,,a chair facing to the left,-30.303207397460938,topk,,a small blue chair,-26.34498405456543,topk,,"a grey, large chair facing forwards",-30.45482444763184,topk,,"a small, red sofa ",-6.739490509033203,topk,,a blue facing backwards,-32.06319046020508,topk,,"a large,",-32.327754974365234,topk,
1,"a small red chair, facing right",-9.43353271484375,topk,,"a small, red chair facing to the left, facing to the left",-32.67951202392578,topk,,"a small, blue chair facing to the left",-32.20331573486328,topk,,"a  large, grey chair facing forwards",-31.41847038269043,topk,,"a red sofa, facing left",-10.108768463134766,topk,,"a small blue sofa, facing backwards",-32.787479400634766,topk,,"a small, blue sofa facing backwards",-30.405502319335938,topk,
2,a small red chair facing the right side,-9.943964958190918,topk,,"a small, red chair facing to the left of the room",-32.396995544433594,topk,,"a small, blue sofa facing backwards",-29.380001068115234,topk,,a large grey facing forwards chair,-31.77221298217773,topk,,a small,-9.926593780517578,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a blue chair,-31.71644592285156,topk,
3,a red chair to the right,-8.654373168945312,topk,,"a small, red chair that is facing to the left",-32.04702377319336,topk,,a blue chair,-28.71309471130371,topk,,a large grey sofa,-32.43301773071289,topk,,a small red sofa facing to the left,-7.729892730712891,topk,,a small blue sofa facing backward,-31.80064582824707,topk,,a large grey sofa,-31.7717227935791,topk,
4,"a small, red chair  facing to the right",-7.97376012802124,topk,,"a small, red chair ",-28.986839294433597,topk,,"a small, blue chair backwards",-31.41758918762207,topk,,a grey chair,-31.783878326416016,topk,,"a small, red sofa 5",-10.385180473327637,topk,,"a small, blue sofa facing to the right",-31.882408142089844,topk,,a large grey facing forwards,-32.18840026855469,topk,
5,"a small, red chair ",-9.102679252624512,topk,,"a small, red chair facing to the left, a small, red chair facing to the right",-33.20891571044922,topk,,"a small, blue chair is facing backwards",-30.669597625732425,topk,,a large grey facing forwards,-32.444087982177734,topk,,"a small, red sofa, facing left",-9.174518585205078,topk,,"a small blue sofa facing backwards""",-32.512306213378906,topk,,a sofa facing forwards,-32.03243637084961,topk,
6,"a small, red chair 1",-9.4794921875,topk,,a small,-31.859731674194336,topk,,a blue chair facing backward,-30.70143699645996,topk,,"a large, gray chair facing forwards",-31.373260498046875,topk,,"a small, red chair facing to the left",-9.49492359161377,topk,,"a small, blue sofa (6) facing backwards",-33.25164031982422,topk,,"a large, grey sofa",-30.04864883422852,topk,
7,a red chair facing to the right,-9.461338996887209,topk,,a small red chair facing to the left,-32.201446533203125,topk,,"a blue, small chair facing backwards",-31.791902542114254,topk,,"a large, grey chair faces forwards",-31.335996627807617,topk,,a sofa,-9.59303379058838,topk,,a small,-32.955955505371094,topk,,a large grey chair facing forwards,-31.327051162719727,topk,
8,a small red chair facing right,-5.06472110748291,topk,,a small red chair ,-31.91841506958008,topk,,"a small, blue chair facing the back",-31.685733795166016,topk,,"a large, grey chair  facing forwards",-31.333585739135746,topk,,"a small, red sofa facing to the left",-4.387020587921143,topk,,"a blue, facing-backwards sofa",-33.561561584472656,topk,,a large grey sofa facing forwards in the room,-31.74298858642578,topk,
9,a small red chair facing to the left,-9.221916198730469,topk,,"a small, red chair facing to the left",-24.627084732055664,topk,,"a small, blue chair facing to the right",-32.27091979980469,topk,,"a grey, large chair",-32.32907485961914,topk,,"a small, red sofa that is facing to the left",-9.701128005981444,topk,,"a small, blue sofa  ",-33.002967834472656,topk,,a small red chair facing to the left,-32.010711669921875,topk,
10,"a small, red chair facing the right",-7.377259254455566,topk,,"a small, red chair facing left",-28.884258270263672,topk,,a blue chair facing backwards ,-31.5988883972168,topk,,a small red chair facing to the left,-32.69401931762695,topk,,a red sofa facing to the left,-7.299174308776855,topk,,"a small, red chair facing to the left",-32.916046142578125,topk,,a large grey sofa  facing forwards,-32.279022216796875,topk,
11,a small red chair ,-8.491620063781738,topk,,a small chair facing to the left,-30.445037841796875,topk,,"a small, blue chair facing upwards",-32.266136169433594,topk,,"a small, red chair facing to the left",-31.619930267333984,topk,,"a small, red sofa",-4.833240032196045,topk,,a blue chair facing backwards,-31.825439453125,topk,,"a  large, grey sofa facing forwards",-31.297422409057617,topk,
12,"a small, red chair facing to the left",-8.411039352416992,topk,,"a small, red chair facing to the left, ",-31.52330207824707,topk,,a blue chair facing away,-31.80299949645996,topk,,a large gray chair facing forward,-32.252044677734375,topk,,"a small, red sofa facing left",-6.814086437225342,topk,,a sofa facing backwards,-33.009517669677734,topk,,"a small, red sofa facing to the left",-31.30443382263184,topk,
13,a small chair facing to the right,-7.157534599304199,topk,,"a small, red chair facing the left",-29.17354202270508,topk,,a blue chair facing backwards,-27.3879508972168,topk,,a small blue chair facing backwards,-31.70113182067871,topk,,a small red sofa to the left,-9.971375465393066,topk,,"a small, red sofa facing to the left",-32.76851272583008,topk,,"a large, grey facing forwards",-30.74606132507324,topk,
14,a red chair is facing to the right,-9.812250137329102,topk,,"a small red chair, facing to the left",-31.61016273498535,topk,,a blue chair is facing backwards,-31.196334838867188,topk,,"a large, grey chair is facing forwards in a room",-40.31534194946289,topk,,a small red sofa,-6.982177734375,topk,,"a small, blue sofa with its back to us",-33.816375732421875,topk,,a large sofa,-30.776695251464844,topk,
15,"a small red chair, facing to the right",-9.42385959625244,topk,,"a small, red chair facing to the left'",-30.923959732055664,topk,,"a small, blue chair facing the opposite direction of the other chairs",-33.64109802246094,topk,,"a large, grey chair face forwards",-33.00904083251953,topk,,"a small, red sofa""",-10.067614555358888,topk,,"a small, blue sofa that is facing backwards",-35.41252517700195,topk,,a large grey sofa ,-32.02172088623047,topk,
16,"a small, red, facing-right chair",-9.475263595581056,topk,,"a small, red chair  ",-32.236839294433594,topk,,"a small, blue sofa",-31.788789749145508,topk,,a big grey chair facing forward,-32.01156997680664,topk,,"a small,",-9.625740051269531,topk,,a blue sofa facing backward,-32.389244079589844,topk,,"a large, grey sofa  facing forwards",-30.651763916015625,topk,
17,a small chair facing right,-7.6799397468566895,topk,,"a small, red chair facing to the left 2",-32.02431869506836,topk,,"a small, blue chair with its back to us",-32.5341796875,topk,,"a large, grey chair that faces forwards",-32.32478713989258,topk,,"a small red sofa, facing to the left",-10.14499855041504,topk,,"a small, blue sofa, facing backwards",-32.45479202270508,topk,,"a small, blue sofa",-32.11346435546875,topk,
18,a small red chair facing left,-9.245738983154297,topk,,"a small,",-31.69681930541992,topk,,"a blue chair, facing backwards",-31.635311126708984,topk,,"a large, grey, facing forwards chair",-32.17375183105469,topk,,"a small, red sofa  facing to the left",-8.101910591125488,topk,,"a small, blue sofa",-30.596717834472656,topk,,a large grey facing forwards sofa,-31.532150268554688,topk,
