,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing to the left",-2.3915510177612305,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,a large fan that is red in color and facing backwards,-31.35797882080078,topk,,"a green, facing-left sofa",-31.70608711242676,topk,,a large blue sofa is facing to the left,-31.450706481933597,topk,,"a large, red sofa facing forwards",-9.352415084838867,topk,
1,"a small, blue fan is facing to the left",-9.50997257232666,topk,,"a small, green fan (2)",-31.121562957763672,topk,,a fan facing to the left,-31.593582153320312,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,"a small, green fan",-30.64007568359375,topk,,"a large, blue sofa faced to the left",-32.62928771972656,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
2,a fan facing to the left,-9.914589881896973,topk,,"a small, green fan, facing left",-31.59418487548828,topk,,a big blue fan facing left,-31.81095314025879,topk,,a red sofa facing backwards,-28.80339813232422,topk,,a green sofa facing to the left in the room,-36.16545486450195,topk,,"a large, blue sofa is facing to the left",-33.32337951660156,topk,,a large sofa facing backwards,-7.229547023773193,topk,
3,"a small fan, blue in color, facing left",-10.10923957824707,topk,,"a small, green fan",-25.15742492675781,topk,,a small blue fan facing to the left,-32.484920501708984,topk,,a red fan that is facing backwards,-29.452608108520508,topk,,"a small, green couch",-31.596267700195312,topk,,"a small, blue fan facing to the left",-33.58869552612305,topk,,a large red sofa facing to the right,-10.90161418914795,topk,
4,"a small, blue fan in the room",-10.15813159942627,topk,,"a small, green fan facing to the left",-23.29258918762207,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,a large red fan facing backward,-29.496915817260746,topk,,a small sofa,-28.93260383605957,topk,,"a large, blue sofa (6)",-32.70913314819336,topk,,a large red sofa facing backward,-10.158326148986816,topk,
5,"a small, blue fan  facing to the left",-9.028546333312988,topk,,a green fan facing to the left,-27.94143295288086,topk,,a large blue fan in the room,-31.96547508239746,topk,,"a large, red fan  (4)",-31.466854095458984,topk,,a green sofa on the left,-30.930131912231445,topk,,"a large, blue sofa 6",-32.64036560058594,topk,,"a large, red sofa facing the opposite direction of other objects",-12.715948104858398,topk,
6,"a small, blue fan to the left",-8.4635648727417,topk,,a green fan ,-29.85835838317871,topk,,a large blue fan facing to the left,-28.72443199157715,topk,,"a large, red fan",-30.92818069458008,topk,,a green sofa ,-31.518896102905277,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,"a large, red sofa is facing backwards",-8.673208236694336,topk,
7,a small fan in blue,-10.342856407165527,topk,,a small green fan facing the left,-29.74255752563477,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,a red fan turned around,-29.914512634277344,topk,,a green sofa faces to the left,-31.43051147460937,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,a red sofa facing backwards,-9.14020824432373,topk,
8,a small fan that is blue in color and facing to the left,-10.69473648071289,topk,,a green fan is facing to the left,-30.76923370361328,topk,,"a large fan, blue in color, facing left",-33.08145523071289,topk,,a backwards red fan,-29.07011032104492,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,a blue sofa facing to the left,-31.45932388305664,topk,,"a large, red sofa facing to the right",-9.54134750366211,topk,
9,"a blue, small fan facing left",-9.483495712280272,topk,,a blue fan facing to the left,-31.02855682373047,topk,,a large  blue fan,-31.86013603210449,topk,,a backwards-facing red fan,-29.600635528564453,topk,,a little green sofa facing to the left,-32.56256866455078,topk,,a large blue sofa faces to the left,-32.39165115356445,topk,,"a large, red sofa facing to the left",-9.79134750366211,topk,
10,"a small, blue fan, facing to the left",-7.736038208007812,topk,,"a large, green fan facing to the left",-31.25863647460937,topk,,a large fan is facing to the left,-32.04280471801758,topk,,a large fan facing backwards,-29.113210678100582,topk,,a green small sofa,-30.191240310668945,topk,,"a large, blue sofa, facing left",-32.79573059082031,topk,,"a large, red sofa faces backwards",-9.8195219039917,topk,
11,"a small, blue fan  #1",-10.284476280212402,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,a large fan that is blue and facing to the left,-31.88826560974121,topk,,a large fan,-29.43193244934082,topk,,a little green sofa facing left,-31.148439407348636,topk,,"a large, blue sofa that is facing to the left",-32.15314483642578,topk,,a red sofa facing backward,-10.163125991821287,topk,
12,"a small, blue fan facing the left",-7.3584885597229,topk,,a small fan facing to the left,-29.563291549682617,topk,,"a large fan facing to the left, blue in color",-33.073585510253906,topk,,a red fan facing backward,-28.60569953918457,topk,,"a large, green sofa",-31.28376579284668,topk,,a large blue sofa facing to the left ,-31.024093627929688,topk,,a red sofa is facing backwards,-10.28748607635498,topk,
13,a small fan that is blue in color and is facing to the left,-11.21993923187256,topk,,a green fan facing the left,-30.038101196289062,topk,,"a large, blue fan",-23.221397399902344,topk,,a large red fan,-27.708419799804688,topk,,a green fan facing to the left,-31.933012008666992,topk,,"a large, blue sofa facing to the left",-29.99037742614746,topk,,"a large, red sofa facing the wall",-10.5337495803833,topk,
14,"a small, blue fan  (1)",-9.318318367004396,topk,,a small green fan facing to the left,-29.19322204589844,topk,,a blue fan facing to the left,-30.629905700683597,topk,,"a large, red fan  facing backwards",-30.380340576171875,topk,,a green sofa that is facing to the left,-33.359764099121094,topk,,"a small, green sofa facing to the left",-33.261680603027344,topk,,"a large, red sofa facing upwards",-10.76805305480957,topk,
15,a small fan facing the left,-9.99977207183838,topk,,"a small, green fan""",-30.32929992675781,topk,,a blue fan facing the left,-32.070777893066406,topk,,"a large, blue fan facing to the left",-30.94266128540039,topk,,"a green sofa, facing to the left",-29.719202041625977,topk,,"a large, blue fan facing to the left",-32.47991943359375,topk,,"a large, blue sofa facing to the left",-8.635842323303223,topk,
16,"a small, blue fan on the left",-10.171706199645996,topk,,"a small, green fan is facing to the left",-30.58626365661621,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,"a large, red fan that is facing backwards",-29.749704360961918,topk,,"a large, blue sofa facing to the left",-29.184547424316406,topk,,a large blue sofa facing to the left in the room,-33.353851318359375,topk,,"a small, green sofa facing to the left",-10.587932586669922,topk,
