,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.024147033691406,topk,,"a small, red chair facing the left",-8.108325958251953,topk,,a blue chair facing backwards,-10.222389221191406,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a red sofa, facing to the left",-32.06929397583008,topk,,"a small blue sofa facing backwards""",-32.506675720214844,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
1,a small red chair to the right,-30.23918914794922,topk,,"a small, red chair - facing to the left",-10.612579345703123,topk,,"a small, blue chair in the room",-10.097216606140137,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,"a small, red, left-facing sofa",-32.08837890625,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa, facing forwards",-9.395149230957031,topk,
2,"a small, red chair, facing right",-29.92497062683105,topk,,a blue chair facing backwards,-10.225629806518556,topk,,"a blue chair, facing backwards",-9.669805526733398,topk,,a chair facing forwards,-29.363142013549805,topk,,a red sofa facing left,-28.333534240722656,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa",-7.927043437957764,topk,
3,a red chair ,-30.80756187438965,topk,,a small red chair is facing to the left,-10.81902313232422,topk,,a small blue chair is facing backwards,-10.231511116027832,topk,,a grey chair facing forward,-32.50813293457031,topk,,"a small, red",-31.87682342529297,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,a small red chair facing to the left,-9.939041137695312,topk,
4,a small red chair,-27.192148208618164,topk,,"a small, red",-10.738527297973633,topk,,a blue chair that is facing backwards,-9.222341537475586,topk,,"a large grey chair, facing forwards",-31.829402923583984,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,a small blue sofa facing backwards in the room,-32.794921875,topk,,"a large, grey sofa  facing forwards",-8.481249809265137,topk,
5,"a small, red chair facing to the right",-27.517635345458984,topk,,a small red chair facing to the left,-9.329266548156738,topk,,"a small, blue chair with its back to us",-10.60822868347168,topk,,"a large, grey chair that is facing forwards",-31.407413482666016,topk,,a small sofa facing left,-32.488643646240234,topk,,"a small, blue sofa facing the back of the room",-33.59552764892578,topk,,"a large, grey sofa is facing forwards",-9.379939079284668,topk,
6,"a red chair, facing right",-29.75588035583496,topk,,"a small, red chair 2",-10.28660774230957,topk,,"a small, blue chair that is facing backward",-11.197271347045898,topk,,a small red chair facing to the left,-32.603485107421875,topk,,a small  red sofa facing to the left,-31.5335693359375,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,"a small, blue sofa facing backwards",-8.405245780944824,topk,
7,a small chair,-29.78470230102539,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,a grey chair,-31.78559875488281,topk,,a ,-32.34217071533203,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
8,a small red chair ,-29.887460708618164,topk,,"a small, red chair facing to the right",-6.698157787322998,topk,,"a small, blue chair facing to the left",-9.242051124572754,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa",-22.49401092529297,topk,,"a small, blue sofa facing upwards",-32.95112991333008,topk,,a small red chair facing to the right,-10.070073127746582,topk,
9,a chair facing right,-30.41169548034668,topk,,"a small, red sofa facing to the left",-10.691950798034668,topk,,"a small, blue chair facing the opposite direction of the other chairs",-11.684556007385254,topk,,a large grey chair,-31.8371696472168,topk,,a red chair facing to the left,-32.17047500610352,topk,,"a small, blue sofa that is facing backwards",-37.270545959472656,topk,,a small red chair,-10.273845672607422,topk,
10,a red chair facing the right,-28.626554489135746,topk,,a small red chair ,-9.932783126831056,topk,,"a small, red chair facing to the right",-10.34841537475586,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,a small red sofa,-25.39826774597168,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,a large chair facing forwards,-10.328289031982422,topk,
11,a chair facing to the right,-29.77015495300293,topk,,a small red chair facing the left,-7.386974334716797,topk,,"a small, blue chair turned around",-10.829864501953123,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,"a small, blue sofa facing backwards",-32.26119613647461,topk,,"a small, blue, backwards-facing sofa",-32.904518127441406,topk,,"a small, red chair facing to the right",-7.64699125289917,topk,
12,a small red chair facing the right,-28.153209686279297,topk,,"a small, red chair is facing to the left",-9.375932693481444,topk,,a blue chair is facing backwards,-8.957208633422852,topk,,"a small, blue chair facing backwards",-30.131357192993164,topk,,a blue sofa facing backwards,-31.865406036376957,topk,,"a small, blue sofa",-30.525714874267575,topk,,"a large, grey sofa faces forwards",-10.128029823303224,topk,
13,a small red chair facing right,-25.730205535888672,topk,,"a  small, red chair facing to the left",-10.208466529846191,topk,,"a small, blue chair facing backwards",-9.223368644714355,topk,,a large grey facing forwards chair,-31.74735641479492,topk,,a small red chair,-31.460094451904297,topk,,a small blue sofa facing backwards ,-31.616050720214844,topk,,"a large, grey, facing forwards sofa",-10.555761337280272,topk,
14,a chair,-30.143407821655277,topk,,a small red chair facing the right,-10.605724334716797,topk,,a chair facing backwards,-9.292880058288574,topk,,a large chair,-29.12762451171875,topk,,a red sofa on the left,-32.42057800292969,topk,,"a small, blue sofa facing backward",-30.693761825561523,topk,,"a large, grey sofa""",-10.075480461120604,topk,
15,"a small, red chair ",-27.82387924194336,topk,,"a small, red chair  (2)",-11.207881927490234,topk,,"a small, blue chair backwards",-9.433456420898438,topk,,"a large, grey chair, facing forwards",-30.625221252441406,topk,,a red sofa facing the left,-30.52501678466797,topk,,a blue sofa facing backward,-32.478904724121094,topk,,"a small, blue chair facing backwards",-8.407012939453125,topk,
16,"a red chair, facing to the right",-30.60728454589844,topk,,"a small, red chair  ",-10.171795845031738,topk,,"a small, blue chair (3)",-10.579940795898438,topk,,a large grey chair facing forward,-31.486482620239254,topk,,a red sofa ,-32.17593002319336,topk,,"a small, blue sofa  ",-32.93196487426758,topk,,"a small, blue sofa",-10.141840934753418,topk,
17,a small red chair facing left,-30.652080535888672,topk,,"a small, red chair  (2) facing to the left",-11.247758865356444,topk,,"a small, blue chair  ",-9.660018920898438,topk,,"a large, grey chair  (4)",-33.464500427246094,topk,,a red couch facing left,-32.187618255615234,topk,,a blue facing backwards,-33.07008361816406,topk,,"a large, grey, sofa, facing forwards",-10.624332427978516,topk,
18,"a small, red chair",-28.77700424194336,topk,,a red chair,-5.91879415512085,topk,,"a small, blue sofa",-9.837054252624512,topk,,a large chair that is grey in color and faces forwards,-35.37703323364258,topk,,a small red couch facing left,-32.71885681152344,topk,,"a small, blue sofa is facing backwards",-31.034528732299805,topk,,"a  large, grey sofa facing forwards",-9.23849391937256,topk,
19,a red chair facing to the right,-30.850082397460938,topk,,"a small, red chair, facing to the left",-7.08006763458252,topk,,"a small, blue chair  facing backwards",-9.200844764709473,topk,,a chair,-30.095252990722656,topk,,a small red facing left,-32.86208724975586,topk,,"a small, blue sofa, facing backwards",-32.36760330200195,topk,,"a large, grey sofa ",-7.598918437957764,topk,
20,"a small, red chair, facing to the right",-29.35079002380371,topk,,"a small, red chair that is facing to the left",-9.970049858093262,topk,,a blue facing backwards,-9.89106559753418,topk,,a large chair that is grey in color and is facing forwards,-35.308956146240234,topk,,"a small, red couch facing to the left",-31.632402420043945,topk,,"a small, blue sofa faces backwards",-32.71288299560547,topk,,a large grey sofa facing forwards,-10.600227355957031,topk,
21,"a small red chair, facing right",-30.83526039123535,topk,,"a small, red chair (2) facing to the left",-10.43727970123291,topk,,"a small blue chair, facing backwards",-10.457088470458984,topk,,a grey chair is facing forwards,-31.229820251464844,topk,,a red sofa faces left,-32.41606521606445,topk,,"a small, blue sofa facing to the left",-47.4655647277832,topk,,"a large, grey couch facing forwards",-9.606209754943848,topk,
22,"a small, red, facing-right chair",-30.94782066345215,topk,,"a small, red, left-facing chair",-10.516802787780762,topk,,a backwards blue chair,-10.24990463256836,topk,,a large grey sofa facing forwards,-31.505584716796875,topk,,a red chair,-32.885108947753906,topk,,"a small blue sofa, facing backwards",-32.974369049072266,topk,,a large grey chair facing forwards,-9.223368644714355,topk,
23,a small chair facing to the right,-28.61587142944336,topk,,a small red chair facing right,-10.554022789001465,topk,,"a small, blue chair  (3)",-10.379395484924316,topk,,a large grey chair facing forwards,-31.834041595458984,topk,,a small  red sofa,-32.73280334472656,topk,,"a large, grey sofa facing forwards",-32.55015182495117,topk,,"a large, grey sofa that is facing forwards",-10.17790985107422,topk,
24,"a small, red chair facing to the left",-28.64584732055664,topk,,"a small red chair, facing to the left",-9.964707374572754,topk,,"a small, blue chair facing downwards",-10.250740051269531,topk,,"a large, grey chair is facing forwards",-33.786075592041016,topk,,a sofa,-30.48279571533203,topk,,"a small, blue sofa  (6)",-33.324703216552734,topk,,a large grey sofa,-9.678082466125488,topk,
25,a,-30.15684509277344,topk,,"a small, red chair ",-6.913983345031738,topk,,"a small, blue chair with its back facing the viewer",-11.405280113220217,topk,,a large chair that is grey and facing forwards,-35.10035705566406,topk,,a red sofa is facing to the left,-31.774778366088867,topk,,"a small, blue sofa ",-30.197589874267575,topk,,"a large, grey sofa facing forwards",-6.713156223297119,topk,
