,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-31.244279861450195,topk,,"a small, red sofa  (2)",-30.1237907409668,topk,,a  blue sofa,-32.888309478759766,topk,,"a small, green sofa ",-30.452301025390625,topk,,a  red desk,-11.530071258544922,topk,,"a small, blue desk (6)",-33.11857604980469,topk,,"a small, green desk",-25.559568405151367,topk,
1,"a large, red sofa facing to the right is in the room",-31.39868927001953,topk,,"a small, red sofa facing to the right, ",-30.910310745239254,topk,,a small sofa that is blue in color and facing to the right,-42.15661239624024,topk,,a small green sofa facing backwards,-29.41594123840332,topk,,a small red desk facing the right,-9.338349342346191,topk,,"a small, red desk",-32.69682693481445,topk,,"a small, green desk facing to the left",-33.05733108520508,topk,
2,"a large, red sofa facing to the right",-24.641998291015625,topk,,"a small, red sofa (2)",-30.88753890991211,topk,,"a small, green sofa facing backwards",-33.95478820800781,topk,,"a small, green sofa facing backwards",-30.214082717895508,topk,,"a  small, red desk  facing to the right",-11.843100547790527,topk,,"a small, blue desk facing to  the right",-33.27499771118164,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,"a large, red sofa is in the room",-31.085155487060547,topk,,"a small, red sofa ",-26.836374282836918,topk,,"a small, blue couch facing to the right",-32.43072891235352,topk,,a green sofa facing backward,-30.936187744140625,topk,,a small red desk faces to the right,-11.82438850402832,topk,,"a small, blue  desk facing to the right",-33.53974151611328,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
4,"a large, red sofa  facing to the right",-29.55449867248535,topk,,"a small, red sofa;",-31.023874282836918,topk,,"a small, blue desk",-32.683815002441406,topk,,"a small, green sofa with its back to us",-31.824874877929688,topk,,"a small, red",-11.670636177062988,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,a desk facing backwards,-31.004444122314453,topk,
5,"a large, red sofa facing to the right  (1)",-33.02444076538086,topk,,a small red sofa facing the right,-29.827348709106445,topk,,"a small, blue  sofa facing to the right",-33.02647018432617,topk,,"a small, green sofa facing the opposite direction of the others",-32.45608139038086,topk,,"a small, green desk facing to the right",-12.320819854736328,topk,,"a small, blue desk that faces to the right",-32.56441116333008,topk,,"a small, green desk facing",-31.330432891845703,topk,
6,"a large, red sofa facing to the right is object 1",-32.59763717651367,topk,,"a small, red sofa facing to the right of the large, red sofa",-32.91574478149414,topk,,a small blue sofa faces to the right,-32.761356353759766,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,a ,-12.006145477294922,topk,,a blue desk facing the right,-32.87160873413086,topk,,"a small, green desk facing to the right",-30.18285751342773,topk,
7,"a large, red sofa, facing to the right",-29.332172393798828,topk,,a small red sofa is facing to the right,-30.63975524902344,topk,,"a small blue sofa, facing right",-33.414093017578125,topk,,a green desk facing backwards,-30.562034606933597,topk,,"a large, red sofa facing to the right",-10.006622314453123,topk,,"a small, blue desk facing to the left",-31.994140625,topk,,"a small, green desk face backwards",-31.43049049377441,topk,
8,a red sofa ,-30.111143112182617,topk,,"a small, red sofa facing backwards",-30.501522064208984,topk,,a small blue sofa facing the right,-33.41979217529297,topk,,"a small, green sofa with its back facing the viewer",-32.25444412231445,topk,,"a small, red sofa",-10.272198677062988,topk,,"a small, blue desk facing right",-30.55595970153809,topk,,"a large, red sofa facing to the right",-30.64366912841797,topk,
9,"a large, red sofa facing the right",-29.436309814453125,topk,,"a small, red sofa  facing to the right",-29.00065040588379,topk,,a little blue sofa facing to the right,-33.1729621887207,topk,,a green sofa is facing backwards,-30.65851402282715,topk,,"a small red desk, facing to the right",-10.787445068359377,topk,,"a small, blue desk;",-33.07681655883789,topk,,"a small, green desk facing the opposite direction of the others",-33.21955490112305,topk,
