,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green desk",-8.04529094696045,topk,,a green desk facing right,-8.265849113464355,topk,,a green desk facing forward,-31.130128860473636,topk,,"a large, grey desk, facing to the left",-30.08869361877441,topk,,a green desk chair facing right,-32.0212287902832,topk,,"a large, green chair that is facing forwards",-32.207149505615234,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,a small green desk in the room,-9.915046691894531,topk,,"a small green desk, facing to the right",-10.066622734069824,topk,,"a large, green table",-31.43646240234375,topk,,"a large, grey chair facing to the left",-30.57801818847656,topk,,"a small, green desk",-27.64894676208496,topk,,a green chair facing to the left,-33.165504455566406,topk,,"a large, grey chair faces to the left",-32.25440216064453,topk,
2,"a small, green desk facing to the right",-9.895011901855469,topk,,"a small, green desk facing the right",-7.345382690429687,topk,,"a small, green desk",-30.832210540771484,topk,,"a large, grey desk face to the left",-31.34656524658203,topk,,"a small, green, right-facing chair",-33.5521125793457,topk,,a chair facing forwards,-30.89220428466797,topk,,"a grey, large chair facing to the left",-32.91656494140625,topk,
3,"a green desk, facing forwards",-8.585700988769531,topk,,"a small, green desk  (2)",-10.456719398498535,topk,,a large green desk is facing forwards,-30.943660736083984,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,a small green chair  facing to the right,-32.620731353759766,topk,,"a large, green chair",-27.05831718444824,topk,,"a small, green desk facing forwards",-32.38728713989258,topk,
4,a small green desk facing forwards is in the room,-9.919836044311523,topk,,"a small, green desk",-4.502737998962402,topk,,a large desk,-28.28951835632324,topk,,a large desk facing left,-31.27562141418457,topk,,"a large, green chair",-32.874446868896484,topk,,"a large, green chair ",-30.00362968444824,topk,,a green chair,-31.920970916748047,topk,
5,"a small, green desk facing forwards",-6.7327494621276855,topk,,"a small, green desk (2)",-10.007192611694336,topk,,a large green desk facing to the front,-31.713104248046875,topk,,a large grey chair,-31.699737548828125,topk,,"a large, grey chair facing to the left",-32.02488327026367,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a grey chair,-27.66330337524414,topk,
6,a small green desk facing forwards 1,-9.987406730651855,topk,,a desk facing to the right,-6.753542423248291,topk,,"a green desk, facing forwards",-30.62788772583008,topk,,"a large, grey desk",-25.62846946716309,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair is facing forwards",-31.776220321655277,topk,,a large grey chair,-32.73762512207031,topk,
7,a desk facing forwards,-9.625035285949709,topk,,"a small, green desk faced to the right",-9.65573787689209,topk,,"a small, green desk facing forwards",-30.076845169067383,topk,,a grey desk facing the left,-30.89167213439941,topk,,a green chair,-32.75514602661133,topk,,a green chair is facing forwards,-33.065067291259766,topk,,"a large, grey chair;",-33.000633239746094,topk,
8,a small green desk facing the front,-10.083420753479004,topk,,"a small, green desk, facing to the right",-8.07181453704834,topk,,"a large, green desk ",-30.518604278564453,topk,,a grey desk facing to the left of the room,-32.321311950683594,topk,,a green chair facing the right,-31.04072380065918,topk,,"a large, green chair facing the camera",-33.394500732421875,topk,,a large grey chair facing to the left,-31.814329147338867,topk,
9,"a small, green desk 1",-10.19635772705078,topk,,"a small, green desk, facing right",-10.580018043518066,topk,,"a large desk, facing forwards",-31.419456481933597,topk,,a grey desk facing to the left,-28.34093475341797,topk,,a small green chair is facing to the right,-32.56820297241211,topk,,"a large, green chair that faces forwards",-33.425045013427734,topk,,a green desk,-32.93959045410156,topk,
