,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-9.812628746032717,topk,,a small red couch,-30.850814819335938,topk,,"a small, blue sofa faces to the right",-31.486459732055664,topk,,"a small, green sofa ",-28.522613525390625,topk,,a  red desk,-32.62772750854492,topk,,a small blue desk ,-10.31484317779541,topk,,"a small, green desk",-4.875973224639893,topk,
1,"a large red sofa, facing to the right",-9.771471977233888,topk,,"a small, red sofa  (2)",-30.13421440124512,topk,,"a small, blue  sofa",-32.18460464477539,topk,,a small green sofa facing backwards,-29.44148826599121,topk,,a small red desk facing right,-29.96237564086914,topk,,"a small, blue desk facing to  the right",-11.232791900634766,topk,,"a small, green desk that faces backwards",-11.359488487243652,topk,
2,a large red sofa facing to the right,-6.706357955932617,topk,,"a small, red sofa (2)",-30.913253784179688,topk,,"a small, red sofa",-32.154937744140625,topk,,"a small, green sofa facing backwards",-22.33155632019043,topk,,a small red desk facing the right,-32.68431091308594,topk,,"a  small, blue desk facing to the right",-11.099161148071287,topk,,"a small, green desk facing to the left",-12.373102188110352,topk,
3,a large  red sofa,-10.067678451538086,topk,,"a small, red sofa ",-26.854610443115234,topk,,"a small, blue sofa facing backwards",-31.75821685791016,topk,,a green sofa facing backward,-30.936187744140625,topk,,"a  small, red desk  facing to the right",-32.94075393676758,topk,,"a small, blue desk that faces to the right",-10.97832202911377,topk,,"a small, green deck facing backwards",-10.895615577697754,topk,
4,a red sofa in the room,-10.66611099243164,topk,,a small red sofa facing the right,-29.821287155151367,topk,,"a small, blue sofa faced to the right",-32.051795959472656,topk,,"a large, red sofa facing to the right",-31.31224632263184,topk,,a small red desk faces to the right,-32.93329620361328,topk,,"a small, blue desk facing to the left",-9.978588104248049,topk,,a small table facing backwards,-11.199617385864258,topk,
5,a large red sofa is in the room,-11.161258697509766,topk,,a small sofa,-29.995635986328125,topk,,"a small, blue sofa is in the room",-32.284423828125,topk,,"a small, green sofa facing the opposite direction of the others",-32.464107513427734,topk,,"a small, red",-32.76829147338867,topk,,"a small, blue desk facing right",-8.52477741241455,topk,,"a small, green sofa facing backwards",-9.871294021606444,topk,
6,"a large, red, sofa, facing, right",-11.327214241027832,topk,,a small red sofa is facing to the right,-30.64885139465332,topk,,"a small, blue sofa",-25.143613815307617,topk,,"a small, green sofa facing backward",-29.50343132019043,topk,,"a small, green desk facing to the right",-33.41847610473633,topk,,"a small, blue desk  facing to the right",-7.262470245361328,topk,,a desk facing backwards,-9.438076972961426,topk,
7,"a large, red facing to the right",-11.736936569213867,topk,,"a small, red sofa facing backwards",-30.488508224487305,topk,,a blue sofa facing the right,-31.85982131958008,topk,,"a small, green sofa faces backwards",-31.04121780395508,topk,,a ,-33.10380172729492,topk,,"a small, blue desk ",-6.881504058837891,topk,,"a small, green desk facing",-10.646839141845703,topk,
8,a red sofa facing the right,-10.608445167541504,topk,,a small red sofa facing right,-28.20113754272461,topk,,"a small, blue sofa facing right",-31.135168075561523,topk,,a green desk facing backwards,-29.60669708251953,topk,,"a large, red sofa facing to the right",-32.37978744506836,topk,,"a small blue desk, facing to the right",-10.149210929870604,topk,,"a small, green desk facing to the right",-10.437745094299316,topk,
9,a red sofa ,-9.214658737182615,topk,,"a small, red sofa",-25.073360443115234,topk,,"a small, blue sofa facing  to the right",-32.83422088623047,topk,,"a small, green sofa with its back facing the viewer",-32.254093170166016,topk,,"a small red desk, facing to the right",-31.51678276062012,topk,,a green desk facing backwards,-10.871516227722168,topk,,"a small, green desk face backwards",-10.746896743774414,topk,
10,a large red sofa to the right,-10.095617294311523,topk,,"a small, red sofa  facing to the right",-29.01107406616211,topk,,"a small, blue sofa that is facing to the right",-31.82807922363281,topk,,a green sofa is facing backwards,-31.01556396484375,topk,,a small red desk is facing to the right,-31.831884384155277,topk,,"a small, blue desk",-4.100254535675049,topk,,"a large, red sofa facing to the right",-9.960077285766602,topk,
11,a red sofa facing to the right ,-10.214088439941406,topk,,"a small, red sofa facing the right",-29.834253311157227,topk,,"a small, blue sofa  ",-31.221738815307617,topk,,"a small, green sofa that faces backwards",-30.69574546813965,topk,,a desk facing to the right,-31.419055938720703,topk,,a blue desk,-6.611422538757324,topk,,"a small, green desk facing the opposite direction of the others",-12.54167938232422,topk,
