,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red, small chair facing right",-30.964733123779297,topk,,a chair facing to the left,-32.82526016235352,topk,,a blue chair backwards,-32.71909713745117,topk,,"a large, grey sofa facing forwards",-30.63907241821289,topk,,"a small red sofa, facing left",-31.103565216064453,topk,,"a large, grey sofa facing forwards",-32.55015182495117,topk,,"a large, grey facing forwards",-30.558473587036133,topk,
1,a red chair facing to the right,-30.850082397460938,topk,,"a small, red chair  (2)",-32.336368560791016,topk,,a blue chair that's facing backwards,-32.92387008666992,topk,,a small red chair facing to the right,-30.97848320007324,topk,,"a small, red sofa faces left",-30.412569046020508,topk,,a blue sofa facing backwards,-28.790367126464844,topk,,"a large, grey sofa facing forwards",-28.721406936645508,topk,
2,a small red chair facing to the right,-29.44266700744629,topk,,a small red chair facing to the right,-31.583919525146484,topk,,a blue chair with its back to us,-33.2562141418457,topk,,a grey chair,-28.79341125488281,topk,,"a small, red sofa facing the left",-30.85411262512207,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,"a large, gray sofa facing forwards",-30.97481346130371,topk,
3,a small red chair,-30.254648208618164,topk,,"a small red chair, facing to the left",-32.04673767089844,topk,,a chair facing backwards,-30.676332473754883,topk,,"a large, grey chair faces forwards",-31.30120658874512,topk,,a small red chair,-31.460094451904297,topk,,"a blue, facing backwards",-32.67580032348633,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
4,a red chair facing left,-30.917856216430664,topk,,a small red chair facing left,-32.57282257080078,topk,,"a large, grey chair facing forwards",-32.927085876464844,topk,,a grey chair facing forward,-30.49187469482422,topk,,a small sofa facing to the left,-31.40538215637207,topk,,"a small, blue sofa facing to the right",-34.322723388671875,topk,,a small red chair facing to the right,-31.165603637695312,topk,
5,"a small, red chair facing the left",-31.03118133544922,topk,,a small red chair,-32.41325378417969,topk,,a small chair facing backwards,-31.92898178100586,topk,,a small red chair,-32.03462600708008,topk,,"a small, red sofa faces to the left",-32.24776840209961,topk,,"a small, blue sofa faces backwards",-32.71288299560547,topk,,"a large, grey couch facing forwards",-32.3328971862793,topk,
6,a small red chair facing to the left,-31.535802841186523,topk,,a small chair facing the left,-32.42868423461914,topk,,a backwards blue chair,-32.27529525756836,topk,,a grey chair is facing forwards,-31.45695304870605,topk,,"a small, red sofa to the left",-29.611661911010746,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,a chair facing forwards,-32.436336517333984,topk,
7,a chair facing to the right,-30.755128860473636,topk,,"a small, red chair facing the left",-30.190357208251957,topk,,a blue sofa,-30.723955154418945,topk,,a grey chair ,-31.66841125488281,topk,,"a small, red sofa facing to the right",-31.817983627319336,topk,,"a small, blue sofa with its back to the viewer",-34.7824592590332,topk,,a small red chair,-32.28165817260742,topk,
8,a small red chair is facing to the right,-30.908355712890625,topk,,a small red chair facing to the left,-33.04139709472656,topk,,"a blue, small chair facing backwards",-31.827991485595703,topk,,a small red chair facing to the left,-32.603485107421875,topk,,"a small, red sofa""",-30.90652847290039,topk,,a blue sofa facing backwards ,-32.860679626464844,topk,,"a large, grey chair facing forwards",-30.017473220825195,topk,
9,a small red chair facing the right,-28.153209686279297,topk,,"a second small, red chair",-32.379425048828125,topk,,"a small, blue sofa facing backwards",-29.447662353515625,topk,,a large-grey-chair-facing-forwards,-32.24423599243164,topk,,a small red sofa to the left,-30.84105491638184,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,a large grey sofa  facing forwards,-32.19074630737305,topk,
