,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a green small desk facing forwards,-29.39976692199707,topk,,"a large, green desk facing to the right",-29.42464637756348,topk,,"a large, green desk facing to the right",-32.57810974121094,topk,,a grey desk facing the left,-30.89167213439941,topk,,a chair facing to the right,-9.44505214691162,topk,,"a large, green chair facing to the left",-9.795317649841309,topk,,a grey chair facing left,-32.80693054199219,topk,
1,a small desk facing forwards,-26.41082000732422,topk,,a small green desk facing to the right,-30.751148223876957,topk,,a desk,-30.15216445922852,topk,,"a large grey desk, facing to the left",-32.20454406738281,topk,,"a small, green chair  facing to the right",-8.571527481079102,topk,,"a large, green chair  ",-10.974332809448242,topk,,"a large, grey chair facing the left",-31.20860481262207,topk,
2,a small green desk facing forwards ,-28.041542053222656,topk,,"a  small, green desk facing to the right",-31.4287109375,topk,,"a large, green desk facing forwards ",-30.565120697021484,topk,,a large desk,-32.45572662353516,topk,,"a  small, green chair facing to the right",-10.53844928741455,topk,,a large green chair is facing forwards,-11.243674278259276,topk,,"a  large, grey chair facing to the left",-32.68353271484375,topk,
3,a desk,-30.16376495361328,topk,,a desk facing to the right,-28.097291946411133,topk,,a large green desk  facing forwards,-31.05047416687012,topk,,a grey chair facing left,-32.6232795715332,topk,,a small green chair ,-10.730956077575684,topk,,a green chair that is facing forwards,-11.273494720458984,topk,,"a large, grey chair face to the left",-32.38222122192383,topk,
4,"a small, green desk facing forwards'",-29.83343315124512,topk,,a desk facing right,-30.37592887878418,topk,,"a large, green desk that is facing forwards",-31.73199462890625,topk,,a chair facing to the left,-32.482017517089844,topk,,"a small, green chair, facing to the right",-12.17331600189209,topk,,a desk,-10.823445320129396,topk,,a grey chair facing the left,-31.625274658203125,topk,
5,a small green desk ,-29.439624786376957,topk,,a small green desk facing the right,-31.16872215270996,topk,,a large green desk facing forwards,-28.967601776123047,topk,,"a large desk, grey in color, facing to the left",-32.61404037475586,topk,,a green desk chair facing to the right,-9.930704116821287,topk,,"a large,",-11.454910278320312,topk,,a chair facing to the left,-32.69719314575195,topk,
6,"a small, green desk facing forwards in a room",-29.726150512695312,topk,,a small green desk ,-31.570911407470703,topk,,a large green desk facing forwards in the room,-30.72098731994629,topk,,a large green desk facing to the left,-32.85455322265625,topk,,"a small, green chair facing  to the right",-10.841066360473633,topk,,"a large, green chair  facing forwards",-9.91125774383545,topk,,"a large, grey, chair facing to the left",-32.951454162597656,topk,
7,a small,-30.305822372436523,topk,,"a small, green desk (2) facing to the right",-32.92428207397461,topk,,"a large, green desk",-31.206104278564453,topk,,"a grey, large desk facing to the left",-32.00733947753906,topk,,a small,-10.68844223022461,topk,,"a  large, green chair facing forwards",-10.11598014831543,topk,,a grey chair,-32.862735748291016,topk,
8,a small desk,-28.31230354309082,topk,,a desk facing the right,-31.24064064025879,topk,,"a large, green desk is facing forwards",-30.40948867797852,topk,,"a  large, grey desk facing to the left",-33.64960861206055,topk,,"a small, green chair""",-10.708166122436523,topk,,a green chair facing forwards,-10.383122444152832,topk,,"a large, grey chair faced to the left",-32.738765716552734,topk,
9,"a small, green desk facing forwards, ",-30.200647354125977,topk,,a small,-31.52078437805176,topk,,a green chair,-30.72374153137207,topk,,a large desk facing to the left,-31.368471145629883,topk,,"a small, green chair ",-7.051915645599365,topk,,a large green chair facing to the right,-10.408586502075195,topk,,a green chair facing forwards,-32.38623046875,topk,
