,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a green desk facing forwards, small in size",-30.831195831298828,topk,,"a large, green desk facing to the right",-29.42464637756348,topk,,a large desk,-7.0082688331604,topk,,a grey desk facing the left,-30.89167213439941,topk,,a chair facing to the right,-30.31224250793457,topk,,"a large, green chair  ",-33.019256591796875,topk,,"a large, grey chair facing to the left is object 7",-32.8337287902832,topk,
1,a green small desk facing forwards,-29.395570755004883,topk,,a small green desk facing to the right,-27.000961303710938,topk,,"a large, green desk facing to the right",-11.265414237976074,topk,,a large desk,-27.771238327026367,topk,,"a small, green chair  facing to the right",-30.219383239746094,topk,,"a large, green chair facing to the left",-34.7952880859375,topk,,"a large, grey chair facing the left",-30.40334701538086,topk,
2,a small desk facing forwards,-26.41082000732422,topk,,a desk facing to the right,-29.017074584960938,topk,,a green large desk,-9.91481876373291,topk,,"a large, grey desk faced to the left",-32.462181091308594,topk,,"a  small, green chair facing to the right",-31.405635833740234,topk,,a large green chair is facing forwards,-33.288597106933594,topk,,"a  large, grey chair facing to the left",-31.769405364990234,topk,
3,a small green desk facing to the right,-30.49637031555176,topk,,a desk facing right,-30.37592887878418,topk,,"a large, green desk facing forwards ",-6.021791934967041,topk,,"a large, grey desk, facing to the left",-32.32219314575195,topk,,a green desk chair,-30.026582717895508,topk,,a large green chair facing to the front,-33.9642333984375,topk,,"a large, grey chair facing to the left,",-31.460102081298828,topk,
4,a green desk is facing forwards,-30.98760223388672,topk,,a small green desk facing the right,-29.303760528564453,topk,,"a large desk, green, facing forwards",-9.761775016784668,topk,,"a large, grey desk in the room",-32.69694900512695,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,a grey chair facing the left,-31.625274658203125,topk,
5,a small green desk ,-29.439624786376957,topk,,a small,-31.52078437805176,topk,,a large green desk  facing forwards,-9.76922607421875,topk,,a large grey desk facing left,-31.456043243408203,topk,,"a small, green chair, facing to the right",-29.541528701782227,topk,,"a  large, green chair facing forwards",-32.1609001159668,topk,,"a large, grey chair face to the left",-32.38222122192383,topk,
6,a little green desk,-29.531768798828125,topk,,a small desk facing the right,-31.361989974975582,topk,,"a large desk, facing forwards",-9.08361530303955,topk,,"a  large, grey desk facing to the left",-31.723552703857425,topk,,"a small, green chair facing  to the right",-31.708255767822266,topk,,a green chair facing forwards,-28.92284774780273,topk,,"a large, grey chair facing to the left 7",-32.89825820922852,topk,
7,a small,-30.305822372436523,topk,,"a small, green desk face",-30.85430145263672,topk,,"a large, green desk that is facing forwards",-10.121581077575684,topk,,"a large, grey desk",-31.70659446716309,topk,,a small,-31.55562973022461,topk,,a large green chair facing to the right,-33.1024169921875,topk,,"a large, grey chair facing to the left'",-31.441333770751957,topk,
8,a small desk,-28.31230354309082,topk,,a small desk,-31.33011245727539,topk,,"a large, green desk facing forwards,",-8.092103958129883,topk,,a large green desk facing forwards,-30.36968421936035,topk,,"a small, green chair""",-31.57535552978516,topk,,a big green chair facing forward,-32.619956970214844,topk,,"a large, grey chair facing to the left  (7)",-33.251258850097656,topk,
9,"a small, green desk that is facing forwards",-31.125736236572266,topk,,"a small, green desk  ",-31.46367645263672,topk,,a large green desk facing forwards,-7.367558479309082,topk,,"a large, grey desk facing to the left",-31.21312713623047,topk,,"a small, green chair;",-31.84879302978516,topk,,"a large, green chair is facing forwards",-31.776220321655277,topk,,"a large, grey chair facing to the left """,-32.43352127075195,topk,
10,"a small, green desk  ",-30.53357315063477,topk,,a small desk facing to the right,-28.557191848754883,topk,,a large desk is facing forwards,-10.164155006408691,topk,,a grey desk facing left,-28.55129623413086,topk,,"a small, green chair ",-27.91910552978516,topk,,a green chair facing forwards in the room,-33.282379150390625,topk,,"a large, grey chair facing to the left is in the room",-32.696380615234375,topk,
11,"a small, green, desk, facing forwards",-31.1959228515625,topk,,a small green desk facing right,-27.786136627197266,topk,,"a large, green desk facing forwards in the room",-9.207897186279297,topk,,a large grey desk facing to the left,-27.51211166381836,topk,,a small chair facing to the right,-30.040075302124023,topk,,"a large, green chair facing to the right",-31.840240478515625,topk,,a green chair facing forwards,-32.38623046875,topk,
12,"a small, green desk facing to the left",-31.57079315185547,topk,,a green desk facing right,-29.60959815979004,topk,,"a large, green desk",-9.924856185913086,topk,,a large gray desk,-31.252573013305664,topk,,a green chair,-27.051097869873047,topk,,a large chair facing forwards,-30.49567413330078,topk,,"a large, grey chair facing left",-30.088775634765625,topk,
