,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing the left",-28.1950798034668,topk,,"a green fan, facing to the left",-30.202735900878903,topk,,"a large,",-32.077327728271484,topk,,"a large, red fan facing backwards",-25.54574203491211,topk,,a small green sofa ,-30.501632690429688,topk,,a blue sofa facing to the left,-31.46298599243164,topk,,a large red sofa,-10.421998977661133,topk,
1,"a blue fan, facing left",-29.367977142333984,topk,,"a large, red fan facing backwards",-31.12493133544922,topk,,a large fan that is blue in color and facing to the left,-32.11897659301758,topk,,"a large, red fan faces backwards",-30.66634750366211,topk,,a small sofa facing to the left,-29.7059326171875,topk,,"a large, blue sofa  facing to the left",-30.004539489746094,topk,,"a large,",-10.05651569366455,topk,
2,a blue fan is in the room,-31.22636032104492,topk,,a green fan is facing to the left,-30.77037048339844,topk,,"a blue fan, facing left",-32.36039733886719,topk,,a backwards-facing red fan,-29.600635528564453,topk,,"a small, green sofa (5)",-31.006153106689453,topk,,"a large, blue sofa is facing to the left",-30.45176315307617,topk,,"a large, red sofa""",-10.499584197998049,topk,
3,a blue fan is facing left,-30.934070587158203,topk,,"a small, green fan to the left",-31.18701934814453,topk,,a large fan is blue and facing to the left,-32.51943588256836,topk,,"a large red fan, facing backwards",-30.51852035522461,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa  (6)",-32.348785400390625,topk,,"a large, red fan facing backwards",-11.179306030273438,topk,
4,"a small, blue fan 1",-30.544639587402344,topk,,"a small, green sofa",-30.287250518798828,topk,,a large blue fan,-24.804553985595703,topk,,"a large, red fan facing to the left",-30.614086151123047,topk,,a small green sofa,-27.540695190429688,topk,,"a large, blue sofa",-30.071269989013672,topk,,"a large, red sofa",-8.248494148254395,topk,
5,a blue fan ,-28.96588516235352,topk,,"a small, green fan facing to the left",-30.04355239868164,topk,,a large  blue fan facing to the left,-32.63431167602539,topk,,a large red fan facing backwards,-28.80610466003418,topk,,"a small, green sofa face",-30.52111053466797,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa, facing backwards",-11.38438892364502,topk,
6,"a small, blue fan on the left",-30.085411071777344,topk,,a green fan ,-29.85835838317871,topk,,a large fan facing to the left,-32.32961654663086,topk,,"a large, red fan that is facing backwards",-31.39020538330078,topk,,"a small, green sofa is in the room",-31.09663200378418,topk,,"a large, blue sofa facing to the left of the room",-31.772172927856445,topk,,"a large, red sofa facing the opposite direction of the other objects",-12.398491859436035,topk,
7,"a small, blue fan facing left",-26.852523803710938,topk,,"a small, green fan facing to the right",-32.1363410949707,topk,,"a blue, large fan facing to the left",-32.601844787597656,topk,,"a large, red fan facing to the right",-30.145336151123047,topk,,a small green sofa facing to the left,-28.004308700561523,topk,,"a large, blue sofa facing to the left (6)",-32.574493408203125,topk,,"a large, red sofa ",-7.451619148254394,topk,
8,"a small, blue fan in the room",-30.31279182434082,topk,,a small green fan,-25.491771697998047,topk,,a small blue fan facing to the left,-32.484920501708984,topk,,a large fan that is red in color and facing backwards,-31.35797882080078,topk,,"a green, small sofa facing left",-30.792619705200195,topk,,"a large, blue sofa facing the left",-30.4068546295166,topk,,"a large, red couch",-9.50629711151123,topk,
9,a green fan,-30.848907470703125,topk,,"a small, green fan is in the room",-31.3649845123291,topk,,"a large, blue sofa",-32.41250228881836,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,"a small, green sofa  (5)",-30.352081298828125,topk,,a blue sofa facing left,-32.47700119018555,topk,,"a large, blue sofa",-10.78087329864502,topk,
10,a blue fan,-26.32526016235352,topk,,"a small, green fan, facing to the left",-29.23264503479004,topk,,a large fan ,-32.608436584472656,topk,,"a large, red fan facing backward",-29.342681884765625,topk,,"a small, green sofa, facing to the left",-33.19880294799805,topk,,a sofa facing to the left,-31.852832794189453,topk,,"a large, red sofa facing backward",-8.53367805480957,topk,
11,"a small, blue fan  facing to the left",-29.941465377807617,topk,,a green fan facing left,-28.14687728881836,topk,,a large fan that is blue in color and is facing to the left,-33.11758041381836,topk,,"a large, red fan ",-27.79720687866211,topk,,"a small, green sofa ",-27.84142303466797,topk,,"a large, blue sofa facing to the left;",-31.661006927490234,topk,,"a large, red sofa faces backwards",-9.8195219039917,topk,
12,"a blue, small fan facing left",-30.90655899047852,topk,,"a small, green fan""",-30.32929992675781,topk,,"a  large, blue fan  facing to the left",-33.425559997558594,topk,,a red fan,-23.81107711791992,topk,,"a large, blue sofa",-29.05430030822754,topk,,a large sofa,-29.175338745117188,topk,,"a small, green sofa",-10.3168363571167,topk,
13,"a small, blue fan is facing to the left",-30.348094940185547,topk,,a green fan,-26.88960838317871,topk,,a blue sofa,-31.48579788208008,topk,,"a large, red fan backwards",-28.74251937866211,topk,,"a small, green sofa",-25.24767303466797,topk,,a green fan,-31.47503662109375,topk,,"a large, red sofa face backwards",-10.786382675170898,topk,
14,"a small, blue fan faces left",-30.84016990661621,topk,,"a green fan, facing left",-30.82358741760254,topk,,a large fan is facing to the left,-32.52167510986328,topk,,"a large, red fan, facing backwards",-28.74163818359375,topk,,"a small, green sofa faces to the left",-29.81792449951172,topk,,"a large, blue sofa facing to the left",-24.895383834838867,topk,,a blue sofa,-10.108503341674805,topk,
15,"a blue fan, facing to the left",-29.520612716674805,topk,,a green sofa,-31.566320419311523,topk,,a large fan is blue,-32.482765197753906,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,"a small, green sofa faces left",-30.804428100585938,topk,,a green sofa,-30.732654571533203,topk,,"a large, red, backwards sofa",-10.663190841674805,topk,
16,"a small, blue fan ",-27.006256103515625,topk,,"a small, green fan face",-31.21992492675781,topk,,a large sofa,-31.63211250305176,topk,,a green fan,-30.27960205078125,topk,,"a small, green sofa  ",-30.84142303466797,topk,,"a large, blue sofa 6",-31.63119125366211,topk,,"a large, red sofa facing forwards",-8.43992805480957,topk,
17,"a blue, small fan facing to the left",-31.046140670776367,topk,,"a large, green fan facing to the left",-31.25863647460937,topk,,a green fan,-31.32475471496582,topk,,a large fan,-29.43193244934082,topk,,a sofa,-28.931716918945312,topk,,"a large, blue sofa facing to the left """,-32.207881927490234,topk,,a sofa facing backwards,-9.078755378723145,topk,
18,"a blue fan, small in size, facing left",-31.616195678710938,topk,,"a small, green fan facing the left",-34.16652297973633,topk,,a blue fan,-30.39091110229492,topk,,"a red, large fan facing backwards",-30.54398727416992,topk,,a small green sofa facing the left,-29.369951248168945,topk,,"a large, blue sofa facing left",-29.00029563903809,topk,,a red sofa facing backwards,-9.14020824432373,topk,
19,"a small, blue fan is in the room",-31.0356388092041,topk,,"a small, green fan that is facing to the left",-31.93857765197754,topk,,"a large, blue sofa facing to the left",-31.511402130126957,topk,,"a large, red fan",-25.90658187866211,topk,,"a small, green couch facing to the left",-31.152307510375977,topk,,"a large, blue sofa faces to the left",-31.43264579772949,topk,,a large red sofa facing backwards,-8.85002326965332,topk,
20,"a small, blue fan to the left",-29.285043716430664,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,a large fan,-32.116966247558594,topk,,a large fan facing backwards,-27.412643432617188,topk,,a green fan,-30.02803421020508,topk,,"a large, blue sofa facing to the left  ",-32.332881927490234,topk,,a large red sofa facing backward,-9.268182754516602,topk,
21,"a small, blue fan that is facing to the left",-31.1856746673584,topk,,"a small, green fan ",-30.08711242675781,topk,,a large,-32.16853713989258,topk,,"a large, red, backwards-facing fan",-30.61418914794922,topk,,"a small, green sofa 5",-30.6068058013916,topk,,"a large, blue sofa that is facing to the left",-32.153106689453125,topk,,"a large, red sofa is facing backwards",-8.673208236694336,topk,
22,a blue fan in the room,-30.8623046875,topk,,"a small, green fan is facing to the left",-30.313106536865234,topk,,a large fan in the room,-31.281147003173828,topk,,a red sofa,-28.37918281555176,topk,,a little green sofa facing left,-31.148439407348636,topk,,"a large, blue sofa facing to the left is object 6",-32.918304443359375,topk,,"a large, blue sofa facing to the left",-8.635842323303223,topk,
23,a blue fan to the left,-29.31245422363281,topk,,"a green fan""",-31.31148338317871,topk,,"a blue fan, facing to the left",-32.551307678222656,topk,,"a large, blue fan facing to the left",-29.701879501342773,topk,,a green sofa,-24.66737365722656,topk,,"a large, blue sofa, facing to the left",-30.423925399780277,topk,,a large sofa,-9.55606174468994,topk,
24,"a small, blue fan, facing left",-31.979581832885746,topk,,"a small, green fan in the room",-31.376598358154297,topk,,"a large fan facing to the left, blue",-32.338035583496094,topk,,"a large, red fan turned around",-30.568443298339844,topk,,"a small, green sofa to the left",-30.3400821685791,topk,,"a small, green sofa facing to the left",-32.41983413696289,topk,,a large,-10.763554573059082,topk,
25,a,-29.943347930908203,topk,,"a small, green fan  ",-30.89179992675781,topk,,a large Blue fan,-32.615997314453125,topk,,"a large, red fan face",-30.12533187866211,topk,,a small green sofa facing left,-30.113924026489254,topk,,"a large, blue fan facing to the left",-32.48002243041992,topk,,a red sofa is facing backwards,-10.28748607635498,topk,
26,"a small, blue fan facing to the left",-23.227787017822266,topk,,a green fan facing the left,-31.4732608795166,topk,,a large fan that is blue,-32.40705490112305,topk,,a fan facing backwards,-28.147510528564453,topk,,"a small, green sofa facing to the left",-25.27825736999512,topk,,"a large, blue sofa""",-31.805644989013672,topk,,a red sofa facing backward,-10.163125991821287,topk,
27,a fan,-30.30650329589844,topk,,"a small, green fan (2) facing to the left",-32.29883575439453,topk,,a large fan that is blue and facing to the left,-31.8835563659668,topk,,"a large, red sofa facing backwards",-28.55161666870117,topk,,"a small, green sofa faced to the left",-31.00236701965332,topk,,"a large, blue sofa facing to the left ",-28.575071334838867,topk,,"a large, red sofa facing",-10.84617805480957,topk,
28,"a small, blue fan (1)",-30.52708625793457,topk,,"a small, green fan",-30.4548282623291,topk,,"a large fan, blue in color, facing to the left",-31.564943313598636,topk,,a large red fan ,-30.30183982849121,topk,,"a small, green sofa""",-30.74767303466797,topk,,"a large, blue sofa faces left",-32.53476333618164,topk,,"a large red sofa, facing backwards",-11.067212104797363,topk,
29,a blue fan facing left,-26.284507751464844,topk,,a,-30.581111907958984,topk,,"a small, green fan",-30.62790870666504,topk,,a backward-facing red fan,-30.60315322875977,topk,,"a small, green sofa is facing to the left",-31.2387752532959,topk,,"a large, blue sofa facing to the left,",-30.200071334838867,topk,,"a large, red sofa facing to the right",-12.243674278259276,topk,
30,a blue fan facing the left,-29.582481384277344,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,a,-29.72704124450684,topk,,"a small, green fan",-30.399333953857425,topk,,"a small, green sofa facing the left",-30.49654197692871,topk,,"a large, blue sofa facing to the left in the room",-32.06156539916992,topk,,"a red sofa, facing backwards",-10.68295955657959,topk,
31,a blue fan is facing to the left,-30.76152229309082,topk,,"a small, green fan faces to the left",-31.387081146240234,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,a,-29.38344955444336,topk,,"a small, green sofa facing left",-26.970478057861328,topk,,a,-30.16026496887207,topk,,"a red, large sofa facing backwards",-10.463908195495604,topk,
32,a fan facing to the left,-30.700424194335938,topk,,"a small, green fan, facing left",-31.579805374145508,topk,,a blue fan facing left,-31.214086532592773,topk,,a large red fan,-27.72371482849121,topk,,"a large, red sofa facing backwards",-30.88136100769043,topk,,a blue sofa facing the left,-31.33317756652832,topk,,"a large, red sofa facing to the left",-10.674409866333008,topk,
33,"a small, blue fan, facing to the left",-28.594093322753903,topk,,a green fan to the left,-30.502117156982425,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,a large red fan is facing backwards,-30.04497718811035,topk,,"a small, green fan",-30.64007568359375,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a large red sofa is facing backwards,-10.188241958618164,topk,
34,"a small, blue fan""",-30.193756103515625,topk,,a fan facing to the left,-31.658891677856445,topk,,a large fan that is blue in color,-32.7840690612793,topk,,"a small, blue fan facing to the left",-30.140850067138672,topk,,a small green sofa is facing to the left,-30.77962684631348,topk,,a large blue sofa,-25.51449966430664,topk,,"a large, red sofa facing the opposite direction of the other objects in the room",-13.090571403503418,topk,
35,"a small, blue fan  (1)",-30.189712524414062,topk,,"a small, green fan  facing to the left",-30.2019100189209,topk,,"a blue fan, large",-32.46772003173828,topk,,"a large, red fan facing the opposite direction of the other fans",-32.69534683227539,topk,,a,-29.541091918945312,topk,,"a small, blue fan",-31.737838745117188,topk,,a large  red sofa facing backwards,-10.805535316467283,topk,
36,"a small, blue fan",-24.631256103515625,topk,,"a small, green fan  (2)",-30.39094352722168,topk,,a fan facing to the left,-31.593582153320312,topk,,a large red fan facing backward,-29.480960845947266,topk,,"a small, green sofa, facing left",-30.633079528808597,topk,,a large  blue sofa facing to the left,-32.659400939941406,topk,,"a large, red sofa that is facing backwards",-10.923871994018556,topk,
37,a small blue fan,-23.631563186645508,topk,,a small blue fan,-30.920900344848636,topk,,"a  large, blue fan",-32.58980178833008,topk,,a backwards red fan,-29.07011032104492,topk,,"a small, green sofa  facing to the left",-29.24262046813965,topk,,"a large, blue sofa facing to the left'",-31.020383834838867,topk,,a large red sofa ,-10.203248977661133,topk,
38,"a small, blue fan  #1",-31.18537330627441,topk,,a green fan facing to the left,-26.123842239379883,topk,,"a large, blue fan",-23.221397399902344,topk,,a large red fan backwards,-30.41902732849121,topk,,a green couch facing left,-30.7510986328125,topk,,"a large, blue sofa faced to the left",-32.63517761230469,topk,,"a large, red sofa facing backwards",-6.19773006439209,topk,
39,a blue fan on the left,-30.473730087280277,topk,,a blue fan facing to the left,-31.02855682373047,topk,,"a small, blue fan",-31.550762176513672,topk,,"a small, blue fan",-30.24020004272461,topk,,a small green sofa  facing to the left,-31.077491760253903,topk,,"a large, blue sofa ",-31.086894989013672,topk,,"a  large, red sofa facing backwards",-9.379236221313477,topk,
40,"a blue fan, small in size, facing to the left",-31.421316146850582,topk,,a red thing,-43.432376861572266,logic,,a small blue fan,-32.506595611572266,topk,,a small blue fan,-30.521076202392575,topk,,a green small sofa,-30.191240310668945,topk,,"a large, blue sofa facing to the left""",-28.575071334838867,topk,,a,-7.886533260345459,topk,
41,"a small, blue fan  ",-30.334381103515625,topk,,a red thing facing backwards,-45.447792053222656,logic,,a large blue sofa facing to the left,-31.47337913513184,topk,,"a large, red fan facing forwards",-30.43118476867676,topk,,"a small, green sofa that is facing to the left",-30.79515647888184,topk,,a red thing,-41.456199645996094,logic,,"a small, blue fan facing to the left",-9.647787094116213,topk,
42,a blue fan facing to the left,-26.39452171325684,topk,,a red thing facing to the left,-49.99567413330078,logic,,a big blue fan,-32.5940055847168,topk,,"a large, red fan facing the opposite direction of the others",-32.69815826416016,topk,,"a green, small sofa facing to the left",-30.45000457763672,topk,,a red thing facing backwards,-43.37556076049805,logic,,a large red sofa facing to the left,-11.13598918914795,topk,
43,a red thing,-21.18494033813477,logic,,a red fan,-34.770687103271484,logic,,a large fan facing the left,-31.55635070800781,topk,,a red thing,-35.4351806640625,logic,,a red thing,-20.92823028564453,logic,,a red thing facing to the left,-47.722434997558594,logic,,"a large, red sofa facing the wall",-10.5337495803833,topk,
44,a red thing facing backwards,-23.318490982055664,logic,,a red fan facing backwards,-35.57090377807617,logic,,a large fan is blue and facing left,-32.53181457519531,topk,,a red thing facing backwards,-36.9456672668457,logic,,a red thing facing backwards,-22.797338485717773,logic,,a red fan,-34.94318389892578,logic,,"a large, red sofa facing the opposite direction of other objects",-11.926481246948242,topk,
45,a red thing facing to the left,-27.515233993530277,logic,,a red fan facing to the left,-39.48183822631836,logic,,a large blue facing left fan,-31.96951484680176,topk,,a red thing facing to the left,-44.31515502929688,logic,,a red thing facing to the left,-26.75008773803711,logic,,a red fan facing backwards,-36.21888732910156,logic,,"a large, red sofa  facing backwards",-8.818851470947266,topk,
46,a red fan,-12.73716640472412,logic,,a red sofa,-34.989315032958984,logic,,a blue fan facing to the left,-30.629905700683597,topk,,a red fan,-22.835243225097656,logic,,a red fan,-14.34621238708496,logic,,a red fan facing to the left,-39.30068588256836,logic,,"a large, red, backwards-facing sofa",-10.610503196716309,topk,
47,a red fan facing backwards,-13.50575065612793,logic,,a red sofa facing backwards,-35.60553741455078,logic,,a red thing,-40.7690315246582,logic,,a red fan facing backwards,-23.56690216064453,logic,,a red fan facing backwards,-16.02985191345215,logic,,a red sofa,-32.73430633544922,logic,,"a small, blue fan",-10.04940414428711,topk,
48,a red fan facing to the left,-17.23702621459961,logic,,a red sofa facing to the left,-39.6956672668457,logic,,a red thing facing backwards,-42.82939147949219,logic,,a red fan facing to the left,-29.99176406860352,logic,,a red fan facing to the left,-18.487401962280277,logic,,a red sofa facing backwards,-33.15128326416016,logic,,"a large, red sofa-facing backwards",-10.75971508026123,topk,
