,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-30.23918914794922,topk,,"a small, red chair facing the left",-30.188013076782227,topk,,"a small, blue chair facing backwards""",-7.218717098236084,topk,,a grey sofa facing forwards,-32.29498291015625,topk,,a small red sofa is facing left,-32.031883239746094,topk,,"a small blue sofa facing backwards""",-32.506675720214844,topk,,a grey sofa facing forwards,-7.986654281616211,topk,
1,"a small, red chair, facing right",-30.39249420166016,topk,,a small red chair is facing to the left,-32.5584716796875,topk,,a blue chair facing backwards,-7.438216686248779,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small, red, left-facing sofa",-32.08837890625,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa, facing forwards",-8.975239753723145,topk,
2,a small red chair facing to the left,-30.581695556640625,topk,,a small red chair facing to the left,-32.29414367675781,topk,,"a blue chair, facing backwards",-9.662614822387695,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,a small red sofa facing to the left,-28.519969940185547,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa",-7.927043437957764,topk,
3,a small red chair,-30.254648208618164,topk,,"a small, red sofa",-32.461185455322266,topk,,"a small, blue chair facing backwards, ",-9.611106872558594,topk,,a blue chair facing backwards,-32.527244567871094,topk,,"a small, red",-31.87682342529297,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,"a large, grey sofa  facing forwards",-8.481249809265137,topk,
4,"a small, red chair facing to the right",-23.083446502685547,topk,,a red chair facing to the left,-30.718246459960938,topk,,a blue chair that is facing backwards,-9.723237991333008,topk,,a chair facing forwards,-31.75124740600586,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,a small blue sofa facing backwards in the room,-32.794921875,topk,,"a large, grey sofa is facing forwards",-9.379521369934082,topk,
5,"a small, red chair facing the right side",-31.89110946655273,topk,,"a small, red chair 2",-31.202621459960938,topk,,"a small, blue chair with its back to us",-10.578031539916992,topk,,"a large chair, facing forwards",-32.64548873901367,topk,,"a small red sofa, facing to the left",-30.573650360107425,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
6,a small chair,-29.78470230102539,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue chair facing backwards'",-8.703091621398926,topk,,"a large, grey sofa",-30.33307838439941,topk,,a small  red sofa facing to the left,-31.534557342529297,topk,,a blue sofa facing backwards,-33.07212829589844,topk,,a grey chair,-9.701128005981444,topk,
7,a small red chair ,-29.887460708618164,topk,,"a small, red chair facing to the right",-28.79574012756348,topk,,"a small, blue chair facing backwards is in the room",-9.96368408203125,topk,,a large grey chair that is facing forwards,-32.97637176513672,topk,,a small red sofa facing left,-29.57749938964844,topk,,"a small, blue sofa facing upwards",-32.95112991333008,topk,,a small red chair,-8.333970069885254,topk,
8,a chair facing right,-30.41169548034668,topk,,a small red chair ,-32.01481628417969,topk,,"a small, blue chair facing backwards, object 3",-10.39303207397461,topk,,a large grey chair facing the front,-32.17900466918945,topk,,"a small, red sofa",-22.49401092529297,topk,,"a small, blue sofa that is facing backwards",-39.30504989624024,topk,,a large chair facing forwards,-10.328289031982422,topk,
9,a chair facing to the right,-30.755128860473636,topk,,a small red chair facing the left,-30.203155517578125,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,"a large grey chair, facing forwards",-32.1088752746582,topk,,a ,-32.34217071533203,topk,,"a small, red sofa facing to the left",-33.51806640625,topk,,"a small, red chair facing to the right",-7.64699125289917,topk,
10,a small red chair facing the right,-28.15352249145508,topk,,"a small, red chair is facing to the left",-31.45796775817871,topk,,a blue sofa facing backwards,-9.13596534729004,topk,,"a small, blue chair",-32.39628219604492,topk,,a small sofa facing left,-32.478031158447266,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,"a large, grey sofa faces forwards",-9.842775344848633,topk,
11,"a small, red chair  ",-31.02700424194336,topk,,"a  small, red chair facing to the left",-32.29049301147461,topk,,"a small, blue chair is facing backwards",-8.5315523147583,topk,,"a grey, large chair",-32.291385650634766,topk,,a small red sofa,-27.84276390075684,topk,,"a small, blue, backwards-facing sofa",-32.52823257446289,topk,,"a large, grey, facing forwards sofa",-10.555761337280272,topk,
12,a red chair,-25.18783950805664,topk,,"a small, red chair  (2)",-32.31797790527344,topk,,a blue chair facing away,-9.854576110839844,topk,,a grey chair,-26.63321304321289,topk,,a red chair facing to the left,-33.17632293701172,topk,,"a small, blue sofa",-30.525714874267575,topk,,"a large, grey sofa""",-10.075480461120604,topk,
13,a small red chair facing right,-29.716209411621094,topk,,"a small, red chair to the left",-31.96048164367676,topk,,"a small, blue chair facing to the left",-10.229272842407228,topk,,a large chair facing forwards,-28.159921646118164,topk,,a small red chair facing to the left,-33.249412536621094,topk,,a small blue sofa facing backwards ,-31.616050720214844,topk,,"a small, blue chair facing backwards",-8.407012939453125,topk,
14,a chair,-30.143407821655277,topk,,"a small, red chair  ",-32.25382995605469,topk,,"a small, blue chair facing the opposite direction of the other chairs",-12.3765287399292,topk,,a large grey chair,-30.579330444335938,topk,,a blue sofa facing backwards,-32.66653060913086,topk,,"a small, blue sofa facing backward",-31.41603660583496,topk,,a large grey sofa facing forwards ,-8.479341506958008,topk,
15,a small red chair facing to the right ,-29.621381759643555,topk,,"a small, red chair, facing to the left",-29.62601661682129,topk,,"a small, blue chair facing backwards",-2.656217098236084,topk,,a small red chair,-32.03462600708008,topk,,a small red sofa facing the left,-31.501628875732425,topk,,a blue sofa facing backward,-32.478904724121094,topk,,"a small, blue sofa",-10.141840934753418,topk,
16,"a small red chair facing to the right""",-30.902631759643555,topk,,"a small, red chair that is facing to the left",-32.052101135253906,topk,,a blue chair is facing backwards,-8.957208633422852,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,a red couch facing left,-32.187618255615234,topk,,"a small, blue sofa  ",-32.93196487426758,topk,,"a large, grey, sofa, facing forwards",-10.627902030944824,topk,
