,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a grey chair, facing backwards",-29.613752365112305,topk,,"a  large, grey chair facing forwards",-30.83134078979492,topk,,"a large, red chair-facing backwards",-31.637720108032227,topk,,"a small, grey, backwards-facing chair",-31.404630661010746,topk,,a large desk,-29.442184448242188,topk,,a large desk,-8.874666213989258,topk,,a small gray desk facing backwards,-9.54482364654541,topk,
1,a large grey chair that is facing backwards,-31.285205841064453,topk,,"a large,",-31.842796325683597,topk,,"a large,",-30.69542694091797,topk,,"a small, grey chair is facing backwards",-30.6866455078125,topk,,"a large,",-31.98434066772461,topk,,"a large,",-9.869823455810549,topk,,a small grey desk facing backwards is in the room,-10.661832809448242,topk,
2,"a large, grey, backwards-facing chair",-31.03284454345703,topk,,"a large, grey chair is facing forwards",-30.939598083496094,topk,,"a large red chair, facing backwards",-31.716632843017575,topk,,a grey desk facing backwards,-30.59610939025879,topk,,a desk,-29.076845169067383,topk,,a desk,-9.124639511108398,topk,,a small grey desk facing backwards in a room,-10.895623207092283,topk,
3,a backwards grey chair,-30.43623733520508,topk,,a grey chair facing forwards ,-32.26930236816406,topk,,"a  large, red chair facing backwards",-32.14605712890625,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a large grey desk, facing forwards",-31.870418548583984,topk,,a red desk facing backwards,-9.548309326171877,topk,,a ,-10.242595672607422,topk,
4,"a grey, large chair facing backwards",-29.7768669128418,topk,,a grey chair,-31.21598625183105,topk,,"a large, red chair is facing backwards",-30.80706787109375,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a grey, large desk facing forwards",-31.82728576660156,topk,,a large desk facing backwards,-9.80946159362793,topk,,"a small grey desk, facing backwards",-9.53099250793457,topk,
5,a grey chair ,-30.3914737701416,topk,,a large grey chair  facing forwards,-32.32440948486328,topk,,"a large, red chair facing the opposite direction of the other chairs",-34.80093765258789,topk,,"a small, grey chair face",-31.05025100708008,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk facing",-10.221238136291504,topk,,a grey desk facing backwards,-7.884363174438477,topk,
6,a large grey chair facing forwards,-31.29076385498047,topk,,"a large, grey chair faces forwards",-32.16033172607422,topk,,"a large, red chair (3)",-31.79071807861328,topk,,a small gray chair facing backwards,-30.53250503540039,topk,,"a large desk, facing forwards",-31.488075256347656,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,"a large, red chair facing backwards",-9.827927589416504,topk,
7,"a grey chair, facing backwards, large",-31.184608459472656,topk,,"a large, grey desk",-32.468021392822266,topk,,"a large, red chair facing backwards",-22.928363800048828,topk,,"a small, grey chair facing",-31.8205509185791,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a red desk, facing backwards",-9.817344665527344,topk,,a small chair facing backwards,-10.045637130737305,topk,
8,a large grey chair ,-29.67116928100586,topk,,"a large, grey chair  facing forwards",-29.902816772460938,topk,,"a large, red chair that is facing backwards",-31.531095504760746,topk,,a small grey desk,-30.83408546447754,topk,,a large grey desk is facing forwards,-31.948057174682617,topk,,"a large, red desk, facing backwards",-7.320404052734375,topk,,"a small, grey table",-10.78517723083496,topk,
9,"a large, grey chair is facing backwards",-31.370100021362305,topk,,a backwards grey chair,-32.32312774658203,topk,,"a large, red chair facing ",-32.24086380004883,topk,,a small,-31.65093231201172,topk,,a grey desk facing forwards,-28.31791114807129,topk,,a grey desk facing forwards,-9.925817489624023,topk,,a small grey desk that is facing backwards,-10.54256820678711,topk,
10,a grey chair facing backwards is in the room,-31.652755737304688,topk,,a large gray chair facing forward,-32.31907653808594,topk,,"a large, red chair""",-31.472286224365234,topk,,"a small, grey chair, facing backwards",-29.450544357299805,topk,,"a large, grey desk  (5)",-32.06227493286133,topk,,"a large, red desk with its back facing you",-11.036961555480955,topk,,"a large, grey desk facing backwards",-9.745000839233398,topk,
11,a backwards-facing grey chair,-28.75344657897949,topk,,a large,-31.690235137939453,topk,,a red chair,-24.99635887145996,topk,,"a small, grey chair  (4)",-32.12403869628906,topk,,a grey desk facing forwards ,-31.85697364807129,topk,,"a large, red desk that is facing backwards",-9.65986156463623,topk,,a small grey desk,-9.1126070022583,topk,
12,"a large, grey chair facing backward",-29.968647003173828,topk,,a backwards-facing grey chair,-31.45349884033203,topk,,"a large, red chair  ",-31.417598724365234,topk,,"a small, grey chair faces backwards",-31.69215202331543,topk,,"a large, grey desk facing forward",-31.43696975708008,topk,,"a large, red desk""",-9.927112579345703,topk,,a small,-10.454351425170898,topk,
13,"a large, grey chair facing forwards",-29.390522003173828,topk,,"a large, grey chair that faces forwards",-32.691402435302734,topk,,"a large, red chair facing",-31.967426300048828,topk,,"a small, grey chair  facing backwards",-31.00859832763672,topk,,a desk facing forwards,-28.57659912109375,topk,,"a large, red desk facing away",-10.143113136291504,topk,,a small grey desk facing backwards ,-7.966198921203613,topk,
14,a large grey chair backwards,-30.610597610473636,topk,,"a large, grey chair facing forwards",-22.9690055847168,topk,,a large,-30.68383026123047,topk,,"a  small, grey chair facing backwards",-31.066211700439453,topk,,a large grey desk facing forwards,-26.19851875305176,topk,,a red desk facing backward,-9.368200302124023,topk,,a small desk,-9.706722259521484,topk,
15,a large chair facing backwards,-31.372425079345703,topk,,"a small, grey desk facing backwards",-31.943613052368164,topk,,"a large, red chair faces backwards",-32.161956787109375,topk,,"a large, grey chair facing forwards",-31.188180923461918,topk,,a large grey desk,-28.105159759521484,topk,,"a large, red table facing backwards",-10.1056489944458,topk,,a small grey desk facing backwards in the room,-8.85516357421875,topk,
16,"a large, grey chair that is facing backwards",-30.42057037353516,topk,,a large grey chair facing forward,-30.64393424987793,topk,,"a large, red chair facing forwards",-30.115863800048828,topk,,"a small,",-31.220909118652344,topk,,"a large, grey chair facing forwards",-30.101806640625,topk,,a large red desk facing backward,-10.069428443908691,topk,,"a small, gray desk facing backwards",-9.99060344696045,topk,
17,"a large, grey chair facing",-31.203022003173828,topk,,"a large, grey chair  ",-32.31199645996094,topk,,"a large, red desk",-31.300989151000977,topk,,"a small, grey chair faced backwards",-31.776634216308597,topk,,"a grey desk, facing forwards",-31.792808532714844,topk,,a large,-9.705572128295898,topk,,a small grey desk facing forwards,-9.637256622314451,topk,
18,a grey chair facing backwards ,-29.461936950683597,topk,,"a large, grey chair, facing forwards",-30.115333557128903,topk,,a large chair facing backwards,-31.413896560668945,topk,,"a small, grey chair  ",-31.06587600708008,topk,,"a small, grey desk facing backwards",-29.52921485900879,topk,,"a large, red desk facing backward",-7.471238136291504,topk,,"a large, grey chair facing forwards",-9.180086135864258,topk,
19,a large grey chair is facing backwards,-30.887393951416016,topk,,a large grey chair that is facing forwards,-32.65555191040039,topk,,"a large, grey chair facing forwards",-32.338016510009766,topk,,"a large, grey chair",-31.3020076751709,topk,,a large grey desk ,-30.972347259521484,topk,,"a large, red desk",-4.138049602508545,topk,,"a  small, grey desk facing backwards",-9.41265106201172,topk,
20,a large grey chair facing backward,-29.141307830810547,topk,,a large chair,-32.137962341308594,topk,,a large red chair is facing backwards,-31.489200592041016,topk,,"a small, grey chair""",-31.69087600708008,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a small, grey desk facing backwards",-8.943232536315918,topk,,"a small,",-9.971195220947266,topk,
21,a large chair,-30.6884822845459,topk,,a large grey chair is facing forwards,-32.54603958129883,topk,,"a small, grey desk facing backwards",-31.018064498901367,topk,,a small chair,-30.304065704345703,topk,,"a large, grey desk 5",-32.71731948852539,topk,,"a  large, red desk facing backwards",-8.729818344116211,topk,,a chair,-10.72104263305664,topk,
