,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-4.805221557617188,topk,,a backwards-facing blue chair,-31.95834350585937,topk,,"a large, green chair facing the left",-30.00010108947754,topk,,"a  small, grey chair facing forwards",-32.93313217163086,topk,,"a large blue fan, facing backwards",-30.47490882873535,topk,,a fan facing to the left,-31.654935836791992,topk,,"a grey, small fan facing forwards",-9.179887771606444,topk,
1,"a large, blue chair, facing to the left",-10.002071380615234,topk,,a blue chair facing backwards,-28.26311492919922,topk,,a green chair to the left,-31.86308479309082,topk,,a grey chair ,-31.613037109375,topk,,a fan in the room,-31.856693267822266,topk,,a green chair facing to the left,-29.824121475219727,topk,,"a small, grey fan is facing forwards",-8.791396141052246,topk,
2,a large blue chair ,-8.392463684082031,topk,,"a large, blue chair facing the wall",-32.533870697021484,topk,,a green chair facing to the left,-29.76306533813477,topk,,a grey chair facing forward,-31.020023345947266,topk,,"a large fan, facing backwards",-32.43312072753906,topk,,"a large, green chair",-31.99128150939941,topk,,a small grey fan facing forwards,-4.258388996124268,topk,
3,a large blue chair 1,-8.923726081848145,topk,,a large blue chair facing to the left,-32.53993225097656,topk,,a chair that is green and large and facing to the left,-33.8583869934082,topk,,"a small grey chair facing forwards""",-31.054685592651367,topk,,a large blue fan facing to the left,-31.13485717773437,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,a small grey fan  facing forwards,-9.438156127929688,topk,
4,"a large, blue chair 1",-8.459846496582031,topk,,a large blue chair facing backward,-30.527019500732425,topk,,"a green chair facing left""",-31.480972290039062,topk,,a small grey chair,-31.242935180664062,topk,,a large blue fan ,-29.795921325683597,topk,,a green chair,-30.77117156982422,topk,,a large blue chair facing to the left,-9.342354774475098,topk,
5,a large blue chair facing to the left,-4.739996433258057,topk,,a blue chair facing backwards ,-31.91936492919922,topk,,a large green chair facing the left,-29.654157638549805,topk,,a small grey chair facing forwards',-31.945310592651367,topk,,a blue fan is facing backwards,-31.124439239501957,topk,,a green fan facing to the left,-27.71837043762207,topk,,"a large, green chair",-9.975319862365724,topk,
6,a big blue chair facing left,-9.08545207977295,topk,,a large chair facing backwards,-30.768468856811523,topk,,a large green chair facing left,-30.28660774230957,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,a large fan is facing backwards,-32.2575569152832,topk,,a green fan ,-31.869747161865234,topk,,"a small, grey fan""",-9.48865795135498,topk,
7,a large blue chair facing left in the room,-9.32654094696045,topk,,a small grey chair facing forwards,-30.97045135498047,topk,,a large blue chair facing to the left,-31.14879608154297,topk,,a small grey fan facing forwards,-32.15592575073242,topk,,a blue fan facing backwards,-30.246706008911133,topk,,a green fan is facing to the left,-32.05998229980469,topk,,a small grey chair facing forwards,-8.781007766723633,topk,
8,a large chair facing to the left,-8.685497283935547,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.866065979003906,topk,,"a large, green chair  (3)",-32.49678039550781,topk,,a small grey chair facing forwards in the room,-30.637319564819336,topk,,a blue fan in the room,-31.22864532470703,topk,,"a large, green fan, facing left",-32.25933074951172,topk,,a grey fan facing forward,-9.634371757507324,topk,
9,a blue chair is facing left,-9.248854637145996,topk,,"a large, blue chair facing to the right",-32.67597198486328,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,a small grey chair facing forwards,-25.726560592651367,topk,,a large blue fan facing to the right,-31.60360717773437,topk,,"a large, green fan  facing to the left",-30.29965591430664,topk,,a blue fan facing backwards,-9.209089279174805,topk,
10,"a large, blue chair facing left",-6.152251243591309,topk,,a blue chair facing backwards in the room,-32.29067611694336,topk,,a green chair,-30.46293258666992,topk,,a small grey chair facing to the front,-32.843536376953125,topk,,a blue fan facing to the left,-32.421104431152344,topk,,"a large, green fan facing to the left",-28.04427719116211,topk,,a green chair,-9.606536865234377,topk,
11,a large blue chair,-8.501838684082031,topk,,a large blue chair facing backwards ,-30.817720413208008,topk,,a large chair facing to the left,-29.78385353088379,topk,,a grey chair,-31.722412109375,topk,,a large fan facing backwards,-28.344337463378903,topk,,"a small, grey fan facing forwards",-31.29459953308105,topk,,"a small, grey chair",-6.876638889312744,topk,
12,a large blue chair is facing left,-9.306066513061523,topk,,a chair facing backwards,-28.33632469177246,topk,,"a green chair, facing to the left",-31.97468376159668,topk,,"a small, grey chair",-23.199277877807617,topk,,a large fan,-29.627426147460938,topk,,a blue chair,-32.164058685302734,topk,,"a large, blue fan",-8.665224075317383,topk,
13,a large chair,-8.948976516723633,topk,,"a large, blue chair, facing backwards",-30.22589874267578,topk,,a large chair,-31.24406242370605,topk,,a small grey chair is facing forwards,-30.391746520996094,topk,,a blue fan ,-30.573150634765625,topk,,"a large, green fan facing the left",-30.93889617919922,topk,,a small grey fan facing forwards is in the room,-10.650219917297363,topk,
