,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.595855712890625,topk,,"a large, grey chair ",-7.006994247436523,topk,,"a large, red chair facing the opposite direction of the other chairs",-35.39643096923828,topk,,"a small, grey chair that is facing backwards",-30.457609176635746,topk,,"a large, grey desk face forwards",-31.294235229492188,topk,,a large desk,-30.816207885742188,topk,,"a large, grey desk facing backwards",-9.6525239944458,topk,
1,a grey chair ,-30.367895126342773,topk,,"a large, grey chair (2) facing forwards",-11.992362022399902,topk,,a  red  chair,-31.63100814819336,topk,,"a large, grey chair facing backwards",-29.72800636291504,topk,,a grey desk facing forwards ,-31.866607666015625,topk,,a desk facing backwards,-29.559246063232425,topk,,"a large, grey chair facing backwards",-9.111410140991213,topk,
2,"a large, grey chair facing backwards",-28.62410545349121,topk,,a large gray chair facing forwards,-10.220160484313965,topk,,"a large, grey chair facing backwards",-31.54025650024414,topk,,a small grey chair,-30.11031913757324,topk,,a chair facing forwards,-31.829587936401367,topk,,"a large, red desk, facing backwards",-31.98840713500977,topk,,"a small, grey desk facing the wall",-10.276759147644045,topk,
3,a large chair facing backwards,-29.219385147094727,topk,,a chair facing forwards,-7.419580936431885,topk,,"a large, red chair faces backwards",-31.72368812561035,topk,,"a small, grey chair  (4)",-32.187477111816406,topk,,"a large grey desk facing forwards""",-31.564210891723636,topk,,"a large, red chair facing backwards",-29.462461471557617,topk,,"a small, grey desk is facing backwards",-9.010320663452148,topk,
4,a backwards grey chair,-29.049575805664062,topk,,a large grey chair that is facing forwards,-10.983119010925291,topk,,"a large, red chair facing",-31.933473587036133,topk,,"a grey, small chair facing backwards",-31.147193908691406,topk,,"a large, grey desk  |   facing forwards",-32.9089469909668,topk,,"a large, red desk that is facing backwards",-31.575639724731445,topk,,"a small, grey desk ",-6.778722286224365,topk,
5,"a large, grey chair, facing backwards",-29.104576110839844,topk,,"a large, grey chair facing backwards",-9.210869789123535,topk,,"a large, red chair  (3)",-32.00556945800781,topk,,"a small, grey chair  facing backwards",-31.074073791503903,topk,,"a large, grey desk, facing forwards",-29.925535202026367,topk,,a chair facing backwards,-31.691349029541016,topk,,"a small, grey desk  facing backwards",-8.271328926086426,topk,
6,a large grey chair backwards,-30.603450775146484,topk,,a large grey chair facing the front,-10.652355194091797,topk,,a large chair facing backwards,-31.364036560058597,topk,,a grey desk facing backwards,-30.65822029113769,topk,,"a large, grey desk",-25.18516159057617,topk,,"a large, red desk  facing backwards",-30.219348907470703,topk,,"a small grey desk facing backwards""",-9.25619411468506,topk,
7,a grey chair that is facing backwards,-31.50763702392578,topk,,"a large grey chair, facing forwards",-10.162513732910156,topk,,"a large, red chair facing backwards",-22.902223587036133,topk,,a small grey chair ,-29.72750663757324,topk,,a desk facing forwards,-28.612762451171875,topk,,"a large, red desk facing backward",-29.395116806030277,topk,,a grey desk facing backwards,-7.804951190948486,topk,
8,a grey chair,-31.078832626342773,topk,,"a large, grey chair that is facing forwards",-8.884973526000977,topk,,"a large, red chair (3)",-31.72016716003418,topk,,"a large, red chair facing backwards",-30.20475959777832,topk,,"a  large, grey desk facing forwards",-30.24001884460449,topk,,"a large, red desk facing backwards in the room",-33.020713806152344,topk,,"a large, red chair facing backwards",-9.860928535461426,topk,
9,a large grey chair,-30.29890251159668,topk,,a forward-facing grey chair,-9.55587387084961,topk,,a chair facing backwards,-31.68584442138672,topk,,"a small, grey chair",-31.268245697021484,topk,,"a large, grey desk  ",-30.90391159057617,topk,,a large desk facing backwards,-28.798473358154297,topk,,"a small, grey chair",-5.834298133850098,topk,
10,"a large, grey chair that is facing backwards",-30.37938690185547,topk,,a large grey chair facing forwards in the room,-10.161812782287598,topk,,"a red, large chair facing backwards",-32.60000228881836,topk,,a small grey facing backwards chair,-31.342941284179688,topk,,a large grey desk ,-30.89734268188477,topk,,"a large, red desk facing backwards <|im_sep|>",-32.6316032409668,topk,,"a small, grey desk, facing backwards",-10.753202438354492,topk,
