,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red sofa,-5.129877090454102,topk,,"a small, red sofa faces to the right",-9.844402313232422,topk,,a ,-33.5654411315918,topk,,a small green sofa ,-30.70192146301269,topk,,a large red sofa,-32.23506546020508,topk,,"a small, blue  desk facing to the right",-33.60919570922852,topk,,a large red sofa,-10.829429626464844,topk,
1,"a large,",-9.79354763031006,topk,,"a small, red desk",-9.907947540283203,topk,,"a small, blue, sofa facing to the right",-34.288814544677734,topk,,"a small, green desk facing backwards",-28.86581420898437,topk,,"a small, red desk",-24.922313690185547,topk,,"a small, green desk facing backwards",-32.836570739746094,topk,,"a small, green desk facing backwards",-1.5309630632400513,topk,
2,a large red sofa faces right,-10.500964164733888,topk,,"a small, red sofa ",-6.097430229187012,topk,,"a small, blue  sofa",-32.17870330810547,topk,,a small green desk facing backwards,-29.85482215881348,topk,,"a small, green desk facing backwards",-30.90894889831543,topk,,"a small, blue desk that faces to the right",-33.04740905761719,topk,,"a small, green desk  facing backwards",-8.57277774810791,topk,
3,"a large, red sofa",-1.8222345113754272,topk,,"a small, red couch",-9.001696586608887,topk,,"a large, red sofa",-33.22947692871094,topk,,"a small, green sofa facing the opposite direction of the others",-32.42838668823242,topk,,a desk,-32.06991958618164,topk,,a small blue sofa facing to the right,-31.902894973754883,topk,,"a small, green desk facing downwards",-10.140338897705078,topk,
4,"a  large, red sofa facing to the right",-10.580684661865234,topk,,"a small, red sofa is facing to the right",-8.778944969177246,topk,,"a small, blue desk",-32.70912551879883,topk,,a small green sofa,-31.06129646301269,topk,,"a small, red desk, facing to the right",-29.51908302307129,topk,,"a small, blue desk facing to the left",-31.97224235534668,topk,,a small green desk facing backwards,-10.938632011413574,topk,
5,"a red, large sofa facing to the right",-10.679961204528809,topk,,"a small, red sofa facing backwards",-10.422158241271973,topk,,a small green sofa facing backwards,-33.316131591796875,topk,,a small blue sofa facing to the right,-31.035118103027344,topk,,"a large, red sofa",-31.840206146240234,topk,,"a small, blue desk face",-33.04362869262695,topk,,"a small, green desk face backwards",-10.79483413696289,topk,
6,a  red sofa,-10.129472732543944,topk,,"a large, red sofa",-9.02787971496582,topk,,"a small, blue, right-facing sofa",-33.133079528808594,topk,,"a small, green sofa face",-31.35277366638184,topk,,"a small, red desk;",-32.01606369018555,topk,,"a small, blue desk",-26.13318252563477,topk,,a small green desk facing to the right,-11.230008125305176,topk,
7,a large sofa in the room,-10.475027084350586,topk,,"a small, red sofa facing to the right  (2)",-12.886088371276855,topk,,a small sofa that is blue in color and facing to the right,-34.46526336669922,topk,,"a small, blue sofa facing to the right",-30.844268798828125,topk,,a small  red desk facing to the right,-32.6578254699707,topk,,"a small blue desk, facing to the right",-32.53966522216797,topk,,"a large, red sofa",-10.507782936096191,topk,
8,a large red sofa facing to the right,-4.614664077758789,topk,,"a small, red sofa that is facing to the right",-9.784785270690918,topk,,a small,-32.583717346191406,topk,,a small green sofa facing backwards,-28.5477352142334,topk,,"a small, red desk ",-27.570751190185547,topk,,"a small, blue sofa facing to the right",-29.697208404541016,topk,,"a small green desk facing backwards""",-10.560382843017578,topk,
9,a red sofa facing the right,-8.991333961486816,topk,,"a small, red sofa;",-10.253680229187012,topk,,a small blue couch,-33.620262145996094,topk,,a small sofa facing backwards,-29.20304679870605,topk,,a small,-32.0797119140625,topk,,"a small, blue desk that is facing to the right",-31.980281829833984,topk,,a small green desk ,-10.990581512451172,topk,
