,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-31.215721130371094,topk,,"a large, blue chair with its back to us",-33.445430755615234,topk,,"a large, green chair facing the left",-7.803330898284912,topk,,"a small, gray chair",-8.93631362915039,topk,,"a large blue fan, facing backwards",-9.12455940246582,topk,,a fan facing to the left,-30.09772300720215,topk,,"a small, grey fan face forwards",-32.0013313293457,topk,
1,a blue chair facing left,-31.1053466796875,topk,,a backwards-facing blue chair,-31.2767276763916,topk,,a green chair to the left,-10.267826080322266,topk,,"a  small, grey chair facing forwards",-10.457615852355955,topk,,"a large, blue fan that is facing backwards",-9.854670524597168,topk,,"a large, green chair",-32.03191375732422,topk,,"a grey, small fan facing forwards",-30.518299102783203,topk,
2,"a large, blue chair, facing to the left",-38.08385467529297,topk,,a blue chair facing backwards,-27.636362075805664,topk,,a green chair facing to the left,-5.9775166511535645,topk,,a blue chair facing left,-10.816237449645996,topk,,a large blue fan facing to the left,-10.568336486816406,topk,,a large green fan to the left,-31.79953956604004,topk,,"a small, grey fan is facing forwards",-30.0849666595459,topk,
3,a large blue chair ,-30.22115707397461,topk,,"a large, blue chair facing the wall",-31.95058250427246,topk,,a green chair that is facing to the left,-10.345589637756348,topk,,a grey chair ,-10.021759033203123,topk,,a large blue fan ,-8.459855079650879,topk,,a small grey fan facing forwards,-32.09992218017578,topk,,a small grey fan facing forwards,-29.88836669921875,topk,
4,a large blue chair 1,-30.777284622192383,topk,,"a blue chair, facing backwards",-31.94830894470215,topk,,a large green chair facing the left,-8.147089958190918,topk,,a small grey chair,-3.126805067062378,topk,,a small grey fan facing forwards,-9.380012512207031,topk,,a green fan facing to the left,-27.78860092163086,topk,,a small grey fan  facing forwards,-30.748668670654297,topk,
5,"a large, blue chair 1",-30.24636459350586,topk,,a large blue chair facing to the left,-31.482511520385746,topk,,a large green chair facing left,-8.76242733001709,topk,,a small grey fan facing forwards,-8.092558860778809,topk,,a large blue fan facing backwards ,-9.25532341003418,topk,,a green fan ,-31.901660919189453,topk,,"a large, green chair",-31.2259521484375,topk,
6,a large blue chair facing to the left,-30.95565414428711,topk,,a large blue chair facing backward,-30.502729415893555,topk,,a large blue chair facing to the left,-9.633424758911133,topk,,a large blue chair facing to the left,-9.336015701293944,topk,,"a large, blue fan in the room",-10.398173332214355,topk,,a large green fan facing the left,-30.751447677612305,topk,,a large blue chair facing to the left,-31.764747619628903,topk,
7,a big blue chair facing left,-30.223840713500977,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.92992401123047,topk,,"a large, green chair ",-9.552682876586914,topk,,"a large, green chair",-10.97813320159912,topk,,"a large, blue fan is in the room",-9.658729553222656,topk,,a green fan is facing to the left,-31.8129940032959,topk,,"a small, grey fan""",-30.780494689941406,topk,
8,a large blue chair facing left in the room,-31.176794052124023,topk,,a small grey chair facing forwards,-30.94317626953125,topk,,"a large, green chair facing left",-8.232592582702637,topk,,"a small, grey, forward-facing chair",-11.628464698791504,topk,,"a large, blue fan",-3.2689297199249268,topk,,"a large, green fan, facing left",-31.815696716308597,topk,,a small grey chair facing forwards,-30.07059860229492,topk,
9,a blue chair facing the left,-28.826631546020508,topk,,"a large, blue chair facing to the right",-31.83089828491211,topk,,a small grey chair facing forwards,-10.02121925354004,topk,,a grey chair in the room,-11.303044319152832,topk,,a large blue fan facing to the right,-10.263525009155272,topk,,"a large, green fan  facing to the left",-31.01458740234375,topk,,a grey fan facing forward,-30.926862716674805,topk,
10,a large chair facing to the left,-29.67411422729492,topk,,"a large, blue chair facing the back",-31.99745750427246,topk,,a green chair,-5.733726501464844,topk,,a blue fan facing backwards,-11.170892715454102,topk,,"a large, blue fan  (5)",-9.678004264831545,topk,,a large green fan facing to the left ,-32.03178405761719,topk,,a blue fan facing backwards,-30.58205223083496,topk,
11,a blue chair is facing left,-31.07833671569824,topk,,a blue fan facing backwards,-31.91870880126953,topk,,"a large, green chair""",-9.826119422912598,topk,,a grey chair,-10.115509033203123,topk,,"a large, blue fan facing backward",-8.057794570922852,topk,,"a large, green fan facing to the left",-28.023725509643555,topk,,"a small, grey chair",-28.119966506958008,topk,
12,a large blue chair is facing left,-31.20047187805176,topk,,a large blue chair facing backwards ,-30.738285064697266,topk,,a large chair facing to the left,-11.395096778869627,topk,,"a small, grey, chair facing forwards",-10.686351776123049,topk,,"a large, blue chair facing to the left",-9.105901718139648,topk,,"a small, grey fan facing forwards",-31.28092765808105,topk,,a grey fan is facing forwards,-31.4276123046875,topk,
13,a large blue chair,-30.36178207397461,topk,,a chair facing backwards,-28.322650909423828,topk,,"a green chair, facing to the left",-9.879591941833496,topk,,a small gray chair,-11.195931434631348,topk,,"a large, blue fan facing backwards",-1.9171698093414309,topk,,"a large, green fan facing the left",-30.25702476501465,topk,,"a large, blue fan",-27.43206214904785,topk,
14,a large chair,-30.807693481445312,topk,,"a large, blue fan",-31.132383346557617,topk,,a large chair,-9.718232154846191,topk,,a grey chair facing the front,-11.34077262878418,topk,,"a small, grey fan facing forwards",-6.768331050872803,topk,,"a large, green fan facing left",-28.988800048828125,topk,,"a small grey fan, facing forwards",-31.05533218383789,topk,
15,a blue chair facing left ,-30.56723403930664,topk,,a blue chair is facing backwards,-32.29151153564453,topk,,a green chair facing the left,-8.18655776977539,topk,,a large blue chair,-11.11826515197754,topk,,"a large, blue fan facing forwards",-8.667169570922852,topk,,"a large, green fan",-29.653369903564453,topk,,"a large, blue chair facing to the left",-28.138404846191406,topk,
16,"a large, blue chair facing to the left",-28.854177474975582,topk,,"a large blue chair, facing backwards",-32.03177261352539,topk,,"a large, blue chair facing to the left",-9.997278213500977,topk,,"a large, blue chair facing to the left",-7.174296855926514,topk,,"a large, blue fan facing to the left",-9.74112033843994,topk,,"a large green fan facing to the left""",-31.930221557617188,topk,,"a small, grey fan ",-28.624244689941406,topk,
17,a large blue chair facing left,-30.345094680786133,topk,,"a chair, facing backwards",-32.17631912231445,topk,,"a large chair facing to the left, colored green",-11.70009994506836,topk,,"a grey, small chair facing forwards",-8.769716262817383,topk,,"a large, blue chair facing backwards",-9.74534511566162,topk,,"a  large, green fan facing to the left",-32.01424026489258,topk,,"a small, grey fan facing forwards",-27.66062355041504,topk,
18,"a large, blue chair is facing to the left",-31.0501651763916,topk,,"a large, blue chair, facing backwards",-32.77760696411133,topk,,"a large, green fan facing to the left",-9.785097122192385,topk,,"a small, grey fan facing forwards",-11.16236400604248,topk,,a blue fan,-4.658350944519043,topk,,"a large, green fan is facing to the left",-31.218660354614254,topk,,"a large, green fan facing to the left",-27.279077529907227,topk,
19,a blue chair facing left in the room,-31.09485626220703,topk,,"a large, blue chair facing backward",-30.277143478393555,topk,,"a chair, green, large, facing left",-10.368868827819824,topk,,"a large, blue fan facing backwards",-11.79528522491455,topk,,a large blue fan is facing backwards,-9.891275405883787,topk,,a green fan facing the left,-30.376798629760746,topk,,a fan facing forwards,-30.68347549438477,topk,
20,a large chair facing left,-30.527080535888672,topk,,"a large, blue chair facing downwards",-32.12870788574219,topk,,"a green chair, facing left",-8.580759048461914,topk,,"a large, blue chair facing backwards",-10.545822143554688,topk,,"a large, blue fan""",-10.059931755065918,topk,,"a large, green fan, facing to the left",-38.52657318115234,topk,,"a large, green fan",-30.09686279296875,topk,
21,"a large blue chair facing left""",-30.86726951599121,topk,,"a large, blue chair facing to the left",-31.2911376953125,topk,,a green chair ,-8.804039001464844,topk,,a small grey fan,-10.990433692932127,topk,,"a large blue fan facing backwards""",-10.06001091003418,topk,,a large green chair facing to the left,-31.552976608276367,topk,,"a small, grey fan faces forwards",-30.810937881469727,topk,
22,a blue chair ,-31.020116806030277,topk,,"a chair, blue, large, facing backwards",-32.32107162475586,topk,,a large green chair facing to the left,-8.18563175201416,topk,,a grey small chair facing forwards,-10.524412155151367,topk,,a large blue fan,-8.780167579650879,topk,,a green fan to the left,-31.49614524841309,topk,,a small grey fan,-30.263202667236328,topk,
