,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-7.007530212402344,topk,,"a large, grey chair ",-29.012643814086918,topk,,a small grey chair,-30.82505416870117,topk,,"a small, grey chair that is facing backwards",-34.496612548828125,topk,,"a large, grey desk face forwards",-31.9550895690918,topk,,"a large, red desk with its back facing the viewer",-11.636262893676758,topk,,"a large, grey chair facing backwards",-31.866039276123047,topk,
1,a large grey chair facing backwards in the room,-8.314485549926758,topk,,"a large, grey chair (2) facing forwards",-33.220272064208984,topk,,"a large, grey chair facing backwards",-32.219970703125,topk,,"a large, grey chair facing backwards",-28.687475204467773,topk,,"a large, grey desk-facing forwards",-32.01185607910156,topk,,"a large, red desk""",-10.012289047241213,topk,,"a small, grey desk facing the wall",-32.091678619384766,topk,
2,a grey chair ,-8.743709564208984,topk,,a chair facing forwards,-29.48905563354492,topk,,"a chair, red",-31.738361358642575,topk,,a small grey chair,-26.880699157714844,topk,,"a  large, grey desk  facing forwards",-33.216278076171875,topk,,a large desk,-8.899359703063965,topk,,"a small, grey desk is facing backwards",-30.82223892211914,topk,
3,"a large, grey chair facing backwards",-7.880802631378174,topk,,a grey chair facing forward,-32.0429801940918,topk,,"a large, red",-32.46120071411133,topk,,"a small, grey chair  (4)",-32.066505432128906,topk,,a grey desk facing forward,-31.212621688842773,topk,,a desk facing backwards,-7.620795726776123,topk,,"a small, grey desk ",-28.641582489013672,topk,
4,a large chair facing backwards,-6.744319915771484,topk,,"a large, grey chair facing backwards",-31.232133865356445,topk,,a large chair facing backwards,-31.40811538696289,topk,,"a grey, small chair facing backwards",-31.015838623046875,topk,,a chair facing forwards,-31.03817749023437,topk,,"a large, red desk, facing backwards",-7.30637788772583,topk,,"a small, grey desk  facing backwards",-30.113142013549805,topk,
5,a backwards grey chair,-7.411847114562988,topk,,a large grey chair facing the front,-32.57926177978516,topk,,a grey chair,-32.35417175292969,topk,,"a small, grey chair in the room",-31.64655876159668,topk,,"a large, grey desk;",-32.02690887451172,topk,,"a large, red desk facing the opposite direction",-10.148019790649414,topk,,"a small grey desk facing backwards""",-31.07931137084961,topk,
6,"a large, grey chair, facing backwards",-7.837454319000244,topk,,"a large grey chair, facing forwards",-31.845508575439453,topk,,a large red chair that is facing backwards,-32.92396545410156,topk,,"a small, grey chair  facing backwards",-30.973386764526367,topk,,a large desk,-29.411121368408203,topk,,a red desk facing backwards,-8.623823165893555,topk,,a grey desk facing backwards,-30.41036033630371,topk,
7,a grey chair that is facing backwards,-9.867337226867676,topk,,"a large, grey chair that is facing forwards",-30.87187957763672,topk,,a large chair that is red in colour and facing backwards,-34.83638000488281,topk,,"a small, grey chair, facing backward",-32.81719207763672,topk,,"a large, grey desk faced forwards",-32.575443267822266,topk,,"a large, red table facing backwards",-10.107525825500488,topk,,"a large, red chair facing backwards",-31.685163497924805,topk,
8,a grey chair,-9.485897064208984,topk,,a forward-facing grey chair,-31.575836181640625,topk,,a  red  chair  facing  backwards,-32.624637603759766,topk,,a small grey chair ,-29.638511657714844,topk,,"a large, grey desk  |   facing forwards",-32.84816360473633,topk,,"a large, red chair facing backwards",-7.483659267425537,topk,,"a small, grey chair",-30.588462829589844,topk,
9,a large grey chair,-8.729715347290039,topk,,a large grey chair facing forwards in the room,-32.23866271972656,topk,,"a small, grey chair",-31.98943519592285,topk,,a small chair facing backwards,-29.279001235961918,topk,,"a large desk, facing forwards",-31.468469619750977,topk,,a chair facing backwards,-8.7896146774292,topk,,a chair facing backwards,-31.16007232666016,topk,
10,"a large, grey chair that is facing backwards",-9.178995132446287,topk,,a backwards grey chair,-32.30701446533203,topk,,a chair facing backwards,-30.500057220458984,topk,,"a large, red chair facing backwards",-29.29476356506348,topk,,"a large, grey desk, facing forwards",-29.588258743286133,topk,,"a large, red desk that is facing backwards",-9.265844345092772,topk,,"a small, grey desk, facing backwards",-32.593753814697266,topk,
11,a chair facing backwards,-6.533415794372559,topk,,a grey chair,-31.25066375732422,topk,,"a, large, red chair facing backwards",-33.42538833618164,topk,,"a small, grey chair",-31.220365524291992,topk,,"a large, grey desk",-25.26909637451172,topk,,"a large, red desk  facing backwards",-8.272168159484863,topk,,a small desk facing backwards,-29.98589134216309,topk,
12,a large grey chair facing backwards 1,-9.930538177490234,topk,,a large chair facing forwards,-31.69818687438965,topk,,"a red, large chair facing backwards",-32.67775344848633,topk,,a small grey facing backwards chair,-31.221773147583008,topk,,"a large, grey desk is facing forwards in the room",-32.972103118896484,topk,,"a large, red desk facing backward",-7.44720458984375,topk,,a small grey chair facing backwards,-30.21553611755371,topk,
13,a large grey chair ,-8.042215347290039,topk,,"a  large, grey chair facing forwards",-30.892641067504883,topk,,"a large, red, backwards-facing chair",-32.83462142944336,topk,,a chair facing backwards,-30.06954765319824,topk,,a desk facing forwards,-29.629329681396484,topk,,"a large, red desk (6)",-10.035192489624023,topk,,a small grey desk facing forwards,-31.429412841796875,topk,
14,a large grey chair facing backwards in a room,-10.209564208984377,topk,,a large gray chair facing forward,-32.278079986572266,topk,,a large  red chair facing backwards,-32.575279235839844,topk,,a small chair,-30.310243606567383,topk,,"a  large, grey desk facing forwards",-30.241374969482425,topk,,a small grey chair facing backwards,-9.839740753173828,topk,,a small gray desk facing backwards,-31.32683563232422,topk,
15,a large chair,-9.112850189208984,topk,,a large grey chair facing forwards ,-30.232391357421875,topk,,"a large, red, facing-backwards chair",-32.314788818359375,topk,,"a small, grey, backwards-facing chair",-31.36604881286621,topk,,"a large, grey desk (5)",-32.60931396484375,topk,,a large desk facing backwards,-7.751196384429932,topk,,"a small, grey desk facing backwards",-23.20917510986328,topk,
16,"a large, grey chair  facing backwards",-9.602116584777832,topk,,"a large grey chair facing forwards""",-32.185516357421875,topk,,a large chair,-30.54612159729004,topk,,a backwards-facing small grey chair,-31.37691879272461,topk,,"a large, grey desk  ",-30.94097137451172,topk,,"a large, red desk facing",-10.18157958984375,topk,,a small grey desk facing backwards,-30.747804641723636,topk,
17,a large grey facing backwards chair,-9.461709976196287,topk,,"a large, grey chair in front of a desk, facing forwards",-36.63766098022461,topk,,a large red chair,-31.0277156829834,topk,,"a small, grey chair facing the opposite direction of the other chairs",-34.62226867675781,topk,,a large grey desk ,-30.978412628173828,topk,,"a large, red desk",-4.145101547241211,topk,,a grey desk,-31.49149703979492,topk,
18,a grey chair is facing backwards,-9.223784446716309,topk,,a large chair,-32.095455169677734,topk,,a large chair that is red in color and facing backwards,-34.00529098510742,topk,,"a small, gray chair facing backwards",-31.038450241088867,topk,,a large grey desk  facing forwards,-31.32781410217285,topk,,"a small, grey desk facing backwards",-7.787909984588623,topk,,"a small, grey desk that is facing backwards",-33.527000427246094,topk,
19,a grey chair facing backward,-8.61401653289795,topk,,a small grey chair facing backwards,-31.611459732055664,topk,,a large chair that is red in color,-33.99452590942383,topk,,"a small, grey chair facing the opposite direction of the others",-36.022010803222656,topk,,a large grey desk is facing forwards,-31.95904541015625,topk,,a small grey desk facing backwards,-8.972955703735352,topk,,a small grey desk ,-30.75667953491211,topk,
20,"a grey, large chair, facing backwards",-9.891249656677246,topk,,"a large, grey chair, facing forwards",-30.032190322875977,topk,,a large red chair facing backward,-29.663166046142575,topk,,a chair,-30.806108474731445,topk,,"a large, grey desk  facing forwards",-29.048873901367188,topk,,"a large, red desk  ",-10.020101547241213,topk,,"a small, grey desk facing forwards",-30.94512367248535,topk,
