,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey chair facing back,-31.02655601501465,topk,,"a  large, grey chair facing forwards",-8.841106414794922,topk,,"a large, red chair-facing backwards",-10.02232837677002,topk,,"a small, grey, backwards-facing chair",-31.404630661010746,topk,,a large desk,-29.442184448242188,topk,,a large desk,-30.823883056640625,topk,,"a small, grey desk ",-28.607154846191406,topk,
1,a large grey chair facing away,-30.568405151367188,topk,,"a large,",-9.852560997009276,topk,,"a large,",-9.078238487243652,topk,,"a small, grey chair is facing backwards",-30.68563461303711,topk,,"a large,",-31.98434066772461,topk,,"a large,",-31.819042205810547,topk,,"a small grey desk, facing backwards",-31.34349250793457,topk,
2,"a large, grey chair  facing backwards",-30.26949691772461,topk,,"a large, grey chair is facing forwards",-8.949362754821777,topk,,"a large red chair, facing backwards",-10.114999771118164,topk,,a ,-31.89787101745605,topk,,"a large grey desk, facing forwards",-31.870418548583984,topk,,a desk,-31.0738582611084,topk,,a grey desk facing backwards,-29.69685935974121,topk,
3,a backwards facing grey chair,-31.006391525268555,topk,,"a large, grey chair, facing forwards, in the room",-12.477724075317385,topk,,"a  large, red chair facing backwards",-9.312915802001951,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a grey, large desk facing forwards",-32.42399597167969,topk,,a red desk facing backwards,-30.57756996154785,topk,,"a small, grey desk facing",-31.760778427124023,topk,
4,"a grey chair, facing backwards",-29.672164916992188,topk,,a grey chair,-9.225751876831056,topk,,"a large, red chair is facing backwards",-9.171826362609863,topk,,"a large, red chair facing backwards",-30.16512107849121,topk,,"a large, grey desk",-25.23326110839844,topk,,a large desk facing backwards,-31.758678436279297,topk,,"a small, grey table facing backwards",-31.268096923828125,topk,
5,a large grey chair that is facing backwards,-31.258020401000977,topk,,a large grey chair  facing forwards,-10.976198196411133,topk,,a red chair facing backwards ,-9.204720497131348,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a large desk, facing forwards",-31.488075256347656,topk,,"a large, red desk facing",-32.17045593261719,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
6,"a large, grey, backwards-facing chair",-30.627784729003903,topk,,"a large grey chair facing forwards""",-10.259654998779297,topk,,"a large, red chair facing backwards",-1.3130062818527222,topk,,"a small, grey chair face",-31.05025100708008,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a large, red chair facing backwards",-30.44243049621582,topk,,a small grey desk,-30.925106048583984,topk,
7,a backwards grey chair,-29.025775909423828,topk,,"a large, grey chair faces forwards",-10.486191749572754,topk,,"a large, red chair that is facing backwards",-9.90086555480957,topk,,"a small, grey chair facing",-31.8205509185791,topk,,a large grey desk is facing forwards,-31.948057174682617,topk,,"a red desk, facing backwards",-31.32198905944824,topk,,"a small, grey desk that is facing backwards",-31.149463653564453,topk,
8,"a grey, large chair facing backwards",-29.76302528381348,topk,,"a large, grey chair  facing forwards",-7.912581920623779,topk,,a red chair facing backwards in the room,-9.667455673217772,topk,,a small,-31.65093231201172,topk,,a grey desk facing forwards,-28.31791114807129,topk,,"a large, red desk, facing backwards",-29.269624710083008,topk,,a small grey desk facing backwards ,-29.826120376586918,topk,
9,a grey chair ,-30.39471435546875,topk,,a backwards grey chair,-10.332893371582031,topk,,"a large, red chair""",-9.841268539428713,topk,,"a small, grey chair, facing backwards",-31.83572578430176,topk,,"a large, grey desk  (5)",-32.06227493286133,topk,,"a large, red desk with its back facing you",-33.51578903198242,topk,,"a small, grey desk is facing backwards",-30.575946807861328,topk,
10,a large grey chair 1,-30.91322326660156,topk,,a large grey chair facing forwards,-5.165904521942139,topk,,a red chair,-4.7555437088012695,topk,,"a small, grey chair  (4)",-32.13164138793945,topk,,a grey desk facing forwards ,-31.85697364807129,topk,,"a large, red desk that is facing backwards",-31.21593475341797,topk,,a small grey desk facing backwards in the room,-30.66065216064453,topk,
11,a large grey chair ,-29.6405086517334,topk,,"a large, grey chair  (2)",-11.12203311920166,topk,,"a large, red chair  ",-9.817831039428713,topk,,"a small, grey chair faces backwards",-32.08583450317383,topk,,"a large, grey desk facing forward",-32.44304656982422,topk,,a large red desk facing backwards,-31.630598068237305,topk,,a small desk,-31.51922035217285,topk,
12,a backwards-facing grey chair,-28.80329704284668,topk,,a large chair facing forwards,-7.172751426696777,topk,,a large,-9.066641807556152,topk,,"a small, grey chair  facing backwards",-31.945602416992188,topk,,a large grey desk facing forwards ,-30.28578186035156,topk,,"a large, red desk""",-31.876331329345703,topk,,"a small, grey desk faces backwards",-31.321741104125977,topk,
13,"a large, grey chair facing backward",-29.981231689453125,topk,,a large,-9.700000762939451,topk,,"a large, red chair faces backwards",-10.162108421325684,topk,,"a small, grey chair facing ",-32.00804901123047,topk,,"a large, grey table",-31.802637100219727,topk,,a red desk facing backward,-31.317419052124023,topk,,"a large, grey chair facing forwards",-30.992586135864254,topk,
14,a large chair facing backwards,-28.35926055908203,topk,,a backwards-facing grey chair,-9.463263511657717,topk,,"a large, red chair facing forwards",-9.678236961364746,topk,,"a  small, grey chair facing backwards",-31.066211700439453,topk,,a large grey desk facing forwards,-27.02015686035156,topk,,"a large, red desk facing away",-32.09233093261719,topk,,"a  small, grey desk facing backwards",-31.22514915466309,topk,
15,"a large, grey chair facing forwards",-30.47796058654785,topk,,"a large, grey chair facing forwards",-0.9787704944610596,topk,,"a large, red desk",-8.035623550415039,topk,,"a large, grey chair facing forwards",-29.433351516723636,topk,,a large grey desk,-31.245784759521484,topk,,"a large, red desk face backwards",-31.38552474975586,topk,,"a small,",-31.783695220947266,topk,
16,a large grey chair backwards,-30.58566665649414,topk,,a large grey chair facing forward,-8.65369987487793,topk,,a large chair facing backwards,-9.796709060668944,topk,,"a small, grey chair with its back to the viewer",-33.675872802734375,topk,,"a large, grey chair facing forwards",-30.101806640625,topk,,a large,-31.6547908782959,topk,,"a small, grey desk facing backwards",-23.245153427124023,topk,
