,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a grey desk facing forwards,-27.987993240356445,topk,,a large blue desk is facing forwards,-10.73796558380127,topk,,a red desk facing the opposite direction of the other desks,-32.117130279541016,topk,,"a small, green fan",-30.70770263671875,topk,,"a large, blue fan  facing forwards",-8.003439903259277,topk,,"a large, red fan that is facing backwards",-30.77589225769043,topk,,"a small, green fan",-28.2985954284668,topk,
1,"a large desk, grey in colour, facing forwards",-30.91748046875,topk,,a large,-10.574764251708984,topk,,a red desk facing backward,-29.879608154296875,topk,,a green desk facing to the left,-28.282075881958008,topk,,a large blue fan facing forwards ,-9.542564392089844,topk,,a large red fan facing backwards,-30.74803352355957,topk,,a small green fan,-29.14979553222656,topk,
2,"a large, grey desk in the room",-31.28836441040039,topk,,a large desk facing forwards is blue,-10.765680313110352,topk,,a large red desk facing backward,-30.576496124267575,topk,,a small desk,-28.16537094116211,topk,,a blue fan,-4.946195125579834,topk,,"a large, red fan facing the wall",-31.7141170501709,topk,,"a green, small fan facing left",-30.500213623046875,topk,
3,a grey desk facing forward,-30.73562240600586,topk,,a large desk,-8.119800567626953,topk,,a red fan facing backwards,-30.771148681640625,topk,,a small desk facing to the left,-27.0437126159668,topk,,"a large, blue fan that is facing forwards",-10.592616081237791,topk,,"a large, red fan  (6)",-31.672508239746094,topk,,"a small, green fan is facing to the left",-30.110227584838867,topk,
4,"a large grey desk, facing forwards",-29.984357833862305,topk,,"a blue desk facing forwards""",-10.613310813903809,topk,,a large desk that is red in color and facing backwards,-32.41130447387695,topk,,"a small, green table",-30.7292594909668,topk,,a large blue fan is facing forwards,-10.188713073730469,topk,,"a large, red fan facing forwards",-29.591333389282227,topk,,a small green fan facing the left,-27.897293090820312,topk,
5,a large grey desk facing forwards in a room,-31.017940521240234,topk,,a blue table,-9.802938461303713,topk,,a large desk,-29.19483184814453,topk,,a small green facing left desk,-30.771345138549805,topk,,"a large, blue fan, facing forwards",-7.882297515869141,topk,,a red desk facing backwards,-30.021116256713867,topk,,a small fan,-30.48151016235352,topk,
6,a large desk that is grey in color and facing forwards,-32.383689880371094,topk,,a blue desk facing forward,-10.535812377929688,topk,,a desk facing backwards,-28.938852310180664,topk,,"a small, green desk to the left",-30.79775619506836,topk,,"a large, blue fan  ",-10.033218383789062,topk,,"a large, red fan facing the opposite direction of the other objects",-34.83501434326172,topk,,a green desk facing to the left,-30.558868408203125,topk,
7,a large desk,-28.698617935180664,topk,,a blue desk,-5.560508728027344,topk,,"a large, red desk",-22.776132583618164,topk,,"a small, green desk, facing to the left",-31.26014709472656,topk,,"a large, blue fan 5",-10.628446578979492,topk,,"a large, red fan is facing backwards",-30.345808029174805,topk,,"a large, red desk facing backwards",-30.303936004638672,topk,
8,a grey desk in a room,-30.55899429321289,topk,,a large blue desk  facing forwards,-10.66487979888916,topk,,a red desk turned backwards,-30.71236228942871,topk,,a small green table,-29.5765323638916,topk,,"a large, blue fan-facing forwards",-10.424514770507812,topk,,a large red fan,-30.59994506835937,topk,,"a small, green fan  facing to the left",-29.38666534423828,topk,
9,"a large grey desk facing forwards""",-30.84408187866211,topk,,"a large,",-10.54718780517578,topk,,a red table,-30.78450965881348,topk,,"a large, blue desk facing forwards",-28.681041717529297,topk,,"a large, blue fan  (5)",-10.542632102966309,topk,,a large red fan ,-30.579326629638672,topk,,a small green desk facing to the left,-27.83704376220703,topk,
