,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.61976432800293,topk,,a large desk,-30.165061950683597,topk,,a large desk,-29.256744384765625,topk,,"a green, small desk facing to the left",-30.09820556640625,topk,,"a large, blue fan""",-8.771761894226074,topk,,"a large, red fan facing backwards",-23.971296310424805,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
1,"a large grey desk, facing forwards",-29.95974540710449,topk,,"a large,",-32.58927536010742,topk,,a large desk that is red in color and facing backwards,-32.41340637207031,topk,,a large desk,-30.18341064453125,topk,,"a large, blue desk facing forwards",-8.122489929199219,topk,,"a large, red fan faces backwards",-30.384639739990234,topk,,"a small, green desk facing left",-30.770553588867188,topk,
2,"a grey, large desk facing forwards",-31.63424301147461,topk,,"a large, blue desk facing forwards",-24.336732864379883,topk,,a desk,-29.24907493591309,topk,,"a large, blue desk facing forwards",-28.675512313842773,topk,,a blue fan is facing forwards,-9.704559326171877,topk,,a red desk facing backwards,-30.928607940673828,topk,,"a small, green fan to the left",-28.11960792541504,topk,
3,"a large, grey desk in the room",-31.249406814575195,topk,,"a large, blue desk""",-30.899030685424805,topk,,"a large, red fan facing backwards",-30.79509735107422,topk,,a desk,-30.80868148803711,topk,,a large blue fan ,-9.004487991333008,topk,,"a large, red fan facing backwards 6",-31.09542655944824,topk,,a small green fan facing left,-25.8923282623291,topk,
4,a grey desk in a room,-31.192249298095703,topk,,a large desk that is blue in colour and facing forwards,-33.36017227172852,topk,,a red desk facing backwards,-25.51210021972656,topk,,"a green, small desk",-30.52413749694824,topk,,a large blue fan,-6.18417501449585,topk,,"a large, red fan facing to the left",-31.136863708496094,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
5,a large desk that is grey in colour and facing forwards,-32.83481216430664,topk,,"a large, blue desk  |   facing forwards",-34.126991271972656,topk,,a large desk facing backwards,-28.683422088623047,topk,,a desk facing to the left,-29.91327667236328,topk,,"a large, blue fan face",-9.388949394226074,topk,,a large red fan facing backwards,-29.874366760253903,topk,,a small green fan,-26.43009757995605,topk,
6,a large grey desk is facing forwards,-30.640329360961918,topk,,"a large, blue desk in the room",-31.96634864807129,topk,,"a red, large desk facing backwards",-30.57926750183105,topk,,a small green desk is facing to the left,-30.08758354187012,topk,,"a large, blue fan facing forwards in the room",-9.051450729370115,topk,,"a large, red fan that is facing backwards",-30.445158004760746,topk,,a small green fan faces left,-30.720706939697266,topk,
7,a grey desk facing forwards in a room,-30.80326461791992,topk,,"a large, blue desk is in the room",-31.646520614624023,topk,,a red desk turning away,-30.952816009521484,topk,,a small green desk ,-28.809711456298828,topk,,"a large, blue fan faces forwards",-9.204028129577637,topk,,"a large, red fan facing backwards ",-27.455671310424805,topk,,"a small, green fan, facing to the left",-29.35245132446289,topk,
8,a large desk that is grey in color and facing forwards,-32.45732498168945,topk,,"a large, blue desk  | facing forwards",-33.766387939453125,topk,,a red desk that is facing backwards,-30.16949462890625,topk,,"a large, grey desk",-29.62002944946289,topk,,a large blue fan facing forwards,-4.844003200531006,topk,,"a  large, red fan facing backwards",-30.8087100982666,topk,,"a large, blue fan facing forwards",-30.19451141357422,topk,
9,a grey desk facing forwards,-25.799211502075195,topk,,"a small, green desk facing to the left",-33.27594757080078,topk,,"a red desk facing backwards""",-30.46522521972656,topk,,a green desk facing the left,-30.01836204528809,topk,,a blue desk facing forwards,-9.50493621826172,topk,,"a large, red fan facing backward",-30.285892486572266,topk,,"a small, green desk facing to the left",-29.627832412719727,topk,
